"","Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","DO_pSat","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
"2134","FCR",50,2020-09-15 08:20:40,4.4,13.2399,0.0394,0.524,63.415,48.634411,1.2393,3.3909,NA,41.9558,0.1238,0.021,0,0,0,0,0,0,2,0,0,0
"2135","FCR",50,2020-09-21 09:17:16,4.4,13.2244,0.0609,0.801,59.04,44.989578,2.1189,2.186,NA,22.5351,0.12368,0.032,0,0,0,0,0,0,2,0,0,0
"2136","FCR",50,2020-09-25 09:25:12,4.4,13.3411,0.0863,1.061,60.82,46.536844,1.794,3.2658,NA,138.4675,0.12374,0.026,0,0,0,0,0,0,2,0,0,0
"2137","FCR",50,2020-09-25 15:53:40,4.4,13.2628,0.0599,0.798,61.618,47.030296,1.4033,2.1404,NA,97.3096,0.12377,0.033,0,0,0,0,0,0,2,0,0,0
"2138","FCR",50,2020-09-30 09:19:00,4.4,13.453,0.0739,0.676,68.979,53.039568,0.7359,1.6809,NA,43.0366,0.12379,0.021,0,0,0,0,0,0,2,0,0,0
"2139","FCR",50,2020-10-04 13:07:59,4.4,13.9796,0.0521,0.732,81.567,63.603498,0.8704,2.5307,NA,33.7854,0.12376,0.012,0,0,0,0,0,0,2,0,0,0
"2140","FCR",50,2020-10-06 09:28:34,4.4,13.923,0.102,0.809,79.299,61.433584,1.1813,5.5994,NA,107.9755,0.12378,0.034,0,0,0,0,0,0,2,0,0,0
"2141","FCR",50,2020-10-13 10:45:52,4.4,14.011,0.1262,1.288,82.033,63.695594,0.6956,2.5007,NA,157.2805,0.12377,0.048,0,0,0,0,0,0,2,0,0,0
"2142","FCR",50,2020-10-16 14:15:32,4.4,14.3232,0.1265,1.149,75.116,58.975059,0.3943,6.867,NA,119.1485,0.12376,0.066,0,0,0,0,0,0,2,0,0,0
"2143","FCR",50,2020-10-16 18:29:09,4.4,13.7341,0.1179,0.853,73.489,56.866289,0.5961,12.5945,NA,152.5046,0.12375,0.054,0,0,0,0,0,0,2,0,0,0
"2144","FCR",50,2020-10-16 21:13:15,4.4,14.5071,0.1126,0.985,66.466,52.488524,1.0726,10.5202,NA,212.68,0.12369,0.026,0,0,0,0,0,0,2,0,0,0
"2145","FCR",50,2020-10-17 01:25:34,4.4,14.4839,0.2898,3.675,77.582,60.633126,2.0618,12.3193,NA,148.731,0.12381,0.036,0,0,0,0,0,0,2,0,0,0
"2146","FCR",50,2020-10-17 05:25:42,4.4,14.5841,3.4663,19.763,73.997,58.164592,2.7536,13.473,NA,153.7344,0.12373,0.041,0,0,0,0,0,0,2,0,0,0
"2147","FCR",50,2020-10-17 09:22:30,4.4,14.1396,1.2722,1.57,76.509,59.621519,3.0019,13.7315,NA,128.3837,0.12382,0.043,0,0,0,0,0,0,2,0,0,0
"2148","FCR",50,2020-10-17 13:57:15,4.4,14.8828,3.9061,30.443,66.257,52.434766,1.611,13.3285,NA,213.008,0.12381,0.052,0,0,0,0,0,0,2,0,0,0
"2149","FCR",50,2020-10-19 11:51:56,4.4,14.4533,5.4387,49.157,46.381,36.525561,1.9336,10.6975,NA,225.0356,0.1237,0.066,0,0,0,0,0,0,2,0,0,0
"2150","FCR",50,2020-10-28 09:58:30,4.4,13.874,0.7805,5.934,50.393,39.180674,3.2772,3.4896,NA,230.0607,0.12361,0.038,0,0,0,0,0,0,2,0,0,0
"2151","FCR",50,2020-10-28 13:45:32,4.4,13.775,0.4103,3.068,53.636,41.541248,2.149,4.0037,NA,231.6119,0.176,0.077,0,0,0,0,0,0,2,0,0,0
"2152","FCR",50,2020-11-02 10:13:10,4.4,13.0641,4.9149,46.669,46.767,35.605548,3.9322,12.0683,NA,301.2285,0.12376,0.05,0,0,0,0,0,0,2,0,0,0
"2153","FCR",50,2020-11-02 15:25:21,4.4,12.9685,5.6339,53.577,42.991,32.645956,4.8092,9.3598,NA,276.111,0.12369,0.046,0,0,0,0,0,0,2,0,0,0
"2154","FCR",50,2020-11-04 13:43:23,4.4,11.893,6.6122,61.446,42.525,31.38118,4.4892,7.3663,NA,307.0188,0.26665,0.038,0,0,0,0,0,0,2,0,0,0
"2155","FCR",50,2020-11-09 10:58:11,4.4,11.7449,6.7229,61.859,42.812,31.464912,3.995,5.0243,NA,314.1541,0.8414,0.037,0,0,0,0,0,0,2,0,0,0
"2156","FCR",50,2020-12-14 13:20:56,4.4,6.9341,11.0592,90.992,34.817,22.218722,2.6654,2.855,NA,335.8252,5.449,0.038,0,0,0,0,0,0,2,0,0,0
"2157","FCR",50,2020-06-18 20:01:02,4.5,11.2836,0.0625,0.758,55.626,40.358273,1.3713,3.4962,6.533,148.6684,0.12373,0.025,0,0,0,0,0,0,0,0,0,0
"2158","FCR",50,2020-06-22 08:34:20,4.5,11.4384,0.0614,0.799,61.298,44.647507,4.5879,4.6442,6.487,88.464,0.36287,0.013,0,0,0,0,0,0,0,0,0,0
"2159","FCR",50,2020-06-25 09:31:50,4.5,11.1253,0.0535,0.617,61.813,44.62246,3.0555,3.6974,6.539,98.86,5.2858,0.018,0,0,0,0,0,0,0,0,0,0
"2160","FCR",50,2020-06-28 21:40:34,4.5,11.5259,0.0502,0.593,61.375,44.732447,7.8816,5.795,6.478,82.4889,0.12368,0.01,0,0,0,0,0,0,0,0,0,0
"2161","FCR",50,2020-06-28 22:41:31,4.5,11.1278,0.0511,0.607,64.456,46.582157,7.5018,4.9224,6.492,65.1304,0.1236,0.022,0,0,0,0,0,0,0,0,0,0
"2162","FCR",50,2020-06-29 10:47:05,4.5,11.1596,0.0487,0.562,65.961,47.753894,3.5984,4.4345,6.505,49.8544,8.0332,0.004,0,0,0,0,0,0,0,0,0,0
"2163","FCR",50,2020-06-29 18:00:17,4.5,11.2422,0.0513,0.643,63.058,45.648427,7.5311,6.7503,6.651,80.2031,2.1277,0.032,0,0,0,0,0,0,0,0,0,0
"2164","FCR",50,2020-07-02 09:32:25,4.5,11.2608,0.0547,0.775,65.709,47.558738,3.7476,7.263,6.698,89.8275,6.6854,0.04,0,0,0,0,0,0,0,0,0,0
"2165","FCR",50,2020-07-06 10:24:12,4.5,11.2068,0.0474,0.565,66.652,48.153898,5.2442,13.4272,6.596,157.9672,12.285,0.018,0,0,0,0,0,0,0,0,0,0
"2166","FCR",50,2020-07-09 09:42:08,4.5,11.0145,0.0573,0.693,51.292,36.842317,6.5624,13.3015,6.793,147.7112,8.4749,0.043,0,0,0,0,0,0,0,0,0,0
"2167","FCR",50,2020-07-09 15:22:06,4.5,11.3566,0.0522,0.75,46.439,33.754973,7.8984,12.9775,6.739,102.502,5.9002,0.03,0,0,0,0,0,0,0,0,0,0
"2168","FCR",50,2020-07-13 11:08:51,4.5,11.1673,0.052,0.706,45.766,33.016714,9.4057,9.9034,6.851,266.3825,9.8683,0.027,0,0,0,0,0,0,0,0,0,0
"2169","FCR",50,2020-07-13 13:18:57,4.5,11.214,0.0453,0.641,52.159,37.740546,6.2848,10.0087,6.75,269.8846,9.8633,0.016,0,0,0,0,0,0,0,0,0,0
"2170","FCR",50,2020-07-17 09:52:45,4.5,10.7559,0.7338,12.049,45.258,32.365402,3.8225,10.6071,7.266,234.4631,3.3965,0.081,0,0,0,0,0,0,0,0,0,0
"2171","FCR",50,2020-07-23 14:47:15,4.5,11.6738,0.0594,0.786,45.608,33.347324,3.3776,44.7385,6.896,159.1258,2.0115,0.05,0,0,0,0,0,0,0,0,0,0
"2172","FCR",50,2020-07-27 09:24:05,4.5,11.0528,0.0539,0.647,46.17,33.286785,0.5954,6.8032,6.864,112.3675,1.2852,0.033,0,0,0,0,0,0,0,0,0,0
"2173","FCR",50,2020-07-30 14:06:20,4.5,11.7458,0.0624,0.793,48.641,35.544754,1.3425,4.0495,6.931,7.8129,0.19996,0.048,0,0,0,0,0,0,0,0,0,0
"2174","FCR",50,2020-08-03 11:16:39,4.5,11.1957,0.2513,3.393,47.217,34.179437,0.5173,3.3405,6.959,44.6731,0.62595,0.017,0,0,0,0,0,0,0,0,0,0
"2175","FCR",50,2020-08-06 09:42:29,4.5,11.3066,0.6912,8.784,47.622,34.582135,0.4787,4.5366,NA,24.8868,0.68646,0.033,0,0,0,0,0,0,2,0,0,0
"2176","FCR",50,2020-08-10 11:11:15,4.5,11.4329,1.0121,13.121,48.64,35.434659,0.405,5.4293,NA,1.3221,0.99688,0.057,0,0,0,0,0,0,2,0,0,0
