"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"FCR",50,2025-02-24 05:59:36,1272,3.56,11.79,0,16.77,0,28.57,0,5.77,81.29,66.58,108.85,42.34,7.8,29.67,27.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:38,1272,3.67,11.45,0,16.8,0.02,28.27,0,5.39,81.37,66.05,107.71,42.3,7.67,29.82,26.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:41,1272,3.82,11.38,0,17.06,0.22,28.66,0,4.72,81.15,67.08,109.23,43.46,7.88,30.74,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:44,1272,3.93,11.26,0,16.51,0.3,28.06,0,3.92,81.04,66.02,106.56,42.55,7.77,30.14,27.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:47,1272,4.01,11.23,0,16.67,0.41,28.3,0,3.46,80.89,66.65,107.43,43.27,7.87,30.44,28.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:50,1272,4.11,11.36,0,16.83,0.17,28.36,0,3.8,81.12,66.41,107.92,42.86,7.68,30.09,27.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:52,1272,4.17,11.58,0,16.92,0.09,28.59,0,3.98,80.96,66.73,108.88,42.87,7.76,30.06,27.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:55,1272,4.27,11.73,0,17.28,0,29.01,0,4.89,81.04,67.7,110.56,43.43,7.9,30.23,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 05:59:58,1272,4.32,12.3,0,17.4,0.15,29.85,0,4.74,80.91,70.01,113.2,44.55,8.37,30.97,29.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:00,1272,4.41,12.22,0,18.31,0.17,30.7,0,4.95,80.85,71.89,116.93,46.43,8.65,32.25,29.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:03,1272,4.5,12.67,0,19.01,0.14,31.82,0,5.27,80.99,74.42,121.19,48.06,8.94,32.98,30.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:06,1272,4.57,12.57,0,19.4,0,31.97,0,5.03,80.97,74.75,122.03,48.37,8.92,33.1,30.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:09,1272,4.7,12.59,0,18.99,0.03,31.62,0,4.6,80.89,73.57,120.77,47.53,8.69,32.89,29.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:11,1272,4.75,12.76,0,18.6,0.23,31.58,0,4.12,80.87,73.67,120.25,47.42,9.11,32.93,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:14,1272,4.82,13.21,0,19.29,0.23,32.73,0,4,80.74,75.94,124.84,49.07,9.27,33.84,32.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:17,1272,4.91,13.35,0,19.09,0.27,32.7,0,3.87,80.77,76.14,124.49,48.86,9.29,34.15,31.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:19,1272,5.01,12.24,0,16.88,0.28,29.4,0,3.83,81.03,68.94,111.39,43.78,8.23,30.96,28.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:23,1272,5.15,12.89,0.26,17.55,0.25,30.96,0,3.65,81.1,71.94,116.36,45.64,8.86,32.53,31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:25,1272,5.25,12.76,0,18.47,0.26,31.49,0,3.45,80.92,74.26,119.32,47.42,9.35,32.82,30.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:28,1272,5.35,13.08,0,19.16,0.23,32.47,0,3.83,80.66,76.27,123.38,48.88,9.53,33.94,31.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:31,1272,5.43,13.71,0,18.99,0.6,33.3,0,3.97,80.72,78.25,126.05,50.01,10.01,35.15,33.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:33,1272,5.52,14.09,0,18.57,0.7,33.35,0,4.21,80.68,78.44,125.86,49.65,10.1,35.21,33.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:36,1272,5.61,14.54,0.16,19.51,0.82,35.03,0,4.43,80.84,82.54,131.4,52.45,11.08,37.19,35.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:39,1272,5.71,14.2,0,19.05,0.62,33.87,0,4.46,80.75,79.68,127.92,50.48,10.57,35.34,33.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:42,1272,5.78,13.84,0,20.48,0.28,34.6,0,4.31,80.83,81.33,131.51,52.19,10.6,35.95,32.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:44,1272,5.83,14.77,0,21.53,0.6,36.89,0,4.16,80.62,87.27,139.62,56.02,11.81,38.32,36.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:47,1272,5.92,15.16,0,19.91,0.7,35.78,0,4.16,80.69,84.55,134.67,53.17,11.12,37.25,35.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:50,1272,6.05,13.14,0,18.56,0.52,32.22,0,3.74,80.6,76.39,121.64,48.66,9.87,34.09,31.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:53,1272,6.2,12.7,0,17.85,0.62,31.17,0,3.33,80.59,73.74,117.83,47.18,9.65,33.44,30.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:55,1272,6.36,12.98,0,18.31,0.67,31.96,0,3.19,80.6,75.88,120.63,48.5,10.11,34.25,31.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:00:58,1272,6.52,13.41,0,18.83,0.68,32.92,0,3.28,80.37,78.08,124.22,49.9,10.12,35.07,32.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:01,1272,6.67,13.36,0,18.51,0.41,32.28,0,3.29,80.61,76.61,121.76,48.35,9.89,34.02,30.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:04,1272,6.77,12.82,0,18.05,0.54,31.42,0,2.94,80.77,74.22,118.88,47.41,9.53,33.67,30.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:06,1272,6.81,13.81,0,18.75,0.78,33.34,0,2.93,80.49,78.86,125.76,50.2,10.35,35.67,33.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:09,1272,6.86,15.11,0,19.62,0.91,35.63,0,2.99,80.5,84.69,133.72,53.25,11.28,37.57,35.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:12,1272,7.21,13.41,0,17.61,0.64,31.65,0,2.97,80.33,75.98,118.45,47.37,9.7,33.81,30.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:14,1272,7.49,14.14,0,17.56,0.78,32.48,0,2.89,79.54,78.43,120.82,48.26,9.89,34.67,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:17,1272,7.79,14.07,0,17.86,0.73,32.66,0,2.88,79.62,78.84,121.62,48.73,9.92,34.64,32.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:20,1272,8.03,14.1,0,17.65,0.78,32.53,0,3.02,79.84,78.92,120.78,48.52,9.88,34.77,32.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:23,1272,8.36,13.72,0,16.81,0.78,31.32,0,3.05,80.27,76.45,115.85,46.65,9.52,33.63,30.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:25,1272,8.51,13.92,0,16.5,0.75,31.17,0,2.95,80.29,76.3,114.94,46.05,9.46,33.29,30.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:28,1272,8.78,14.13,0,16.3,0.79,31.23,0,2.96,80.28,76.49,114.95,45.89,9.53,33.37,30.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:31,1272,9.02,14.38,0,16.1,0.85,31.33,0,2.99,80.04,76.64,115.22,45.75,9.49,33.57,31.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-02-24 06:01:34,1272,9.27,14.01,0,15.65,0.73,30.4,0,3.04,80.02,74.59,111.57,44.29,9.18,32.34,30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:27:57,1273,0.29,3.18,0.39,4.54,0.97,9.08,0.27,6.77,84,25.99,34.33,15.94,3.91,15.3,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:00,1273,0.49,3.69,1.06,5.45,0.15,10.35,0.31,6.58,83.4,28.48,36.92,16.33,3.18,16.18,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:03,1273,0.6,4.33,0.72,4.71,0.31,10.07,0.31,6.71,83.57,28.35,36.64,15.34,3.05,15.35,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:05,1273,0.62,6.17,0,2.5,1.7,10.38,0.23,6.88,83.42,28.75,38.52,14.88,5.03,16.94,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:08,1273,0.64,3.75,0.9,4.85,0.39,9.89,0.32,7.01,83.43,27.71,35.65,15.63,3.84,15.58,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:11,1273,0.71,3.62,0.96,5.67,0,10.25,0.22,7.25,83.62,27.23,36.36,16.03,3.61,14.91,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:14,1273,0.79,4.59,0.75,4.42,0.58,10.33,0.2,7.1,83.63,27.37,36.56,15.35,4.32,15.71,14.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:17,1273,0.93,4.73,1.02,4.68,0.1,10.53,0.18,7.39,83.88,27.12,36.19,14.77,3.55,15.5,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:19,1273,1.09,4.98,0.94,5.51,0,11.42,0.21,6.95,83.67,29.86,40.1,16.41,3.41,16.01,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:22,1273,1.19,4.62,0.6,5.28,0.66,11.16,0.23,6.46,83.53,30.01,40.57,17.47,4.01,16.79,14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:25,1273,1.25,4.85,0.83,5.39,0.61,11.69,0.11,6.51,83.65,29.23,40.79,17.56,4.57,17.36,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:28,1273,1.36,5.69,0.72,5.09,0.41,11.9,0.06,7.14,83.65,29.19,41.19,16.57,4.39,16.47,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:30,1273,1.44,5.25,0.25,4.81,1.18,11.49,0.2,7.11,84.11,30.87,42.45,18,5.08,17.11,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:33,1273,1.53,5.91,0.1,4.06,1.43,11.49,0.17,7.48,83.97,30.6,42.29,17.31,4.8,17.43,14.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:35,1273,1.62,5.4,0.29,4.97,1.04,11.7,0.14,7.59,83.97,30.59,42.67,17.94,4.49,17.25,14.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:38,1273,1.73,4.51,0.75,6.03,0.34,11.64,0.14,7.5,83.71,29.81,41.46,18.02,3.73,16.83,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:41,1273,1.88,5.15,0.35,4.62,1.08,11.2,0.25,6.99,83.98,30.78,41.38,17.45,4.39,17.16,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:44,1273,2.04,5.09,0.51,5.27,0.77,11.65,0.14,6.77,84,30.03,41.85,17.76,4.59,16.95,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:47,1273,2.17,4.92,0.51,5.69,0.66,11.78,0.15,6.69,83.87,30.54,42.6,18.27,4.24,16.99,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:49,1273,2.26,5.33,0.45,5.19,0.78,11.74,0.24,6.83,84.08,31.85,43.06,17.94,4.2,17.14,14.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:52,1273,2.37,4.6,0.75,5.89,0.22,11.46,0.23,6.83,83.84,30.6,41.32,17.56,4.12,16.09,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:55,1273,2.54,5.41,0.57,5.85,0.56,12.38,0.17,6.56,83.72,32.24,44.66,18.68,4.38,17.33,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:28:57,1273,2.59,4.33,0.78,5.96,0.39,11.47,0.26,6.42,83.75,30.98,41.59,18.15,4.27,16.72,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:00,1273,2.59,4.81,0.56,5.29,0.85,11.5,0.23,6.36,83.76,30.88,41.91,18.09,4.43,17.36,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:03,1273,2.63,5.19,0.34,5.42,0.95,11.9,0.2,6.86,84.16,31.86,43.88,18.69,4.55,17.4,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:05,1273,2.74,5.08,0.64,5.87,0.64,12.24,0.23,7.17,83.98,32.67,44.46,18.96,4.8,17.52,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:08,1273,2.88,5.18,0.45,5.23,0.78,11.64,0.22,6.89,83.67,31.28,42.6,17.88,4.68,16.79,14.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:11,1273,3.05,4.86,0.72,5.23,0.55,11.35,0.19,6.66,83.86,29.73,40.48,17.11,4.4,16.61,14.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:14,1273,3.2,5.11,0.5,4.98,0.82,11.41,0.22,6.38,83.93,30.67,41.52,17.44,4.63,16.8,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:16,1273,3.31,4.69,0.72,5.58,0.58,11.57,0.23,6.39,84.31,30.82,41.72,17.95,4.63,16.93,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:19,1273,3.42,4.59,0.6,5.22,0.79,11.19,0.27,6.35,83.95,30.65,40.98,17.77,4.27,17.09,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:22,1273,3.46,4.57,0.81,5.05,0.48,10.91,0.27,6.4,84.16,29.61,39.11,16.61,4.3,16.32,14.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:25,1273,3.48,4.85,0.78,5.04,0.47,11.14,0.24,6.67,84.19,29.81,39.75,16.62,4.29,16.38,14.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:28,1273,3.51,5.08,0.56,4.91,0.67,11.22,0.23,7.01,84.02,30.24,40.65,16.9,4.28,16.46,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:30,1273,3.66,4.88,0.79,5.43,0.36,11.47,0.2,7.01,84.08,30.07,40.77,17.13,3.94,16.63,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:33,1273,3.77,4.46,0.75,5.6,0.59,11.4,0.28,6.8,83.98,31.06,41.43,18.05,4.51,17.04,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:36,1273,3.96,4.78,0.63,5.15,0.66,11.23,0.26,6.69,84.13,30.48,40.78,17.34,4.33,16.73,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:39,1273,4.11,4.71,0.67,4.82,0.65,10.86,0.28,6.35,84.17,29.79,39.36,16.64,4.39,16.38,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:41,1273,4.17,4.62,0.47,4.69,0.89,10.67,0.25,6.32,84.05,29.35,39.22,16.81,4.4,16.39,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:44,1273,4.26,4.65,0.61,4.86,0.73,10.85,0.28,6.48,83.94,29.97,39.63,16.88,4.38,16.48,14.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:47,1273,4.31,4.94,0.72,5.07,0.59,11.31,0.23,6.5,84.08,30.19,40.54,17.03,4.49,16.65,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:50,1273,4.37,4.66,0.61,4.91,0.75,10.93,0.28,6.5,84.28,30.19,39.95,17.06,4.44,16.61,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:52,1273,4.44,4.92,0.64,5.16,0.7,11.42,0.26,6.73,83.98,31.04,41.48,17.59,4.19,17.15,14.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:55,1273,4.51,4.91,0.89,5.55,0.54,11.88,0.27,6.89,84.14,31.94,42.52,18.11,4.61,17.58,15.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:29:58,1273,4.57,4.68,1.11,5.88,0.27,11.94,0.3,6.91,84.08,32.15,42.32,18.12,4.6,17.47,16.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:00,1273,4.65,5.05,0.73,5.35,0.7,11.84,0.27,6.97,84.14,32.03,42.77,18.13,4.86,17.48,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:03,1273,4.73,4.87,0.77,5.74,0.47,11.84,0.23,6.93,84.13,31.48,42.56,18.13,4.36,17.13,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:06,1273,4.76,5.01,0.66,5.14,0.82,11.64,0.24,6.64,83.93,31.23,42.04,17.91,4.72,17.5,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:09,1273,4.8,5.09,0.89,5.68,0.45,12.11,0.27,6.57,83.98,32.48,43.3,18.22,4.81,17.43,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:12,1273,4.9,5.04,0.73,5.37,0.63,11.77,0.26,6.73,83.78,31.64,42.41,17.9,4.8,17.18,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:14,1273,4.99,4.91,0.69,4.85,0.7,11.15,0.27,6.75,83.9,30.34,40.25,16.94,4.38,16.83,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:17,1273,5.11,4.78,0.68,4.75,0.68,10.88,0.27,6.75,84.09,29.74,39.33,16.57,4.35,16.49,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:20,1273,5.21,5.18,0.65,4.84,0.8,11.47,0.26,6.34,83.26,31.1,41.44,17.33,4.56,17.25,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:22,1273,5.27,4.69,0.78,4.65,0.69,10.81,0.31,6.28,83.99,29.93,39,16.49,4.53,16.64,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:25,1273,5.36,4.83,0.77,4.97,0.65,11.22,0.31,6.39,83.96,30.95,40.56,17.14,4.39,17.02,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:28,1273,5.46,4.77,0.68,4.58,0.84,10.87,0.33,6.47,83.82,30.56,39.68,16.82,4.49,16.96,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:31,1273,5.49,4.34,1.05,5.51,0.36,11.25,0.33,6.3,83.91,30.96,40.23,17.4,4.54,16.92,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:34,1273,5.5,4.87,0.65,4.79,0.88,11.2,0.33,6.23,83.95,31.38,41.02,17.43,4.67,17.27,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:36,1273,5.54,4.81,0.88,4.79,0.55,11.03,0.32,6.45,83.95,30.49,39.52,16.55,4.3,16.82,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:39,1273,5.63,4.95,0.73,4.86,0.73,11.27,0.29,6.49,83.87,30.88,40.71,17.14,4.57,17.07,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:41,1273,5.72,4.56,0.87,4.9,0.51,10.84,0.31,6.4,83.9,29.87,38.88,16.5,4.23,16.57,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:45,1273,5.84,4.7,0.95,5.1,0.39,11.14,0.3,6.25,83.92,30.39,39.66,16.69,4.25,16.68,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:47,1273,5.88,4.79,1.06,5.22,0.43,11.49,0.31,6.13,83.93,31.23,40.69,17.2,4.65,17.25,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:50,1273,5.96,5.05,0.76,4.98,0.83,11.62,0.32,6.16,83.76,32.09,42.11,17.83,4.75,17.79,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:53,1273,6.03,5.27,0.92,5.58,0.61,12.37,0.29,6.25,83.8,33.33,44.24,18.64,5.01,18.15,16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:55,1273,6.09,5.21,0.83,5.42,0.7,12.15,0.3,6.36,83.9,33.01,43.75,18.48,4.92,18.03,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:30:58,1273,6.17,5.37,0.82,5.1,0.89,12.18,0.32,6.47,83.85,33.38,43.9,18.49,5.11,18.49,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:01,1273,6.23,4.8,0.64,4.55,1.02,11.01,0.36,6.35,83.9,31.38,40.55,17.35,4.7,17.52,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:04,1273,6.28,4.88,0.7,4.47,0.91,10.96,0.34,6.15,83.83,30.8,39.92,16.87,4.67,17.22,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:06,1273,6.32,4.96,0.75,4.45,0.85,11.01,0.35,6.12,83.88,30.98,39.96,16.76,4.65,17.21,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:09,1273,6.33,4.99,0.83,4.97,0.78,11.56,0.36,6.16,83.64,32.45,41.99,17.77,4.76,17.78,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:12,1273,6.33,5.33,0.85,4.88,0.77,11.83,0.34,6.23,83.71,32.69,42.57,17.7,4.8,17.97,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:15,1273,6.37,5.23,0.91,4.78,0.68,11.61,0.33,6.32,83.55,32,41.49,17.2,4.8,17.63,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:17,1273,6.46,5.46,0.94,4.97,0.48,11.86,0.27,6.38,83.68,31.72,41.85,17.05,4.63,17.34,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:20,1273,6.61,4.81,0.71,4.13,0.95,10.6,0.36,6.22,83.75,30.23,38.65,16.29,4.55,17.07,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:23,1273,6.73,4.62,0.87,4.3,0.81,10.6,0.36,6.03,83.62,30.03,38.22,16.25,4.51,17.1,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:26,1273,6.87,4.94,0.7,4,1.06,10.71,0.36,5.93,83.81,30.49,39.01,16.41,4.65,17.43,14.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:28,1273,6.91,5.17,1.06,4.81,0.72,11.76,0.33,5.94,83.63,32.15,41.59,17.44,4.98,18.23,16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:31,1273,7.04,5.14,0.84,4.52,0.98,11.49,0.31,6.04,83.54,31.51,41.13,17.39,4.85,18.24,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-03-10 06:31:34,1273,7.15,4.73,0.81,3.91,1.12,10.57,0.39,5.99,83.62,30.43,38.4,16.4,4.72,17.73,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
