"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN_ugL","Flag_TP_ugL","Flag_NH4_ugL","Flag_NO3NO2_ugL","Flag_SRP_ugL","Flag_DOC_mgL","Flag_DIC_mgL","Flag_DC_mgL","Flag_DN_mgL"
"FCR",50,2016-05-30 16:00:00,0.1,"1",163,19.1,NA,NA,NA,1.9,NA,NA,NA,1,0,0,1,1,1,0,1,1,1
"FCR",50,2016-05-30 16:00:00,1.6,"1",163,20.2,5,3,6,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-30 16:00:00,3.8,"1",178,19.7,5,5,5,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-30 16:00:00,5,"1",185,25.7,7,4,10,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-30 16:00:00,6.2,"1",151,15.4,5,3,8,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-30 16:00:00,8,"1",202,21.5,10,5,5,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-30 16:00:00,9,"1",191,20.3,14,7,7,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-05-30 16:00:00,0.1,"1",222,32.4,8,48,8,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,0.1,"1",145.4,18.9,6,4,7,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,1.6,"1",172.7,26.4,6,6,8,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,3.8,"1",163,19.2,4,4,6,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,5,"1",149.4,17.7,5,3,6,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,6.2,"1",172,20.4,6,5,5,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,8,"1",176,18.6,10,5,8,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-05-31 12:00:00,9,"1",196.4,29.1,10,6,6,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-05-31 12:00:00,0.1,"1",167,19.7,6,46,7,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,0.1,"1",152.4,20.1,11,5,10,2.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,1.6,"1",171,17.1,7,3,7,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,3.8,"1",198,28.5,10,3,7,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,5,"1",148.4,15.9,14,4,7,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,6.2,"1",169.7,19.7,5,2,8,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,8,"1",168,15.7,17,6,4,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-02 12:00:00,9,"1",157.4,19,12,7,2,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-03 12:00:00,6,"1",170,14.9,6,2,5,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,0.1,"1",193.4,20.2,15,4,6,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,1.6,"1",232.8,21.2,5,2,8,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,3.8,"1",210,19.2,13,4,7,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,5,"1",166.4,22.2,13,1,15,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,6.2,"1",193,17.7,10,6,5,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,8,"1",168,17.3,10,6,5,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-06 12:00:00,9,"1",153.4,19.1,8,7,4,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-06 12:00:00,0.1,"1",205,27.7,5,56,10,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-07 12:00:00,5,"1",NA,NA,5,3,5,1.6,NA,NA,NA,1,1,1,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,0.1,"1",214,19,6,7,10,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,1.6,"1",218,17.7,7,3,13,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,3.8,"1",249,18.5,7,2,14,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,5,"1",235,16.8,7,2,12,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,6.2,"1",184,16.5,6,5,10,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,8,"1",152,15.9,8,8,6,1.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-13 12:00:00,9,"1",166,17.2,5,8,4,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-13 12:00:00,0.1,"1",176,19.4,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-06-20 12:00:00,0.1,"1",140.4,23.3,3,3,7,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,1.6,"1",231,26.4,5,2,10,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,3.8,"1",240,28,9,1,14,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,5,"1",NA,NA,8,3,8,1.7,NA,NA,NA,1,1,1,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,6.2,"1",196.8,20.1,11,4,5,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,8,"1",198,16,18,7,7,1.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-20 12:00:00,9,"1",191.4,18.7,21,9,6,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-20 12:00:00,0.1,"1",254,31.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-06-27 12:00:00,0.1,"1",170.4,21.1,8,3,7,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,1.6,"1",198,21.9,4,3,8,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,3.8,"1",229,28.1,4,3,8,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,5,"1",176.9,29.1,5,5,4,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,6.2,"1",210.1,19.5,41,15,5,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,8,"1",213.2,19.9,32,13,4,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-27 12:00:00,9,"1",208.4,20.6,40,16,5,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-27 12:00:00,0.1,"1",191,27,5,44,13,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,0.1,"1",204,23.2,3,2,11,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,1.6,"1",211,24.6,10,0,12,2.1,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,3.8,"1",192,19.1,10,3,4,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,5,"1",197,19.6,8,2,10,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,6.2,"1",207,24.1,6,3,6,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,8,"1",216,18.1,42,18,4,1.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-28 12:00:00,9,"1",207,14.6,31,11,8,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-28 12:00:00,0.1,"1",223,21.8,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-06-30 12:00:00,0.1,"1",183,19.1,5,3,12,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,1.6,"1",184,19.5,6,6,14,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,3.8,"1",189,18.3,4,2,10,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,5,"1",197,19.9,4,2,10,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,6.2,"1",195,23.4,8,5,6,1.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,8,"1",201,21.1,28,12,8,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-06-30 12:00:00,9,"1",228,20.6,40,15,8,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-06-30 12:00:00,0.1,"1",194,18.6,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-07-05 12:00:00,0.1,"1",188,16.7,10,5,4,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,1.6,"1",186,20.1,7,2,10,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,3.8,"1",186,18.2,9,5,7,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,5,"1",194,17.1,5,2,9,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,6.2,"1",162,15.7,5,2,5,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,8,"1",218,18.5,36,19,6,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-05 12:00:00,9,"1",207,18.2,36,18,8,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-07-05 12:00:00,0.1,"1",179,20.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-07-11 12:00:00,0.1,"1",169.4,17.5,13,2,12,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,1.6,"1",179,19.9,11,2,11,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,3.8,"1",194,15.4,9,3,11,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,5,"1",176.4,20.7,8,2,9,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,5.5,"1",259.4,29.2,7,3,11,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,6.2,"1",193.8,23.3,18,4,7,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,8,"1",204.8,21.9,33,17,7,1.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-11 12:00:00,9,"1",210.4,21.8,33,22,10,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-07-11 12:00:00,0.1,"1",144,16.8,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-07-13 12:00:00,6.2,"1",NA,NA,4,6,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,1,1
"FCR",50,2016-07-18 12:00:00,0.1,"1",178.4,21.5,3,2,12,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,1.6,"1",178,23,5,0,12,2.1,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,3.8,"1",202.2,23.8,4,0,9,1.6,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,5,"1",194.4,21,8,5,9,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,6.2,"1",214,21.9,8,3,6,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,8,"1",224.8,24,7,14,5,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-18 12:00:00,9,"1",194.4,20.5,9,16,8,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-07-18 12:00:00,0.1,"1",481,25,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-07-21 12:00:00,5.5,"1",212,23,4,1,8,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25,0.1,"1",170.4,18.8,3,3,10,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25,5.2,"1",194.4,24,3,4,13,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25,8,"1",243.1,25.1,5,3,2,1.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,0.1,"1",160.4,20.6,4,3,10,3.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,1.6,"1",192.6,21.5,7,3,12,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,3.8,"1",182,18.6,4,2,13,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,5,"1",183.4,24.5,9,2,8,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,5.5,"1",207.7,30.4,6,0,9,1.6,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,6.2,"1",267,26.4,89,4,7,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,8,"1",179.9,22.4,4,3,3,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-25 09:00:00,9,"1",211.4,25.8,7,4,9,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-07-25 12:00:00,0.1,"1",244,28.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-07-27 12:00:00,0.1,"1",171.4,18.9,7,4,7,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,1.6,"1",193,19,2,4,6,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,3.8,"1",190,16.7,3,2,6,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,5,"1",161.4,18.9,6,3,8,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,5.5,"1",181,20.8,8,4,12,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,6.2,"1",193,22.2,7,10,8,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,8,"1",262.8,25.8,7,2,5,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-27 12:00:00,9,"1",249.4,26,2,3,8,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-07-28 12:00:00,6.2,"1",200,23,11,10,5,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,0.1,"1",150.4,17.9,6,4,12,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,1.6,"1",178,16.6,9,4,7,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,3.8,"1",190,20.1,11,4,11,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,5,"1",173.4,19.6,8,3,14,1.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,5.8,"1",153.4,22.1,9,2,8,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,6.2,"1",381,41.9,5,0,13,2.1,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,8,"1",206.5,22.5,16,2,8,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-01 12:00:00,9,"1",198.4,23.2,20,6,9,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-08-01 12:00:00,0.1,"1",218,25.4,18,73,10,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,0.1,"1",199.4,22,8,3,11,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,1.6,"1",254.8,32.1,21,6,10,3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,3.8,"1",279,35.3,26,4,8,4.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,5,"1",390.4,45.6,12,4,13,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,6.2,"1",211,28.6,7,4,6,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,8,"1",340,41.2,17,0,6,1.6,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"FCR",50,2016-08-08 12:00:00,9,"1",233.4,26.7,34,6,7,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-08-08 12:00:00,0.1,"1",222,26.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-08-15 12:00:00,0.1,"1",169.4,22,9,2,13,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,1.6,"1",175,21.8,9,2,7,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,3.8,"1",191,26.4,17,5,13,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,5,"1",373.4,57.2,67,5,7,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,5.5,"1",195.4,30.4,21,3,7,2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,6.2,"1",212.8,21,18,2,4,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,8,"1",262,21.7,99,11,5,3.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-15 12:00:00,9,"1",297.4,19.4,156,19,9,1.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-08-15 12:00:00,0.1,"1",227,24.3,13,101,13,1.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,0.1,"1",147.9,31.6,7,4,16,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,1.6,"1",194,24.3,11,5,14,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,3.8,"1",249,34.3,16,3,10,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,5,"1",252.4,41,62,11,6,3.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,6.2,"1",247,38.9,29,9,8,14.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,8,"1",477.8,20.7,283,35,6,4.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-08-26 12:00:00,9,"1",427.4,21.8,NA,NA,NA,6.5,NA,NA,NA,1,0,0,1,1,1,0,1,1,1
"FCR",100,2016-08-26 12:00:00,0.1,"1",145.8,15.6,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-09-02 12:00:00,0.1,"1",154.4,25.4,6,2,10,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-02 12:00:00,1.6,"1",226,30,6,1,12,2.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-02 12:00:00,3.8,"1",270,40.6,7,2,11,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-02 12:00:00,5,"1",NA,NA,3,3,7,2.4,NA,NA,NA,1,1,1,0,0,0,0,1,1,1
"FCR",50,2016-09-02 12:00:00,6.2,"1",200,32.9,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-09-02 12:00:00,8,"1",413,19.5,240,43,6,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-02 12:00:00,9,"1",NA,NA,202,35,6,1.4,NA,NA,NA,1,1,1,0,0,0,0,1,1,1
"FCR",100,2016-09-02 12:00:00,0.1,"1",267,34.8,5,82,11,1.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,0.1,"1",166.4,25.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1
"FCR",50,2016-09-09 12:00:00,1.6,"1",214,26.8,5,2,11,2.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,3.8,"1",235,32.8,9,3,13,7.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,5,"1",175.4,30.2,9,1,11,3.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,6.2,"1",182,27.6,11,4,5,3.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,8,"1",477,21.3,275,58,7,1.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-09 12:00:00,9,"1",475.4,16.9,289,60,5,2.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-09-09 12:00:00,0.1,"1",344,36.5,4,104,12,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,0.1,"1",201.4,29.3,19,2,12,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,1.6,"1",256,29.6,18,2,12,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,3.8,"1",286.8,31.8,8,2,11,2.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,5,"1",195.4,30.1,6,2,12,3.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,6.2,"1",197,29.2,10,2,6,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,8,"1",397,20.9,186,73,6,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-20 12:00:00,9,"1",346.4,20.9,145,67,14,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-09-20 12:00:00,0.1,"1",287,41,6,16,12,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,0.1,"1",291,27.6,16,6,10,3.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,1.6,"1",285,28.5,23,10,9,3.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,3.8,"1",259,27.1,7,7,7,3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,5,"1",249.4,29.9,11,11,10,4.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,6.2,"1",287,39.1,18,15,11,11.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,8,"1",483,19.7,220,77,7,6.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-09-30 12:00:00,9,"1",490.4,20.9,273,73,6,1.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",100,2016-09-30 12:00:00,0.1,"1",299,30,7,17,11,3.2,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-10-05 12:00:00,0.1,"1",250.4,28.1,5,4,11,3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-10-05 12:00:00,5,"1",188.4,26.3,18,37,9,3.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-10-05 12:00:00,9,"1",375.4,27.8,140,32,5,2.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-10-07 12:00:00,0.1,"1",238.4,27.4,35,5,12,3.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"FCR",50,2016-10-07 12:00:00,1.6,"1",296,26.7,8,5,9,3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
