Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_8m_DO_20210721

# Records,4517
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
2410,15-Aug-2021 15:15:56,11.313,26.322,12.728,1.750,10.61
2411,15-Aug-2021 15:30:56,11.375,26.336,12.728,1.740,10.62
2412,15-Aug-2021 15:45:56,11.313,26.330,12.758,1.750,10.63
2413,15-Aug-2021 16:00:56,11.313,26.321,12.758,1.750,10.64
2414,15-Aug-2021 16:15:56,11.375,26.323,12.728,1.750,10.63
2415,15-Aug-2021 16:30:56,11.375,26.312,12.728,1.740,10.64
2416,15-Aug-2021 16:45:56,11.375,26.326,12.728,1.740,10.64
2417,15-Aug-2021 17:00:56,11.375,26.316,12.758,1.740,10.63
2418,15-Aug-2021 17:15:56,11.375,26.328,12.728,1.740,10.63
2419,15-Aug-2021 17:30:56,11.313,26.314,12.728,1.750,10.63
2420,15-Aug-2021 17:45:56,11.313,26.300,12.728,1.750,10.62
2421,15-Aug-2021 18:00:56,11.375,26.318,12.728,1.740,10.63
2422,15-Aug-2021 18:15:56,11.375,26.318,12.728,1.740,10.63
2423,15-Aug-2021 18:30:56,11.375,26.309,12.758,1.750,10.62
2424,15-Aug-2021 18:45:56,11.313,26.308,12.668,1.740,10.63
2425,15-Aug-2021 19:00:56,11.313,26.300,12.609,1.740,10.63
2426,15-Aug-2021 19:15:56,11.375,26.298,12.549,1.740,10.64
2427,15-Aug-2021 19:30:56,11.375,26.305,12.579,1.740,10.63
2428,15-Aug-2021 19:45:56,11.375,26.309,12.549,1.740,10.64
2429,15-Aug-2021 20:00:56,11.375,26.311,12.549,1.740,10.64
2430,15-Aug-2021 20:15:56,11.375,26.334,12.490,1.750,10.64
2431,15-Aug-2021 20:30:56,11.375,26.359,12.519,1.740,10.64
2432,15-Aug-2021 20:45:56,11.375,26.377,12.519,1.750,10.63
2433,15-Aug-2021 21:00:56,11.375,26.384,12.519,1.750,10.63
2434,15-Aug-2021 21:15:56,11.375,26.397,12.460,1.740,10.64
2435,15-Aug-2021 21:30:56,11.375,26.386,12.460,1.740,10.64
2436,15-Aug-2021 21:45:56,11.375,26.379,12.490,1.750,10.66
2437,15-Aug-2021 22:00:56,11.375,26.390,12.460,1.750,10.64
2438,15-Aug-2021 22:15:56,11.375,26.396,12.430,1.750,10.64
2439,15-Aug-2021 22:30:56,11.375,26.402,12.460,1.740,10.64
2440,15-Aug-2021 22:45:56,11.375,26.399,12.460,1.740,10.64
2441,15-Aug-2021 23:00:56,11.375,26.420,12.460,1.750,10.64
2442,15-Aug-2021 23:15:56,11.375,26.427,12.430,1.750,10.64
2443,15-Aug-2021 23:30:56,11.375,26.453,12.460,1.750,10.63
2444,15-Aug-2021 23:45:56,11.375,26.469,12.460,1.740,10.62
2445,16-Aug-2021 00:00:56,11.375,26.466,12.460,1.740,10.63
2446,16-Aug-2021 00:15:56,11.313,26.469,12.400,1.740,10.64
2447,16-Aug-2021 00:30:56,11.313,26.463,12.430,1.740,10.64
2448,16-Aug-2021 00:45:56,11.375,26.482,12.430,1.750,10.63
2449,16-Aug-2021 01:00:56,11.313,26.488,12.430,1.740,10.64
2450,16-Aug-2021 01:15:56,11.375,26.488,12.400,1.740,10.64
2451,16-Aug-2021 01:30:56,11.375,26.486,12.400,1.750,10.63
2452,16-Aug-2021 01:45:56,11.375,26.477,12.400,1.750,10.64
2453,16-Aug-2021 02:00:56,11.375,26.460,12.370,1.740,10.64
2454,16-Aug-2021 02:15:56,11.375,26.484,12.341,1.740,10.63
2455,16-Aug-2021 02:30:56,11.375,26.477,12.400,1.750,10.63
2456,16-Aug-2021 02:45:56,11.313,26.485,12.370,1.740,10.64
2457,16-Aug-2021 03:00:56,11.313,26.476,12.400,1.740,10.63
2458,16-Aug-2021 03:15:56,11.313,26.468,12.341,1.740,10.64
2459,16-Aug-2021 03:30:56,11.313,26.448,12.370,1.750,10.63
2460,16-Aug-2021 03:45:56,11.375,26.472,12.370,1.740,10.63
2461,16-Aug-2021 04:00:56,11.313,26.469,12.370,1.740,10.63
2462,16-Aug-2021 04:15:56,11.313,26.470,12.281,1.740,10.64
2463,16-Aug-2021 04:30:56,11.375,26.463,12.341,1.750,10.64
2464,16-Aug-2021 04:45:56,11.375,26.456,12.341,1.740,10.64
2465,16-Aug-2021 05:00:56,11.313,26.466,12.341,1.740,10.65
2466,16-Aug-2021 05:15:56,11.375,26.467,12.251,1.750,10.64
2467,16-Aug-2021 05:30:56,11.375,26.475,12.341,1.740,10.65
2468,16-Aug-2021 05:45:56,11.375,26.467,12.341,1.740,10.66
2469,16-Aug-2021 06:00:56,11.375,26.467,12.341,1.740,10.65
2470,16-Aug-2021 06:15:56,11.375,26.464,12.281,1.740,10.64
2471,16-Aug-2021 06:30:56,11.375,26.445,12.311,1.750,10.64
2472,16-Aug-2021 06:45:56,11.375,26.477,12.341,1.740,10.64
2473,16-Aug-2021 07:00:56,11.375,26.471,12.341,1.750,10.65
2474,16-Aug-2021 07:15:56,11.375,26.468,12.281,1.740,10.65
2475,16-Aug-2021 07:30:56,11.313,26.469,12.341,1.740,10.65
2476,16-Aug-2021 07:45:56,11.375,26.469,12.311,1.740,10.65
2477,16-Aug-2021 08:00:56,11.313,26.448,12.311,1.740,10.65
2478,16-Aug-2021 08:15:56,11.375,26.448,12.281,1.740,10.65
2479,16-Aug-2021 08:30:56,11.375,26.454,12.341,1.740,10.65
2480,16-Aug-2021 08:45:56,11.313,26.451,12.341,1.740,10.65
2481,16-Aug-2021 09:00:56,11.375,26.469,12.430,1.740,10.65
2482,16-Aug-2021 09:15:56,11.375,26.464,12.311,1.740,10.66
2483,16-Aug-2021 09:30:56,11.375,26.452,12.490,1.740,10.65
2484,16-Aug-2021 09:45:56,11.313,26.454,12.400,1.750,10.67
2485,16-Aug-2021 10:00:56,11.375,26.462,12.430,1.750,10.66
2486,16-Aug-2021 10:15:56,11.375,26.463,12.341,1.740,10.66
2487,16-Aug-2021 10:30:56,11.375,26.465,12.728,1.750,10.67
2488,16-Aug-2021 10:45:56,11.375,26.434,12.519,1.750,10.66
2489,16-Aug-2021 11:00:56,11.375,26.476,12.430,1.740,10.65
2490,16-Aug-2021 11:15:56,11.375,26.488,12.370,1.750,10.65
2491,16-Aug-2021 11:30:56,11.375,26.450,12.460,1.750,10.65
2492,16-Aug-2021 11:45:56,11.375,26.468,12.430,1.750,10.66
2493,16-Aug-2021 12:00:56,11.375,26.469,12.460,1.750,10.66
2494,16-Aug-2021 12:15:56,11.375,26.452,12.639,1.740,10.66
2495,16-Aug-2021 12:30:56,11.375,26.459,12.877,1.750,10.66
2496,16-Aug-2021 12:45:56,11.375,26.460,12.817,1.740,10.66
2497,16-Aug-2021 13:00:56,11.375,26.460,12.817,1.750,10.66
2498,16-Aug-2021 13:15:56,11.375,26.455,12.877,1.750,10.67
2499,16-Aug-2021 13:30:56,11.375,26.437,12.847,1.740,10.67
2500,16-Aug-2021 13:45:56,11.375,26.454,12.847,1.750,10.67
2501,16-Aug-2021 14:00:56,11.375,26.446,12.728,1.750,10.68
2502,16-Aug-2021 14:15:56,11.375,26.441,12.728,1.750,10.70
2503,16-Aug-2021 14:30:56,11.375,26.430,12.698,1.740,10.69
2504,16-Aug-2021 14:45:56,11.375,26.406,12.698,1.740,10.68
2505,16-Aug-2021 15:00:56,11.375,26.408,12.698,1.750,10.68
2506,16-Aug-2021 15:15:56,11.375,26.419,12.698,1.740,10.68
2507,16-Aug-2021 15:30:56,11.375,26.420,12.698,1.750,10.67
2508,16-Aug-2021 15:45:56,11.375,26.423,12.668,1.740,10.67
2509,16-Aug-2021 16:00:56,11.375,26.406,12.698,1.740,10.68
2510,16-Aug-2021 16:15:56,11.375,26.399,12.698,1.750,10.67
2511,16-Aug-2021 16:30:56,11.375,26.412,12.728,1.740,10.67
2512,16-Aug-2021 16:45:56,11.375,26.412,12.728,1.740,10.67
2513,16-Aug-2021 17:00:56,11.375,26.423,12.728,1.740,10.67
2514,16-Aug-2021 17:15:56,11.375,26.419,12.728,1.750,10.67
2515,16-Aug-2021 17:30:56,11.375,26.405,12.728,1.740,10.67
2516,16-Aug-2021 17:45:56,11.375,26.415,12.728,1.740,10.69
2517,16-Aug-2021 18:00:56,11.375,26.419,12.728,1.750,10.68
2518,16-Aug-2021 18:15:56,11.375,26.419,12.609,1.740,10.68
2519,16-Aug-2021 18:30:56,11.375,26.417,12.609,1.740,10.69
2520,16-Aug-2021 18:45:56,11.375,26.396,12.609,1.740,10.70
2521,16-Aug-2021 19:00:56,11.375,26.403,12.609,1.740,10.69
2522,16-Aug-2021 19:15:56,11.375,26.407,12.549,1.750,10.69
2523,16-Aug-2021 19:30:56,11.375,26.406,12.549,1.750,10.68
2524,16-Aug-2021 19:45:56,11.375,26.428,12.519,1.740,10.68
2525,16-Aug-2021 20:00:56,11.375,26.425,12.519,1.740,10.67
2526,16-Aug-2021 20:15:56,11.375,26.415,12.460,1.740,10.67
2527,16-Aug-2021 20:30:56,11.375,26.425,12.490,1.740,10.67
2528,16-Aug-2021 20:45:56,11.375,26.440,12.490,1.740,10.67
2529,16-Aug-2021 21:00:56,11.375,26.433,12.490,1.750,10.67
2530,16-Aug-2021 21:15:56,11.375,26.425,12.430,1.740,10.66
2531,16-Aug-2021 21:30:56,11.375,26.404,12.460,1.740,10.66
2532,16-Aug-2021 21:45:56,11.375,26.448,12.490,1.740,10.66
2533,16-Aug-2021 22:00:56,11.375,26.464,12.460,1.740,10.66
2534,16-Aug-2021 22:15:56,11.375,26.433,12.400,1.740,10.66
2535,16-Aug-2021 22:30:56,11.375,26.447,12.460,1.750,10.66
2536,16-Aug-2021 22:45:56,11.375,26.434,12.430,1.750,10.67
2537,16-Aug-2021 23:00:56,11.375,26.418,12.400,1.750,10.67
2538,16-Aug-2021 23:15:56,11.375,26.442,12.370,1.750,10.67
2539,16-Aug-2021 23:30:56,11.375,26.438,12.430,1.740,10.67
2540,16-Aug-2021 23:45:56,11.375,26.415,12.400,1.750,10.67
2541,17-Aug-2021 00:00:56,11.375,26.444,12.430,1.750,10.67
2542,17-Aug-2021 00:15:56,11.375,26.439,12.341,1.750,10.67
2543,17-Aug-2021 00:30:56,11.375,26.413,12.370,1.740,10.67
2544,17-Aug-2021 00:45:56,11.375,26.428,12.370,1.740,10.67
2545,17-Aug-2021 01:00:56,11.375,26.425,12.341,1.740,10.67
2546,17-Aug-2021 01:15:56,11.375,26.418,12.281,1.740,10.68
2547,17-Aug-2021 01:30:56,11.375,26.433,12.370,1.740,10.69
2548,17-Aug-2021 01:45:56,11.375,26.434,12.341,1.740,10.69
2549,17-Aug-2021 02:00:56,11.375,26.413,12.341,1.740,10.68
2550,17-Aug-2021 02:15:56,11.375,26.420,12.251,1.750,10.68
2551,17-Aug-2021 02:30:56,11.375,26.419,12.341,1.740,10.68
2552,17-Aug-2021 02:45:56,11.375,26.411,12.341,1.740,10.69
2553,17-Aug-2021 03:00:56,11.375,26.446,12.341,1.740,10.69
2554,17-Aug-2021 03:15:56,11.375,26.445,12.251,1.750,10.70
2555,17-Aug-2021 03:30:56,11.375,26.429,12.311,1.750,10.70
2556,17-Aug-2021 03:45:56,11.375,26.440,12.311,1.740,10.69
2557,17-Aug-2021 04:00:56,11.375,26.438,12.341,1.740,10.70
2558,17-Aug-2021 04:15:56,11.375,26.436,12.251,1.740,10.69
2559,17-Aug-2021 04:30:56,11.375,26.438,12.311,1.750,10.71
2560,17-Aug-2021 04:45:56,11.375,26.432,12.281,1.740,10.70
2561,17-Aug-2021 05:00:56,11.375,26.423,12.281,1.740,10.70
2562,17-Aug-2021 05:15:56,11.375,26.442,12.251,1.740,10.69
2563,17-Aug-2021 05:30:56,11.375,26.438,12.281,1.740,10.69
2564,17-Aug-2021 05:45:56,11.375,26.455,12.311,1.750,10.69
2565,17-Aug-2021 06:00:56,11.375,26.440,12.311,1.750,10.70
2566,17-Aug-2021 06:15:56,11.375,26.440,12.221,1.750,10.70
2567,17-Aug-2021 06:30:56,11.375,26.443,12.281,1.740,10.69
2568,17-Aug-2021 06:45:56,11.375,26.443,12.281,1.740,10.71
2569,17-Aug-2021 07:00:56,11.375,26.438,12.281,1.740,10.69
2570,17-Aug-2021 07:15:56,11.375,26.440,12.251,1.750,10.68
2571,17-Aug-2021 07:30:56,11.375,26.441,12.311,1.750,10.69
2572,17-Aug-2021 07:45:56,11.375,26.439,12.311,1.740,10.69
2573,17-Aug-2021 08:00:56,11.375,26.446,12.311,1.740,10.69
2574,17-Aug-2021 08:15:56,11.375,26.441,12.251,1.740,10.69
2575,17-Aug-2021 08:30:56,11.375,26.444,12.341,1.740,10.69
2576,17-Aug-2021 08:45:56,11.375,26.442,12.370,1.740,10.68
2577,17-Aug-2021 09:00:56,11.375,26.444,12.639,1.740,10.68
2578,17-Aug-2021 09:15:56,11.375,26.438,12.519,1.740,10.68
2579,17-Aug-2021 09:30:56,11.375,26.444,12.728,1.740,10.68
2580,17-Aug-2021 09:45:56,11.375,26.442,12.698,1.750,10.68
2581,17-Aug-2021 10:00:56,11.375,26.451,12.817,1.740,10.68
2582,17-Aug-2021 10:15:56,11.375,26.449,12.847,1.750,10.68
2583,17-Aug-2021 10:30:56,11.375,26.456,12.817,1.740,10.69
2584,17-Aug-2021 10:45:56,11.375,26.446,12.817,1.750,10.69
2585,17-Aug-2021 11:00:56,11.375,26.448,12.728,1.740,10.68
2586,17-Aug-2021 11:15:56,11.375,26.444,12.668,1.740,10.69
2587,17-Aug-2021 11:30:56,11.375,26.456,12.877,1.750,10.68
2588,17-Aug-2021 11:45:56,11.375,26.443,12.847,1.740,10.69
2589,17-Aug-2021 12:00:56,11.438,26.442,12.817,1.750,10.69
2590,17-Aug-2021 12:15:56,11.375,26.409,12.758,1.750,10.69
2591,17-Aug-2021 12:30:56,11.375,26.415,12.817,1.750,10.69
2592,17-Aug-2021 12:45:56,11.375,26.421,12.847,1.730,10.69
2593,17-Aug-2021 13:00:56,11.438,26.430,12.877,1.740,10.69
2594,17-Aug-2021 13:15:56,11.375,26.420,12.817,1.740,10.69
2595,17-Aug-2021 13:30:56,11.375,26.403,12.758,1.750,10.70
2596,17-Aug-2021 13:45:56,11.438,26.423,12.728,1.750,10.69
2597,17-Aug-2021 14:00:56,11.438,26.425,12.728,1.750,10.69
2598,17-Aug-2021 14:15:56,11.375,26.424,12.698,1.750,10.70
2599,17-Aug-2021 14:30:56,11.438,26.412,12.728,1.750,10.69
2600,17-Aug-2021 14:45:56,11.438,26.394,12.698,1.750,10.69
2601,17-Aug-2021 15:00:56,11.438,26.426,12.698,1.750,10.70
2602,17-Aug-2021 15:15:56,11.438,26.407,12.668,1.740,10.71
2603,17-Aug-2021 15:30:56,11.438,26.405,12.698,1.740,10.70
2604,17-Aug-2021 15:45:56,11.438,26.394,12.698,1.740,10.71
2605,17-Aug-2021 16:00:56,11.375,26.407,12.728,1.740,10.71
2606,17-Aug-2021 16:15:56,11.375,26.399,12.579,1.740,10.71
2607,17-Aug-2021 16:30:56,11.438,26.393,12.579,1.740,10.71
2608,17-Aug-2021 16:45:56,11.438,26.425,12.549,1.740,10.69
2609,17-Aug-2021 17:00:56,11.438,26.418,12.549,1.740,10.71
2610,17-Aug-2021 17:15:56,11.438,26.413,12.609,1.740,10.71
2611,17-Aug-2021 17:30:56,11.438,26.386,12.817,1.740,10.71
2612,17-Aug-2021 17:45:56,11.438,26.403,12.817,1.740,10.71
2613,17-Aug-2021 18:00:56,11.438,26.399,12.788,1.740,10.71
2614,17-Aug-2021 18:15:56,11.438,26.396,12.668,1.750,10.71
2615,17-Aug-2021 18:30:56,11.438,26.406,12.579,1.750,10.70
2616,17-Aug-2021 18:45:56,11.375,26.418,12.579,1.740,10.72
2617,17-Aug-2021 19:00:56,11.375,26.403,12.549,1.740,10.72
2618,17-Aug-2021 19:15:56,11.375,26.416,12.490,1.740,10.71
2619,17-Aug-2021 19:30:56,11.438,26.408,12.490,1.750,10.71
2620,17-Aug-2021 19:45:56,11.438,26.411,12.490,1.750,10.71
2621,17-Aug-2021 20:00:56,11.438,26.408,12.460,1.730,10.72
2622,17-Aug-2021 20:15:56,11.375,26.409,12.430,1.750,10.73
2623,17-Aug-2021 20:30:56,11.375,26.408,12.460,1.740,10.72
2624,17-Aug-2021 20:45:56,11.438,26.415,12.460,1.740,10.71
2625,17-Aug-2021 21:00:56,11.375,26.416,12.460,1.740,10.71
2626,17-Aug-2021 21:15:56,11.438,26.425,12.430,1.740,10.71
2627,17-Aug-2021 21:30:56,11.438,26.425,12.460,1.740,10.72
2628,17-Aug-2021 21:45:56,11.438,26.407,12.460,1.740,10.72
2629,17-Aug-2021 22:00:56,11.438,26.406,12.460,1.740,10.73
2630,17-Aug-2021 22:15:56,11.438,26.400,12.400,1.740,10.73
2631,17-Aug-2021 22:30:56,11.438,26.391,12.430,1.740,10.73
2632,17-Aug-2021 22:45:56,11.438,26.402,12.460,1.740,10.73
2633,17-Aug-2021 23:00:56,11.438,26.402,12.430,1.740,10.71
2634,17-Aug-2021 23:15:56,11.438,26.393,12.370,1.740,10.71
2635,17-Aug-2021 23:30:56,11.438,26.404,12.430,1.740,10.71
2636,17-Aug-2021 23:45:56,11.438,26.404,12.430,1.750,10.71
2637,18-Aug-2021 00:00:56,11.438,26.402,12.400,1.740,10.70
2638,18-Aug-2021 00:15:56,11.438,26.407,12.370,1.750,10.72
2639,18-Aug-2021 00:30:56,11.438,26.413,12.400,1.750,10.71
2640,18-Aug-2021 00:45:56,11.438,26.381,12.400,1.740,10.72
2641,18-Aug-2021 01:00:56,11.438,26.398,12.400,1.740,10.72
2642,18-Aug-2021 01:15:56,11.438,26.403,12.370,1.740,10.71
2643,18-Aug-2021 01:30:56,11.438,26.373,12.400,1.740,10.72
2644,18-Aug-2021 01:45:56,11.438,26.386,12.400,1.750,10.73
2645,18-Aug-2021 02:00:56,11.438,26.388,12.370,1.740,10.72
2646,18-Aug-2021 02:15:56,11.438,26.375,12.311,1.740,10.72
2647,18-Aug-2021 02:30:56,11.438,26.373,12.370,1.740,10.71
2648,18-Aug-2021 02:45:56,11.375,26.366,12.341,1.740,10.72
2649,18-Aug-2021 03:00:56,11.438,26.372,12.341,1.740,10.72
2650,18-Aug-2021 03:15:56,11.438,26.362,12.281,1.740,10.73
2651,18-Aug-2021 03:30:56,11.438,26.380,12.341,1.750,10.74
2652,18-Aug-2021 03:45:56,11.438,26.364,12.341,1.740,10.74
2653,18-Aug-2021 04:00:56,11.438,26.359,12.341,1.740,10.74
2654,18-Aug-2021 04:15:56,11.375,26.383,12.281,1.740,10.73
2655,18-Aug-2021 04:30:56,11.438,26.380,12.311,1.740,10.72
2656,18-Aug-2021 04:45:56,11.438,26.373,12.311,1.750,10.72
2657,18-Aug-2021 05:00:56,11.438,26.386,12.311,1.740,10.73
2658,18-Aug-2021 05:15:56,11.438,26.371,12.251,1.740,10.73
2659,18-Aug-2021 05:30:56,11.438,26.378,12.311,1.740,10.72
2660,18-Aug-2021 05:45:56,11.438,26.374,12.281,1.740,10.72
2661,18-Aug-2021 06:00:56,11.438,26.374,12.311,1.740,10.73
2662,18-Aug-2021 06:15:56,11.438,26.391,12.251,1.740,10.73
2663,18-Aug-2021 06:30:56,11.438,26.399,12.311,1.740,10.72
2664,18-Aug-2021 06:45:56,11.438,26.385,12.281,1.750,10.73
2665,18-Aug-2021 07:00:56,11.438,26.384,12.311,1.750,10.73
2666,18-Aug-2021 07:15:56,11.438,26.390,12.251,1.740,10.73
2667,18-Aug-2021 07:30:56,11.438,26.392,12.281,1.740,10.74
2668,18-Aug-2021 07:45:56,11.438,26.400,12.251,1.740,10.73
2669,18-Aug-2021 08:00:56,11.438,26.425,12.311,1.750,10.75
2670,18-Aug-2021 08:15:56,11.438,26.411,12.221,1.740,10.73
2671,18-Aug-2021 08:30:56,11.438,26.414,12.311,1.740,10.74
2672,18-Aug-2021 08:45:56,11.438,26.417,12.370,1.740,10.74
2673,18-Aug-2021 09:00:56,11.438,26.420,12.400,1.730,10.75
2674,18-Aug-2021 09:15:56,11.438,26.423,12.311,1.740,10.75
2675,18-Aug-2021 09:30:56,11.438,26.421,12.430,1.740,10.76
2676,18-Aug-2021 09:45:56,11.438,26.408,12.519,1.740,10.74
2677,18-Aug-2021 10:00:56,11.438,26.413,12.549,1.730,10.75
2678,18-Aug-2021 10:15:56,11.438,26.436,12.519,1.740,10.74
2679,18-Aug-2021 10:30:56,11.438,26.414,12.579,1.740,10.74
2680,18-Aug-2021 10:45:56,11.500,26.436,12.639,1.740,10.74
2681,18-Aug-2021 11:00:56,11.500,26.437,12.668,1.740,10.73
2682,18-Aug-2021 11:15:56,11.438,26.427,12.668,1.750,10.73
2683,18-Aug-2021 11:30:56,11.438,26.432,12.609,1.750,10.74
2684,18-Aug-2021 11:45:56,11.438,26.429,12.609,1.740,10.73
2685,18-Aug-2021 12:00:56,11.438,26.422,12.579,1.740,10.73
2686,18-Aug-2021 12:15:56,11.438,26.424,12.639,1.730,10.73
2687,18-Aug-2021 12:30:56,11.500,26.417,12.639,1.740,10.72
2688,18-Aug-2021 12:45:56,11.438,26.420,12.639,1.740,10.73
2689,18-Aug-2021 13:00:56,11.438,26.419,12.639,1.740,10.72
2690,18-Aug-2021 13:15:56,11.313,26.444,12.668,1.740,10.72
2691,18-Aug-2021 13:30:56,11.438,26.428,12.639,1.740,10.72
2692,18-Aug-2021 13:45:56,11.438,26.430,12.639,1.740,10.72
2693,18-Aug-2021 14:00:56,11.438,26.433,12.668,1.740,10.72
2694,18-Aug-2021 14:15:56,11.438,26.431,12.668,1.740,10.73
2695,18-Aug-2021 14:30:56,11.438,26.422,12.639,1.740,10.72
2696,18-Aug-2021 14:45:56,11.438,26.422,12.639,1.740,10.72
2697,18-Aug-2021 15:00:56,11.500,26.420,12.668,1.740,10.72
2698,18-Aug-2021 15:15:56,11.500,26.425,12.639,1.750,10.72
2699,18-Aug-2021 15:30:56,11.313,26.428,12.668,1.750,10.72
2700,18-Aug-2021 15:45:56,11.500,26.411,12.639,1.750,10.73
2701,18-Aug-2021 16:00:56,11.500,26.431,12.639,1.740,10.74
2702,18-Aug-2021 16:15:56,11.500,26.416,12.639,1.750,10.74
2703,18-Aug-2021 16:30:56,11.563,26.409,12.639,1.740,10.74
2704,18-Aug-2021 16:45:56,11.500,26.412,12.639,1.750,10.73
2705,18-Aug-2021 17:00:56,11.500,26.413,12.639,1.740,10.73
2706,18-Aug-2021 17:15:56,11.500,26.414,12.668,1.750,10.74
2707,18-Aug-2021 17:30:56,11.500,26.402,12.668,1.750,10.74
2708,18-Aug-2021 17:45:56,11.500,26.401,12.639,1.750,10.73
2709,18-Aug-2021 18:00:56,11.500,26.409,12.639,1.740,10.75
2710,18-Aug-2021 18:15:56,11.500,26.410,12.579,1.750,10.74
2711,18-Aug-2021 18:30:56,11.500,26.404,12.519,1.740,10.74
2712,18-Aug-2021 18:45:56,11.500,26.408,12.519,1.750,10.74
2713,18-Aug-2021 19:00:56,11.500,26.397,12.490,1.740,10.75
2714,18-Aug-2021 19:15:56,11.500,26.416,12.490,1.740,10.74
2715,18-Aug-2021 19:30:56,11.500,26.406,12.430,1.750,10.74
2716,18-Aug-2021 19:45:56,11.500,26.411,12.430,1.740,10.75
2717,18-Aug-2021 20:00:56,11.500,26.426,12.460,1.750,10.74
2718,18-Aug-2021 20:15:56,11.500,26.431,12.430,1.740,10.74
2719,18-Aug-2021 20:30:56,11.500,26.421,12.400,1.750,10.74
2720,18-Aug-2021 20:45:56,11.500,26.428,12.430,1.740,10.75
2721,18-Aug-2021 21:00:56,11.500,26.442,12.400,1.730,10.75
2722,18-Aug-2021 21:15:56,11.500,26.437,12.430,1.740,10.75
2723,18-Aug-2021 21:30:56,11.500,26.432,12.341,1.750,10.75
2724,18-Aug-2021 21:45:56,11.500,26.415,12.370,1.740,10.76
2725,18-Aug-2021 22:00:56,11.500,26.439,12.400,1.750,10.77
2726,18-Aug-2021 22:15:56,11.500,26.438,12.400,1.740,10.76
2727,18-Aug-2021 22:30:56,11.500,26.437,12.311,1.750,10.76
2728,18-Aug-2021 22:45:56,11.500,26.435,12.370,1.750,10.75
2729,18-Aug-2021 23:00:56,11.500,26.433,12.341,1.740,10.75
2730,18-Aug-2021 23:15:56,11.500,26.432,12.311,1.750,10.76
2731,18-Aug-2021 23:30:56,11.500,26.449,12.281,1.750,10.76
2732,18-Aug-2021 23:45:56,11.500,26.442,12.311,1.740,10.75
2733,19-Aug-2021 00:00:56,11.500,26.425,12.311,1.740,10.74
2734,19-Aug-2021 00:15:56,11.500,26.440,12.311,1.740,10.74
2735,19-Aug-2021 00:30:56,11.500,26.434,12.221,1.740,10.74
2736,19-Aug-2021 00:45:56,11.500,26.422,12.281,1.740,10.74
2737,19-Aug-2021 01:00:56,11.500,26.427,12.281,1.750,10.74
2738,19-Aug-2021 01:15:56,11.500,26.421,12.281,1.750,10.74
2739,19-Aug-2021 01:30:56,11.500,26.425,12.221,1.740,10.75
2740,19-Aug-2021 01:45:56,11.500,26.434,12.281,1.750,10.74
2741,19-Aug-2021 02:00:56,11.500,26.423,12.281,1.740,10.75
2742,19-Aug-2021 02:15:56,11.500,26.416,12.281,1.730,10.75
2743,19-Aug-2021 02:30:56,11.500,26.420,12.221,1.740,10.75
2744,19-Aug-2021 02:45:56,11.500,26.422,12.281,1.740,10.74
2745,19-Aug-2021 03:00:56,11.500,26.423,12.281,1.750,10.74
2746,19-Aug-2021 03:15:56,11.500,26.425,12.281,1.740,10.75
2747,19-Aug-2021 03:30:56,11.500,26.426,12.191,1.740,10.74
2748,19-Aug-2021 03:45:56,11.500,26.415,12.281,1.750,10.75
2749,19-Aug-2021 04:00:56,11.500,26.417,12.251,1.740,10.76
2750,19-Aug-2021 04:15:56,11.500,26.423,12.281,1.740,10.75
2751,19-Aug-2021 04:30:56,11.500,26.410,12.191,1.740,10.75
2752,19-Aug-2021 04:45:56,11.500,26.409,12.251,1.750,10.76
2753,19-Aug-2021 05:00:56,11.500,26.423,12.281,1.740,10.76
2754,19-Aug-2021 05:15:56,11.500,26.415,12.251,1.740,10.75
2755,19-Aug-2021 05:30:56,11.500,26.411,12.191,1.740,10.76
2756,19-Aug-2021 05:45:56,11.500,26.413,12.251,1.740,10.75
2757,19-Aug-2021 06:00:56,11.500,26.418,12.251,1.740,10.75
