Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20210416

# Records,13736
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
4196,30-May-2021 05:18:26,23.500,15.406,12.490,8.230,20.99
4197,30-May-2021 05:33:26,23.500,15.417,12.490,8.310,20.94
4198,30-May-2021 05:48:26,23.438,15.403,12.490,8.260,20.93
4199,30-May-2021 06:03:26,23.375,15.409,12.490,8.220,20.88
4200,30-May-2021 06:18:26,23.375,15.416,12.490,8.250,20.84
4201,30-May-2021 06:33:26,23.313,15.425,12.460,8.390,20.81
4202,30-May-2021 06:48:26,23.313,15.425,12.490,8.490,20.79
4203,30-May-2021 07:03:26,23.313,15.421,12.490,8.670,20.75
4204,30-May-2021 07:18:26,23.250,15.424,12.490,9.040,20.71
4205,30-May-2021 07:33:26,23.188,15.430,12.460,9.010,20.69
4206,30-May-2021 07:48:26,23.188,15.431,12.519,9.100,20.63
4207,30-May-2021 08:03:26,23.188,15.439,12.668,9.850,20.62
4208,30-May-2021 08:18:26,23.188,15.388,12.847,10.600,20.61
4209,30-May-2021 08:33:26,23.188,15.396,12.847,10.760,20.60
4210,30-May-2021 08:48:26,23.188,15.393,12.847,10.810,20.58
4211,30-May-2021 09:03:26,23.125,15.394,12.698,10.350,20.54
4212,30-May-2021 09:18:26,23.125,15.402,12.817,10.560,20.54
4213,30-May-2021 09:33:26,23.125,15.395,12.937,10.790,20.50
4214,30-May-2021 09:48:26,23.063,15.364,12.907,10.790,20.47
4215,30-May-2021 10:03:26,23.125,15.346,13.026,11.460,20.47
4216,30-May-2021 10:18:26,23.125,15.370,13.205,12.110,20.46
4217,30-May-2021 10:33:26,23.125,15.402,13.265,12.480,20.48
4218,30-May-2021 10:48:26,23.125,15.400,13.294,12.660,20.46
4219,30-May-2021 11:03:26,23.188,15.396,13.265,13.190,20.47
4220,30-May-2021 11:18:26,23.188,15.384,13.324,13.490,20.48
4221,30-May-2021 11:33:26,23.188,15.393,13.175,13.540,20.47
4222,30-May-2021 11:48:26,23.188,15.393,13.145,13.490,20.48
4223,30-May-2021 12:03:26,23.188,15.390,13.145,13.580,20.50
4224,30-May-2021 12:18:26,23.188,15.391,13.145,14.260,20.54
4225,30-May-2021 12:33:26,23.250,15.384,13.145,14.590,20.58
4226,30-May-2021 12:48:26,23.250,15.383,13.145,13.960,20.61
4227,30-May-2021 13:03:26,23.313,15.380,13.116,13.620,20.62
4228,30-May-2021 13:18:26,23.313,15.391,13.145,15.010,20.66
4229,30-May-2021 13:33:26,23.375,15.391,13.145,15.980,20.69
4230,30-May-2021 13:48:26,23.375,15.388,13.145,16.350,20.72
4231,30-May-2021 14:03:26,23.500,15.396,13.145,16.610,20.86
4232,30-May-2021 14:18:26,23.500,15.378,13.145,16.160,20.91
4233,30-May-2021 14:33:26,23.563,15.383,13.175,16.100,20.99
4234,30-May-2021 14:48:26,23.688,15.377,13.145,16.390,21.05
4235,30-May-2021 15:03:26,23.750,15.379,13.145,16.900,21.14
4236,30-May-2021 15:18:26,23.875,15.379,13.145,16.200,21.20
4237,30-May-2021 15:33:26,23.938,15.374,13.145,16.660,21.28
4238,30-May-2021 15:48:26,23.938,15.375,13.116,15.220,21.28
4239,30-May-2021 16:03:26,23.938,15.369,13.145,15.040,21.31
4240,30-May-2021 16:18:26,23.938,15.380,13.145,13.820,21.29
4241,30-May-2021 16:33:26,23.938,15.393,13.145,13.830,21.29
4242,30-May-2021 16:48:26,24.000,15.379,13.145,15.020,21.30
4243,30-May-2021 17:03:26,24.000,15.389,13.145,14.510,21.30
4244,30-May-2021 17:18:26,24.000,15.392,13.145,13.500,21.29
4245,30-May-2021 17:33:26,24.000,15.376,13.145,13.680,21.22
4246,30-May-2021 17:48:26,24.000,15.383,13.116,12.320,21.20
4247,30-May-2021 18:03:26,23.938,15.388,12.996,11.480,21.16
4248,30-May-2021 18:18:26,23.938,15.380,13.086,11.520,21.23
4249,30-May-2021 18:33:26,23.938,15.368,12.996,11.060,21.26
4250,30-May-2021 18:48:26,23.875,15.366,12.966,10.810,21.23
4251,30-May-2021 19:03:26,23.875,15.334,12.877,10.310,21.23
4252,30-May-2021 19:18:26,23.875,15.335,12.937,10.450,21.20
4253,30-May-2021 19:33:26,23.875,15.329,13.294,10.710,21.17
4254,30-May-2021 19:48:26,23.813,15.342,12.937,10.120,21.12
4255,30-May-2021 20:03:26,23.688,15.384,12.847,9.670,21.07
4256,30-May-2021 20:18:26,23.625,15.311,12.788,9.400,21.04
4257,30-May-2021 20:33:26,23.625,15.393,12.788,9.190,21.00
4258,30-May-2021 20:48:26,23.563,15.417,12.758,8.920,20.96
4259,30-May-2021 21:03:26,23.563,15.416,12.758,8.650,20.95
4260,30-May-2021 21:18:26,23.500,15.409,12.728,8.430,20.93
4261,30-May-2021 21:33:26,23.500,15.426,12.728,8.320,20.89
4262,30-May-2021 21:48:26,23.438,15.420,12.728,8.400,20.87
4263,30-May-2021 22:03:26,23.438,15.430,12.728,8.470,20.85
4264,30-May-2021 22:18:26,23.375,15.431,12.698,8.620,20.81
4265,30-May-2021 22:33:26,23.375,15.436,12.698,8.670,20.79
4266,30-May-2021 22:48:26,23.313,15.445,12.698,8.540,20.76
4267,30-May-2021 23:03:26,23.313,15.446,12.698,8.360,20.75
4268,30-May-2021 23:18:26,23.313,15.447,12.698,8.280,20.74
4269,30-May-2021 23:33:26,23.313,15.444,12.698,8.180,20.72
4270,30-May-2021 23:48:26,23.250,15.450,12.668,8.040,20.70
4271,31-May-2021 00:03:26,23.250,15.447,12.668,8.120,20.67
4272,31-May-2021 00:18:26,23.250,15.448,12.668,8.240,20.63
4273,31-May-2021 00:33:26,23.125,15.444,12.668,8.410,20.60
4274,31-May-2021 00:48:26,23.125,15.446,12.639,8.340,20.56
4275,31-May-2021 01:03:26,23.063,15.443,12.668,8.400,20.51
4276,31-May-2021 01:18:26,23.000,15.431,12.639,8.450,20.50
4277,31-May-2021 01:33:26,23.063,15.432,12.639,8.350,20.48
4278,31-May-2021 01:48:26,23.000,15.425,12.609,8.390,20.41
4279,31-May-2021 02:03:26,22.938,15.380,12.609,8.430,20.36
4280,31-May-2021 02:18:26,22.875,15.303,12.609,8.390,20.32
4281,31-May-2021 02:33:26,22.813,15.438,12.609,8.540,20.25
4282,31-May-2021 02:48:26,22.750,15.417,12.609,8.560,20.25
4283,31-May-2021 03:03:26,22.750,15.433,12.609,8.420,20.23
4284,31-May-2021 03:18:26,22.750,15.388,12.609,8.240,20.22
4285,31-May-2021 03:33:26,22.750,15.407,12.579,8.260,20.18
4286,31-May-2021 03:48:26,22.750,15.385,12.579,8.330,20.14
4287,31-May-2021 04:03:26,22.625,15.394,12.549,8.420,20.09
4288,31-May-2021 04:18:26,22.625,15.305,12.579,8.450,20.06
4289,31-May-2021 04:33:26,22.563,15.326,12.549,8.340,20.02
4290,31-May-2021 04:48:26,22.563,15.395,12.549,8.340,19.99
4291,31-May-2021 05:03:26,22.500,15.410,12.549,8.260,19.93
4292,31-May-2021 05:18:26,22.438,15.429,12.519,8.280,19.88
4293,31-May-2021 05:33:26,22.375,15.398,12.519,8.390,19.84
4294,31-May-2021 05:48:26,22.375,15.355,12.519,8.500,19.79
4295,31-May-2021 06:03:26,22.313,15.426,12.490,8.620,19.76
4296,31-May-2021 06:18:26,22.313,15.411,12.490,8.640,19.74
4297,31-May-2021 06:33:26,22.250,15.311,12.490,8.740,19.71
4298,31-May-2021 06:48:26,22.188,15.452,12.490,8.860,19.68
4299,31-May-2021 07:03:26,22.188,15.388,12.490,8.850,19.65
4300,31-May-2021 07:18:26,22.188,15.442,12.460,8.900,19.62
4301,31-May-2021 07:33:26,22.125,15.427,12.490,9.030,19.59
4302,31-May-2021 07:48:26,22.125,15.447,12.519,9.280,19.57
4303,31-May-2021 08:03:26,22.063,15.448,12.519,9.410,19.56
4304,31-May-2021 08:18:26,22.063,15.445,12.519,9.900,19.54
4305,31-May-2021 08:33:26,22.063,15.449,12.519,10.360,19.55
4306,31-May-2021 08:48:26,22.125,15.468,12.549,10.730,19.59
4307,31-May-2021 09:03:26,22.188,15.448,12.549,10.990,19.62
4308,31-May-2021 09:18:26,22.188,15.440,12.519,11.220,19.65
4309,31-May-2021 09:33:26,22.250,15.364,12.728,11.560,19.65
4310,31-May-2021 09:48:26,22.313,15.423,12.877,11.570,19.69
4311,31-May-2021 10:03:26,22.375,15.417,12.937,11.840,19.80
4312,31-May-2021 10:18:26,22.438,15.432,12.937,11.830,19.89
4313,31-May-2021 10:33:26,22.563,15.430,13.026,12.190,19.93
4314,31-May-2021 10:48:26,22.625,15.457,13.026,12.300,19.93
4315,31-May-2021 11:03:26,22.688,15.453,13.026,12.220,20.06
4316,31-May-2021 11:18:26,22.813,15.448,13.026,12.530,20.13
4317,31-May-2021 11:33:26,22.875,15.449,13.116,12.910,20.20
4318,31-May-2021 11:48:26,22.938,15.445,13.116,13.520,19.88
4319,31-May-2021 12:03:26,22.813,15.439,13.086,13.830,19.75
4320,31-May-2021 12:18:26,22.813,15.428,13.116,14.600,19.74
4321,31-May-2021 12:33:26,23.063,15.369,13.116,15.390,19.75
4322,31-May-2021 12:48:26,23.188,15.374,13.086,16.090,19.75
4323,31-May-2021 13:03:26,22.938,15.436,13.116,17.250,19.78
4324,31-May-2021 13:18:26,22.813,15.398,13.056,17.980,19.88
4325,31-May-2021 13:33:26,22.813,15.424,12.996,17.760,19.95
4326,31-May-2021 13:48:26,23.063,15.374,13.056,18.800,20.10
4327,31-May-2021 14:03:26,23.188,15.414,13.026,18.390,20.38
4328,31-May-2021 14:18:26,23.313,15.405,13.265,17.880,20.34
4329,31-May-2021 14:33:26,23.375,15.427,13.861,16.830,20.33
4330,31-May-2021 14:48:26,23.625,15.381,13.801,18.050,20.43
4331,31-May-2021 15:03:26,23.813,15.392,13.831,18.290,20.39
4332,31-May-2021 15:18:26,23.750,15.368,13.831,18.410,20.33
4333,31-May-2021 15:33:26,23.813,15.356,13.831,18.400,20.38
4334,31-May-2021 15:48:26,23.813,15.400,13.831,17.720,20.21
4335,31-May-2021 16:03:26,23.625,15.371,13.831,17.620,20.09
4336,31-May-2021 16:18:26,23.500,15.395,13.831,17.510,20.19
4337,31-May-2021 16:33:26,23.438,15.385,13.831,17.150,20.13
4338,31-May-2021 16:48:26,23.500,15.371,13.831,17.020,20.16
4339,31-May-2021 17:03:26,23.500,15.380,13.801,16.700,20.12
4340,31-May-2021 17:18:26,23.438,15.383,13.831,16.400,20.07
4341,31-May-2021 17:33:26,23.313,15.382,13.861,15.030,19.91
4342,31-May-2021 17:48:26,23.125,15.301,13.861,15.520,19.83
4343,31-May-2021 18:03:26,23.000,15.371,13.861,15.270,19.72
4344,31-May-2021 18:18:26,22.875,15.344,13.861,15.060,19.66
4345,31-May-2021 18:33:26,22.750,15.332,13.891,14.630,19.60
4346,31-May-2021 18:48:26,22.688,15.362,13.861,14.330,19.60
4347,31-May-2021 19:03:26,22.688,15.335,13.861,13.490,19.56
4348,31-May-2021 19:18:26,22.625,15.326,13.592,11.790,19.52
4349,31-May-2021 19:33:26,22.563,15.388,13.622,11.180,19.44
4350,31-May-2021 19:48:26,22.500,15.338,13.026,10.330,19.34
4351,31-May-2021 20:03:26,22.313,15.355,12.937,9.720,19.33
4352,31-May-2021 20:18:26,22.250,15.313,12.877,9.280,19.33
4353,31-May-2021 20:33:26,22.250,15.326,12.847,9.110,19.35
4354,31-May-2021 20:48:26,22.250,15.337,12.847,8.970,19.36
4355,31-May-2021 21:03:26,22.250,15.259,12.847,8.700,19.40
4356,31-May-2021 21:18:26,22.438,15.358,12.788,8.670,19.62
4357,31-May-2021 21:33:26,22.688,15.327,12.817,8.740,19.82
4358,31-May-2021 21:48:26,23.125,15.266,12.758,9.040,20.04
4359,31-May-2021 22:03:26,23.563,15.290,12.788,9.000,20.27
4360,31-May-2021 22:18:26,23.688,15.277,12.788,8.890,20.49
4361,31-May-2021 22:33:26,23.750,15.315,12.758,8.780,21.01
4362,31-May-2021 22:48:26,23.750,15.314,12.728,8.420,21.05
4363,31-May-2021 23:03:26,23.813,15.311,12.758,8.370,21.16
4364,31-May-2021 23:18:26,23.813,15.308,12.758,8.200,21.23
4365,31-May-2021 23:33:26,23.875,15.306,12.728,8.150,21.23
4366,31-May-2021 23:48:26,23.813,15.297,12.728,8.040,21.20
4367,01-Jun-2021 00:03:26,23.750,15.302,12.728,8.150,21.17
4368,01-Jun-2021 00:18:26,23.750,15.327,12.728,8.200,21.14
4369,01-Jun-2021 00:33:26,23.750,15.322,12.728,8.270,21.11
4370,01-Jun-2021 00:48:26,23.688,15.204,12.728,8.300,21.09
4371,01-Jun-2021 01:03:26,23.688,15.218,12.728,8.230,21.07
4372,01-Jun-2021 01:18:26,23.688,15.228,12.728,8.150,21.05
4373,01-Jun-2021 01:33:26,23.688,15.295,12.728,8.270,21.03
4374,01-Jun-2021 01:48:26,23.563,15.196,12.728,8.320,21.00
4375,01-Jun-2021 02:03:26,23.625,15.330,12.728,8.300,20.98
4376,01-Jun-2021 02:18:26,23.625,15.199,12.728,8.310,20.93
4377,01-Jun-2021 02:33:26,23.563,15.152,12.728,8.360,20.90
4378,01-Jun-2021 02:48:26,23.438,15.254,12.728,8.400,20.86
4379,01-Jun-2021 03:03:26,23.438,15.245,12.758,8.510,20.82
4380,01-Jun-2021 03:18:26,23.375,15.183,12.758,8.350,20.79
4381,01-Jun-2021 03:33:26,23.375,15.204,12.758,8.280,20.77
4382,01-Jun-2021 03:48:26,23.313,15.256,12.728,8.450,20.73
4383,01-Jun-2021 04:03:26,23.313,15.270,12.728,8.450,20.71
4384,01-Jun-2021 04:18:26,23.250,15.265,12.728,8.330,20.66
4385,01-Jun-2021 04:33:26,23.250,15.271,12.728,8.280,20.60
4386,01-Jun-2021 04:48:26,23.188,15.275,12.728,8.280,20.56
4387,01-Jun-2021 05:03:26,23.125,15.239,12.728,8.370,20.49
4388,01-Jun-2021 05:18:26,23.063,15.190,12.728,8.400,20.45
4389,01-Jun-2021 05:33:26,23.000,15.201,12.728,8.310,20.42
4390,01-Jun-2021 05:48:26,22.938,15.171,12.698,8.420,20.37
4391,01-Jun-2021 06:03:26,22.938,15.175,12.698,8.370,20.34
4392,01-Jun-2021 06:18:26,22.938,15.220,12.698,8.380,20.32
4393,01-Jun-2021 06:33:26,22.875,15.199,12.668,8.560,20.25
4394,01-Jun-2021 06:48:26,22.813,15.233,12.698,8.780,20.22
4395,01-Jun-2021 07:03:26,22.750,15.206,12.698,9.010,20.19
4396,01-Jun-2021 07:18:26,22.750,15.268,12.698,9.100,20.15
4397,01-Jun-2021 07:33:26,22.688,15.212,12.728,9.180,20.12
4398,01-Jun-2021 07:48:26,22.688,15.248,12.728,9.260,20.10
4399,01-Jun-2021 08:03:26,22.688,15.218,12.758,9.250,20.06
4400,01-Jun-2021 08:18:26,22.625,15.176,12.788,9.820,20.04
4401,01-Jun-2021 08:33:26,22.625,15.239,12.758,10.460,20.04
4402,01-Jun-2021 08:48:26,22.625,15.253,12.758,10.820,20.05
4403,01-Jun-2021 09:03:26,22.750,15.188,12.788,11.010,20.05
4404,01-Jun-2021 09:18:26,22.688,15.201,12.758,11.010,20.05
4405,01-Jun-2021 09:33:26,22.688,15.241,12.847,11.240,20.04
4406,01-Jun-2021 09:48:26,22.688,15.240,12.847,11.030,19.99
4407,01-Jun-2021 10:03:26,22.625,15.226,12.847,10.740,19.94
4408,01-Jun-2021 10:18:26,22.625,15.284,12.937,11.050,19.75
4409,01-Jun-2021 10:33:26,22.625,15.201,12.966,11.840,19.68
4410,01-Jun-2021 10:48:26,22.625,15.039,13.026,12.460,19.59
4411,01-Jun-2021 11:03:26,22.563,15.253,12.996,12.610,19.56
4412,01-Jun-2021 11:18:26,22.500,15.270,13.026,12.640,19.55
4413,01-Jun-2021 11:33:26,22.438,15.248,13.086,12.920,19.58
4414,01-Jun-2021 11:48:26,22.438,15.340,13.145,13.700,19.57
4415,01-Jun-2021 12:03:26,22.500,15.293,13.235,14.150,19.59
4416,01-Jun-2021 12:18:26,22.500,15.167,13.354,14.670,19.57
4417,01-Jun-2021 12:33:26,22.500,15.266,13.414,15.320,19.58
4418,01-Jun-2021 12:48:26,22.563,15.144,13.533,15.510,19.56
4419,01-Jun-2021 13:03:26,22.500,15.252,13.294,15.920,19.60
4420,01-Jun-2021 13:18:26,22.625,15.160,13.831,16.840,19.60
4421,01-Jun-2021 13:33:26,22.625,15.237,13.831,17.570,19.61
4422,01-Jun-2021 13:48:26,22.625,15.198,13.741,17.340,19.62
4423,01-Jun-2021 14:03:26,22.625,15.216,13.831,15.810,19.62
4424,01-Jun-2021 14:18:26,22.625,15.215,13.861,16.890,19.64
4425,01-Jun-2021 14:33:26,22.625,15.179,13.831,17.180,19.63
4426,01-Jun-2021 14:48:26,22.625,15.197,13.891,17.260,19.64
4427,01-Jun-2021 15:03:26,22.625,15.315,13.861,16.680,19.61
4428,01-Jun-2021 15:18:26,22.625,15.277,13.861,15.780,19.62
4429,01-Jun-2021 15:33:26,22.625,15.265,13.891,15.830,19.67
4430,01-Jun-2021 15:48:26,22.625,15.291,13.891,16.140,19.72
4431,01-Jun-2021 16:03:26,22.688,-55.130,13.831,16.800,19.79
4432,01-Jun-2021 16:18:26,22.750,-55.130,13.861,17.360,19.88
4433,01-Jun-2021 16:33:26,22.875,-55.128,13.831,17.970,20.01
4434,01-Jun-2021 16:48:26,23.063,-55.126,13.831,17.820,20.17
4435,01-Jun-2021 17:03:26,23.250,-55.124,13.831,17.520,20.25
4436,01-Jun-2021 17:18:26,23.313,-55.124,13.831,17.340,20.36
4437,01-Jun-2021 17:33:26,23.375,-55.123,13.831,16.980,20.46
4438,01-Jun-2021 17:48:26,23.438,-55.122,13.801,16.360,20.51
4439,01-Jun-2021 18:03:26,23.500,-55.122,13.592,15.110,20.47
4440,01-Jun-2021 18:18:26,23.563,-55.121,13.682,14.920,20.48
4441,01-Jun-2021 18:33:26,23.688,-55.120,13.831,14.190,20.57
4442,01-Jun-2021 18:48:26,23.750,-55.119,13.741,13.400,20.71
4443,01-Jun-2021 19:03:26,23.750,-55.119,13.294,12.850,20.77
4444,01-Jun-2021 19:18:26,23.875,-55.118,13.235,12.480,20.84
4445,01-Jun-2021 19:33:26,23.938,-55.117,13.056,12.070,20.85
4446,01-Jun-2021 19:48:26,23.938,-55.117,12.937,11.460,20.91
4447,01-Jun-2021 20:03:26,24.063,-55.116,12.877,10.890,20.94
4448,01-Jun-2021 20:18:26,24.063,-55.116,12.847,10.420,20.94
4449,01-Jun-2021 20:33:26,24.000,-55.116,12.847,10.090,21.04
4450,01-Jun-2021 20:48:26,24.063,-55.116,12.817,9.800,21.11
4451,01-Jun-2021 21:03:26,24.125,-55.115,12.847,9.610,21.18
4452,01-Jun-2021 21:18:26,24.188,-55.114,12.847,9.400,21.25
4453,01-Jun-2021 21:33:26,24.250,-55.114,12.817,9.380,21.22
4454,01-Jun-2021 21:48:26,24.375,-55.112,12.817,9.170,21.28
4455,01-Jun-2021 22:03:26,24.500,-55.111,12.817,8.950,21.27
4456,01-Jun-2021 22:18:26,24.563,-55.111,12.788,8.910,21.24
4457,01-Jun-2021 22:33:26,24.563,-55.111,12.788,9.080,21.17
4458,01-Jun-2021 22:48:26,24.500,-55.111,12.788,9.160,21.09
4459,01-Jun-2021 23:03:26,24.500,-55.111,12.788,9.110,21.05
4460,01-Jun-2021 23:18:26,24.500,-55.111,12.788,9.140,21.00
4461,01-Jun-2021 23:33:26,24.438,-55.112,12.788,8.990,21.01
4462,01-Jun-2021 23:48:26,24.438,-55.112,12.758,9.120,20.96
4463,02-Jun-2021 00:03:26,24.375,-55.112,12.758,9.140,20.92
4464,02-Jun-2021 00:18:26,24.375,-55.112,12.758,9.310,20.86
4465,02-Jun-2021 00:33:26,24.313,-55.113,12.758,9.880,20.80
4466,02-Jun-2021 00:48:26,24.313,-55.113,12.758,10.230,20.80
4467,02-Jun-2021 01:03:26,24.250,-55.114,12.728,10.620,20.74
4468,02-Jun-2021 01:18:26,24.250,-55.114,12.728,10.770,20.68
4469,02-Jun-2021 01:33:26,24.188,-55.114,12.728,10.760,20.58
4470,02-Jun-2021 01:48:26,24.125,-55.115,12.758,10.530,20.58
4471,02-Jun-2021 02:03:26,24.063,-55.116,12.728,10.230,20.60
4472,02-Jun-2021 02:18:26,24.125,-55.115,12.728,9.940,20.64
4473,02-Jun-2021 02:33:26,24.063,-55.116,12.728,9.720,20.64
4474,02-Jun-2021 02:48:26,24.063,-55.116,12.728,9.600,20.68
4475,02-Jun-2021 03:03:26,24.063,-55.116,12.728,9.530,20.76
4476,02-Jun-2021 03:18:26,24.000,-55.116,12.728,9.450,20.89
4477,02-Jun-2021 03:33:26,24.000,-55.116,12.728,9.410,21.02
4478,02-Jun-2021 03:48:26,24.000,-55.116,12.698,9.300,21.13
4479,02-Jun-2021 04:03:26,23.938,-55.117,12.698,9.290,21.15
4480,02-Jun-2021 04:18:26,23.875,-55.118,12.698,9.170,21.17
4481,02-Jun-2021 04:33:26,23.875,-55.118,12.698,9.240,21.18
4482,02-Jun-2021 04:48:26,23.875,-55.118,12.698,9.130,21.20
4483,02-Jun-2021 05:03:26,23.813,-55.118,12.698,9.000,21.17
4484,02-Jun-2021 05:18:26,23.813,-55.118,12.668,8.800,21.17
4485,02-Jun-2021 05:33:26,23.750,-55.119,12.668,8.720,21.14
4486,02-Jun-2021 05:48:26,23.688,-55.120,12.668,8.720,21.11
4487,02-Jun-2021 06:03:26,23.688,-55.120,12.668,8.790,21.07
4488,02-Jun-2021 06:18:26,23.625,-55.120,12.668,9.030,21.04
4489,02-Jun-2021 06:33:26,23.563,-55.121,12.668,9.120,21.02
4490,02-Jun-2021 06:48:26,23.563,-55.121,12.668,9.220,20.99
4491,02-Jun-2021 07:03:26,23.500,-55.122,12.698,9.330,20.97
4492,02-Jun-2021 07:18:26,23.563,-55.121,12.668,9.640,20.94
4493,02-Jun-2021 07:33:26,23.500,-55.122,12.698,9.900,20.93
4494,02-Jun-2021 07:48:26,23.500,-55.122,12.728,10.150,20.91
4495,02-Jun-2021 08:03:26,23.500,-55.122,12.728,10.390,20.89
4496,02-Jun-2021 08:18:26,23.500,-55.122,12.758,10.670,20.89
4497,02-Jun-2021 08:33:26,23.500,-55.122,12.758,11.190,20.89
4498,02-Jun-2021 08:48:26,23.500,-55.122,12.758,11.420,20.89
4499,02-Jun-2021 09:03:26,23.500,-55.122,12.847,11.660,20.77
4500,02-Jun-2021 09:18:26,23.563,-55.121,12.996,12.250,20.24
4501,02-Jun-2021 09:33:26,23.500,-55.122,13.056,12.430,19.99
4502,02-Jun-2021 09:48:26,23.250,-55.124,12.996,12.240,19.93
4503,02-Jun-2021 10:03:26,23.125,-55.126,12.996,12.250,19.85
4504,02-Jun-2021 10:18:26,23.000,-55.127,12.996,12.230,19.77
4505,02-Jun-2021 10:33:26,22.813,-55.129,13.116,12.270,19.72
4506,02-Jun-2021 10:48:26,22.750,-55.130,13.294,12.810,19.73
4507,02-Jun-2021 11:03:26,22.688,-55.130,13.294,12.910,19.65
4508,02-Jun-2021 11:18:26,22.625,-55.131,13.354,12.900,19.55
4509,02-Jun-2021 11:33:26,22.563,-55.132,13.324,12.810,19.51
4510,02-Jun-2021 11:48:26,22.500,-55.132,13.473,12.970,19.53
4511,02-Jun-2021 12:03:26,22.438,-55.133,13.622,13.290,19.52
4512,02-Jun-2021 12:18:26,22.500,-55.132,13.801,13.610,19.55
4513,02-Jun-2021 12:33:26,22.438,-55.133,13.682,13.590,19.60
4514,02-Jun-2021 12:48:26,22.438,-55.133,13.801,14.240,19.59
4515,02-Jun-2021 13:03:26,22.500,-55.132,13.831,14.730,19.60
4516,02-Jun-2021 13:18:26,22.500,-55.132,13.831,15.110,19.62
4517,02-Jun-2021 13:33:26,22.563,-55.132,13.861,15.560,19.70
4518,02-Jun-2021 13:48:26,22.625,-55.131,13.831,15.520,19.75
4519,02-Jun-2021 14:03:26,22.625,-55.131,13.831,14.470,19.80
4520,02-Jun-2021 14:18:26,22.750,-55.130,13.861,14.320,19.91
4521,02-Jun-2021 14:33:26,22.938,-55.128,13.861,15.130,20.01
4522,02-Jun-2021 14:48:26,23.063,-55.126,13.831,15.620,20.05
4523,02-Jun-2021 15:03:26,23.125,-55.126,13.861,15.410,20.13
4524,02-Jun-2021 15:18:26,23.188,-55.125,13.831,16.080,20.23
4525,02-Jun-2021 15:33:26,23.250,-55.124,13.831,17.260,20.37
4526,02-Jun-2021 15:48:26,23.375,-55.123,13.831,17.530,20.56
4527,02-Jun-2021 16:03:26,23.625,-55.120,13.831,17.750,20.80
4528,02-Jun-2021 16:18:26,23.688,-55.120,13.801,17.990,20.82
4529,02-Jun-2021 16:33:26,23.750,-55.119,13.831,17.510,20.91
4530,02-Jun-2021 16:48:26,23.875,-55.118,13.831,17.210,20.96
4531,02-Jun-2021 17:03:26,23.875,-55.118,13.831,15.640,21.05
4532,02-Jun-2021 17:18:26,23.938,-55.117,13.831,14.720,21.11
4533,02-Jun-2021 17:33:26,24.000,-55.116,13.831,13.970,21.24
4534,02-Jun-2021 17:48:26,24.125,-55.115,13.831,13.730,21.37
4535,02-Jun-2021 18:03:26,24.250,-55.114,13.801,13.000,21.43
4536,02-Jun-2021 18:18:26,24.250,-55.114,13.741,12.390,21.44
4537,02-Jun-2021 18:33:26,24.313,-55.113,13.682,12.170,21.39
4538,02-Jun-2021 18:48:26,24.250,-55.114,13.533,11.970,21.49
4539,02-Jun-2021 19:03:26,24.313,-55.113,12.996,11.840,21.35
4540,02-Jun-2021 19:18:26,24.250,-55.114,12.877,11.400,21.36
4541,02-Jun-2021 19:33:26,24.250,-55.114,12.877,11.150,21.25
4542,02-Jun-2021 19:48:26,24.188,-55.114,12.847,10.640,21.20
4543,02-Jun-2021 20:03:26,24.125,-55.115,12.847,10.450,21.20
4544,02-Jun-2021 20:18:26,24.188,-55.114,12.817,10.350,21.27
4545,02-Jun-2021 20:33:26,24.188,-55.114,12.817,10.150,21.37
4546,02-Jun-2021 20:48:26,24.250,-55.114,12.817,10.270,21.16
4547,02-Jun-2021 21:03:26,24.250,-55.114,12.788,10.370,20.93
4548,02-Jun-2021 21:18:26,24.250,-55.114,12.817,10.100,20.87
