"x","cast","Reservoir","Site","DateTime","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","YellowSubstances_ugL","TotalConc_ugL","Transmission","Depth_m","Temp_degC","RFU_525nm","RFU_570nm","RFU_610nm","RFU_370nm","RFU_590nm","RFU_470nm"
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:03,13.48,1.33,3.64,0.1,0.99,18.54,100,7.2,5.08,21.02,6.52,23.21,36.7,24.17,67.74
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:05,14.42,1.49,3.95,0.03,1.05,19.9,100,7.31,5.1,22.41,7.08,25,39.24,25.65,72.42
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:08,14.61,1.37,3.78,0.16,1,19.92,100,7.36,5.11,22.29,7.07,24.7,38.85,25.59,72.42
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:10,15.22,1.52,3.94,0,0.98,20.68,100,7.46,5.12,22.63,7.28,25.99,39.66,25.87,74.29
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:12,13.4,1.32,3.74,0.07,0.97,18.53,100,7.6,5.11,21.09,6.41,23.08,36.57,24.08,67.72
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:15,13.56,1.33,3.61,0.14,1.01,18.64,100,7.73,5.1,21.19,6.57,23.35,37.04,24.4,68.23
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:17,14.66,1.44,3.69,0,1.01,19.78,100,7.84,5.1,21.69,6.88,24.64,38.66,25.12,71.58
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:19,13.09,1.27,3.37,0.17,0.98,17.9,100,8.03,5.07,20.32,6.3,22.45,35.68,23.6,65.56
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:22,13.43,1.32,3.44,0.12,0.99,18.31,100,8.16,5.05,20.58,6.38,22.95,36.31,24,66.8
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:24,12.96,1.38,3.31,0.04,0.99,17.69,100,8.33,5.01,19.79,6.32,22.57,35.32,23.34,64.38
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:27,13.21,1.31,3.06,0.07,0.98,17.66,100,8.52,4.98,19.37,6.14,22.24,35.18,23.15,64.16
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:29,12.98,1.29,3,0,1.01,17.28,100,8.63,4.99,18.95,5.84,21.82,34.91,22.5,63.08
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:31,12.78,1.28,3,0,1,17.06,100,8.74,4.99,18.8,5.86,21.59,34.58,22.22,62.4
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:34,12.66,1.24,2.86,0,0.98,16.76,100,8.86,4.99,18.32,5.61,21.2,33.91,21.76,61.19
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:36,13.37,1.21,2.92,0,0.97,17.51,100,8.99,5,18.85,5.58,21.65,34.9,22.41,63.67
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:39,12.33,1.16,2.54,0,1,16.03,100,9.22,4.97,17.35,5.24,20.27,33.06,20.82,58.86
"20220224_FCR_50.txt","2","FCR",50,2022-02-24 13:18:41,12.16,1.12,2.47,0,1,15.75,100,9.5,4.93,17.02,5.16,19.7,32.57,20.64,57.94
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:43,16.82,0,4.76,0,0.16,21.59,100,0.29,10.35,21.7,5.05,18.15,32.46,18.46,78.03
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:45,18.23,0,5.19,0,0.02,23.43,100,0.45,10.38,22.75,6.89,17.14,33.45,20.78,84.02
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:48,19.14,0,5.29,0,0,24.43,100,0.59,10.18,23.78,4.89,19.38,34.43,21.09,87.1
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:50,20.59,0,5.01,0,0.06,25.6,100,0.71,10.24,23.95,6.55,20,36.83,21.48,91.08
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:52,20.73,0,5.22,0,0,25.95,100,0.86,10.35,24.32,5.25,20.08,35.58,22.21,92.57
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:55,20.62,0,5.42,0,0,26.04,100,1,10.32,25.11,4.04,20.33,37.15,23.48,92.17
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:57,20.98,0,5.42,0,0.04,26.41,100,1.12,10.3,25.24,4.42,20.16,37.64,22.19,94.38
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:30:59,21.64,0,5.19,0,0.12,26.83,100,1.25,10.38,25.28,4.83,20.53,39.12,22.8,96.02
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:02,20.83,0,5.81,0,0.03,26.64,100,1.33,10.35,26.05,5.81,20.87,38.33,23.33,94.96
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:04,21.1,0,5.71,0,0.14,26.82,100,1.45,10.38,26.21,5.69,20.69,39.48,22.82,96.74
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:07,21.71,0,5.55,0,0,27.26,100,1.56,10.26,25.77,6.04,21.22,38.4,22.88,96.9
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:09,22.08,0,4.99,0,0.03,27.07,100,1.66,10.29,24.75,5.73,20.93,38.42,22.28,95.88
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:11,21.34,0,5.73,0,0,27.07,100,1.8,10.24,26.11,5.21,21.38,38.33,22.56,96.44
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:14,20.71,0,5.73,0,0.1,26.44,100,1.93,10.15,25.99,5,20.65,38.52,22.34,95.15
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:16,20.53,0,5.45,0,0.17,25.98,100,2.02,10.28,25.58,4.65,21.15,38.77,22.28,93.48
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:19,19.99,0,5.58,0,0.14,25.57,100,2.15,10.3,25.42,4.51,20.18,37.86,22.23,92.23
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:21,20.19,0,5.32,0,0.13,25.51,100,2.29,10.2,24.87,4.93,20.42,37.61,21.98,91.48
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:23,19.72,0,5.52,0,0.11,25.24,100,2.42,10.05,24.87,5.21,19.19,36.96,21.92,91.09
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:26,20.01,0,5.41,0,0.12,25.42,100,2.54,10.09,24.95,5.09,20.21,37.43,21.76,91.42
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:28,19.55,0,5.86,0,0.01,25.41,100,2.67,10.15,25.4,5.09,19.75,36.33,21.91,91.17
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:30,19.98,0,5.33,0,0.04,25.32,100,2.85,10.1,24.46,5.61,19.88,36.48,21.92,90.26
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:33,19.78,0,5.3,0,0.1,25.08,100,2.98,10.15,24.47,5.15,20.01,36.69,21.23,90.02
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:35,19.34,0,5.66,0,0.09,24.99,100,3.09,10.25,24.97,5.38,19.61,36.49,21.26,90.22
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:38,19.68,0,5.55,0,0.13,25.23,100,3.22,10.42,25.04,5.34,19.79,37.25,21.57,91.19
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:40,20.34,0,5.29,0,0.01,25.63,100,3.34,10.39,24.51,5.05,20.11,36.46,21.71,91.15
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:42,19.79,0,5.27,0,0.09,25.07,100,3.49,10.15,24.34,5.05,19.55,36.49,21.62,89.86
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:45,19.63,0,5.76,0,0.07,25.39,100,3.62,10.18,25.43,5.34,20.37,37.04,22.12,91.1
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:47,20.06,0,5.93,0,0.07,25.99,100,3.73,10.07,26.08,5.34,20.71,37.88,22.56,93.37
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:49,22.72,0,7.53,0,0,30.25,100,3.85,9.86,31.39,6.67,24.85,43.97,27.26,108.02
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:52,23.04,0,9.56,0,0.09,32.6,100,4.01,9.14,36.65,7.7,27.31,48.76,29.46,118.76
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:54,23.61,0,10.36,0,0.11,33.96,100,4.12,8.53,39.04,7.86,28.96,51.25,31.13,123.99
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:57,23.37,0,10.16,0,0.11,33.53,100,4.27,8.26,38.52,7.96,29.11,50.86,31.16,122.02
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:31:59,22.84,0,9.88,0,0.18,32.72,100,4.41,7.71,37.73,7.86,28.58,50.36,30.49,119.55
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:01,22.94,0,9.34,0,0.19,32.27,100,4.53,7.45,36.68,7.83,29.09,50.07,30.8,116.88
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:04,22.99,0,9.02,0,0.19,32.01,100,4.59,7.52,36,7.63,29.21,49.63,30.47,115.48
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:06,22.54,0,8.97,0,0.23,31.5,100,4.74,7.5,35.69,7.62,28.61,49.33,30.18,114.16
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:09,22.93,0,8.91,0,0.23,31.85,100,4.85,7.49,35.79,7.89,28.99,49.81,30.38,115.17
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:11,22.96,0,8.99,0,0.25,31.95,100,4.96,7.61,36.05,7.69,28.89,50.18,30.48,115.91
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:13,22.96,0,9.11,0,0.23,32.07,100,5.08,7.61,36.29,7.91,29.26,50.21,30.71,116.06
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:16,22.12,0,8.8,0,0.25,30.92,100,5.24,7.64,35.12,7.53,28.31,48.72,29.65,112.17
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:18,22.59,0,8.76,0,0.22,31.35,100,5.36,7.72,35.26,7.62,28.69,49.12,30.38,113.14
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:20,22.8,0,8.79,0,0.22,31.6,100,5.5,7.62,35.47,7.8,29.13,49.5,30.74,113.74
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:23,24.07,0,8.56,0,0.24,32.63,100,5.6,7.53,35.74,8.11,30.17,51.18,31.43,116.95
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:25,23.51,0,8.45,0,0.19,31.96,100,5.71,7.67,35.03,7.99,29.69,49.76,31,114.16
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:28,25.94,0,8.93,0,0.12,34.88,100,5.79,7.68,37.5,8.68,32.82,53.37,32.93,123.51
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:30,28.69,0,9.72,0,0.03,38.42,100,5.85,7.68,40.8,9.45,36.25,57.6,35.34,135.16
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:32,27.8,0,9.86,0,0.07,37.66,100,5.88,7.66,40.61,9.23,34.89,56.82,34.7,133.57
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:35,27.87,0,9.22,0,0.11,37.1,100,5.95,7.78,39.32,9.1,35.05,56.4,34.33,130.91
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:37,28.27,0,9.62,0,0.11,37.89,100,5.99,8.15,40.54,9.44,35.99,57.74,34.96,133.95
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:39,29.96,0,9.3,0,0.02,39.26,100,6.06,8.37,40.51,9.51,37.17,58.55,35.56,137.28
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:42,26.47,0,9.44,0,0.14,35.9,100,6.09,8.24,38.92,8.33,32.47,54.73,33.62,128.18
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:44,27.1,0,8.81,0,0.16,35.91,100,6.14,8.14,37.9,8.41,32.85,54.91,33.53,127.43
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:47,26.6,0,9.21,0,0.12,35.81,100,6.18,8.12,38.4,8.57,32.6,54.42,33.48,127.34
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:49,24.05,0,8.56,0,0.26,32.61,100,6.19,8.03,35.69,7.94,29.53,51.19,31.56,117.21
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:51,26.12,0,8.57,0,0.16,34.69,100,6.19,8.04,36.87,8.33,32.88,53.34,32.43,122.76
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:54,24.81,0,8.32,0,0.21,33.13,100,6.26,8.13,35.52,7.89,30.56,51.4,31.48,118.11
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:56,25.62,0,8.3,0,0.16,33.92,100,6.35,8.09,35.79,8,31.08,51.93,31.95,120.29
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:32:58,25.24,0,8.52,0,0.21,33.77,100,6.41,7.84,36.26,8.1,30.98,52.44,32.3,120.4
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:01,29.38,0,9.1,0,0.03,38.48,100,6.45,7.6,39.7,9.28,36.03,57.48,35.37,134.65
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:03,25.61,0,8.4,0,0.14,34.01,100,6.47,7.58,36.04,8.2,31.45,52.11,32.34,120.41
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:06,28.06,0,8.85,0,0.1,36.9,100,6.5,7.61,38.4,8.67,33.68,55.8,34.5,130.12
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:08,26.07,0,8.4,0,0.2,34.47,100,6.6,7.59,36.51,8.21,32.17,53.42,32.76,122.23
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:10,22.23,0.08,7.56,0,0.34,29.86,100,6.74,7.31,32.67,7.43,28.41,48.15,29.79,107.09
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:13,22.43,0.17,7.72,0,0.38,30.32,100,6.77,7.17,33.34,7.73,29.04,49.21,30.68,108.83
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:15,22.84,0.14,7.54,0,0.42,30.52,100,6.76,7.25,33.23,7.71,29.2,49.84,30.63,109.63
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:18,22.07,0.2,7.23,0,0.4,29.5,100,6.79,7.12,32.04,7.52,28.58,48.07,29.74,105.68
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:20,23.11,0.18,7.47,0,0.4,30.75,100,6.8,7.1,33.22,7.74,29.7,49.94,30.7,110.05
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:22,23.89,0.18,7.6,0,0.33,31.68,100,6.74,7.26,33.85,8.04,30.84,50.6,31.07,112.6
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:25,24.42,0.07,8.17,0,0.29,32.67,100,6.76,7.22,35.26,8.08,30.67,51.73,32.41,116.38
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:27,24.33,0.18,7.48,0,0.33,31.99,100,6.75,7.2,33.8,7.97,30.84,51,31.53,113.47
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:29,27.94,0.21,8.46,0,0.24,36.61,100,6.78,7.25,38.11,9.1,35.72,56.87,34.89,128.6
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:32,26.36,0.05,8.47,0,0.25,34.87,100,6.78,7.23,37.03,8.54,32.87,54.58,33.78,123.59
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:34,23.02,0.16,7.07,0,0.34,30.25,100,6.8,7.25,32,7.52,28.84,48.44,30.36,107.48
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:37,22.41,0.26,6.64,0,0.41,29.31,100,7.2,7.12,30.89,7.39,28.58,47.68,29.63,104.23
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:39,25.06,0.37,6.94,0,0.39,32.36,100,7.35,6.96,33.26,8.19,32.3,51.85,31.82,113.92
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:41,26.84,0.38,7.6,0,0.38,34.82,100,7.52,7.05,35.9,8.94,34.64,55.44,33.98,122.51
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:44,26.84,0.34,7.41,0,0.31,34.59,100,7.68,7.17,35.21,8.84,34.25,54.31,33.53,121.05
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:46,27.04,0.15,8.22,0,0.35,35.41,100,7.85,7.36,37.16,8.99,33.66,56.31,34.57,125.57
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:48,23.57,0.26,7.22,0,0.42,31.06,100,8.04,7.28,32.96,7.94,29.96,50.39,31.45,110.59
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:51,24.14,0.37,7.47,0,0.45,31.98,100,8.17,7.06,34.09,8.3,31.31,52.06,32.53,113.83
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:53,24.49,0.47,7.18,0,0.48,32.14,100,8.33,7.01,33.79,8.34,32.01,52.46,32.69,113.95
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:56,22.6,0.37,6.74,0,0.47,29.7,100,8.51,6.9,31.45,7.62,29.18,48.77,30.58,105.76
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:33:58,22.67,0.4,6.44,0,0.48,29.51,100,8.71,6.83,30.86,7.57,29.12,48.55,30.45,104.83
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:34:00,23.97,0.45,6.47,0,0.51,30.88,100,8.88,6.81,31.8,7.91,30.6,50.76,31.6,109.35
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:34:03,24.44,0.45,6.55,0,0.51,31.44,100,9.05,6.79,32.29,8.02,31.11,51.58,32.08,111.22
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:34:05,23.25,0.48,6.43,0,0.53,30.16,100,9.24,6.73,31.35,7.66,29.93,49.85,31.3,107.01
"20220317_FCR_50.txt","3","FCR",50,2022-03-17 10:34:08,24.45,0.48,6.42,0,0.5,31.35,100,9.46,6.69,31.99,7.88,31,51.31,32.18,110.66
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:03,12.13,0.37,4.92,0.07,0.26,17.49,100,0.2,12.73,20.51,5.45,18.52,28.68,19.91,62.74
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:05,12.01,0.4,5.11,0,0.31,17.52,100,0.21,12.81,21.15,3.01,19.28,29.26,19.61,63.3
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:08,13.72,0.07,3.86,0.57,0.32,18.22,100,0.22,12.82,20.41,5.86,18.72,30.48,20.78,65.8
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:10,13.01,0.15,5.04,0,0.31,18.2,100,0.23,12.83,21.4,3.11,19.61,30.38,18.61,66.08
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:12,14.26,0.56,4.75,0,0.13,19.58,100,0.24,12.88,21.1,5,21.03,30.19,21.87,67.61
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:15,12.07,0,5.19,0.43,0.34,17.69,100,0.24,12.9,22.17,5.76,17.96,30.3,20.08,65.87
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:17,13.3,0,5,0.51,0.16,18.8,100,0.27,12.88,22.16,6.67,19.1,30.01,20.72,67.89
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:19,13.03,0.57,5.07,0,0.38,18.67,100,0.28,12.86,21.86,4.29,20.67,31.53,21.31,67.03
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:22,12.47,0.44,5.8,0,0.03,18.72,100,0.3,12.83,22.2,5.03,20.19,28.32,20.77,65.64
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:24,13.05,0.22,5.57,0,0.1,18.85,100,0.36,12.62,22.05,4.12,19.22,29.31,20.52,66.98
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:27,14.03,0.08,4.73,0,0.24,18.84,100,0.42,12.35,20.76,5,18.97,30.55,19.37,67.43
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:29,13.55,0.45,4.88,0,0.1,18.88,100,0.52,11.95,20.8,4.6,19.65,29,21.41,65.61
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:31,12.35,0.29,4.86,0.06,0.09,17.56,100,0.6,11.44,20.04,4.2,17.75,27.06,20.23,61.75
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:34,12.42,0,5.04,0,0.22,17.47,100,0.69,11.32,20.34,5.57,17.37,28.5,17.96,63.51
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:36,12.12,0,3.99,1,0.28,17.11,100,0.78,11.38,20.93,5.83,17.71,28.62,21.33,62.81
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:39,13.91,0.22,4.77,0,0.2,18.91,100,0.88,11.35,20.75,5.44,19.23,30.18,20.15,67.01
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:41,14.38,0.46,5.12,0,0,19.95,100,0.99,11.22,21.54,5.28,21.15,29.15,21.67,68.64
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:43,15.34,0.33,5.22,0,0.05,20.89,100,1.11,11.02,22.35,6.06,21.29,31.53,22.12,72.4
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:46,14.53,0.18,6.44,0,0.19,21.15,100,1.17,10.82,25.35,4.69,22.7,33.82,21,76.25
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:48,15.42,0.19,5.74,0,0.27,21.34,100,1.27,10.81,24.26,5.21,21.94,34.65,21.87,76.62
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:50,16.08,0.11,5.72,0,0.23,21.9,100,1.32,10.75,24.38,5.59,21.96,35.11,22.15,78.32
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:53,15.54,0.2,6.43,0,0.04,22.18,100,1.38,10.79,25.34,5.54,22.28,33.65,23.08,78.22
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:55,17.13,0.05,5.9,0,0.04,23.07,100,1.47,10.96,25.02,4.23,22.52,34.89,23.25,80.93
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:14:58,15.33,0,6.67,0,0.18,22,100,1.54,10.99,25.84,6.31,20.94,34.94,22.07,80
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:00,16.97,0.17,6.29,0,0.24,23.43,100,1.61,11.02,26.32,5.77,23,37.47,24.43,83.78
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:02,15.44,0.1,6.99,0,0.3,22.53,100,1.72,11.05,27.23,6.08,22.82,37.09,22.86,82.43
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:05,15.96,0.1,7.46,0,0.17,23.52,100,1.8,10.8,28.23,6.45,22.78,37.26,24.66,85.11
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:07,16.67,0.14,7.4,0,0.06,24.22,100,1.89,10.54,28.34,6.25,23.98,37.09,24.8,86.28
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:09,16.48,0.24,7.52,0,0.11,24.23,100,1.97,10.54,28.68,6.47,24.17,37.63,25.39,86.62
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:12,17.18,0.13,7.43,0,0.07,24.74,100,2.06,10.77,28.73,6.59,24.48,38.03,25.07,88.17
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:14,17,0.41,7.01,0,0.31,24.41,100,2.15,10.89,28.42,6.73,24.95,39.68,26.11,87.72
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:17,16.61,0.4,7.57,0,0.23,24.57,100,2.25,10.54,29.42,6.04,25.52,39.22,25.98,88.25
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:19,16.87,0.27,7.53,0,0.23,24.67,100,2.34,10.29,29.37,6.26,25.16,39.47,25.55,88.92
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:21,16.36,0.3,8.16,0,0.21,24.82,100,2.45,10.44,30.51,6.79,25.42,39.66,25.96,89.91
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:24,15.23,0.36,8.79,0,0.38,24.38,100,2.56,10.14,31.87,6.83,25.71,40.89,25.8,90.41
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:26,16.09,0.31,8.12,0,0.29,24.52,100,2.63,9.81,30.46,6.83,25.09,40.04,25.9,89.54
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:29,16.39,0.34,7.77,0,0.25,24.5,100,2.71,9.85,29.79,6.07,25.48,39.39,25.6,88.55
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:31,15.33,0.42,8.6,0,0.26,24.36,100,2.76,10.13,31.22,6.42,25.28,39.55,26.46,89.02
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:33,16.42,0.25,7.86,0,0.19,24.53,100,2.81,10.35,29.66,6.89,24.7,38.91,25.62,88.54
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:36,15.65,0.38,7.88,0,0.39,23.91,100,2.85,10.43,29.88,7.19,24.59,40.07,25.82,87.89
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:38,15.97,0.41,7.83,0,0.21,24.21,100,2.89,10.5,29.57,6.86,25.22,38.65,25.71,87.28
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:40,16.68,0.18,7.66,0,0.22,24.52,100,2.94,10.68,29.47,5.93,24.41,39.26,25.54,88.79
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:43,15.68,0.38,8.21,0,0.33,24.26,100,3.01,10.89,30.67,5.86,25.17,40,26.08,88.89
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:45,15.86,0.26,8.16,0,0.25,24.27,100,3.07,10.9,30.21,7.01,24.48,39.3,25.67,88.58
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:48,16.49,0.28,7.39,0,0.31,24.16,100,3.13,10.9,28.97,6.24,24.45,39.45,25.51,87.67
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:50,15.54,0.46,7.81,0,0.45,23.8,100,3.2,10.88,30.04,5.73,25.49,40.39,25.53,87.64
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:52,15.15,0.35,7.83,0,0.33,23.33,100,3.26,10.64,29.37,6.4,24.21,38.66,25.02,85.58
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:55,15.72,0.46,7.28,0,0.33,23.46,100,3.32,10.43,28.45,6.37,24.63,38.54,25.38,84.96
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:57,16.06,0.55,6.96,0,0.42,23.57,100,3.36,10.51,28.17,6.85,25,39.51,25.67,85.45
"20220322_BVR_50.txt","4","BVR",50,2022-03-22 11:15:59,15.42,0.44,7.59,0,0.42,23.46,100,3.45,10.43,29.27,6.45,24.7,39.6,25.41,86.14
