"","Reservoir","Site","DateTime","Depth_m","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"2607","FCR",50,2018-07-02,8,2,0.189382866,488.8426578,1,1
"2608","FCR",50,2018-07-02,9,1,0.19650554,436.6322237,3,3
"2609","FCR",50,2018-07-02,9,2,NA,NA,3,3
"2610","BVR",50,2018-07-05,0.1,1,0.488506446,NA,1,4
"2611","BVR",50,2018-07-05,0.1,2,0.500663784,NA,1,4
"2612","BVR",50,2018-07-05,3,1,0.323045503,NA,1,3
"2613","BVR",50,2018-07-05,3,2,0.434999662,7.958788058,1,3
"2614","BVR",50,2018-07-05,6,1,2.065928082,282.8861522,1,1
"2615","BVR",50,2018-07-05,6,2,1.936272197,216.5860335,1,1
"2616","BVR",50,2018-07-05,9,1,122.8426608,206.2724755,1,1
"2617","BVR",50,2018-07-05,9,2,119.1871868,244.4554058,1,1
"2618","BVR",50,2018-07-05,11,1,184.4222318,207.2320596,1,1
"2619","BVR",50,2018-07-05,11,2,192.577465,229.6687405,1,1
"2620","FCR",50,2018-07-09,0.1,1,NA,NA,3,3
"2621","FCR",50,2018-07-09,0.1,2,0.311941746,80.65365898,3,3
"2622","FCR",50,2018-07-09,1.6,1,0.248393012,63.63321841,2,3
"2623","FCR",50,2018-07-09,1.6,2,0.370572728,NA,2,3
"2624","FCR",50,2018-07-09,3.8,1,0.106487268,236.4658737,1,1
"2625","FCR",50,2018-07-09,3.8,2,0.108708405,295.8919165,1,1
"2626","FCR",50,2018-07-09,5,1,0.17502641,303.558439,3,3
"2627","FCR",50,2018-07-09,5,2,NA,NA,3,3
"2628","FCR",50,2018-07-09,6.2,1,0.079451589,399.5717613,1,1
"2629","FCR",50,2018-07-09,6.2,2,0.097553739,487.2589014,1,1
"2630","FCR",50,2018-07-09,8,1,0.086276629,610.271503,3,1
"2631","FCR",50,2018-07-09,8,2,NA,521.3342103,3,1
"2632","FCR",50,2018-07-09,9,1,0.079451589,480.0991132,1,1
"2633","FCR",50,2018-07-09,9,2,0.065669271,563.0167504,1,1
"2634","BVR",50,2018-07-12,0.1,1,0.679617242,0,2,1
"2635","BVR",50,2018-07-12,0.1,2,0.501931633,0,2,1
"2636","BVR",50,2018-07-12,3,1,0.501002879,0,1,1
"2637","BVR",50,2018-07-12,3,2,0.570162523,0,1,1
"2638","BVR",50,2018-07-12,6,1,9.541652708,338.2664385,1,1
"2639","BVR",50,2018-07-12,6,2,9.149634884,349.9602861,1,1
"2640","BVR",50,2018-07-12,9,1,199.3354106,347.2967925,1,1
"2641","BVR",50,2018-07-12,9,2,192.4636904,364.275937,1,1
"2642","BVR",50,2018-07-12,11,1,223.1639102,287.1704634,1,1
"2643","BVR",50,2018-07-12,11,2,219.809383,230.7555964,1,1
"2644","FCR",50,2018-07-16,0.1,1,0.510940209,NA,1,3
"2645","FCR",50,2018-07-16,0.1,2,0.479296979,133.1869575,1,3
"2646","FCR",50,2018-07-16,1.6,1,0.654448007,NA,1,3
"2647","FCR",50,2018-07-16,1.6,2,0.639861763,165.9611568,1,3
"2648","FCR",50,2018-07-16,3.8,1,0.240489945,NA,1,3
"2649","FCR",50,2018-07-16,3.8,2,0.225853861,150.1326276,1,3
"2650","FCR",50,2018-07-16,5,1,0.183277254,452.4888315,1,1
"2651","FCR",50,2018-07-16,5,2,0.186815705,467.7814607,1,1
"2652","FCR",50,2018-07-16,6.2,1,0.101789722,793.4205482,2,2
"2653","FCR",50,2018-07-16,6.2,2,0.070117248,579.6198976,2,2
"2654","FCR",50,2018-07-16,8,1,0.112869224,663.2666988,1,1
"2655","FCR",50,2018-07-16,8,2,0.092838168,659.8817864,1,1
"2656","FCR",50,2018-07-16,9,1,0.081538786,592.082115,1,1
"2657","FCR",50,2018-07-16,9,2,0.076984829,566.3015705,1,1
"2658","BVR",50,2018-07-19,0.1,1,0.781070592,0,1,1
"2659","BVR",50,2018-07-19,0.1,2,0.810217843,0,1,1
"2660","BVR",50,2018-07-19,3,1,0.299124745,72.90056059,1,1
"2661","BVR",50,2018-07-19,3,2,0.357644484,71.33662387,1,1
"2662","BVR",50,2018-07-19,6,1,8.122362776,148.7204606,2,1
"2663","BVR",50,2018-07-19,6,2,5.123656141,154.9215529,2,1
"2664","BVR",50,2018-07-19,9,1,125.2031154,211.3182424,1,3
"2665","BVR",50,2018-07-19,9,2,150.17823,NA,1,3
"2666","FCR",50,2018-07-23,0.1,1,0.320956963,5.352232183,1,3
"2667","FCR",50,2018-07-23,0.1,2,0.311206219,NA,1,3
"2668","FCR",50,2018-07-23,1.6,1,0.272195426,115.5373116,3,3
"2669","FCR",50,2018-07-23,1.6,2,NA,NA,3,3
"2670","FCR",50,2018-07-23,3.8,1,0.064453016,NA,1,3
"2671","FCR",50,2018-07-23,3.8,2,0.078216324,206.695408,1,3
"2672","FCR",50,2018-07-23,5,1,0.090588064,361.6605746,3,3
"2673","FCR",50,2018-07-23,5,2,NA,NA,3,3
"2674","FCR",50,2018-07-23,6.2,1,NA,560.3874858,3,1
"2675","FCR",50,2018-07-23,6.2,2,0.00178035,576.6307151,3,1
"2676","FCR",50,2018-07-23,8,1,NA,629.0229934,3,1
"2677","FCR",50,2018-07-23,8,2,0.016486495,564.9081535,3,1
"2678","FCR",50,2018-07-23,9,1,NA,586.3781471,3,3
"2679","FCR",50,2018-07-23,9,2,0.00538263,NA,3,3
"2680","BVR",50,2018-07-26,0.1,1,0.301454693,0,2,1
"2681","BVR",50,2018-07-26,0.1,2,0.471993522,0,2,1
"2682","BVR",50,2018-07-26,3,1,0.286825939,206.0745432,2,1
"2683","BVR",50,2018-07-26,3,2,0.203896437,157.0458951,2,1
"2684","BVR",50,2018-07-26,6,1,1.54088257,273.0719291,1,1
"2685","BVR",50,2018-07-26,6,2,1.376684881,253.6287922,1,1
"2686","BVR",50,2018-07-26,9,1,224.9675637,291.4684756,1,3
"2687","BVR",50,2018-07-26,9,2,258.3874649,NA,1,3
"2688","FCR",50,2018-07-30,0.1,1,0.277072459,4.678743211,1,3
"2689","FCR",50,2018-07-30,0.1,2,0.267318197,NA,1,3
"2690","FCR",50,2018-07-30,1.6,1,0.257563153,325.8174757,1,3
"2691","FCR",50,2018-07-30,1.6,2,0.225853861,NA,1,3
"2692","FCR",50,2018-07-30,3.8,1,0.206336347,215.7306692,1,1
"2693","FCR",50,2018-07-30,3.8,2,0.056250157,267.3954387,1,1
"2694","FCR",50,2018-07-30,5,1,0.067818282,NA,1,3
"2695","FCR",50,2018-07-30,5,2,0.053921874,373.8249365,1,3
"2696","FCR",50,2018-07-30,6.2,1,0.021004766,690.3286106,1,1
"2697","FCR",50,2018-07-30,6.2,2,0.018579544,NA,1,1
"2698","FCR",50,2018-07-30,8,1,0.018411275,NA,1,1
"2699","FCR",50,2018-07-30,8,2,0.01443799,683.5660305,1,1
"2700","FCR",50,2018-07-30,9,1,NA,686.9475621,3,1
"2701","FCR",50,2018-07-30,9,2,0.090588064,670.0350746,3,1
"2702","BVR",50,2018-08-02,0.1,1,0.535857134,0,1,1
"2703","BVR",50,2018-08-02,0.1,2,0.696522126,0,1,1
"2704","BVR",50,2018-08-02,3,1,0.550471847,58.75881149,1,1
"2705","BVR",50,2018-08-02,3,2,0.482254787,44.37149875,1,1
"2706","BVR",50,2018-08-02,6,1,10.77601759,17.42891334,3,3
"2707","BVR",50,2018-08-02,6,2,NA,NA,3,3
"2708","BVR",50,2018-08-02,9,1,203.1331237,NA,1,1
"2709","BVR",50,2018-08-02,9,2,209.4906202,262.184843,1,1
"2710","BVR",50,2018-08-02,11,1,293.3390664,307.1724863,1,3
"2711","BVR",50,2018-08-02,11,2,277.5805924,NA,1,3
"2712","FCR",50,2018-08-06,0.1,1,0.294246829,5.295904946,1,1
"2713","FCR",50,2018-08-06,0.1,2,0.286929588,5.228769791,1,1
"2714","FCR",50,2018-08-06,1.6,1,0.299124745,160.8440531,1,1
"2715","FCR",50,2018-08-06,1.6,2,0.282974541,119.2527661,1,1
"2716","FCR",50,2018-08-06,3.8,1,0.09959514,183.3781652,1,1
"2717","FCR",50,2018-08-06,3.8,2,0.095117746,143.4881656,1,1
"2718","FCR",50,2018-08-06,5,1,1.645191155,562.7065784,1,1
"2719","FCR",50,2018-08-06,5,2,1.64277935,521.7948306,1,1
"2720","FCR",50,2018-08-06,6.2,1,0.683862255,576.3283396,1,1
"2721","FCR",50,2018-08-06,6.2,2,0.596307884,532.0293016,1,1
"2722","FCR",50,2018-08-06,8,1,1.948687518,671.4638349,1,1
"2723","FCR",50,2018-08-06,8,2,1.734393583,600.1477876,1,1
"2724","FCR",50,2018-08-06,9,1,13.62048267,NA,3,4
"2725","FCR",50,2018-08-06,9,2,NA,NA,3,4
"2726","FCR",100,2018-08-06,0.1,1,0.031404412,17.02442654,1,1
"2727","FCR",100,2018-08-06,0.1,2,0.025323736,21.46550273,1,1
"2728","BVR",50,2018-08-09,0.1,1,0.362519858,0,1,1
"2729","BVR",50,2018-08-09,0.1,2,0.350331057,0,1,1
"2730","BVR",50,2018-08-09,3,1,0.403952644,0,1,1
"2731","BVR",50,2018-08-09,3,2,0.391767997,0,1,1
"2732","BVR",50,2018-08-09,6,1,15.58914635,233.4610987,1,1
"2733","BVR",50,2018-08-09,6,2,14.99208728,236.9137292,1,1
"2734","BVR",50,2018-08-09,9,1,233.8523984,432.9136132,1,2
"2735","BVR",50,2018-08-09,9,2,215.4915679,298.9783142,1,2
"2736","BVR",50,2018-08-09,11,1,291.0652249,456.8753579,1,1
"2737","BVR",50,2018-08-09,11,2,305.9714273,388.35031,1,1
"2738","FCR",50,2018-08-13,0.1,1,0.347767478,5.085470404,1,3
"2739","FCR",50,2018-08-13,0.1,2,0.359952121,NA,1,3
"2740","FCR",50,2018-08-13,1.6,1,0.362388903,10.16227145,1,2
"2741","FCR",50,2018-08-13,1.6,2,0.345330403,15.70465391,1,2
"2742","FCR",50,2018-08-13,3.8,1,13.23341937,554.7099489,1,1
"2743","FCR",50,2018-08-13,3.8,2,13.55736838,690.3286106,1,1
"2744","FCR",50,2018-08-13,5,1,1.352519106,490.0203785,3,3
"2745","FCR",50,2018-08-13,5,2,NA,NA,3,3
"2746","FCR",50,2018-08-13,6.2,1,0.00219467,831.8965269,1,1
"2747","FCR",50,2018-08-13,6.2,2,0.002633207,818.4505741,1,1
"2748","FCR",50,2018-08-13,8,1,0.068094416,945.8751254,3,1
"2749","FCR",50,2018-08-13,8,2,NA,818.4505741,3,1
"2750","FCR",50,2018-08-13,9,1,0.007106951,892.3076859,1,1
"2751","FCR",50,2018-08-13,9,2,0.007470929,808.3610383,1,1
"2752","FCR",100,2018-08-13,0.1,1,0.031725868,NA,1,3
"2753","FCR",100,2018-08-13,0.1,2,0.0299895,12.73920312,1,3
"2754","BVR",50,2018-08-16,0.1,1,NA,0,3,1
"2755","BVR",50,2018-08-16,0.1,2,0.284696641,0,3,1
"2756","BVR",50,2018-08-16,3,1,0.26028449,176.2039463,1,1
"2757","BVR",50,2018-08-16,3,2,0.270049937,209.896264,1,1
"2758","BVR",50,2018-08-16,6,1,35.82590339,315.5726024,1,1
"2759","BVR",50,2018-08-16,6,2,35.3583041,315.7454142,1,1
"2760","BVR",50,2018-08-16,9,1,262.0827432,414.1192117,1,3
"2761","BVR",50,2018-08-16,9,2,287.4446293,NA,1,3
"2762","FCR",50,2018-08-20,0.1,1,0.333144294,5.503068501,1,3
"2763","FCR",50,2018-08-20,0.1,2,0.316081689,NA,1,3
"2764","FCR",50,2018-08-20,1.6,1,0.476862542,NA,2,4
"2765","FCR",50,2018-08-20,1.6,2,0.66174047,NA,2,4
"2766","FCR",50,2018-08-20,3.8,1,0.269756836,177.7741064,1,2
"2767","FCR",50,2018-08-20,3.8,2,0.325832042,294.905549,1,2
"2768","FCR",50,2018-08-20,5,1,0.257563153,868.8330519,3,3
"2769","FCR",50,2018-08-20,5,2,NA,NA,3,3
"2770","FCR",50,2018-08-20,6.2,1,1.456397272,818.4505741,2,1
"2771","FCR",50,2018-08-20,6.2,2,1.144491737,754.4767689,2,1
"2772","FCR",50,2018-08-20,8,1,6.171894217,835.2568077,1,1
"2773","FCR",50,2018-08-20,8,2,6.009560816,841.9759203,1,1
"2774","FCR",50,2018-08-20,9,1,21.31851415,965.9310391,1,1
"2775","FCR",50,2018-08-20,9,2,20.36220235,895.6592732,1,1
"2776","BVR",50,2018-08-26,0.1,1,0.213991339,0,1,1
"2777","BVR",50,2018-08-26,0.1,2,0.214756121,0,1,1
"2778","BVR",50,2018-08-26,3,1,0.367747728,15.4217012,3,3
"2779","BVR",50,2018-08-26,6,1,67.07696973,322.3747504,3,3
"2780","BVR",50,2018-08-26,9,1,116.0615561,NA,1,4
"2781","BVR",50,2018-08-26,9,2,98.18723638,NA,1,4
"2782","FCR",50,2018-08-27,0.1,1,0.436101227,NA,2,4
"2783","FCR",50,2018-08-27,0.1,2,0.263236594,NA,2,4
"2784","FCR",50,2018-08-27,1.6,1,0.299474785,NA,1,4
"2785","FCR",50,2018-08-27,1.6,2,0.289439546,NA,1,4
"2786","FCR",50,2018-08-27,3.8,1,7.454416632,304.9881422,1,1
"2787","FCR",50,2018-08-27,3.8,2,7.770479678,316.0397238,1,1
"2788","FCR",50,2018-08-27,5,1,5.023759598,555.7597544,1,1
"2789","FCR",50,2018-08-27,5,2,4.890016807,556.0341361,1,1
"2790","FCR",50,2018-08-27,6.2,1,3.783535994,695.3920558,1,1
"2791","FCR",50,2018-08-27,6.2,2,3.719509017,709.504873,1,1
"2792","FCR",50,2018-08-27,8,1,29.18729675,696.2445159,1,1
"2793","FCR",50,2018-08-27,8,2,28.80986759,655.633649,1,1
"2794","FCR",50,2018-08-27,9,1,84.20078891,414.2804695,1,1
"2795","FCR",50,2018-08-27,9,2,85.23613286,504.5330689,1,1
"2796","FCR",100,2018-08-27,0.1,1,0.059123273,NA,1,3
"2797","FCR",100,2018-08-27,0.1,2,0.048548328,4.920827459,1,3
"2798","FCR",50,2018-09-03,0.1,1,0.633485427,NA,1,3
"2799","FCR",50,2018-09-03,0.1,2,0.643224477,0.003813594,1,3
"2800","FCR",50,2018-09-03,1.6,1,0.679738939,5.67688925,1,1
"2801","FCR",50,2018-09-03,1.6,2,0.623745595,4.595761805,1,1
"2802","FCR",50,2018-09-03,3.8,1,1.289114068,81.13238536,1,2
"2803","FCR",50,2018-09-03,3.8,2,1.569696045,123.8936528,1,2
"2804","FCR",50,2018-09-03,5,1,NA,532.0139438,3,1
"2805","FCR",50,2018-09-03,5,2,11.15468705,562.8926641,3,1
"2806","FCR",50,2018-09-03,6.2,1,17.69015851,627.9515021,1,1
"2807","FCR",50,2018-09-03,6.2,2,18.75264236,689.4239825,1,1
"2808","FCR",50,2018-09-03,8,1,25.29667398,849.1913967,1,1
"2809","FCR",50,2018-09-03,8,2,25.59579631,866.1246056,1,1
"2810","FCR",50,2018-09-03,9,1,36.29650054,740.5304895,1,1
"2811","FCR",50,2018-09-03,9,2,34.96753732,839.025626,1,1
"2812","FCR",100,2018-09-03,0.1,1,0.066440602,17.07872535,1,2
"2813","FCR",100,2018-09-03,0.1,2,0.051148827,26.21795755,1,2
"2814","BVR",50,2018-09-07,0.1,1,0.967660269,0,3,1
"2815","BVR",50,2018-09-07,0.1,2,NA,NA,3,4
"2816","BVR",50,2018-09-07,3,1,0.361161976,79.86032742,3,3
"2817","BVR",50,2018-09-07,3,2,NA,NA,3,3
"2818","BVR",50,2018-09-07,6,1,55.08502544,344.6597601,1,1
"2819","BVR",50,2018-09-07,6,2,61.23933995,341.5951951,1,1
"2820","BVR",50,2018-09-07,9,1,308.3374781,593.343196,3,3
"2821","BVR",50,2018-09-07,9,2,NA,NA,3,3
"2822","FCR",50,2018-09-10,0.1,1,0.257167707,0.003546933,1,3
"2823","FCR",50,2018-09-10,0.1,2,0.321774348,NA,1,3
"2824","FCR",50,2018-09-10,1.6,1,0.348653141,10.25334215,1,3
"2825","FCR",50,2018-09-10,1.6,2,0.365754741,NA,1,3
"2826","FCR",50,2018-09-10,3.8,1,2.590106913,344.6597601,1,1
"2827","FCR",50,2018-09-10,3.8,2,2.980313135,349.3603434,1,1
"2828","FCR",50,2018-09-10,5,1,13.13690283,528.5301618,1,1
"2829","FCR",50,2018-09-10,5,2,13.0956303,513.1449452,1,1
"2830","FCR",50,2018-09-10,6.2,1,24.24016712,716.3397937,3,3
"2831","FCR",50,2018-09-10,6.2,2,NA,NA,3,3
"2832","FCR",50,2018-09-10,8,1,29.14313239,820.5413399,1,3
"2833","FCR",50,2018-09-10,8,2,28.16782141,NA,1,3
"2834","FCR",50,2018-09-10,9,1,33.33472295,NA,1,4
"2835","FCR",50,2018-09-10,9,2,35.8834825,NA,1,4
"2836","FCR",100,2018-09-10,0.1,1,0.031639853,8.238546116,2,2
"2837","FCR",100,2018-09-10,0.1,2,0.022908543,12.07422804,2,2
"2838","FCR",50,2018-09-17,0.1,1,0.339209354,45.83193888,1,2
"2839","FCR",50,2018-09-17,0.1,2,0.341172817,74.224315,1,2
"2840","FCR",50,2018-09-17,1.6,1,0.42657749,83.43501843,1,1
"2841","FCR",50,2018-09-17,1.6,2,0.551277375,69.81646852,1,1
"2842","FCR",50,2018-09-17,3.8,1,4.0283957,145.1163867,3,1
"2843","FCR",50,2018-09-17,3.8,2,NA,188.8172567,3,1
"2844","FCR",50,2018-09-17,5,1,27.3129106,446.4391653,3,3
"2845","FCR",50,2018-09-17,5,2,NA,NA,3,3
"2846","FCR",50,2018-09-17,6.2,1,39.86836387,680.3344137,1,1
"2847","FCR",50,2018-09-17,6.2,2,44.31599275,729.6668188,1,1
"2848","FCR",50,2018-09-17,8,1,67.67757889,835.0470667,1,1
"2849","FCR",50,2018-09-17,8,2,68.87869792,894.5615502,1,1
"2850","FCR",50,2018-09-17,9,1,66.65216757,NA,1,3
"2851","FCR",50,2018-09-17,9,2,64.71455855,962.6491214,1,3
"2852","FCR",100,2018-09-17,0.1,1,0.246448971,16.44114577,3,1
"2853","FCR",100,2018-09-17,0.1,2,NA,16.14207116,3,1
"2854","BVR",50,2018-09-21,0.1,1,0.37706491,26.59665746,3,3
"2855","BVR",50,2018-09-21,0.1,2,NA,NA,3,3
"2856","BVR",50,2018-09-21,3,1,0.115253291,24.5050352,3,1
"2857","BVR",50,2018-09-21,3,2,NA,27.76620969,3,1
"2858","BVR",50,2018-09-21,6,1,25.51443104,384.2211909,1,1
"2859","BVR",50,2018-09-21,6,2,25.25148794,350.0914649,1,1
"2860","BVR",50,2018-09-21,9,1,303.5822979,300.8841001,1,1
"2861","BVR",50,2018-09-21,9,2,315.7566417,283.7850447,1,1
"2862","FCR",50,2018-09-24,0.1,1,0.038198826,78.59333793,1,1
"2863","FCR",50,2018-09-24,0.1,2,0.059467071,77.78383917,1,1
"2864","FCR",50,2018-09-24,1.6,1,0.097145203,76.76312985,2,1
"2865","FCR",50,2018-09-24,1.6,2,0.039785412,74.58078542,2,1
"2866","FCR",50,2018-09-24,3.8,1,0.073996286,105.5383517,2,1
"2867","FCR",50,2018-09-24,3.8,2,0.181909073,123.8487458,2,1
"2868","FCR",50,2018-09-24,5,1,2.832044514,366.2402533,2,1
"2869","FCR",50,2018-09-24,5,2,3.989232003,375.2845291,2,1
"2870","FCR",50,2018-09-24,6.2,1,14.03181893,NA,1,4
"2871","FCR",50,2018-09-24,6.2,2,15.55126511,NA,1,4
"2872","FCR",50,2018-09-24,8,1,19.92035339,781.13853,1,1
"2873","FCR",50,2018-09-24,8,2,15.94832292,797.2082553,1,1
"2874","FCR",50,2018-09-24,9,1,12.66447465,688.4416095,1,3
"2875","FCR",50,2018-09-24,9,2,14.89489262,NA,1,3
"2876","FCR",100,2018-09-24,0.1,1,0.043069971,24.23748953,1,1
"2877","FCR",100,2018-09-24,0.1,2,0.032092573,25.76284056,1,1
"2878","FCR",50,2018-10-01,0.1,1,NA,NA,3,3
"2879","FCR",50,2018-10-01,0.1,2,0.269908121,95.99798624,3,3
"2880","FCR",50,2018-10-01,1.6,1,0.412976646,140.0070429,1,1
"2881","FCR",50,2018-10-01,1.6,2,0.064456064,155.6581837,1,1
"2882","FCR",50,2018-10-01,3.8,1,NA,286.8988121,3,1
"2883","FCR",50,2018-10-01,3.8,2,0.038629902,309.5694412,3,1
"2884","FCR",50,2018-10-01,5,1,28.30905423,517.4361321,1,1
"2885","FCR",50,2018-10-01,5,2,24.81442815,475.2373405,1,1
"2886","FCR",50,2018-10-01,6.2,1,64.99095102,665.3889549,1,1
"2887","FCR",50,2018-10-01,6.2,2,63.74878599,731.4041955,1,1
"2888","FCR",50,2018-10-01,8,1,78.24535744,664.2497729,1,3
"2889","FCR",50,2018-10-01,8,2,74.76709188,NA,1,3
"2890","FCR",50,2018-10-01,9,1,92.6039007,561.1224812,1,1
"2891","FCR",50,2018-10-01,9,2,96.58709028,733.1942585,1,1
"2892","FCR",100,2018-10-01,0.1,1,NA,19.0630714,3,2
"2893","FCR",100,2018-10-01,0.1,2,0.333846332,13.24913666,3,2
"2894","BVR",50,2018-10-05,0.1,1,0.17557222,5.628259966,2,1
"2895","BVR",50,2018-10-05,0.1,2,0.107929087,5.43287907,2,1
"2896","BVR",50,2018-10-05,3,1,0.027366078,7.196765245,1,1
"2897","BVR",50,2018-10-05,3,2,0.029755597,7.180149862,1,1
"2898","BVR",50,2018-10-05,6,1,30.18097104,211.9805094,1,1
"2899","BVR",50,2018-10-05,6,2,25.27751522,190.966441,1,1
"2900","BVR",50,2018-10-05,9,1,294.082856,NA,1,3
"2901","BVR",50,2018-10-05,9,2,289.6469784,275.5157832,1,3
"2902","BVR",50,2018-10-05,11,1,375.1805697,145.9356059,3,3
"2903","BVR",50,2018-10-05,11,2,NA,NA,3,3
"2904","FCR",50,2018-10-08,0.1,1,NA,10.10940889,3,1
"2905","FCR",50,2018-10-08,0.1,2,0.067806398,9.585315486,3,1
"2906","FCR",50,2018-10-08,1.6,1,0.070410929,39.92589644,1,2
"2907","FCR",50,2018-10-08,1.6,2,0.078506915,58.38331175,1,2
"2908","FCR",50,2018-10-08,3.8,1,0.558592111,174.3879097,1,1
"2909","FCR",50,2018-10-08,3.8,2,0.425347269,180.4527885,1,1
"2910","FCR",50,2018-10-08,5,1,21.13517796,302.8375283,1,1
"2911","FCR",50,2018-10-08,5,2,21.14310027,292.3709397,1,1
"2912","FCR",50,2018-10-08,6.2,1,54.77256285,389.748477,2,3
"2913","FCR",50,2018-10-08,6.2,2,88.69388901,NA,2,3
"2914","FCR",50,2018-10-08,8,1,91.00882767,715.533505,1,1
"2915","FCR",50,2018-10-08,8,2,96.1061277,627.8582562,1,1
"2916","FCR",50,2018-10-08,9,1,118.8362168,NA,1,3
"2917","FCR",50,2018-10-08,9,2,114.5895286,774.6707172,1,3
"2918","FCR",100,2018-10-08,0.1,1,NA,12.55647453,3,1
"2919","FCR",100,2018-10-08,0.1,2,0.01251439,13.99388701,3,1
"2920","FCR",50,2018-10-15,0.1,1,0.016945003,162.6021673,1,1
"2921","FCR",50,2018-10-15,0.1,2,0.022220157,160.8795804,1,1
"2922","FCR",50,2018-10-15,1.6,1,0.039539551,175.2542912,2,1
"2923","FCR",50,2018-10-15,1.6,2,0.025580087,175.8867302,2,1
"2924","FCR",50,2018-10-15,3.8,1,0.007468366,199.2406822,1,1
"2925","FCR",50,2018-10-15,3.8,2,0.006031882,210.1200621,1,1
"2926","FCR",50,2018-10-15,5,1,NA,176.1678091,3,1
"2927","FCR",50,2018-10-15,5,2,0.181290382,199.6970092,3,1
"2928","FCR",50,2018-10-15,6.2,1,25.71919695,464.5999573,1,1
"2929","FCR",50,2018-10-15,6.2,2,25.04468546,514.8013843,1,1
"2930","FCR",50,2018-10-15,8,1,87.41699036,760.4612334,1,1
"2931","FCR",50,2018-10-15,8,2,82.29788119,851.1002012,1,1
"2932","FCR",50,2018-10-15,9,1,152.6216898,93.29966702,3,3
"2933","FCR",50,2018-10-15,9,2,NA,NA,3,3
"2934","FCR",100,2018-10-15,0.1,1,0.014044541,16.70300569,3,1
"2935","FCR",100,2018-10-15,0.1,2,NA,14.85390661,3,1
"2936","BVR",50,2018-10-19,0.1,1,0.289789196,65.74335841,1,2
"2937","BVR",50,2018-10-19,0.1,2,0.380133695,92.09619459,1,2
"2938","BVR",50,2018-10-19,3,1,0.08987202,74.5774374,1,1
"2939","BVR",50,2018-10-19,3,2,0.074194458,72.15889063,1,1
"2940","BVR",50,2018-10-19,6,1,0.555747123,92.48147005,1,1
"2941","BVR",50,2018-10-19,6,2,0.658071001,79.6240907,1,1
"2942","BVR",50,2018-10-19,9,1,566.448467,391.1019738,1,1
"2943","BVR",50,2018-10-19,9,2,502.0572087,365.4363292,1,1
"2944","FCR",50,2018-10-21,0.1,1,NA,102.3565152,3,1
"2945","FCR",50,2018-10-21,0.1,2,1.173245607,112.1926811,3,1
"2946","FCR",50,2018-10-21,5,1,0.796801241,114.3624193,1,1
"2947","FCR",50,2018-10-21,5,2,0.930512889,114.4674018,1,1
"2948","FCR",50,2018-10-21,9,1,170.7015909,679.3099714,3,3
"2949","FCR",50,2018-10-21,9,2,NA,NA,3,3
"2950","FCR",50,2018-10-22,0.1,1,0.921741084,136.573935,1,1
"2951","FCR",50,2018-10-22,0.1,2,0.872184198,147.4451501,1,1
"2952","FCR",50,2018-10-22,1.6,1,0.842279816,123.1444418,1,1
"2953","FCR",50,2018-10-22,1.6,2,1.003384103,152.9313977,1,1
"2954","FCR",50,2018-10-22,3.8,1,1.100958557,140.5943879,1,1
"2955","FCR",50,2018-10-22,3.8,2,1.107003889,145.45303,1,1
"2956","FCR",50,2018-10-22,5,1,0.94608674,149.9962302,3,3
"2957","FCR",50,2018-10-22,5,2,NA,NA,3,3
"2958","FCR",50,2018-10-22,6.2,1,4.324359702,156.5998728,1,1
"2959","FCR",50,2018-10-22,6.2,2,4.432886833,160.1979492,1,1
"2960","FCR",50,2018-10-22,8,1,32.54835866,NA,1,3
"2961","FCR",50,2018-10-22,8,2,36.28283213,219.0100727,1,3
"2962","FCR",50,2018-10-22,9,1,208.5773758,425.6908338,1,1
"2963","FCR",50,2018-10-22,9,2,188.7358844,385.1311966,1,1
"2964","FCR",100,2018-10-22,0.1,1,0.028803229,21.80656162,1,2
"2965","FCR",100,2018-10-22,0.1,2,0.029185124,13.86041951,1,2
"2966","FCR",50,2018-10-29,0.1,1,0.015660418,104.2206247,1,1
"2967","FCR",50,2018-10-29,0.1,2,0.015346783,92.54031909,1,1
"2968","FCR",50,2018-10-29,1.6,1,0.017684988,95.53936575,3,3
"2969","FCR",50,2018-10-29,1.6,2,NA,NA,3,3
"2970","FCR",50,2018-10-29,3.8,1,0.012568721,98.22425366,3,3
"2971","FCR",50,2018-10-29,3.8,2,NA,NA,3,3
"2972","FCR",50,2018-10-29,5,1,0.015274394,103.6977426,3,3
"2973","FCR",50,2018-10-29,5,2,NA,NA,3,3
"2974","FCR",50,2018-10-29,6.2,1,0.027087347,83.33169762,2,1
"2975","FCR",50,2018-10-29,6.2,2,0.016118658,107.5319574,2,1
"2976","FCR",50,2018-10-29,8,1,0.013704885,121.7831062,1,1
"2977","FCR",50,2018-10-29,8,2,0.012955622,115.1986226,1,1
"2978","FCR",50,2018-10-29,9,1,0.009275013,85.07601476,2,1
"2979","FCR",50,2018-10-29,9,2,0.014091417,63.96161678,2,1
"2980","FCR",100,2018-10-29,0.1,1,0.015708662,9.172753485,3,2
"2981","FCR",100,2018-10-29,0.1,2,NA,15.25788594,3,2
"2982","FCR",50,2019-01-21,0.1,1,0.175385622,40.07000723,1,1
"2983","FCR",50,2019-01-21,0.1,2,NA,NA,4,4
"2984","FCR",50,2019-01-21,1.6,1,0.187674156,36.94408808,1,1
