,Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
1755,FCR,50,2019-05-06 12:00,8,0.454,0.149,0.064,0.103,1,0,0,0,0
1756,FCR,50,2019-05-06 12:00,9,0.787,0.295,0.118,0.317,1,0,0,0,0
1757,FCR,100,2019-05-06 12:00,0.1,0.449,0.053,0.053,0.003,1,0,0,0,0
1758,FCR,200,2019-05-06 12:00,0.1,2.568,0.06,0.741,0.044,1,0,0,0,0
1759,FCR,50,2019-05-13 12:00,0.1,0.405,0.024,0.167,0.007,1,0,0,0,0
1760,FCR,50,2019-05-13 12:00,1.6,0.436,0.024,0.166,0.004,1,0,0,0,0
1761,FCR,50,2019-05-13 12:00,3.8,0.277,0.021,0.082,0.001,1,0,0,0,0
1762,FCR,50,2019-05-13 12:00,5,0.286,0.082,0.062,0.02,1,0,0,0,0
1763,FCR,50,2019-05-13 12:00,6.2,0.352,0.094,0.086,0.059,1,0,0,0,0
1764,FCR,50,2019-05-13 12:00,8,0.758,0.282,0.137,0.284,1,0,0,0,0
1765,FCR,50,2019-05-13 12:00,9,3.894,0.787,1.924,0.989,1,0,0,0,0
1766,BVR,50,2019-05-23 12:00,0.1,0.29,0.019,0.17,0.013,1,0,0,0,0
1767,BVR,50,2019-05-23 12:00,3,0.294,0.022,0.174,0.017,1,0,0,0,0
1768,BVR,50,2019-05-23 12:00,6,0.328,0.095,0.178,0.086,1,0,0,0,0
1769,BVR,50,2019-05-23 12:00,9,5.056,0.757,3.588,0.689,1,0,0,0,0
1770,BVR,50,2019-05-23 12:00,11,9.928,0.958,10.697,1.01,1,0,0,0,0
1771,FCR,50,2019-05-27 12:00,0.1,0.25,0.014,0.132,0.009,1,0,0,0,0
1772,FCR,50,2019-05-27 12:00,1.6,0.252,0.014,0.12,0.003,1,0,0,0,0
1773,FCR,50,2019-05-27 12:00,3.8,0.273,0.018,0.079,0.002,1,0,0,0,0
1774,FCR,50,2019-05-27 12:00,5,0.253,0.03,0.082,0.007,1,0,0,0,0
1775,FCR,50,2019-05-27 12:00,6.2,0.312,0.106,0.047,0.011,1,0,0,0,0
1776,FCR,50,2019-05-27 12:00,8,0.536,0.222,0.064,0.151,1,0,0,0,0
1777,FCR,50,2019-05-27 12:00,9,1.498,0.673,0.167,0.592,1,0,0,0,0
1778,FCR,100,2019-05-27 12:00,0.1,0.498,0.062,0.051,0.002,1,0,0,0,0
1779,FCR,200,2019-05-27 12:00,0.1,2.567,0.08,0.891,0.076,1,0,0,0,0
1780,BVR,50,2019-05-30 12:00,0.1,0.292,0.013,0.171,0.003,1,0,0,0,0
1781,BVR,50,2019-05-30 12:00,3,0.291,0.013,0.165,0.004,1,0,0,0,0
1782,BVR,50,2019-05-30 12:00,6,0.388,0.1,0.197,0.088,1,0,0,0,0
1783,BVR,50,2019-05-30 12:00,9,4.269,0.595,3.388,0.564,1,0,0,0,0
1784,BVR,50,2019-05-30 12:00,11,9.546,0.955,9.115,0.945,1,0,0,0,0
1785,FCR,50,2019-06-03 12:00,0.1,0.309,0.02,0.115,0.002,1,0,0,0,0
1786,FCR,50,2019-06-03 12:00,1.6,0.285,0.014,0.123,0.001,1,0,0,0,0
1787,FCR,50,2019-06-03 12:00,3.8,0.222,0.017,0.041,0.001,1,0,0,0,0
1788,FCR,50,2019-06-03 12:00,5,0.236,0.038,0.038,0.004,1,0,0,0,0
1789,FCR,50,2019-06-03 12:00,6.2,0.41,0.129,0.047,0.114,1,0,0,0,0
1790,FCR,50,2019-06-03 12:00,8,0.647,0.269,0.075,0.269,1,0,0,0,0
1791,FCR,50,2019-06-03 12:00,9,1.95,0.891,0.199,0.616,1,0,0,0,0
1792,FCR,100,2019-06-03 12:00,0.1,1.229,0.202,0.038,0.002,1,0,0,0,0
1793,FCR,200,2019-06-03 12:00,0.1,2.143,0.065,0.781,0.055,1,0,0,0,0
1794,BVR,50,2019-06-06 12:00,0.1,0.32,0.016,0.176,0.009,1,0,0,0,0
1795,BVR,50,2019-06-06 12:00,3,0.316,0.015,0.18,0.004,1,0,0,0,0
1796,BVR,50,2019-06-06 12:00,6,0.756,0.214,0.407,0.194,1,0,0,0,0
1797,BVR,50,2019-06-06 12:00,9,7.664,0.929,7.517,0.924,1,0,0,0,0
1798,BVR,50,2019-06-06 12:00,11,14.543,1.068,12.071,0.997,1,0,0,0,0
1799,FCR,50,2019-06-10 12:00,0.1,0.255,0.012,0.13,0.005,1,0,0,0,0
1800,FCR,50,2019-06-10 12:00,1.6,0.248,0.012,0.048,0.002,1,0,0,0,0
1801,FCR,50,2019-06-10 12:00,3.8,0.151,0.014,0.007,0.003,1,0,0,0,0
1802,FCR,50,2019-06-10 12:00,5,0.19,0.032,0.011,0.072,1,0,0,0,0
1803,FCR,50,2019-06-10 12:00,6.2,0.574,0.258,0.012,0.185,1,0,0,0,0
1804,FCR,50,2019-06-10 12:00,8,0.777,0.392,0.012,0.291,1,0,0,0,0
1805,FCR,50,2019-06-10 12:00,9,0.743,0.361,0.118,0.292,1,0,0,0,0
1806,FCR,100,2019-06-10 12:00,0.1,0.55,0.064,0.042,0.002,1,0,0,0,0
1807,FCR,200,2019-06-10 12:00,0.1,2.344,0.067,0.789,0.06,1,0,0,0,0
1808,BVR,50,2019-06-13 12:00,0.1,0.38,0.023,0.104,0.002,1,0,0,0,0
1809,BVR,50,2019-06-13 12:00,3,0.379,0.024,0.221,0.004,1,0,0,0,0
1810,BVR,50,2019-06-13 12:00,6,0.472,0.117,0.218,0.085,1,0,0,0,0
1811,BVR,50,2019-06-13 12:00,9,6.546,0.939,6.399,0.908,1,0,0,0,0
1812,BVR,50,2019-06-13 12:00,11,NA,NA,NA,NA,1,1,1,1,1
1813,FCR,50,2019-06-17 12:00,0.1,0.286,0.017,0.081,0.003,1,0,0,0,0
1814,FCR,50,2019-06-17 12:00,1.6,0.259,0.017,0.098,0.002,1,0,0,0,0
1815,FCR,50,2019-06-17 12:00,3.8,0.219,0.016,0.015,0.003,1,0,0,0,0
1816,FCR,50,2019-06-17 12:00,5,0.47,0.348,0.01,0.275,1,0,0,0,0
1817,FCR,50,2019-06-17 12:00,6.2,0.566,0.426,0.012,0.322,1,0,0,0,0
1818,FCR,50,2019-06-17 12:00,8,0.621,0.443,0.012,0.361,1,0,0,0,0
1819,FCR,50,2019-06-17 12:00,9,0.596,0.421,0.017,0.342,1,0,0,0,0
1820,FCR,100,2019-06-17 12:00,0.1,0.38,0.044,0.024,0.01,1,0,0,0,0
1821,FCR,200,2019-06-17 12:00,0.1,3.049,0.066,0.715,0.056,1,0,0,0,0
1822,BVR,50,2019-06-20 12:00,0.1,0.351,0.01,0.145,0.006,1,0,0,0,0
1823,BVR,50,2019-06-20 12:00,3,0.362,0.01,0.085,0.002,1,0,0,0,0
1824,BVR,50,2019-06-20 12:00,6,0.585,0.171,0.119,0.145,1,0,0,0,0
1825,BVR,50,2019-06-20 12:00,9,9.969,1.064,NA,NA,1,0,0,1,1
1826,BVR,50,2019-06-20 12:00,11,14.563,1.16,14.568,1.152,1,0,0,0,0
1827,FCR,50,2019-06-24 12:00,0.1,0.255,0.02,0.128,0.003,1,0,0,0,0
1828,FCR,50,2019-06-24 12:00,1.6,0.261,0.022,0.134,0.001,1,0,0,0,0
1829,FCR,50,2019-06-24 12:00,3.8,0.188,0.026,0.003,0.013,1,0,0,0,0
1830,FCR,50,2019-06-24 12:00,5,0.276,0.178,0.008,0.16,1,0,0,0,0
1831,FCR,50,2019-06-24 12:00,6.2,0.685,0.507,0.008,0.445,1,0,0,0,0
1832,FCR,50,2019-06-24 12:00,8,0.648,0.507,0.079,0.436,1,0,0,0,0
1833,FCR,50,2019-06-24 12:00,9,1.294,1.107,0.016,1.033,1,0,0,0,0
1834,FCR,100,2019-06-24 12:00,0.1,0.276,0.035,0.027,0.004,1,0,0,0,0
1835,FCR,200,2019-06-24 12:00,0.1,2.291,0.054,0.365,0.039,1,0,0,0,0
1836,BVR,50,2019-06-27 12:00,0.1,0.318,0.006,0.123,0.001,1,0,0,0,0
1837,BVR,50,2019-06-27 12:00,3,0.347,0.008,0.206,0.002,1,0,0,0,0
1838,BVR,50,2019-06-27 12:00,6,0.506,0.168,0.177,0.158,1,0,0,0,0
1839,BVR,50,2019-06-27 12:00,9,8.069,0.892,7.852,0.898,1,0,0,0,0
1840,BVR,50,2019-06-27 12:00,11,16.38,1.192,16.423,1.214,1,0,0,0,0
1841,FCR,50,2019-07-01 12:00,0.1,0.31,0.025,0.152,0.004,1,0,0,0,0
1842,FCR,50,2019-07-01 12:00,1.6,0.302,0.024,0.164,0.002,1,0,0,0,0
1843,FCR,50,2019-07-01 12:00,3.8,0.21,0.032,0.035,0.013,1,0,0,0,0
1844,FCR,50,2019-07-01 12:00,5,0.43,0.339,0.004,0.283,1,0,0,3,0
1845,FCR,50,2019-07-01 12:00,6.2,0.954,0.629,0.122,0.551,1,0,0,0,0
1846,FCR,50,2019-07-01 12:00,8,1.4,0.744,0.011,0.623,1,0,0,0,0
1847,FCR,50,2019-07-01 12:00,9,4.879,2.302,0.916,2.195,1,0,0,0,0
1848,FCR,100,2019-07-01 12:00,0.1,0.239,0.03,0.01,0.002,1,0,0,0,0
1849,FCR,200,2019-07-01 12:00,0.1,0.403,0.03,0.194,0.029,1,0,0,0,0
1850,BVR,50,2019-07-03 12:00,0.1,0.354,0.011,0.206,0.001,1,0,0,0,3
1851,BVR,50,2019-07-03 12:00,3,0.338,0.011,0.123,0.003,1,0,0,0,0
1852,BVR,50,2019-07-03 12:00,6,0.37,0.189,0.181,0.058,1,0,0,0,0
1853,BVR,50,2019-07-03 12:00,9,6.96,0.907,6.746,0.909,1,0,0,0,0
1854,BVR,50,2019-07-03 12:00,11,17.687,1.326,17.35,1.313,1,0,0,0,0
1855,FCR,50,2019-07-08 12:00,0.1,0.343,0.022,0.187,0.003,1,0,0,0,0
1856,FCR,50,2019-07-08 12:00,1.6,0.325,0.022,0.182,0.003,1,0,0,0,0
1857,FCR,50,2019-07-08 12:00,3.8,0.254,0.042,0.043,0.015,1,0,0,0,0
1858,FCR,50,2019-07-08 12:00,5,0.548,0.327,0.01,0.327,1,0,0,0,0
1859,FCR,50,2019-07-08 12:00,6.2,1.93,1.08,0.082,0.985,1,0,0,0,0
1860,FCR,50,2019-07-08 12:00,8,1.933,1.144,0.026,1.058,1,0,0,0,0
1861,FCR,50,2019-07-08 12:00,9,4.43,2.042,0.085,1.995,1,0,0,0,0
1862,FCR,100,2019-07-08 12:00,0.1,0.123,0.015,0.012,0.001,1,0,0,0,3
1863,FCR,200,2019-07-08 12:00,0.1,0.214,0.001,0.64,0.04,1,0,3,0,0
1864,BVR,50,2019-07-11 12:00,0.1,0.424,0.013,0.288,0.003,1,0,0,0,0
1865,BVR,50,2019-07-11 12:00,3,0.418,0.023,0.255,0.01,1,0,0,0,0
1866,BVR,50,2019-07-11 12:00,6,0.511,0.268,0.217,0.247,1,0,0,0,0
1867,BVR,50,2019-07-11 12:00,9,11.486,1.109,11.066,1.115,1,0,0,0,0
1868,BVR,50,2019-07-11 12:00,11,20.856,1.364,20.821,1.374,1,0,0,0,0
1869,FCR,50,2019-07-15 12:00,0.1,0.433,0.014,0.311,0.005,1,0,0,0,0
1870,FCR,50,2019-07-15 12:00,1.6,0.428,0.015,0.311,0.001,1,0,0,0,0
1871,FCR,50,2019-07-15 12:00,3.8,0.283,0.035,0.107,0.011,1,0,0,0,0
1872,FCR,50,2019-07-15 12:00,5,0.547,0.262,0.111,0.191,1,0,0,0,0
1873,FCR,50,2019-07-15 12:00,6.2,1.761,0.896,0.092,0.756,1,0,0,0,0
1874,FCR,50,2019-07-15 12:00,8,1.889,0.964,0.142,0.836,1,0,0,0,0
1875,FCR,50,2019-07-15 12:00,9,2.096,1.078,0.014,0.884,1,0,0,0,0
1876,FCR,100,2019-07-15 12:00,0.1,0.196,0.027,0.011,0.001,1,0,0,0,3
1877,FCR,200,2019-07-15 12:00,0.1,1.406,0.034,0.683,0.032,1,0,0,0,0
1878,BVR,50,2019-07-18 12:00,0.1,0.499,0.017,0.17,0.001,1,0,0,0,3
1879,BVR,50,2019-07-18 12:00,3,0.49,0.019,0.087,0.003,1,0,0,0,0
1880,BVR,50,2019-07-18 12:00,6,0.462,0.275,0.06,0.316,1,0,0,0,0
1881,BVR,50,2019-07-18 12:00,9,13.413,1.368,12.996,1.373,1,0,0,0,0
1882,BVR,50,2019-07-18 12:00,11,22.843,1.578,21.979,1.544,1,0,0,0,0
1883,FCR,50,2019-07-22 12:00,0.1,0.53,0.022,0.298,0.009,1,0,0,0,0
1884,FCR,50,2019-07-22 12:00,1.6,0.508,0.019,0.283,0.002,1,0,0,0,0
1885,FCR,50,2019-07-22 12:00,3.8,0.358,0.018,0.098,0.002,1,0,0,0,0
1886,FCR,50,2019-07-22 12:00,5,1.039,0.436,0.011,0.35,1,0,0,0,0
1887,FCR,50,2019-07-22 12:00,6.2,2.098,1.008,0.009,0.857,1,0,0,0,0
1888,FCR,50,2019-07-22 12:00,8,3.882,1.568,0.044,1.572,1,0,0,0,0
1889,FCR,50,2019-07-22 12:00,9,5.681,1.744,0.185,0.027,1,0,0,0,0
1890,FCR,100,2019-07-22 12:00,0.1,5.816,1.816,0.013,0.001,1,0,0,0,0
1891,FCR,200,2019-07-22 12:00,0.1,1.852,0.07,0.541,0.064,1,0,0,0,0
1892,BVR,50,2019-07-25 12:00,0.1,0.595,0.023,0.134,0.003,1,0,0,0,0
1893,BVR,50,2019-07-25 12:00,3,0.56,0.027,0.147,0.005,1,0,0,0,0
1894,BVR,50,2019-07-25 12:00,6,0.478,0.189,0.037,0.164,1,0,0,0,0
1895,BVR,50,2019-07-25 12:00,9,14.116,1.405,13.882,1.397,1,0,0,0,0
1896,BVR,50,2019-07-25 12:00,11,27.453,1.647,21.156,1.572,1,0,0,0,0
1897,FCR,50,2019-07-29 12:00,0.1,0.622,0.02,0.394,0.001,1,0,0,0,3
1898,FCR,50,2019-07-29 12:00,1.6,0.614,0.021,0.37,0.001,1,0,0,0,3
1899,FCR,50,2019-07-29 12:00,3.8,0.394,0.04,0.149,0.006,1,0,0,0,0
1900,FCR,50,2019-07-29 12:00,5,0.848,0.363,0.142,0.303,1,0,0,0,0
1901,FCR,50,2019-07-29 12:00,6.2,1.728,0.931,0.138,0.817,1,0,0,0,0
1902,FCR,50,2019-07-29 12:00,8,2.494,1.331,0.149,1.182,1,0,0,0,0
1903,FCR,50,2019-07-29 12:00,9,10.253,3.026,12.999,3.618,1,0,0,0,0
1904,FCR,100,2019-07-29 12:00,0.1,0.265,0.025,0.199,0.001,1,0,0,0,3
1905,FCR,200,2019-07-29 12:00,0.1,1.797,0.049,0.428,0.044,1,0,0,0,0
1906,BVR,50,2019-08-01 12:00,0.1,0.516,0.02,0.153,0.001,1,0,0,0,3
1907,BVR,50,2019-08-01 12:00,3,0.473,0.023,0.157,0.005,1,0,0,0,0
1908,BVR,50,2019-08-01 12:00,6,0.731,0.746,0.062,0.718,1,0,0,0,0
1909,BVR,50,2019-08-01 12:00,9,10.594,1.486,10.379,1.501,1,0,0,0,0
1910,BVR,50,2019-08-01 12:00,11,20.129,1.747,19.975,1.731,1,0,0,0,0
1911,FCR,50,2019-08-05 12:00,0.1,0.632,0.018,0.455,0.003,1,0,0,0,0
1912,FCR,50,2019-08-05 12:00,1.6,0.635,0.019,0.445,0.004,1,0,0,0,0
1913,FCR,50,2019-08-05 12:00,3.8,0.603,0.061,0.11,0.021,1,0,0,0,0
1914,FCR,50,2019-08-05 12:00,5,1.678,0.926,0.042,0.836,1,0,0,0,0
1915,FCR,50,2019-08-05 12:00,6.2,3.658,1.685,0.859,1.465,1,0,0,0,0
1916,FCR,50,2019-08-05 12:00,8,3.201,1.74,0.625,1.684,1,0,0,0,0
1917,FCR,50,2019-08-05 12:00,9,12.006,3.331,10.124,3.257,1,0,0,0,0
1918,FCR,100,2019-08-05 12:00,0.1,0.234,0.021,0.055,0.001,1,0,0,0,3
1919,FCR,200,2019-08-05 12:00,0.1,1.642,0.061,0.48,0.058,1,0,0,0,0
1920,BVR,50,2019-08-08 12:00,0.1,0.467,0.036,0.092,0.001,1,0,0,0,3
1921,BVR,50,2019-08-08 12:00,3,0.437,0.029,0.145,0.001,1,0,0,0,3
1922,BVR,50,2019-08-08 12:00,6,0.695,0.791,0.065,0.753,1,0,0,0,0
1923,BVR,50,2019-08-08 12:00,9,19.693,1.84,18.172,1.815,1,0,0,0,0
1924,BVR,50,2019-08-08 12:00,11,23.081,1.809,21.977,1.784,1,0,0,0,0
1925,FCR,50,2019-08-12 12:00,0.1,0.641,0.015,0.445,0.004,1,0,0,0,0
1926,FCR,50,2019-08-12 12:00,1.6,0.65,0.017,0.437,0.004,1,0,0,0,0
1927,FCR,50,2019-08-12 12:00,3.8,0.557,0.062,0.018,0.015,1,0,0,0,0
1928,FCR,50,2019-08-12 12:00,5,3.597,1.395,1.465,1.394,1,0,0,0,0
1929,FCR,50,2019-08-12 12:00,6.2,2.733,1.046,0.062,1.012,1,0,0,0,0
1930,FCR,50,2019-08-12 12:00,8,3.821,1.612,0.042,1.551,1,0,0,0,0
1931,FCR,50,2019-08-12 12:00,9,5.198,1.813,0.06,1.56,1,0,0,0,0
1932,FCR,100,2019-08-12 12:00,0.1,0.237,0.033,0.018,0.001,1,0,0,0,3
1933,FCR,200,2019-08-12 12:00,0.1,1.868,0.068,0.639,0.064,1,0,0,0,0
1934,BVR,50,2019-08-14 12:00,0.1,0.493,0.029,0.149,0.001,1,0,0,0,3
1935,BVR,50,2019-08-14 12:00,3,0.441,0.029,0.154,0.009,1,0,0,0,0
1936,BVR,50,2019-08-14 12:00,6,0.987,0.753,0.056,0.722,1,0,0,0,0
1937,BVR,50,2019-08-14 12:00,9,12.406,1.596,11.719,1.596,1,0,0,0,0
1938,BVR,50,2019-08-14 12:00,11,21.485,1.736,21.977,1.765,1,0,0,0,0
1939,FCR,50,2019-08-19 12:00,0.1,0.602,0.016,0.441,0.004,1,0,0,0,0
1940,FCR,50,2019-08-19 12:00,1.6,0.586,0.015,0.427,0.005,1,0,0,0,0
1941,FCR,50,2019-08-19 12:00,3.8,1.884,0.242,0.012,0.229,1,0,0,0,0
1942,FCR,50,2019-08-19 12:00,5,3.912,1.367,3.205,1.493,1,0,0,0,0
1943,FCR,50,2019-08-19 12:00,6.2,3.059,1.047,0.389,1.045,1,0,0,0,0
1944,FCR,50,2019-08-19 12:00,8,4.674,1.638,0.154,1.582,1,0,0,0,0
1945,FCR,50,2019-08-19 12:00,9,4.343,1.703,0.025,1.622,1,0,0,0,0
1946,FCR,100,2019-08-19 12:00,0.1,0.147,0.022,0.004,0.001,1,0,0,3,3
1947,FCR,200,2019-08-19 12:00,0.1,1.877,0.068,0.482,0.065,1,0,0,0,0
1948,FCR,50,2019-08-28 12:00,0.1,0.662,0.02,0.362,0.008,1,0,0,0,0
1949,FCR,50,2019-08-28 12:00,1.6,0.664,0.021,0.431,0.005,1,0,0,0,0
1950,FCR,50,2019-08-28 12:00,3.8,1.402,0.222,0.123,0.202,1,0,0,0,0
1951,FCR,50,2019-08-28 12:00,5,3.55,0.993,2.458,0.937,1,0,0,0,0
1952,FCR,50,2019-08-28 12:00,6.2,2.702,1.397,0.514,1.311,1,0,0,0,0
1953,FCR,50,2019-08-28 12:00,8,6.459,1.785,4.39,1.729,1,0,0,0,0
1954,FCR,50,2019-08-28 12:00,9,17.062,2.117,15.765,2.089,1,0,0,0,0
1955,FCR,100,2019-08-28 12:00,0.1,0.154,0.019,0.03,0.004,1,0,0,0,0
1956,FCR,50,2019-09-02 12:00,0.1,0.563,0.023,0.192,0.008,1,0,0,0,0
1957,FCR,50,2019-09-02 12:00,1.6,0.576,0.02,0.344,0.002,1,0,0,0,0
1958,FCR,50,2019-09-02 12:00,3.8,1.807,0.284,0.107,0.303,1,0,0,0,0
1959,FCR,50,2019-09-02 12:00,5,4.893,1.268,3.97,1.27,1,0,0,0,0
1960,FCR,50,2019-09-02 12:00,6.2,6.253,1.693,4.977,1.661,1,0,0,0,0
1961,FCR,50,2019-09-02 12:00,8,8.762,1.862,9.059,1.867,1,0,0,0,0
1962,FCR,50,2019-09-02 12:00,9,28.481,2.464,26.959,2.412,1,0,0,0,0
1963,FCR,100,2019-09-02 12:00,0.1,0.201,0.022,0.025,0.001,1,0,0,0,3
1964,FCR,200,2019-09-02 12:00,0.1,1.716,0.054,0.136,0.056,1,0,0,0,0
1965,BVR,50,2019-09-04 12:00,0.1,0.369,0.021,0.173,0.001,1,0,0,0,3
1966,BVR,50,2019-09-04 12:00,3,0.39,0.028,0.127,0.004,1,0,0,0,0
1967,BVR,50,2019-09-04 12:00,6,0.781,1.786,0.027,1.76,1,0,0,0,0
1968,BVR,50,2019-09-04 12:00,9,25.83,1.891,23.974,1.84,1,0,0,0,0
1969,BVR,50,2019-09-04 12:00,11,26.883,1.796,26.63,1.815,1,0,0,0,0
1970,FCR,50,2019-09-11 12:00,0.1,0.359,0.024,0.162,0.003,1,0,0,0,0
1971,FCR,50,2019-09-11 12:00,1.6,0.395,0.031,0.158,0.001,1,0,0,0,3
1972,FCR,50,2019-09-11 12:00,3.8,1.858,0.37,0.022,0.388,1,0,0,0,0
1973,FCR,50,2019-09-11 12:00,5,4.83,1.556,2.747,1.589,1,0,0,0,0
1974,FCR,50,2019-09-11 12:00,6.2,3.374,1.365,1.124,1.351,1,0,0,0,0
1975,FCR,50,2019-09-11 12:00,8,2.941,1.595,0.472,1.573,1,0,0,0,0
1976,FCR,50,2019-09-11 12:00,9,2.738,1.702,0.142,1.708,1,0,0,0,0
1977,FCR,100,2019-09-11 12:00,0.1,0.141,0.019,0.004,0.001,1,0,0,3,3
1978,BVR,50,2019-09-20 12:00,0.1,0.454,0.056,0.082,0.001,1,0,0,0,3
1979,BVR,50,2019-09-20 12:00,3,0.462,0.064,0.055,0.007,1,0,0,0,0
1980,BVR,50,2019-09-20 12:00,6,2.722,1.968,1.867,1.867,1,0,0,0,0
1981,BVR,50,2019-09-20 12:00,9,27.998,1.92,27.434,1.911,1,0,0,0,0
1982,BVR,50,2019-09-20 12:00,11,35.629,2.067,34.532,2.06,1,0,0,0,0
1983,FCR,50,2019-09-27 12:00,0.1,0.408,0.038,0.118,0.025,1,0,0,0,0
1984,FCR,50,2019-09-27 12:00,1.6,0.385,0.031,0.126,0.004,1,0,0,0,0
1985,FCR,50,2019-09-27 12:00,3.8,1.286,0.359,0.035,0.517,1,0,0,0,0
1986,FCR,50,2019-09-27 12:00,5,6.99,1.412,5.822,1.419,1,0,0,0,0
1987,FCR,50,2019-09-27 12:00,6.2,3.114,1.396,0.924,1.372,1,0,0,0,0
1988,FCR,50,2019-09-27 12:00,8,3.028,1.829,0.136,1.821,1,0,0,0,0
1989,FCR,50,2019-09-27 12:00,9,2.546,1.689,0.258,1.667,1,0,0,0,0
1990,FCR,100,2019-09-27 12:00,0.1,0.114,0.014,0.004,0.001,1,0,0,3,3
1991,BVR,50,2019-10-04 12:00,0.1,0.507,0.044,0.207,0.001,1,0,0,0,3
1992,BVR,50,2019-10-04 12:00,3,0.488,0.036,0.049,0.002,1,0,0,0,0
1993,BVR,50,2019-10-04 12:00,6,1.233,1.149,0.588,1.143,1,0,0,0,0
1994,BVR,50,2019-10-04 12:00,9,28.342,2.05,24.395,2.014,1,0,0,0,0
1995,BVR,50,2019-10-04 12:00,11,34.881,2.149,34.439,2.162,1,0,0,0,0
1996,FCR,50,2019-10-04 12:00,0.1,0.402,0.026,0.222,0.012,1,0,0,0,0
1997,FCR,50,2019-10-04 12:00,1.6,0.405,0.025,0.238,0.008,1,0,0,0,0
1998,FCR,50,2019-10-04 12:00,3.8,1.543,0.426,0.057,0.439,1,0,0,0,0
1999,FCR,50,2019-10-04 12:00,5,12.554,1.566,11.355,1.567,1,0,0,0,0
2000,FCR,50,2019-10-04 12:00,6.2,4.886,1.2,2.087,1.394,1,0,0,0,0
2001,FCR,50,2019-10-04 12:00,8,3.072,1.861,0.052,1.849,1,0,0,0,0
2002,FCR,50,2019-10-04 12:00,9,2.804,1.858,0.111,1.851,1,0,0,0,0
2003,FCR,100,2019-10-04 12:00,0.1,0.066,0.009,0.037,0.002,1,0,0,0,0
2004,FCR,50,2019-10-11 12:00,0.1,0.631,0.08,0.059,0.019,1,0,0,0,0
2005,FCR,50,2019-10-11 12:00,1.6,0.581,0.065,0.043,0.005,1,0,0,0,0
2006,FCR,50,2019-10-11 12:00,3.8,0.827,0.115,0.161,0.604,1,0,0,0,0
2007,FCR,50,2019-10-11 12:00,5,7.338,0.949,6.357,0.932,1,0,0,0,0
2008,FCR,50,2019-10-11 12:00,6.2,3.014,1.875,0.104,1.805,1,0,0,0,0
2009,FCR,50,2019-10-11 12:00,8,4.273,1.622,1.12,1.672,1,0,0,0,0
2010,FCR,50,2019-10-11 12:00,9,2.876,1.863,0.042,1.858,1,0,0,0,0
2011,FCR,100,2019-10-11 12:00,0.1,0.092,0.012,0.006,0.001,1,0,0,0,3
2012,FCR,50,2019-10-16 12:00,0.1,0.837,0.125,0.046,0.026,1,0,0,0,0
2013,FCR,50,2019-10-16 12:00,1.6,0.871,0.128,0.05,0.01,1,0,0,0,0
2014,FCR,50,2019-10-16 12:00,3.8,0.884,0.125,0.064,0.013,1,0,0,0,0
2015,FCR,50,2019-10-16 12:00,5,6.005,1.407,0.043,0.015,1,0,0,0,0
2016,FCR,50,2019-10-16 12:00,6.2,3.999,1.78,0.223,1.766,1,0,0,0,0
2017,FCR,50,2019-10-16 12:00,8,3.001,1.58,0.045,1.618,1,0,0,0,0
2018,FCR,50,2019-10-16 12:00,9,3.29,1.859,0.082,1.849,1,0,0,0,0
2019,FCR,100,2019-10-16 12:00,0.1,0.416,0.05,0.042,0.003,1,0,0,0,0
2020,BVR,50,2019-10-18 12:00,0.1,2.026,0.42,0.045,0.357,1,0,0,0,0
2021,BVR,50,2019-10-18 12:00,3,2.004,0.417,0.065,0.359,1,0,0,0,0
2022,BVR,50,2019-10-18 12:00,6,1.978,0.413,0.065,0.354,1,0,0,0,0
2023,BVR,50,2019-10-18 12:00,9,35.824,2.227,35.249,2.217,1,0,0,0,0
2024,BVR,50,2019-10-18 12:00,11,NA,NA,NA,NA,1,1,1,1,1
2025,FCR,50,2019-10-23 12:00,0.1,0.515,0.155,0.041,0.084,1,0,0,0,0
2026,FCR,50,2019-10-23 12:00,1.6,0.538,0.169,0.044,0.082,1,0,0,0,0
2027,FCR,50,2019-10-23 12:00,3.8,0.534,0.164,0.04,0.079,1,0,0,0,0
2028,FCR,50,2019-10-23 12:00,5,0.511,0.155,0.028,0.074,1,0,0,0,0
2029,FCR,50,2019-10-23 12:00,6.2,1.453,1.049,0.023,1.074,1,0,0,0,0
2030,FCR,50,2019-10-23 12:00,8,3.412,1.557,0.02,1.437,1,0,0,0,0
2031,FCR,50,2019-10-23 12:00,9,2.26,1.744,0.043,1.698,1,0,0,0,0
2032,FCR,100,2019-10-23 12:00,0.1,0.094,0.013,0.022,0.001,1,0,0,0,3
2033,BVR,50,2019-10-28 12:00,0.1,1.284,0.279,0.036,0.129,1,0,0,0,0
2034,BVR,50,2019-10-28 12:00,3,1.331,0.297,0.087,0.147,1,0,0,0,0
2035,BVR,50,2019-10-28 12:00,6,1.495,0.332,0.076,0.19,1,0,0,0,0
2036,BVR,50,2019-10-28 12:00,9,22.002,1.694,17.697,1.474,1,0,0,0,0
2037,BVR,50,2019-10-28 12:00,11,26.781,1.939,26.46,1.976,1,0,0,0,0
