,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.001097002,,0,0,0,0,0,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,#DIV/0!,#DIV/0!,#VALUE!
