"Reading Date","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"- null date -","","","","","","","",""
"10/28/15 03:45:09","13.875","26.539","13.085","8.589","13.960","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 03:30:09","13.875","26.546","13.085","8.580","13.980","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 03:15:09","13.875","26.538","13.085","8.580","13.980","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 03:00:09","13.875","26.526","13.085","8.570","13.980","","",""
"- null date -","","","","","","","",""
"10/28/15 03:00:00","","","","","","9.403","13.134","13.108"
"- null date -","","","","","","","",""
"10/28/15 02:45:09","13.875","26.546","13.115","8.570","13.980","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 02:30:09","13.875","26.549","13.115","8.580","13.970","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 02:15:09","13.875","26.557","13.115","8.589","13.980","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 02:00:09","13.875","26.548","13.115","8.580","13.980","","",""
"- null date -","","","","","","","",""
"10/28/15 02:00:00","","","","","","8.769","13.178","13.125"
"- null date -","","","","","","","",""
"10/28/15 01:45:09","13.875","26.557","13.115","8.570","14.000","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 01:30:09","13.875","26.554","13.115","8.540","14.000","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 01:15:09","13.875","26.554","13.145","8.540","14.000","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 01:00:09","13.875","26.550","13.115","8.549","14.000","","",""
"- null date -","","","","","","","",""
"10/28/15 01:00:00","","","","","","8.462","13.195","13.152"
"- null date -","","","","","","","",""
"10/28/15 00:45:09","13.875","26.565","13.145","8.570","14.000","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 00:30:09","14.062","26.575","13.115","8.620","14.010","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 00:15:09","13.875","26.572","13.145","8.549","13.990","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
