"","Rec #","Date","Temperature(degC)","Pressure(psi)","Power(V)","DO(ppm)","DO Temp(degC)","X8","X9","X10","X11","X12"
"243",1627,2015-04-17 12:30:00,7.25,26.493309,13.950144,8.389999,6.759999,NA,NA,NA,NA,NA
"244",1628,2015-04-17 12:45:00,7.25,26.491095,13.979951,8.419999,6.759999,NA,NA,NA,NA,NA
"245",1629,2015-04-17 13:00:00,7.25,26.490988,13.950144,8.509999,6.74,NA,NA,NA,NA,NA
"246",1630,2015-04-17 13:15:00,7.25,26.487137,13.950144,8.599999,6.759999,NA,NA,NA,NA,NA
"247",1631,2015-04-17 13:30:00,7.25,26.483603,13.950144,8.33,6.799999,NA,NA,NA,NA,NA
"248",1632,2015-04-17 13:45:00,7.25,26.474104,13.950144,8.339999,6.809999,NA,NA,NA,NA,NA
"249",1633,2015-04-17 14:00:00,7.25,26.474472,13.950144,8.41,6.78,NA,NA,NA,NA,NA
"250",1634,2015-04-17 14:15:00,7.25,26.466663,13.979951,8.4,6.79,NA,NA,NA,NA,NA
"251",1635,2015-04-17 14:30:00,7.25,26.469355,13.979951,8.349999,6.78,NA,NA,NA,NA,NA
"252",1636,2015-04-17 14:45:00,7.25,26.461441,13.950144,8.419999,6.759999,NA,NA,NA,NA,NA
"253",1637,2015-04-17 15:00:00,7.25,26.453842,13.979951,7.849999,6.78,NA,NA,NA,NA,NA
"254",1638,2015-04-17 15:15:00,7.25,26.451679,13.950144,8.089999,6.799999,NA,NA,NA,NA,NA
"255",1639,2015-04-17 15:30:00,7.25,26.449884,13.950144,8.209999,6.79,NA,NA,NA,NA,NA
"256",1640,2015-04-17 15:45:00,7.25,26.444397,13.979951,8.339999,6.809999,NA,NA,NA,NA,NA
"257",1641,2015-04-17 16:00:00,7.3125,26.440536,13.979951,8.429999,6.82,NA,NA,NA,NA,NA
"258",1642,2015-04-17 16:15:00,7.3125,26.437,13.950144,8.389999,6.82,NA,NA,NA,NA,NA
"259",1643,2015-04-17 16:30:00,7.25,26.435431,13.979951,8.62,6.78,NA,NA,NA,NA,NA
"260",1644,2015-04-17 16:45:00,7.25,26.42915,13.979951,8.58,6.78,NA,NA,NA,NA,NA
"261",1645,2015-04-17 17:00:00,7.25,26.434587,13.950144,8.599999,6.799999,NA,NA,NA,NA,NA
"262",1646,2015-04-17 17:15:00,7.25,26.431208,13.950144,8.33,6.799999,NA,NA,NA,NA,NA
"263",1647,2015-04-17 17:30:00,7.25,26.435484,13.979951,8.32,6.78,NA,NA,NA,NA,NA
"264",1648,2015-04-17 17:45:00,7.25,26.432158,13.979951,7.969999,6.78,NA,NA,NA,NA,NA
"265",1649,2015-04-17 18:00:00,7.25,26.431156,13.979951,8.12,6.79,NA,NA,NA,NA,NA
"266",1650,2015-04-17 18:15:00,7.25,26.426144,13.979951,8.049999,6.809999,NA,NA,NA,NA,NA
"267",1651,2015-04-17 18:30:00,7.25,26.430574,13.979951,8.209999,6.82,NA,NA,NA,NA,NA
"268",1652,2015-04-17 18:45:00,7.25,26.433952,13.979951,8.379999,6.83,NA,NA,NA,NA,NA
"269",1653,2015-04-17 19:00:00,7.3125,26.432781,13.920335,8.299999,6.839999,NA,NA,NA,NA,NA
"270",1654,2015-04-17 19:15:00,7.25,26.434902,13.652063,8.27,6.82,NA,NA,NA,NA,NA
"271",1655,2015-04-17 19:30:00,7.3125,26.438108,13.473215,8.41,6.83,NA,NA,NA,NA,NA
"272",1656,2015-04-17 19:45:00,7.25,26.438385,13.383791,8.37,6.82,NA,NA,NA,NA,NA
"273",1657,2015-04-17 20:00:00,7.25,26.434587,13.294368,8.209999,6.82,NA,NA,NA,NA,NA
"274",1658,2015-04-17 20:15:00,7.25,26.438225,13.264559,8.299999,6.759999,NA,NA,NA,NA,NA
"275",1659,2015-04-17 20:30:00,7.25,26.442657,13.234752,8.349999,6.77,NA,NA,NA,NA,NA
"276",1660,2015-04-17 20:45:00,7.25,26.440073,13.204943,8.28,6.78,NA,NA,NA,NA,NA
"277",1661,2015-04-17 21:00:00,7.25,26.441708,13.175136,8.259999,6.78,NA,NA,NA,NA,NA
"278",1662,2015-04-17 21:15:00,7.25,26.448303,13.204943,8.27,6.78,NA,NA,NA,NA,NA
"279",1663,2015-04-17 21:30:00,7.25,26.447407,13.175136,8.29,6.77,NA,NA,NA,NA,NA
"280",1664,2015-04-17 21:45:00,7.25,26.450361,13.175136,8.299999,6.79,NA,NA,NA,NA,NA
"281",1665,2015-04-17 22:00:00,7.25,26.45015,13.11552,8.29,6.799999,NA,NA,NA,NA,NA
"282",1666,2015-04-17 22:15:00,7.25,26.451891,13.175136,8.25,6.809999,NA,NA,NA,NA,NA
"283",1667,2015-04-17 22:30:00,7.25,26.449465,13.145327,8.45,6.809999,NA,NA,NA,NA,NA
"284",1668,2015-04-17 22:45:00,7.25,26.448778,13.175136,8.349999,6.809999,NA,NA,NA,NA,NA
"285",1669,2015-04-17 23:00:00,7.25,26.450308,13.11552,8.23,6.82,NA,NA,NA,NA,NA
"286",1670,2015-04-17 23:15:00,7.25,26.453156,13.11552,8.339999,6.83,NA,NA,NA,NA,NA
"287",1671,2015-04-17 23:30:00,7.3125,26.453409,13.145327,8.25,6.82,NA,NA,NA,NA,NA
"288",1672,2015-04-17 23:45:00,7.3125,26.453987,13.145327,8.02,6.759999,NA,NA,NA,NA,NA
"289",1673,2015-04-18 00:00:00,7.25,26.449039,13.11552,8.25,6.7,NA,NA,NA,NA,NA
"290",1674,2015-04-18 00:15:00,7.25,26.450941,13.145327,8.45,6.7,NA,NA,NA,NA,NA
"291",1675,2015-04-18 00:30:00,7.25,26.451679,13.145327,8.52,6.7,NA,NA,NA,NA,NA
"292",1676,2015-04-18 00:45:00,7.25,26.451679,13.11552,8.589999,6.69,NA,NA,NA,NA,NA
"293",1677,2015-04-18 01:00:00,7.25,26.451998,13.085711,8.75,6.69,NA,NA,NA,NA,NA
"294",1678,2015-04-18 01:15:00,7.1875,26.447733,13.11552,8.5,6.719999,NA,NA,NA,NA,NA
"295",1679,2015-04-18 01:30:00,7.25,26.446564,13.11552,8.28,6.759999,NA,NA,NA,NA,NA
"296",1680,2015-04-18 01:45:00,7.25,26.442867,13.11552,8.24,6.77,NA,NA,NA,NA,NA
"297",1681,2015-04-18 02:00:00,7.25,26.440548,13.085711,8.16,6.78,NA,NA,NA,NA,NA
"298",1682,2015-04-18 02:15:00,7.25,26.442762,13.11552,8.04,6.77,NA,NA,NA,NA,NA
"299",1683,2015-04-18 02:30:00,7.25,26.440018,13.085711,8.259999,6.74,NA,NA,NA,NA,NA
"300",1684,2015-04-18 02:45:00,7.25,26.442448,13.11552,8.4,6.75,NA,NA,NA,NA,NA
"301",1685,2015-04-18 03:00:00,7.25,26.439016,13.085711,8.19,6.77,NA,NA,NA,NA,NA
"302",1686,2015-04-18 03:15:00,7.25,26.440125,13.085711,8.15,6.78,NA,NA,NA,NA,NA
"303",1687,2015-04-18 03:30:00,7.25,26.442394,13.085711,8.11,6.78,NA,NA,NA,NA,NA
"304",1688,2015-04-18 03:45:00,7.25,26.441179,13.11552,8.099999,6.77,NA,NA,NA,NA,NA
"305",1689,2015-04-18 04:00:00,7.25,26.442236,13.085711,8.179999,6.75,NA,NA,NA,NA,NA
"306",1690,2015-04-18 04:15:00,7.25,26.446138,13.085711,8.059999,6.77,NA,NA,NA,NA,NA
"307",1691,2015-04-18 04:30:00,7.25,26.446878,13.085711,7.94,6.78,NA,NA,NA,NA,NA
"308",1692,2015-04-18 04:45:00,7.25,26.445982,13.085711,8.04,6.77,NA,NA,NA,NA,NA
"309",1693,2015-04-18 05:00:00,7.1875,26.445568,13.085711,8.049999,6.77,NA,NA,NA,NA,NA
"310",1694,2015-04-18 05:15:00,7.1875,26.450899,13.085711,8.19,6.77,NA,NA,NA,NA,NA
"311",1695,2015-04-18 05:30:00,7.25,26.455374,13.085711,8.16,6.77,NA,NA,NA,NA,NA
"312",1696,2015-04-18 05:45:00,7.25,26.462074,13.055903,8.2,6.77,NA,NA,NA,NA,NA
"313",1697,2015-04-18 06:00:00,7.25,26.464661,13.055903,8.169999,6.78,NA,NA,NA,NA,NA
"314",1698,2015-04-18 06:15:00,7.25,26.461651,13.055903,8.16,6.79,NA,NA,NA,NA,NA
"315",1699,2015-04-18 06:30:00,7.25,26.460911,13.055903,8.139999,6.78,NA,NA,NA,NA,NA
"316",1700,2015-04-18 06:45:00,7.1875,26.459448,13.026095,8.169999,6.77,NA,NA,NA,NA,NA
"317",1701,2015-04-18 07:00:00,7.25,26.459332,12.996287,8.209999,6.77,NA,NA,NA,NA,NA
"318",1702,2015-04-18 07:15:00,7.25,26.458326,13.026095,8.27,6.78,NA,NA,NA,NA,NA
"319",1703,2015-04-18 07:30:00,7.25,26.462496,13.055903,8.259999,6.79,NA,NA,NA,NA,NA
"320",1704,2015-04-18 07:45:00,7.25,26.463392,13.145327,8.24,6.79,NA,NA,NA,NA,NA
"321",1705,2015-04-18 08:00:00,7.25,26.462971,13.264559,8.209999,6.78,NA,NA,NA,NA,NA
"322",1706,2015-04-18 08:15:00,7.25,26.461546,13.503023,8.19,6.78,NA,NA,NA,NA,NA
"323",1707,2015-04-18 08:30:00,7.25,26.466454,13.741487,8.23,6.78,NA,NA,NA,NA,NA
"324",1708,2015-04-18 08:45:00,7.25,26.462812,13.890528,8.209999,6.78,NA,NA,NA,NA,NA
"325",1709,2015-04-18 09:00:00,7.25,26.463709,13.920335,8.23,6.78,NA,NA,NA,NA,NA
"326",1710,2015-04-18 09:15:00,7.25,26.467613,13.950144,8.27,6.75,NA,NA,NA,NA,NA
"327",1711,2015-04-18 09:30:00,7.25,26.464975,13.979951,8.33,6.759999,NA,NA,NA,NA,NA
"328",1712,2015-04-18 09:45:00,7.25,26.468615,13.979951,8.08,6.79,NA,NA,NA,NA,NA
"329",1713,2015-04-18 10:00:00,7.25,26.467665,13.950144,8.059999,6.799999,NA,NA,NA,NA,NA
"330",1714,2015-04-18 10:15:00,7.25,26.467352,13.950144,8.15,6.79,NA,NA,NA,NA,NA
"331",1715,2015-04-18 10:30:00,7.25,26.469145,13.950144,8.2,6.79,NA,NA,NA,NA,NA
"332",1716,2015-04-18 10:45:00,7.3125,26.468237,13.950144,8.049999,6.809999,NA,NA,NA,NA,NA
"333",1717,2015-04-18 11:00:00,7.3125,26.464226,13.979951,8.11,6.809999,NA,NA,NA,NA,NA
"334",1718,2015-04-18 11:15:00,7.25,26.462074,13.979951,8.089999,6.799999,NA,NA,NA,NA,NA
"335",1719,2015-04-18 11:30:00,7.25,26.461861,13.950144,8.11,6.809999,NA,NA,NA,NA,NA
"336",1720,2015-04-18 11:45:00,7.3125,26.457417,13.950144,8.11,6.83,NA,NA,NA,NA,NA
"337",1721,2015-04-18 12:00:00,7.3125,26.454359,13.950144,8.089999,6.83,NA,NA,NA,NA,NA
"338",1722,2015-04-18 12:15:00,7.3125,26.450455,13.979951,8.03,6.839999,NA,NA,NA,NA,NA
"339",1723,2015-04-18 12:30:00,7.3125,26.446232,13.950144,7.98,6.839999,NA,NA,NA,NA,NA
"340",1724,2015-04-18 12:45:00,7.3125,26.443489,13.979951,7.87,6.839999,NA,NA,NA,NA,NA
"341",1725,2015-04-18 13:00:00,7.3125,26.44043,13.979951,7.73,6.849999,NA,NA,NA,NA,NA
"342",1726,2015-04-18 13:15:00,7.3125,26.437422,13.979951,7.74,6.839999,NA,NA,NA,NA,NA
"343",1727,2015-04-18 13:30:00,7.3125,26.436472,13.950144,7.79,6.839999,NA,NA,NA,NA,NA
"344",1728,2015-04-18 13:45:00,7.3125,26.434309,13.979951,7.75,6.839999,NA,NA,NA,NA,NA
"345",1729,2015-04-18 14:00:00,7.3125,26.436264,13.979951,7.82,6.86,NA,NA,NA,NA,NA
"346",1730,2015-04-18 14:15:00,7.3125,26.436211,13.950144,7.7,6.86,NA,NA,NA,NA,NA
"347",1731,2015-04-18 14:30:00,7.3125,26.434309,13.950144,7.919999,6.82,NA,NA,NA,NA,NA
"348",1732,2015-04-18 14:45:00,7.3125,26.431252,13.979951,8.15,6.77,NA,NA,NA,NA,NA
"349",1733,2015-04-18 15:00:00,7.25,26.429415,13.979951,8.37,6.74,NA,NA,NA,NA,NA
"350",1734,2015-04-18 15:15:00,7.25,26.428095,13.979951,8.28,6.75,NA,NA,NA,NA,NA
"351",1735,2015-04-18 15:30:00,7.25,26.424084,13.979951,8.209999,6.78,NA,NA,NA,NA,NA
"352",1736,2015-04-18 15:45:00,7.25,26.416224,13.950144,8.23,6.759999,NA,NA,NA,NA,NA
"353",1737,2015-04-18 16:00:00,7.3125,26.415367,13.950144,7.879999,6.79,NA,NA,NA,NA,NA
"354",1738,2015-04-18 16:15:00,7.3125,26.416422,13.950144,7.74,6.799999,NA,NA,NA,NA,NA
"355",1739,2015-04-18 16:30:00,7.3125,26.414103,13.979951,7.74,6.799999,NA,NA,NA,NA,NA
"356",1740,2015-04-18 16:45:00,7.3125,26.409563,13.979951,7.94,6.78,NA,NA,NA,NA,NA
"357",1741,2015-04-18 17:00:00,7.3125,26.408403,13.979951,7.959999,6.809999,NA,NA,NA,NA,NA
"358",1742,2015-04-18 17:15:00,7.3125,26.405607,13.950144,7.98,6.839999,NA,NA,NA,NA,NA
"359",1743,2015-04-18 17:30:00,7.3125,26.41025,13.979951,8.11,6.839999,NA,NA,NA,NA,NA
"360",1744,2015-04-18 17:45:00,7.3125,26.413469,13.979951,8.08,6.849999,NA,NA,NA,NA,NA
"361",1745,2015-04-18 18:00:00,7.3125,26.413998,13.979951,8.12,6.809999,NA,NA,NA,NA,NA
"362",1746,2015-04-18 18:15:00,7.3125,26.41326,13.979951,8.24,6.78,NA,NA,NA,NA,NA
"363",1747,2015-04-18 18:30:00,7.3125,26.415686,13.830912,8.12,6.77,NA,NA,NA,NA,NA
"364",1748,2015-04-18 18:45:00,7.3125,26.413521,13.681871,8.04,6.809999,NA,NA,NA,NA,NA
"365",1749,2015-04-18 19:00:00,7.3125,26.413626,13.622255,7.969999,6.83,NA,NA,NA,NA,NA
"366",1750,2015-04-18 19:15:00,7.25,26.419653,13.592447,7.86,6.799999,NA,NA,NA,NA,NA
"367",1751,2015-04-18 19:30:00,7.25,26.420181,13.473215,8.11,6.78,NA,NA,NA,NA,NA
"368",1752,2015-04-18 19:45:00,7.25,26.422447,13.353984,8.24,6.799999,NA,NA,NA,NA,NA
"369",1753,2015-04-18 20:00:00,7.25,26.420025,13.234752,8.33,6.839999,NA,NA,NA,NA,NA
"370",1754,2015-04-18 20:15:00,7.3125,26.419641,13.204943,8.179999,6.82,NA,NA,NA,NA,NA
"371",1755,2015-04-18 20:30:00,7.3125,26.420805,13.204943,8.059999,6.83,NA,NA,NA,NA,NA
"372",1756,2015-04-18 20:45:00,7.3125,26.421858,13.204943,7.969999,6.82,NA,NA,NA,NA,NA
"373",1757,2015-04-18 21:00:00,7.3125,26.430773,13.145327,8,6.83,NA,NA,NA,NA,NA
"374",1758,2015-04-18 21:15:00,7.3125,26.434996,13.175136,8.009999,6.809999,NA,NA,NA,NA,NA
"375",1759,2015-04-18 21:30:00,7.25,26.440125,13.175136,8.089999,6.75,NA,NA,NA,NA,NA
"376",1760,2015-04-18 21:45:00,7.25,26.44746,13.145327,8.36,6.719999,NA,NA,NA,NA,NA
"377",1761,2015-04-18 22:00:00,7.25,26.448988,13.11552,8.309999,6.759999,NA,NA,NA,NA,NA
"378",1762,2015-04-18 22:15:00,7.25,26.446564,13.145327,8.309999,6.78,NA,NA,NA,NA,NA
"379",1763,2015-04-18 22:30:00,7.25,26.449726,13.145327,8.059999,6.809999,NA,NA,NA,NA,NA
"380",1764,2015-04-18 22:45:00,7.25,26.450785,13.145327,8.089999,6.82,NA,NA,NA,NA,NA
"381",1765,2015-04-18 23:00:00,7.25,26.449993,13.11552,8.24,6.77,NA,NA,NA,NA,NA
"382",1766,2015-04-18 23:15:00,7.25,26.450676,13.11552,8.27,6.69,NA,NA,NA,NA,NA
"383",1767,2015-04-18 23:30:00,7.25,26.449621,13.145327,8.179999,6.7,NA,NA,NA,NA,NA
"384",1768,2015-04-18 23:45:00,7.25,26.444452,13.145327,8.339999,6.719999,NA,NA,NA,NA,NA
"385",1769,2015-04-19 00:00:00,7.25,26.446402,13.11552,8.389999,6.719999,NA,NA,NA,NA,NA
"386",1770,2015-04-19 00:15:00,7.25,26.447721,13.11552,8.25,6.73,NA,NA,NA,NA,NA
"387",1771,2015-04-19 00:30:00,7.25,26.452366,13.11552,8.419999,6.74,NA,NA,NA,NA,NA
"388",1772,2015-04-19 00:45:00,7.25,26.450941,13.145327,8.15,6.77,NA,NA,NA,NA,NA
"389",1773,2015-04-19 01:00:00,7.25,26.444397,13.11552,8.049999,6.799999,NA,NA,NA,NA,NA
"390",1774,2015-04-19 01:15:00,7.25,26.443077,13.11552,7.969999,6.799999,NA,NA,NA,NA,NA
"391",1775,2015-04-19 01:30:00,7.25,26.441866,13.11552,8.059999,6.82,NA,NA,NA,NA,NA
"392",1776,2015-04-19 01:45:00,7.25,26.441444,13.11552,8.24,6.83,NA,NA,NA,NA,NA
"393",1777,2015-04-19 02:00:00,7.3125,26.443861,13.085711,8.299999,6.83,NA,NA,NA,NA,NA
"394",1778,2015-04-19 02:15:00,7.3125,26.445707,13.11552,8.4,6.83,NA,NA,NA,NA,NA
"395",1779,2015-04-19 02:30:00,7.3125,26.442488,13.11552,8.209999,6.82,NA,NA,NA,NA,NA
"396",1780,2015-04-19 02:45:00,7.3125,26.442062,13.11552,8.16,6.82,NA,NA,NA,NA,NA
"397",1781,2015-04-19 03:00:00,7.3125,26.4389,13.085711,8.089999,6.83,NA,NA,NA,NA,NA
"398",1782,2015-04-19 03:15:00,7.25,26.439808,13.11552,8.08,6.799999,NA,NA,NA,NA,NA
"399",1783,2015-04-19 03:30:00,7.3125,26.438215,13.085711,8.169999,6.799999,NA,NA,NA,NA,NA
"400",1784,2015-04-19 03:45:00,7.25,26.438173,13.11552,8.19,6.79,NA,NA,NA,NA,NA
"401",1785,2015-04-19 04:00:00,7.3125,26.43853,13.085711,8.179999,6.79,NA,NA,NA,NA,NA
"402",1786,2015-04-19 04:15:00,7.25,26.437485,13.085711,8.12,6.78,NA,NA,NA,NA,NA
"403",1787,2015-04-19 04:30:00,7.25,26.434587,13.085711,7.9,6.799999,NA,NA,NA,NA,NA
"404",1788,2015-04-19 04:45:00,7.3125,26.440695,13.085711,8,6.79,NA,NA,NA,NA,NA
"405",1789,2015-04-19 05:00:00,7.3125,26.440269,13.055903,7.94,6.799999,NA,NA,NA,NA,NA
"406",1790,2015-04-19 05:15:00,7.3125,26.442173,13.055903,7.889999,6.83,NA,NA,NA,NA,NA
"407",1791,2015-04-19 05:30:00,7.3125,26.437847,13.055903,7.839999,6.809999,NA,NA,NA,NA,NA
"408",1792,2015-04-19 05:45:00,7.25,26.440758,13.055903,7.82,6.809999,NA,NA,NA,NA,NA
"409",1793,2015-04-19 06:00:00,7.3125,26.441435,13.026095,7.709999,6.83,NA,NA,NA,NA,NA
"410",1794,2015-04-19 06:15:00,7.3125,26.445442,13.055903,7.69,6.839999,NA,NA,NA,NA,NA
"411",1795,2015-04-19 06:30:00,7.3125,26.444124,13.055903,7.66,6.839999,NA,NA,NA,NA,NA
"412",1796,2015-04-19 06:45:00,7.3125,26.447975,13.026095,7.78,6.809999,NA,NA,NA,NA,NA
"413",1797,2015-04-19 07:00:00,7.3125,26.450983,13.026095,8.02,6.79,NA,NA,NA,NA,NA
"414",1798,2015-04-19 07:15:00,7.3125,26.453356,13.026095,8.12,6.77,NA,NA,NA,NA,NA
"415",1799,2015-04-19 07:30:00,7.25,26.449621,13.026095,8.339999,6.78,NA,NA,NA,NA,NA
"416",1800,2015-04-19 07:45:00,7.25,26.449465,13.085711,8.25,6.799999,NA,NA,NA,NA,NA
"417",1801,2015-04-19 08:00:00,7.25,26.449514,13.11552,8.299999,6.799999,NA,NA,NA,NA,NA
"418",1802,2015-04-19 08:15:00,7.25,26.452629,13.294368,8.32,6.79,NA,NA,NA,NA,NA
"419",1803,2015-04-19 08:30:00,7.25,26.447514,13.562639,8.25,6.78,NA,NA,NA,NA,NA
"420",1804,2015-04-19 08:45:00,7.25,26.451311,13.801103,8.129999,6.78,NA,NA,NA,NA,NA
"421",1805,2015-04-19 09:00:00,7.25,26.445667,13.711679,8.099999,6.799999,NA,NA,NA,NA,NA
"422",1806,2015-04-19 09:15:00,7.25,26.445242,13.950144,8.049999,6.78,NA,NA,NA,NA,NA
"423",1807,2015-04-19 09:30:00,7.25,26.445452,13.950144,8.23,6.79,NA,NA,NA,NA,NA
"424",1808,2015-04-19 09:45:00,7.3125,26.446075,13.920335,7.98,6.809999,NA,NA,NA,NA,NA
"425",1809,2015-04-19 10:00:00,7.3125,26.446075,13.920335,8.03,6.799999,NA,NA,NA,NA,NA
"426",1810,2015-04-19 10:15:00,7.3125,26.442329,13.979951,8.24,6.78,NA,NA,NA,NA,NA
"427",1811,2015-04-19 10:30:00,7.3125,26.443174,13.979951,8.25,6.78,NA,NA,NA,NA,NA
"428",1812,2015-04-19 10:45:00,7.3125,26.445282,13.979951,8.04,6.79,NA,NA,NA,NA,NA
"429",1813,2015-04-19 11:00:00,7.25,26.445929,13.979951,8.03,6.78,NA,NA,NA,NA,NA
"430",1814,2015-04-19 11:15:00,7.3125,26.445389,13.979951,8.089999,6.79,NA,NA,NA,NA,NA
"431",1815,2015-04-19 11:30:00,7.3125,26.441063,13.979951,8.059999,6.79,NA,NA,NA,NA,NA
"432",1816,2015-04-19 11:45:00,7.3125,26.441114,13.979951,8.009999,6.809999,NA,NA,NA,NA,NA
"433",1817,2015-04-19 12:00:00,7.3125,26.436893,13.979951,7.95,6.809999,NA,NA,NA,NA,NA
"434",1818,2015-04-19 12:15:00,7.3125,26.431829,13.979951,7.91,6.82,NA,NA,NA,NA,NA
"435",1819,2015-04-19 12:30:00,7.3125,26.430086,13.979951,7.95,6.82,NA,NA,NA,NA,NA
"436",1820,2015-04-19 12:45:00,7.3125,26.428188,13.950144,7.889999,6.83,NA,NA,NA,NA,NA
"437",1821,2015-04-19 13:00:00,7.3125,26.420065,13.979951,7.77,6.839999,NA,NA,NA,NA,NA
"438",1822,2015-04-19 13:15:00,7.3125,26.419641,13.979951,7.809999,6.839999,NA,NA,NA,NA,NA
"439",1823,2015-04-19 13:30:00,7.3125,26.417953,13.950144,7.809999,6.849999,NA,NA,NA,NA,NA
"440",1824,2015-04-19 13:45:00,7.3125,26.415844,13.979951,7.79,6.86,NA,NA,NA,NA,NA
"441",1825,2015-04-19 14:00:00,7.3125,26.417318,13.979951,7.73,6.87,NA,NA,NA,NA,NA
"442",1826,2015-04-19 14:15:00,7.3125,26.418587,13.920335,7.759999,6.87,NA,NA,NA,NA,NA
"443",1827,2015-04-19 14:30:00,7.3125,26.412201,13.979951,7.86,6.87,NA,NA,NA,NA,NA
"444",1828,2015-04-19 14:45:00,7.375,26.4104,13.979951,7.99,6.91,NA,NA,NA,NA,NA
"445",1829,2015-04-19 15:00:00,7.375,26.400846,13.979951,7.889999,6.91,NA,NA,NA,NA,NA
"446",1830,2015-04-19 15:15:00,7.375,26.395996,13.979951,8.08,6.889999,NA,NA,NA,NA,NA
"447",1831,2015-04-19 15:30:00,7.375,26.396313,13.950144,8.299999,6.91,NA,NA,NA,NA,NA
"448",1832,2015-04-19 15:45:00,7.375,26.39209,13.950144,7.98,6.91,NA,NA,NA,NA,NA
"449",1833,2015-04-19 16:00:00,7.375,26.389296,13.950144,7.879999,6.889999,NA,NA,NA,NA,NA
"450",1834,2015-04-19 16:15:00,7.375,26.384493,13.920335,7.86,6.91,NA,NA,NA,NA,NA
"451",1835,2015-04-19 16:30:00,7.375,26.383333,13.830912,8.15,6.889999,NA,NA,NA,NA,NA
"452",1836,2015-04-19 16:45:00,7.375,26.382227,13.830912,8.509999,6.87,NA,NA,NA,NA,NA
"453",1837,2015-04-19 17:00:00,7.375,26.373518,13.801103,8.83,6.9,NA,NA,NA,NA,NA
"454",1838,2015-04-19 17:15:00,7.375,26.371777,13.801103,7.969999,6.94,NA,NA,NA,NA,NA
"455",1839,2015-04-19 17:30:00,7.375,26.379375,13.741487,7.059999,6.959999,NA,NA,NA,NA,NA
"456",1840,2015-04-19 17:45:00,7.375,26.376738,13.622255,7.41,6.879999,NA,NA,NA,NA,NA
"457",1841,2015-04-19 18:00:00,7.375,26.377371,13.413599,7.7,6.83,NA,NA,NA,NA,NA
"458",1842,2015-04-19 18:15:00,7.3125,26.370575,13.294368,8.27,6.77,NA,NA,NA,NA,NA
"459",1843,2015-04-19 18:30:00,7.3125,26.365299,13.264559,8.23,6.719999,NA,NA,NA,NA,NA
"460",1844,2015-04-19 18:45:00,7.3125,26.362604,13.175136,7.679999,6.799999,NA,NA,NA,NA,NA
"461",1845,2015-04-19 19:00:00,7.3125,26.365562,13.145327,7.54,6.809999,NA,NA,NA,NA,NA
"462",1846,2015-04-19 19:15:00,7.3125,26.361923,13.175136,8.07,6.759999,NA,NA,NA,NA,NA
"463",1847,2015-04-19 19:30:00,7.25,26.362038,13.145327,8.209999,6.74,NA,NA,NA,NA,NA
"464",1848,2015-04-19 19:45:00,7.25,26.36705,13.175136,8.179999,6.73,NA,NA,NA,NA,NA
"465",1849,2015-04-19 20:00:00,7.25,26.369476,13.145327,8.4,6.719999,NA,NA,NA,NA,NA
"466",1850,2015-04-19 20:15:00,7.25,26.372168,13.145327,8.459999,6.75,NA,NA,NA,NA,NA
"467",1851,2015-04-19 20:30:00,7.25,26.368473,13.145327,8.24,6.759999,NA,NA,NA,NA,NA
"468",1852,2015-04-19 20:45:00,7.25,26.364466,13.145327,8.32,6.759999,NA,NA,NA,NA,NA
"469",1853,2015-04-19 21:00:00,7.25,26.363565,13.11552,8.27,6.809999,NA,NA,NA,NA,NA
"470",1854,2015-04-19 21:15:00,7.3125,26.361286,13.145327,8.07,6.83,NA,NA,NA,NA,NA
"471",1855,2015-04-19 21:30:00,7.3125,26.36767,13.145327,8.27,6.86,NA,NA,NA,NA,NA
"472",1856,2015-04-19 21:45:00,7.375,26.36149,13.145327,8.879999,6.879999,NA,NA,NA,NA,NA
"473",1857,2015-04-19 22:00:00,7.375,26.367928,13.085711,8.679999,6.879999,NA,NA,NA,NA,NA
"474",1858,2015-04-19 22:15:00,7.375,26.364498,13.085711,8.389999,6.86,NA,NA,NA,NA,NA
"475",1859,2015-04-19 22:30:00,7.375,26.363916,13.11552,8.29,6.849999,NA,NA,NA,NA,NA
"476",1860,2015-04-19 22:45:00,7.3125,26.372211,13.11552,8.2,6.809999,NA,NA,NA,NA,NA
"477",1861,2015-04-19 23:00:00,7.25,26.369898,13.085711,8.16,6.809999,NA,NA,NA,NA,NA
"478",1862,2015-04-19 23:15:00,7.25,26.372536,13.11552,8.129999,6.799999,NA,NA,NA,NA,NA
"479",1863,2015-04-19 23:30:00,7.25,26.377073,13.085711,8.29,6.77,NA,NA,NA,NA,NA
"480",1864,2015-04-19 23:45:00,7.25,26.381084,13.085711,8.099999,6.809999,NA,NA,NA,NA,NA
"481",1865,2015-04-20 00:00:00,7.25,26.392218,13.085711,8.009999,6.849999,NA,NA,NA,NA,NA
"482",1866,2015-04-20 00:15:00,7.25,26.397598,13.085711,8.02,6.809999,NA,NA,NA,NA,NA
"483",1867,2015-04-20 00:30:00,7.25,26.40435,13.085711,8,6.809999,NA,NA,NA,NA,NA
"484",1868,2015-04-20 00:45:00,7.25,26.411949,13.085711,8.03,6.809999,NA,NA,NA,NA,NA
"485",1869,2015-04-20 01:00:00,7.3125,26.418005,13.055903,8.169999,6.83,NA,NA,NA,NA,NA
