"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag","Reservoir","Site","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
2017-04-09,0.5,13.7513,0.9372,2.9858,29.613717,NA,8.33212,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.7735,0.9381,2.9504,29.692516,NA,8.15377,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.7854,0.9414,2.9447,29.715167,NA,8.10761,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.7988,0.9471,2.9423,29.738475,NA,8.05296,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.8129,0.9538,2.9358,29.764646,NA,8.00154,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.8544,0.9867,2.896,29.89357,NA,7.85115,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.8925,1.0038,2.9006,30.002219,NA,7.72194,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9279,1.0051,2.8593,30.104419,NA,7.61085,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9393,1.0051,2.8291,30.141345,NA,7.57923,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9506,1.0064,2.8057,30.17233,NA,7.54885,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9618,1.0064,2.7979,30.197619,NA,7.52265,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9843,1.0081,2.8414,30.224164,NA,7.48404,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,13.9956,1.0139,2.8642,30.240515,NA,7.46648,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0181,1.0344,2.9154,30.298332,NA,7.43179,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0295,1.0477,2.9357,30.323149,NA,7.41606,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0408,1.0554,2.9375,30.350425,NA,7.4061,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0522,1.0577,2.927,30.381421,NA,7.39823,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0863,1.0547,2.9075,30.438679,NA,7.37329,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.0977,1.0476,2.9171,30.454665,NA,7.36903,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.1091,1.0388,2.9284,30.470103,NA,7.35809,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.1319,1.0175,2.9274,30.505665,NA,7.33852,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.1433,1.0106,2.9251,30.531264,NA,7.33348,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.1546,1.0082,2.9313,30.558705,NA,7.32711,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.1883,1.0177,3.0042,30.611745,NA,7.31842,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2107,1.0395,3.1068,30.629011,NA,7.31299,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2329,1.0534,3.1638,30.636552,NA,7.30089,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2439,1.0557,3.1574,30.644331,NA,7.29466,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2548,1.0576,3.155,30.64803,NA,7.29321,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2657,1.0596,3.1548,30.656652,NA,7.28717,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2874,1.0516,3.1191,30.704866,NA,7.27686,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.2981,1.0417,3.09,30.737275,NA,7.2742,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3087,1.0323,3.0722,30.762331,NA,7.26529,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3194,1.0239,3.0723,30.77469,NA,7.26321,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.33,1.0177,3.0892,30.769632,NA,7.25642,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3406,1.0131,3.1194,30.749817,NA,7.2479,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3511,1.0096,3.1412,30.742029,NA,7.2449,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3615,1.0082,3.1364,30.752209,NA,7.23535,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3719,1.0081,3.1083,30.763028,NA,7.22935,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3823,1.0096,3.0665,30.769355,NA,7.22833,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.3925,1.014,3.0298,30.776886,NA,7.22368,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4026,1.0211,3.0214,30.791639,NA,7.20966,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4126,1.0313,3.0505,30.813539,NA,7.20656,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4226,1.0416,3.0953,30.840409,NA,7.20619,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4324,1.0459,3.1287,30.863381,NA,7.1966,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4422,1.044,3.1528,30.876557,NA,7.19091,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4519,1.037,3.1774,30.887459,NA,7.18159,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4615,1.0251,3.1965,30.898994,NA,7.17384,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4711,1.0159,3.1992,30.910229,NA,7.16686,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4902,1.0126,3.1973,30.927403,NA,7.15481,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.4997,1.0114,3.2059,30.933914,NA,7.14026,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5091,1.0117,3.2154,30.937413,NA,7.13762,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5184,1.0125,3.2228,30.934826,NA,7.12857,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5277,1.0125,3.2184,30.925463,NA,7.11907,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.537,1.0127,3.2092,30.914843,NA,7.1127,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5461,1.0153,3.2041,30.912162,NA,7.10531,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5818,1.0646,3.1486,30.945153,NA,7.06809,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5905,1.0724,3.1466,30.948837,NA,7.06301,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.5991,1.0738,3.1424,30.953492,NA,7.05426,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6076,1.0699,3.1462,30.960358,NA,7.04377,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6161,1.0624,3.1579,30.96726,NA,7.0439,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6245,1.0514,3.1727,30.972028,NA,7.03356,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6413,1.0287,3.2086,30.987103,NA,7.01692,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6577,1.0247,3.2145,30.980383,NA,6.9968,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6657,1.033,3.2102,30.978741,NA,6.98609,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6737,1.0448,3.2103,30.982036,NA,6.97872,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6892,1.0595,3.1976,31.006506,NA,6.96378,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6967,1.063,3.1883,31.020177,NA,6.95774,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.7108,1.067,3.1643,31.028836,NA,6.96487,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.727,1.0733,3.0364,31.021465,NA,7.22328,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.7292,1.0739,2.9848,31.025202,NA,7.42983,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.7282,1.0752,2.9508,31.036247,NA,7.68501,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.678,1.0691,2.9146,31.03783,NA,8.57875,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6483,1.0682,2.9263,31.039391,NA,8.76129,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.6671,1.0643,2.9711,30.99058,NA,8.85853,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-09,0.5,14.7752,1.0238,3.0926,31.023974,NA,8.80859,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-16,0.506,19.0712,1.6078,2.4541,32.874253,NA,8.56829,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-23,0.504,16.1635,1.4945,2.1237,30.704989,NA,8.40258,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-04-30,0.516,19.4914,0.9039,2.6988,32.84731,NA,8.84129,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-05-04,0.506,17.1867,0.8216,2.5443,30.911948,NA,8.49427,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-05-07,0.515,14.9571,1.3371,8.1861,27.313151,NA,8.5753,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-05-09,0.536,15.0035,2.0693,6.093,26.926592,NA,8.96897,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-05-14,0.521,17.5529,0.7738,3.0907,27.879627,NA,8.93054,NA,NA,NA,NA,NA,NA,"FCR",50,0,0,0,1,0,0,5,5,5,5
2017-06-28,0.305,23.6346,NA,NA,35.493695,NA,8.261,NA,8.905,188.7313,NA,NA,NA,"FCR",50,0,0,0,1,1,1,0,0,5,5
2017-07-04,0.305,25.5055,NA,NA,36.329435,NA,8.8447,NA,8.483,268.7195,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-06,0.301,25.9361,NA,NA,28.452789,NA,8.5086,NA,9.031,225.3184,NA,NA,NA,"BVR",50,0,0,0,1,1,1,8,0,5,5
2017-07-09,0.313,25.4938,NA,NA,37.223393,NA,8.5755,NA,9.336,290.2837,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.7259,NA,NA,37.634361,NA,9.682,NA,8.599,244.2559,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.7128,NA,NA,37.598278,NA,9.655,NA,8.525,242.8279,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.7112,NA,NA,37.612583,NA,9.6498,NA,8.532,243.7613,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.7058,NA,NA,37.503347,NA,9.6276,NA,8.537,243.701,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.6822,NA,NA,37.462576,NA,9.6764,NA,8.543,244.6433,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-11,0.303,26.2851,NA,NA,38.408288,NA,9.3872,NA,8.81,230.8311,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-07-12,0.304,26.8109,NA,NA,38.689547,NA,9.2073,NA,8.896,262.7046,NA,NA,NA,"FCR",50,0,0,0,1,1,1,8,0,5,5
2017-08-06,0.311,24.4576,NA,NA,39.333462,39.76,NA,NA,6.789,282.9054,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-08-09,0.301,24.5505,NA,NA,38.776352,39.123,NA,NA,7.27,255.6984,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-08-13,0.326,25.122,NA,NA,38.745352,38.646,NA,NA,7.592,307.5015,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-08-16,0.337,26.4422,NA,NA,40.202414,39.071,NA,NA,7.746,242.9518,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-08-20,0.318,26.7479,NA,NA,40.490708,39.118,NA,NA,7.586,302.2243,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-08-27,0.301,24.2641,NA,NA,45.521506,46.197,NA,NA,7.522,270.6394,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-09-03,0.307,21.313,NA,NA,37.535914,40.52,NA,NA,7.592,259.7828,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-09-10,0.306,19.561,NA,NA,36.48965,40.94,NA,NA,7.853,252.5657,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-09-17,0.305,21.6348,NA,NA,38.413745,41.181,NA,NA,7.826,261.8279,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-09-18,0.304,22.9246,NA,NA,39.009804,40.695,NA,NA,7.912,283.9775,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-09-24,0.318,23.356,NA,NA,40.289768,41.655,NA,NA,8.112,297.3109,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-10-08,0.317,26.661,NA,NA,5.206778,5.039,NA,NA,7.901,256.9792,NA,NA,NA,"BVR",50,0,1,0,0,1,1,0,0,5,5
2017-10-15,0.315,20.3562,NA,NA,37.153401,40.953,NA,NA,7.629,293.5965,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-10-16,0.301,19.5617,NA,NA,35.860997,40.233,NA,NA,7.958,293.7405,NA,NA,NA,"FCR",50,0,1,0,0,1,1,0,0,5,5
2017-12-10,0.312,6.1414,NA,NA,26.893608,43.178,10.3504,NA,6.922,388.2715,NA,NA,NA,"FCR",50,0,0,0,0,1,1,0,0,5,5
2016-09-04,0.29,25.2662,3.2487,1.589,57.677559,NA,5.74727,NA,NA,NA,NA,NA,NA,"GWR",50,0,0,0,1,0,0,5,5,5,5
2016-09-05,0.1,23.1655,3.3464,1.6775,55.378629,NA,5.99366,NA,NA,NA,NA,NA,NA,"GWR",50,0,0,0,1,0,0,5,5,5,5
2013-08-22,0.527,25.1912,0.5634,0,241.420664,NA,7.15913,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-05-08,0.14,19.3024,0,0,273.246587,NA,9.02052,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-05-30,0.199,22.654,0.0238,0.0889,292.43889,NA,8.21056,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-06-12,0.093,25.3546,0,0,308.944153,NA,8.07744,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-06-26,0.327,26.9353,0.1587,0.156,318.36074,NA,7.87929,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-07-10,0.346,26.1591,0.0476,0.1896,313.109981,NA,7.18782,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-07-24,0.1,26.9229,0,0,318.158827,NA,8.13594,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-08-07,0.098,25.0916,0.1072,1.1631,307.402484,NA,8.21411,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-09-05,0.099,26.691,1.0196,0,308.840754,NA,7.92028,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-10-03,0.1,21.9751,0.9363,0.24,284.755994,NA,8.05446,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2014-10-24,0.099,17.4266,0.8252,0.3071,266.730635,NA,8.0099,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-05-08,0.239,19.7228,0,2.8032,274.923294,NA,9.37023,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-05-22,0.429,21.7975,0.1349,4.2623,288.767969,NA,9.04697,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-05-29,0.193,24.6037,0.1508,0,308.041118,NA,8.64223,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-06-12,0.143,25.6558,0.2182,1.2239,311.542617,NA,8.12847,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-07-10,0.168,26.215,0.3373,0.6917,309.239499,NA,8.26342,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-07-24,0.213,27.1407,0,1.5844,313.67371,NA,8.14305,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2015-08-07,0.612,26.7307,0.3174,1.0694,313.029397,NA,8.18977,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2016-07-29,1.309,28.6792,0.0987,0.0476,312.849069,NA,7.85151,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2016-08-17,0.66,29.332,0.4414,0.4373,310.949726,NA,5.67055,NA,NA,NA,NA,NA,NA,"SHR",50,0,0,0,1,0,0,5,5,5,5
2017-06-30,0.089,25.0876,NA,NA,290.510295,NA,8.0686,NA,8.325,238.6631,NA,NA,NA,"SHR",50,0,0,0,1,1,1,0,0,5,5
2019-02-08,0.096,4.886,0.9923,1.9236,18.540034,31.013,10.3298,80.659,7.609,-15.117,18.095,0.074,NA,"FCR",50,0,0,0,0,0,0,8,0,0,0
2021-03-08,0.106,5.8511,0.5428,2.9907,15.84793,25.721,11.5242,94.262,NA,NA,656.08,0.063,NA,"BVR",50,0,0,0,0,0,0,2,2,0,0
2021-03-22,0.083,10.3205,0.6628,2.3751,25.782675,36.384,10.4352,91.69,NA,NA,109.74,0.118,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2021-03-31,0.107,12.259,6.7876,3.4952,18.721538,25.211,10.3897,95.366,NA,NA,22.687,0.089,NA,"BVR",50,0,0,0,0,0,0,2,2,0,0
2021-03-31,0.099,12.3668,3.7452,2.4398,23.029037,30.815,10.532,97.979,NA,NA,239.13,0.021,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2021-04-05,0.087,11.0062,0.7942,3.5317,18.386287,25.692,8.9575,82.467,NA,NA,595.65,0.121,NA,"BVR",50,0,0,0,0,0,0,2,2,0,0
2021-04-16,0.114,14.4827,2.0928,3.4367,24.973961,31.588,7.5173,75.529,NA,NA,325.78,0.089,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2021-04-19,0.1,14.8938,0,1.368,39.482441,49.48,9.5698,94.798,NA,NA,379.46,-0.008,NA,"CCR",50,0,0,0,0,4,0,2,2,0,0
2018-04-20,0.102,14.7479,0.4552,0.8311,30.175773,37.983,9.6452,95.08,7.407,238.1048,1452.9,0.041,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5715,1.0652,0.9809,28.348168,36.742,8.5854,82.536,7.185,242.8819,352.85,0.023,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5731,1.0058,1.0882,28.333167,36.723,8.391,80.666,7.218,244.432,358.01,-0.001,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5748,1.0056,1.0688,28.375867,36.776,8.2044,78.876,7.256,246.3835,351.33,0.001,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5754,1.0641,1.0731,28.347013,36.739,8.0669,77.555,7.261,246.8962,357.98,-3.384e-09,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5756,1.0589,1.0236,28.346908,36.738,8.0289,77.19,7.259,247.0963,357.96,-3.722e-08,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.5763,1.1046,1.1471,28.373359,36.772,7.7859,74.855,7.212,248.4361,362.19,-0.001,NA,"FCR",47,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.6454,0.6724,1.0339,28.151089,36.419,9.8005,94.367,7.322,302.5416,640.96,-0.003,NA,"FCR",49,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.1,13.6445,0.7689,1.0815,28.139867,36.405,9.7819,94.186,7.324,303.218,601.82,-0.02,NA,"FCR",49,0,0,0,0,0,0,0,0,0,0
2018-04-23,0.103,13.5607,1.1247,1.2464,28.119393,36.446,9.9528,95.679,7.42,301.5369,202.52,0.072,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-04-26,0.099,14.038,3.3698,2.9001,25.386316,32.597,9.927,96.255,NA,NA,196.99,0.048,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2018-04-30,0.104,15.4443,0.23,1.0978,28.39509,35.203,9.1092,90.983,7.045,275.5641,806,0.018,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-04-30,0.104,14.991,0.2117,1.2418,28.602258,35.671,8.279,82.265,7.097,282.2271,1723,-0.163,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-04-30,0.101,15.4371,0.2235,1.3099,28.667785,35.508,8.567,85.635,7.206,308.2068,117.49,0.052,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-04-30,0.099,15.4202,0.3366,1.2861,27.997724,34.694,9.4722,94.645,7.209,316.6378,670.68,0.037,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-04-30,0.1,16.255,0.3262,1.3301,29.276475,35.59,10.0459,102.062,7.324,299.768,1027.1,0.112,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-04-30,0.1,14.1982,0.4783,1.2956,27.558524,35.157,9.147,89.136,7.082,296.4617,145.1,0.005,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-05-03,0.099,16.5632,1.8788,1.6706,21.727647,26.122,8.6577,89.037,NA,NA,107.15,0.012,NA,"BVR",50,0,0,0,0,0,0,2,2,0,0
2018-05-04,0.09,20.1608,0.6787,2.8819,26.266073,29.133,8.9477,98.569,7.435,333.4311,1057.5,0.092,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-05-04,0.096,19.5629,0.4115,0.5757,31.30807,35.155,8.8077,95.967,7.336,349.5555,914.58,0.034,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-05-06,0.099,18.3816,1.3614,3.0517,28.676101,33.049,8.7927,93.581,NA,NA,1070.2,0.053,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2018-05-07,0.098,18.682,1.3051,1.3591,30.437113,34.861,8.4492,90.453,7.149,287.4985,1649.1,0.031,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-05-07,0.101,18.9371,0.8927,0.8224,30.624669,34.849,8.5221,91.76,7.204,300.2214,237.57,0.064,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-05-07,0.094,19.1785,0.7101,0.8367,30.833189,34.893,8.3808,90.682,7.226,311.8205,1591.5,0.057,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
