Reservoir,Date,Site,Duration_days,Depth_m,CombinedXSA_m2,Filter1ID,Filter2ID,CombinedCollectionVol_L,CombinedFilterVol_L,CombinedSedMass_g,ICPTFe_mgL,ICPTMn_mgL,AcidVol_L,DilutionFactor,TFe_g,TMn_g,TFeFlux_gm2d,TMnFlux_gm2d,TOC_g,TN_g,TOCFlux_gm2d,TNFlux_gm2d,Flag_Filter2ID,Flag_CombinedCollectionVol_L,Flag_CombinedSedMass_g,Flag_TOC_g,Flag_TN_g,Flag_ICPTFe_mgL,Flag_ICPTMn_mgL,Flag_Duration_days
FCR,12/6/21,50,14,8,0.008143,F_sed_8m_R1_F3_06Dec21,F_sed_8m_R2_F3_06Dec21,3.572,0.162,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.043313807,0.03571559,0.379939013,0.313289154,1,1,1,1,1,2,2,1
FCR,12/6/21,50,14,4,0.008143,F_sed_4m_R1_F3_06Dec21,F_sed_4m_R2_F3_06Dec21,3.524,0.282,0.016,NA,NA,NA,NA,NA,NA,NA,NA,0.037206942,0.020619149,0.326370957,0.180866554,1,1,1,1,1,2,2,1
FCR,12/6/21,50,14,4,0.008143,F_sed_4m_R1_F1_06Dec21,F_sed_4m_R1_F2_06Dec21,3.508,0.282,0.014,5.549000987,0.659469627,0.01,20,0.0138056,0.001640723,0.121099626,0.014392055,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,12/6/21,50,14,4,0.008143,F_sed_4m_R2_F1_06Dec21,F_sed_4m_R2_F2_06Dec21,3.54,0.278,0.02,11.81102929,1.130262036,0.01,20,0.030079888,0.002878509,0.263854034,0.025249637,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,12/6/21,50,14,8,0.008143,F_sed_8m_R2_F1_06Dec21,F_sed_8m_R2_F2_06Dec21,3.56,0.16,0.007,3.756290653,0.496927585,0.01,20,0.016715493,0.002211328,0.146624563,0.019397272,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,12/6/21,50,14,5,0.008143,B_sed_5m_R1_F1_06Dec21,B_sed_5m_R1_F2_06Dec21,3.58,0.28,0.012,6.734124887,1.16998366,0.01,20,0.017220119,0.002991815,0.151051029,0.026243534,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,12/6/21,50,14,5,0.008143,B_sed_5m_R2_F1_06Dec21,B_sed_5m_R2_F2_06Dec21,3.57,0.28,0.014,7.737114034,1.302037179,0.01,20,0.019729641,0.003320195,0.173063988,0.029124005,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,12/6/21,50,14,10,0.008143,B_sed_10m_R1_F1_06Dec21,B_sed_10m_R1_F2_06Dec21,3.532,0.162,0.006,4.54553835,0.779336385,0.01,20,0.019820792,0.003398291,0.173863546,0.029809052,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,12/6/21,50,14,10,0.008143,B_sed_10m_R2_F1_06Dec21,B_sed_10m_R2_F2_06Dec21,3.526,0.162,0.007,5.294922309,0.675235929,0.01,20,0.023049254,0.00293936,0.202182895,0.02578341,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,12/6/21,50,14,8,0.008143,F_sed_8m_R1_F1_06Dec21,F_sed_8m_R1_F2_06Dec21,3.584,0.156,0.012,NA,NA,0.01,20,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1
BVR,5/2/22,50,20,8,0.008143,B_sed_8m_R1_F3_02May22,B_sed_8m_R2_F3_02May22,3.498,0.16,0.015,NA,NA,NA,NA,NA,NA,NA,NA,0.047577173,0.041827335,0.292135408,0.256830007,1,1,1,1,1,2,2,1
BVR,5/2/22,50,20,4,0.008143,B_sed_4m_R1_F3_02May22,B_sed_4m_R2_F3_02May22,3.533,0.279,0.015,NA,NA,NA,NA,NA,NA,NA,NA,0.033954789,0.025625014,0.208490662,0.157343814,1,1,1,1,1,2,2,1
FCR,5/2/22,50,20,8,0.008143,F_sed_8m_R1_F3_02May22,F_sed_8m_R2_F3_02May22,3.472,0.163,0.007,NA,NA,NA,NA,NA,NA,NA,NA,0.033544206,0.033885016,0.205969582,0.208062237,1,1,1,1,1,2,2,1
FCR,5/2/22,50,20,4,0.008143,F_sed_4m_R1_F3_02May22,F_sed_4m_R2_F3_02May22,3.544,0.281,0.013,NA,NA,NA,NA,NA,NA,NA,NA,0.03048849,0.024497742,0.18720674,0.150422095,1,1,1,1,1,2,2,1
FCR,5/2/22,50,20,4,0.008143,F_sed_4m_R1_F1_02May22,F_sed_4m_R1_F2_02May22,3.586,0.28,0.011,3.933769321,0.472514668,0.01,20,0.010076069,0.001210313,0.061869515,0.007431613,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/2/22,50,20,4,0.008143,F_sed_4m_R2_F1_02May22,F_sed_4m_R2_F2_02May22,3.502,0.281,0.012,4.256042175,0.507100472,0.01,20,0.010608299,0.001263961,0.065137534,0.007761031,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/2/22,50,20,8,0.008143,F_sed_8m_R1_F1_02May22,F_sed_8m_R1_F2_02May22,3.416,0.163,0.012,8.277889936,1.831205314,0.01,20,0.034696039,0.007675334,0.213042118,0.047128418,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/2/22,50,20,8,0.008143,F_sed_8m_R2_F1_02May22,F_sed_8m_R2_F2_02May22,3.528,0.16,0.006,6.368502518,1.293137143,0.01,20,0.028085096,0.005702735,0.172449319,0.035016178,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/2/22,50,20,4,0.008143,B_sed_4m_R1_F1_02May22,B_sed_4m_R1_F2_02May22,3.494,0.278,0.01,3.808912372,0.631820604,0.01,20,0.009574345,0.001588188,0.058788808,0.00975186,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/2/22,50,20,4,0.008143,B_sed_4m_R2_F1_02May22,B_sed_4m_R2_F2_02May22,3.572,0.282,0.017,3.820569197,0.481091572,0.01,20,0.009678775,0.001218765,0.059430034,0.007483515,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/2/22,50,20,8,0.008143,B_sed_8m_R1_F1_02May22,B_sed_8m_R1_F2_02May22,3.534,0.161,0.007,11.12677752,0.501409745,0.01,20,0.048847244,0.00220122,0.299933958,0.013516026,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/2/22,50,20,8,0.008143,B_sed_8m_R2_F1_02May22,B_sed_8m_R2_F2_02May22,3.462,0.163,0.012,10.56787681,0.460068943,0.01,20,0.044890785,0.001954305,0.275640333,0.011999909,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/17/22,50,15,4,0.008143,F_sed_4m_R1_F3_17May22,F_sed_4m_R2_F3_17May22,3.561,0.218,0.011,NA,NA,NA,NA,NA,NA,NA,NA,0.069769464,0.031039506,0.571201967,0.254120148,1,1,1,1,1,2,2,1
FCR,5/17/22,50,15,8,0.008143,F_sed_8m_R1_F3_17May22,F_sed_8m_R2_F3_17May22,3.623,0.163,0.007,NA,NA,NA,NA,NA,NA,NA,NA,0.034758573,0.049543969,0.28456812,0.405616025,1,1,1,1,1,2,2,1
BVR,5/17/22,50,15,8,0.008143,B_sed_8m_R1_F3_17May22,B_sed_8m_R2_F3_17May22,3.483,0.162,0.009,NA,NA,NA,NA,NA,NA,NA,NA,0.0459111,0.0405748,0.375873757,0.332185517,1,1,1,1,1,2,2,1
BVR,5/17/22,50,15,4,0.008143,B_sed_4m_R1_F3_17May22,B_sed_4m_R2_F3_17May22,3.514,0.28,0.009,NA,NA,NA,NA,NA,NA,NA,NA,0.02361408,0.02142787,0.193328257,0.175429776,1,1,1,1,1,2,2,1
FCR,5/17/22,50,15,4,0.008143,F_sed_4m_R1_F1_17May22,F_sed_4m_R1_F2_17May22,3.594,0.28,0.014,6.002737095,1.09140086,0.01,20,0.015409884,0.002801782,0.126160577,0.022938163,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/17/22,50,15,4,0.008143,F_sed_4m_R2_F1_17May22,F_sed_4m_R2_F2_17May22,3.528,0.278,0.01,5.313153505,0.704544293,0.01,20,0.013485472,0.001788225,0.110405433,0.014640179,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/17/22,50,15,8,0.008143,F_sed_8m_R1_F1_17May22,F_sed_8m_R1_F2_17May22,3.604,0.159,0.005,17.36977071,0.722252322,0.01,20,0.078742961,0.003274211,0.644667899,0.026805932,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/17/22,50,15,8,0.008143,F_sed_8m_R2_F1_17May22,F_sed_8m_R2_F2_17May22,3.642,0.159,0.004,18.88477249,0.752498475,0.01,20,0.086513637,0.003447295,0.708286356,0.028222972,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/17/22,50,15,4,0.008143,B_sed_4m_R1_F1_17May22,B_sed_4m_R1_F2_17May22,3.468,0.282,0.01,7.342412008,0.6497594,0.01,20,0.018059209,0.001598132,0.14785058,0.013083889,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/17/22,50,15,4,0.008143,B_sed_4m_R2_F1_17May22,B_sed_4m_R2_F2_17May22,3.56,0.278,0.01,7.740485195,0.784190361,0.01,20,0.019824552,0.00200843,0.162303426,0.016442998,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/17/22,50,15,8,0.008143,B_sed_8m_R1_F1_17May22,B_sed_8m_R1_F2_17May22,3.522,0.166,0.008,44.48288448,3.542216717,0.01,20,0.188757493,0.015030949,1.545355872,0.123058238,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/17/22,50,15,8,0.008143,B_sed_8m_R2_F1_17May22,B_sed_8m_R2_F2_17May22,3.444,0.161,0.009,37.17524167,3.209178391,0.01,20,0.159045382,0.013729702,1.302103089,0.112404948,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/31/22,50,14,4,0.008143,F_sed_4m_R1_F3_31May22,F_sed_4m_R2_F3_31May22,3.524,0.281,0.011,NA,NA,NA,NA,NA,NA,NA,NA,0.040479599,0.033960826,0.355077969,0.297896753,1,1,1,1,1,2,2,1
BVR,5/31/22,50,14,8,0.008143,B_sed_8m_R1_F3_31May22,B_sed_8m_R2_F3_31May22,3.622,0.156,0.013,NA,NA,NA,NA,NA,NA,NA,NA,0.058806421,0.05457611,0.515836744,0.478729411,1,1,1,1,1,2,2,1
BVR,5/31/22,50,14,4,0.008143,B_sed_4m_R1_F3_31May22,B_sed_4m_R2_F3_31May22,3.612,0.278,0.014,NA,NA,NA,NA,NA,NA,NA,NA,0.042551439,0.021334187,0.373251687,0.187138709,1,1,1,1,1,2,2,1
FCR,5/31/22,50,14,8,0.008143,F_sed_8m_R1_F3_31May22,F_sed_8m_R2_F3_31May22,3.419,0.164,0.018,NA,NA,NA,NA,NA,NA,NA,NA,0.072937277,0.044155134,0.63978945,0.387318943,1,1,1,1,1,2,2,1
FCR,5/31/22,50,14,4,0.008143,F_sed_4m_R1_F1_31May22,F_sed_4m_R1_F2_31May22,3.498,0.282,0.01,4.062096618,0.573990842,0.01,20,0.010077457,0.001423986,0.088397192,0.012490884,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/31/22,50,14,4,0.008143,F_sed_4m_R2_F1_31May22,F_sed_4m_R2_F2_31May22,3.55,0.277,0.009,4.987917286,0.670934284,0.01,20,0.012784914,0.001719723,0.112146404,0.015085027,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/31/22,50,14,8,0.008143,F_sed_8m_R1_F1_31May22,F_sed_8m_R1_F2_31May22,3.51,0.164,0.016,5.096904515,0.438806414,0.01,20,0.021817238,0.001878306,0.19137592,0.016476075,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,5/31/22,50,14,8,0.008143,F_sed_8m_R2_F1_31May22,F_sed_8m_R2_F2_31May22,3.328,0.161,0.014,8.288922812,0.627210131,0.01,20,0.034267745,0.002592988,0.300588985,0.022745109,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/31/22,50,14,4,0.008143,B_sed_4m_R1_F1_31May22,B_sed_4m_R1_F2_31May22,3.598,0.282,0.016,4.463969408,0.935973516,0.01,20,0.011391037,0.002388392,0.099919623,0.020950439,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/31/22,50,14,4,0.008143,B_sed_4m_R2_F1_31May22,B_sed_4m_R2_F2_31May22,3.626,0.279,0.008,4.170832651,0.860395278,0.01,20,0.010841175,0.002236411,0.095096358,0.019617296,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/31/22,50,14,8,0.008143,B_sed_8m_R1_F1_31May22,B_sed_8m_R1_F2_31May22,3.61,0.161,0.013,8.51890597,0.116368999,0.01,20,0.038202796,0.000521854,0.335106364,0.004577582,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,5/31/22,50,14,8,0.008143,B_sed_8m_R2_F1_31May22,B_sed_8m_R2_F2_31May22,3.634,0.16,0.018,9.226330355,0.122972318,0.01,20,0.041910606,0.000558602,0.367630442,0.004899929,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/13/22,50,13,4,0.008143,B_sed_4m_R1_F3_13Jun22,B_sed_4m_R2_F3_13Jun22,3.493,0.277,0.017,NA,NA,NA,NA,NA,NA,NA,NA,0.032594608,0.022445993,0.307905874,0.212036698,1,1,1,1,1,2,2,1
FCR,6/13/22,50,13,8,0.008143,F_sed_8m_R1_F3_13Jun22,F_sed_8m_R2_F3_13Jun22,3.555,0.161,0.006,NA,NA,NA,NA,NA,NA,NA,NA,0.137889839,0.054901565,1.302580211,0.518629169,1,1,1,1,1,2,2,1
FCR,6/13/22,50,13,4,0.008143,F_sed_4m_R1_F3_13Jun22,F_sed_4m_R2_F3_13Jun22,3.638,0.278,0.033,NA,NA,NA,NA,NA,NA,NA,NA,0.021490373,0.011958289,0.203009406,0.112964313,1,1,1,1,1,2,2,1
BVR,6/13/22,50,13,8,0.008143,B_sed_8m_R1_F3_13Jun22,B_sed_8m_R2_F3_13Jun22,3.554,0.168,0.014,NA,NA,NA,NA,NA,NA,NA,NA,0.054520052,0.041124857,0.515025197,0.388487112,1,1,1,1,1,2,2,1
FCR,6/13/22,50,13,4,0.008143,F_sed_4m_R1_F1_13Jun22,F_sed_4m_R1_F2_13Jun22,3.646,0.282,0.028,7.276430004,1.589884039,0.01,20,0.018815506,0.004111147,0.177741205,0.038836065,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/13/22,50,13,4,0.008143,F_sed_4m_R2_F1_13Jun22,F_sed_4m_R2_F2_13Jun22,3.63,0.286,0.034,6.207352936,0.56043411,0.01,20,0.015757127,0.00142264,0.148850137,0.013439013,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/13/22,50,13,8,0.008143,F_sed_8m_R1_F1_13Jun22,F_sed_8m_R1_F2_13Jun22,3.542,0.161,0.006,10.27896595,0.119328899,0.01,20,0.04522745,0.000525047,0.427242371,0.004959873,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/13/22,50,13,8,0.008143,F_sed_8m_R2_F1_13Jun22,F_sed_8m_R2_F2_13Jun22,3.568,0.159,0.006,12.61713367,0.159984307,0.01,20,0.056626331,0.000718018,0.534922215,0.006782773,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/13/22,50,13,4,0.008143,B_sed_4m_R1_F1_13Jun22,B_sed_4m_R1_F2_13Jun22,3.402,0.282,0.019,9.676145742,1.229545223,0.01,20,0.023346275,0.002966605,0.220541239,0.028024116,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/13/22,50,13,4,0.008143,B_sed_4m_R2_F1_13Jun22,B_sed_4m_R2_F2_13Jun22,3.584,0.284,0.018,8.021967115,1.045989641,0.01,20,0.020246993,0.002640019,0.191263785,0.024939013,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/13/22,50,13,8,0.008143,B_sed_8m_R1_F1_13Jun22,B_sed_8m_R1_F2_13Jun22,3.5,0.166,0.013,9.519758503,0.149208338,0.01,20,0.04014356,0.000629192,0.37921726,0.005943678,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/13/22,50,13,8,0.008143,B_sed_8m_R2_F1_13Jun22,B_sed_8m_R2_F2_13Jun22,3.608,0.166,0.012,9.74221755,0.123883224,0.01,20,0.042349302,0.000538519,0.400053867,0.005087134,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/27/22,50,14,8,0.008143,F_sed_8m_R1_F3_27Jun22,F_sed_8m_R2_F3_27Jun22,3.487,0.164,0.019,NA,NA,NA,NA,NA,NA,NA,NA,0.079031579,0.031952827,0.693247305,0.280283037,1,1,1,1,1,2,2,1
FCR,6/27/22,50,14,4,0.008143,F_sed_4m_R1_F3_27Jun22,F_sed_4m_R2_F3_27Jun22,3.614,0.277,0.009,NA,NA,NA,NA,NA,NA,NA,NA,0.035263246,0.028601483,0.309321294,0.250885801,1,1,1,1,1,2,2,1
BVR,6/27/22,50,14,8,0.008143,B_sed_8m_R1_F3_27Jun22,B_sed_8m_R2_F3_27Jun22,3.544,0.161,0.038,NA,NA,NA,NA,NA,NA,NA,NA,0.082634634,0.049488328,0.72485249,0.434100524,1,1,1,1,1,2,2,1
BVR,6/27/22,50,14,4,0.008143,B_sed_4m_R1_F3_27Jun22,B_sed_4m_R2_F3_27Jun22,3.601,0.283,0.065,NA,NA,NA,NA,NA,NA,NA,NA,0.08138769,0.027110567,0.713914578,0.237807823,1,1,1,1,1,2,2,1
FCR,6/27/22,50,14,4,0.008143,F_sed_4m_R1_F1_27Jun22,F_sed_4m_R1_F2_27Jun22,3.594,0.28,0.009,7.282575304,0.239267824,0.01,20,0.018695411,0.000614235,0.163991958,0.005387929,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/27/22,50,14,4,0.008143,F_sed_4m_R2_F1_27Jun22,F_sed_4m_R2_F2_27Jun22,3.634,0.276,0.01,6.368562784,0.173863583,0.01,20,0.016770549,0.000457841,0.147107495,0.004016077,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/27/22,50,14,8,0.008143,F_sed_8m_R1_F1_27Jun22,F_sed_8m_R1_F2_27Jun22,3.634,0.156,0.019,26.17116584,0.932417472,0.01,20,0.121930791,0.004344109,1.069549574,0.038105552,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,6/27/22,50,14,8,0.008143,F_sed_8m_R2_F1_27Jun22,F_sed_8m_R2_F2_27Jun22,3.34,0.158,0.02,22.51248496,1.034192917,0.01,20,0.095179367,0.004372411,0.834892079,0.038353806,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/27/22,50,14,4,0.008143,B_sed_4m_R1_F1_27Jun22,B_sed_4m_R1_F2_27Jun22,3.568,0.282,0.072,22.82261782,1.042092412,0.01,20,0.057752553,0.002637011,0.506592459,0.023131271,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/27/22,50,14,4,0.008143,B_sed_4m_R2_F1_27Jun22,B_sed_4m_R2_F2_27Jun22,3.634,0.277,0.055,17.36292967,0.635141352,0.01,20,0.045557319,0.001666501,0.399618592,0.014618172,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/27/22,50,14,8,0.008143,B_sed_8m_R1_F1_27Jun22,B_sed_8m_R1_F2_27Jun22,3.55,0.166,0.04,20.52937474,0.269491221,0.01,20,0.087806362,0.001152643,0.770217732,0.010110728,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,6/27/22,50,14,8,0.008143,B_sed_8m_R2_F1_27Jun22,B_sed_8m_R2_F2_27Jun22,3.538,0.155,0.04,20.45343376,0.271983066,0.01,20,0.093373224,0.001241647,0.819049,0.010891445,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/11/22,50,14,8,0.008143,B_sed_8m_R1_F3_11Jul22,B_sed_8m_R2_F3_11Jul22,3.14,0.16,0.027,NA,NA,NA,NA,NA,NA,NA,NA,0.069162425,0.0410398,0.606677295,0.35999193,1,1,1,1,1,2,2,1
BVR,7/11/22,50,14,4,0.008143,B_sed_4m_R1_F3_11Jul22,B_sed_4m_R2_F3_11Jul22,3.316,0.28,0.027,NA,NA,NA,NA,NA,NA,NA,NA,0.043266694,0.015128066,0.379525748,0.132700003,1,1,1,1,1,2,2,1
FCR,7/11/22,50,14,8,0.008143,F_sed_8m_R1_F3_11Jul22,F_sed_8m_R2_F3_11Jul22,3.422,0.154,0.028,NA,NA,NA,NA,NA,NA,NA,NA,0.091722932,0.04698806,0.804573012,0.412168732,1,1,1,1,1,2,2,1
FCR,7/11/22,50,14,4,0.008143,F_sed_4m_R1_F3_11Jul22,F_sed_4m_R2_F3_11Jul22,3.341,0.276,0.008,NA,NA,NA,NA,NA,NA,NA,NA,0.025159183,0.026149378,0.220690713,0.229376481,1,1,1,1,1,2,2,1
FCR,7/11/22,50,14,4,0.008143,F_sed_4m_R1_F1_11Jul22,F_sed_4m_R1_F2_11Jul22,3.42,0.28,0.008,5.264610615,0.081793678,0.01,20,0.012860692,0.00019981,0.112811105,0.001752691,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/11/22,50,14,4,0.008143,F_sed_4m_R2_F1_11Jul22,F_sed_4m_R2_F2_11Jul22,3.262,0.288,0.008,5.484039056,0.121519923,0.01,20,0.012422872,0.000275276,0.108970648,0.002414663,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/11/22,50,14,8,0.008143,F_sed_8m_R1_F1_11Jul22,F_sed_8m_R1_F2_11Jul22,3.324,0.164,0.032,50.65093264,0.985256006,0.01,20,0.205321585,0.003993891,1.801034942,0.035033521,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/11/22,50,14,8,0.008143,F_sed_8m_R2_F1_11Jul22,F_sed_8m_R2_F2_11Jul22,3.52,0.158,0.029,44.62257278,0.978336754,0.01,20,0.198824628,0.004359171,1.744045088,0.038237674,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/11/22,50,14,4,0.008143,B_sed_4m_R1_F1_11Jul22,B_sed_4m_R1_F2_11Jul22,3.268,0.278,0.025,7.612404583,0.732000118,0.01,20,0.017897366,0.00172099,0.156991681,0.01509614,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/11/22,50,14,4,0.008143,B_sed_4m_R2_F1_11Jul22,B_sed_4m_R2_F2_11Jul22,3.364,0.282,0.03,9.984541531,0.725624784,0.01,20,0.023821275,0.001731207,0.208954887,0.015185759,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/11/22,50,14,8,0.008143,B_sed_8m_R1_F1_11Jul22,B_sed_8m_R1_F2_11Jul22,3.044,0.164,0.028,26.85520385,0.393106638,0.01,20,0.099691757,0.001459289,0.874473753,0.012800552,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/11/22,50,14,8,0.008143,B_sed_8m_R2_F1_11Jul22,B_sed_8m_R2_F2_11Jul22,3.236,0.156,0.026,22.19003979,0.282020742,0.01,20,0.092060216,0.001170025,0.80753159,0.010263193,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/25/22,50,14,4,0.008143,B_sed_4m_R1_F3_25Jul22,B_sed_4m_R2_F3_25Jul22,3.604,0.284,0.033,NA,NA,NA,NA,NA,NA,NA,NA,0.063247662,0.024491972,0.554794319,0.214838089,1,1,1,1,1,2,2,1
FCR,7/25/22,50,14,8,0.008143,F_sed_8m_R1_F3_25Jul22,F_sed_8m_R2_F3_25Jul22,3.617,0.164,0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.146369404,0.05154225,1.283919612,0.452117068,1,1,1,1,1,2,2,1
BVR,7/25/22,50,14,8,0.008143,B_sed_8m_R1_F3_25Jul22,B_sed_8m_R2_F3_25Jul22,3.551,0.159,0.026,NA,NA,NA,NA,NA,NA,NA,NA,0.086179867,0.0331918,0.75595048,0.291151032,1,1,1,1,1,2,2,1
FCR,7/25/22,50,14,4,0.008143,F_sed_4m_R1_F3_25Jul22,F_sed_4m_R2_F3_25Jul22,3.614,0.282,0.014,NA,NA,NA,NA,NA,NA,NA,NA,0.053066848,0.032646467,0.465490502,0.286367491,1,1,1,1,1,2,2,1
FCR,7/25/22,50,14,4,0.008143,F_sed_4m_R1_F1_25Jul22,F_sed_4m_R1_F2_25Jul22,3.634,0.281,0.017,15.07636768,0.354784761,0.01,20,0.038994676,0.000917643,0.342052563,0.008049355,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/25/22,50,14,4,0.008143,F_sed_4m_R2_F1_25Jul22,F_sed_4m_R2_F2_25Jul22,3.594,0.277,0.015,13.51272503,0.239306642,0.01,20,0.03506479,0.000620988,0.307580479,0.005447166,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/25/22,50,14,8,0.008143,F_sed_8m_R1_F1_25Jul22,F_sed_8m_R1_F2_25Jul22,3.648,0.164,0.042,58.28141852,0.569217335,0.01,20,0.259281237,0.002532323,2.274356919,0.02221297,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,7/25/22,50,14,8,0.008143,F_sed_8m_R2_F1_25Jul22,F_sed_8m_R2_F2_25Jul22,3.586,0.157,0.037,57.99198158,0.690021838,0.01,20,0.264916237,0.003152125,2.323785871,0.027649736,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/25/22,50,14,4,0.008143,B_sed_4m_R1_F1_25Jul22,B_sed_4m_R1_F2_25Jul22,3.622,0.275,0.03,10.56120103,0.765594961,0.01,20,0.027820124,0.002016716,0.244031892,0.017690184,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/25/22,50,14,4,0.008143,B_sed_4m_R2_F1_25Jul22,B_sed_4m_R2_F2_25Jul22,3.586,0.279,0.026,10.61835583,0.940414983,0.01,20,0.027295644,0.00241744,0.239431277,0.021205238,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/25/22,50,14,8,0.008143,B_sed_8m_R1_F1_25Jul22,B_sed_8m_R1_F2_25Jul22,3.55,0.158,0.027,29.12423265,0.307201766,0.01,20,0.130874716,0.001380464,1.148003687,0.012109118,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,7/25/22,50,14,8,0.008143,B_sed_8m_R2_F1_25Jul22,B_sed_8m_R2_F2_25Jul22,3.552,0.157,0.03,30.03878907,0.311821988,0.01,20,0.135920737,0.001410945,1.192266252,0.012376492,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/8/22,50,14,8,0.008143,F_sed_8m_R1_F3_08Aug22,F_sed_8m_R2_F3_08Aug22,3.537,0.242,0.081,NA,NA,NA,NA,NA,NA,NA,NA,0.161927368,0.053551934,1.420390588,0.469745565,1,1,1,1,1,2,2,1
BVR,8/8/22,50,14,8,0.008143,B_sed_8m_R1_F3_08Aug22,B_sed_8m_R2_F3_08Aug22,3.47,0.18,0.036,NA,NA,NA,NA,NA,NA,NA,NA,0.099442489,0.048333244,0.872287231,0.42396839,1,1,1,1,1,2,2,1
FCR,8/8/22,50,14,4,0.008143,F_sed_4m_R1_F3_08Aug22,F_sed_4m_R2_F3_08Aug22,3.238,0.28,0.023,NA,NA,NA,NA,NA,NA,NA,NA,0.049527523,0.017952397,0.434444333,0.157474405,1,1,1,1,1,2,2,1
BVR,8/8/22,50,14,4,0.008143,B_sed_4m_R1_F3_08Aug22,B_sed_4m_R2_F3_08Aug22,3.477,0.238,0.028,NA,NA,NA,NA,NA,NA,NA,NA,0.063304775,0.023748787,0.5552953,0.208319034,1,1,1,1,1,2,2,1
