Reservoir,Date,Site,Duration_days,Depth_m,TrapRep,TrapXSA_m2,TrapVol_L,CollectionVol_L,FilterRep,FilterVol_L,FilterMassPre_g,FilterMassPost_g,SedMass_g,SedFlux_gm2d,FilterID,Flag_CollectionVol_L,Flag_SedMass_g
BVR,8/8/22,50,14,8,1,0.0040715,2,1.747,4,0.1,0.107,0.129,0.022,6.742688725,B_sed_8m_R1_F4_08Aug22,1,1
BVR,8/8/22,50,14,8,2,0.0040715,2,1.723,1,0.078,0.107,0.121,0.014,5.425455874,B_sed_8m_R2_F1_08Aug22,1,1
BVR,8/8/22,50,14,8,2,0.0040715,2,1.723,2,0.082,0.107,0.122,0.015,5.529428025,B_sed_8m_R2_F2_08Aug22,1,1
BVR,8/8/22,50,14,8,2,0.0040715,2,1.723,3,0.078,0.107,0.121,0.014,5.425455874,B_sed_8m_R2_F3_08Aug22,1,1
BVR,8/8/22,50,14,8,2,0.0040715,2,1.723,4,0.08,0.108,0.12,0.012,4.53413098,B_sed_8m_R2_F4_08Aug22,1,1
FCR,8/22/22,50,14,4,1,0.0040715,2,1.802,1,0.138,0.107,0.117,0.01,2.290831918,F_sed_4m_R1_F1_22Aug22,1,1
FCR,8/22/22,50,14,4,1,0.0040715,2,1.802,2,0.138,0.107,0.118,0.011,2.51991511,F_sed_4m_R1_F2_22Aug22,1,1
FCR,8/22/22,50,14,4,1,0.0040715,2,1.802,3,0.138,0.107,0.117,0.01,2.290831918,F_sed_4m_R1_F3_22Aug22,1,1
FCR,8/22/22,50,14,4,1,0.0040715,2,1.802,4,0.138,0.108,0.116,0.008,1.832665534,F_sed_4m_R1_F4_22Aug22,1,1
FCR,8/22/22,50,14,4,2,0.0040715,2,1.796,1,0.14,0.108,0.118,0.01,2.250587082,F_sed_4m_R2_F1_22Aug22,1,1
FCR,8/22/22,50,14,4,2,0.0040715,2,1.796,2,0.142,0.108,0.117,0.009,1.996999806,F_sed_4m_R2_F2_22Aug22,1,1
FCR,8/22/22,50,14,4,2,0.0040715,2,1.796,3,0.138,0.108,0.118,0.01,2.283204287,F_sed_4m_R2_F3_22Aug22,1,1
FCR,8/22/22,50,14,4,2,0.0040715,2,1.796,4,0.136,0.107,0.117,0.01,2.31678082,F_sed_4m_R2_F4_22Aug22,1,1
FCR,8/22/22,50,14,8,1,0.0040715,2,1.818,1,0.078,0.107,0.129,0.022,8.995793596,F_sed_8m_R1_F1_22Aug22,1,1
FCR,8/22/22,50,14,8,1,0.0040715,2,1.818,2,0.078,0.107,0.128,0.021,8.586893887,F_sed_8m_R1_F2_22Aug22,1,1
FCR,8/22/22,50,14,8,1,0.0040715,2,1.818,3,0.082,0.106,0.131,0.025,9.723834541,F_sed_8m_R1_F3_22Aug22,1,1
FCR,8/22/22,50,14,8,1,0.0040715,2,1.818,4,0.08,0.107,0.13,0.023,9.169575972,F_sed_8m_R1_F4_22Aug22,1,1
FCR,8/22/22,50,14,8,2,0.0040715,2,1.841,1,0.084,0.108,0.132,0.024,9.227908282,F_sed_8m_R2_F1_22Aug22,1,1
FCR,8/22/22,50,14,8,2,0.0040715,2,1.841,2,0.08,0.107,0.133,0.026,10.49674567,F_sed_8m_R2_F2_22Aug22,1,1
FCR,8/22/22,50,14,8,2,0.0040715,2,1.841,3,0.08,0.107,0.133,0.026,10.49674567,F_sed_8m_R2_F3_22Aug22,1,1
FCR,8/22/22,50,14,8,2,0.0040715,2,1.841,4,0.082,0.107,0.134,0.027,10.63460162,F_sed_8m_R2_F4_22Aug22,1,1
BVR,8/22/22,50,14,4,1,0.0040715,2,1.797,1,0.136,0.107,0.121,0.014,3.245299102,B_sed_4m_R1_F1_22Aug22,1,1
BVR,8/22/22,50,14,4,1,0.0040715,2,1.797,2,0.14,0.108,0.121,0.013,2.927392251,B_sed_4m_R1_F2_22Aug22,1,1
BVR,8/22/22,50,14,4,1,0.0040715,2,1.797,3,0.139,0.107,0.122,0.015,3.402060724,B_sed_4m_R1_F3_22Aug22,1,1
BVR,8/22/22,50,14,4,1,0.0040715,2,1.797,4,0.142,0.107,0.12,0.013,2.886161374,B_sed_4m_R1_F4_22Aug22,1,1
BVR,8/22/22,50,14,4,2,0.0040715,2,1.8,1,0.14,0.107,0.112,0.005,1.127799763,B_sed_4m_R2_F1_22Aug22,1,1
BVR,8/22/22,50,14,4,2,0.0040715,2,1.8,2,0.142,0.106,0.117,0.011,2.44621357,B_sed_4m_R2_F2_22Aug22,1,1
BVR,8/22/22,50,14,4,2,0.0040715,2,1.8,3,0.178,0.107,0.121,0.014,2.48369386,B_sed_4m_R2_F3_22Aug22,1,1
BVR,8/22/22,50,14,4,2,0.0040715,2,1.8,4,0.18,0.107,0.124,0.017,2.982403817,B_sed_4m_R2_F4_22Aug22,1,1
BVR,8/22/22,50,14,8,1,0.0040715,2,1.657,1,0.082,0.107,0.121,0.014,4.963113612,B_sed_8m_R1_F1_22Aug22,1,1
BVR,8/22/22,50,14,8,1,0.0040715,2,1.657,2,0.082,0.107,0.121,0.014,4.963113612,B_sed_8m_R1_F2_22Aug22,1,1
BVR,8/22/22,50,14,8,1,0.0040715,2,1.657,3,0.078,0.107,0.118,0.011,4.099568204,B_sed_8m_R1_F3_22Aug22,1,1
BVR,8/22/22,50,14,8,1,0.0040715,2,1.657,4,0.08,0.108,0.119,0.011,3.997078999,B_sed_8m_R1_F4_22Aug22,1,1
BVR,8/22/22,50,14,8,2,0.0040715,2,0.47,1,0.082,0.107,0.116,0.009,0.904990541,B_sed_8m_R2_F1_22Aug22,1,1
BVR,8/22/22,50,14,8,2,0.0040715,2,0.47,2,0.084,0.108,0.118,0.01,0.981603497,B_sed_8m_R2_F2_22Aug22,1,1
BVR,8/22/22,50,14,8,2,0.0040715,2,0.47,3,0.082,0.107,0.118,0.011,1.106099551,B_sed_8m_R2_F3_22Aug22,1,1
BVR,8/22/22,50,14,8,2,0.0040715,2,0.47,4,0.082,0.107,0.122,0.015,1.508317569,B_sed_8m_R2_F4_22Aug22,1,1
FCR,9/5/22,50,14,4,1,0.0040715,2,1.833,1,0.139,0.108,0.119,0.011,2.544824722,F_sed_4m_R1_F1_05Sep22,1,1
FCR,9/5/22,50,14,4,1,0.0040715,2,1.833,2,0.14,0.106,0.118,0.012,2.756342621,F_sed_4m_R1_F2_05Sep22,1,1
FCR,9/5/22,50,14,4,1,0.0040715,2,1.833,3,0.142,0.107,0.118,0.011,2.491060819,F_sed_4m_R1_F3_05Sep22,1,1
FCR,9/5/22,50,14,4,1,0.0040715,2,1.833,4,0.142,0.107,0.119,0.012,2.717520894,F_sed_4m_R1_F4_05Sep22,1,1
FCR,9/5/22,50,14,4,2,0.0040715,2,1.795,1,0.14,0.108,0.119,0.011,2.474267369,F_sed_4m_R2_F1_05Sep22,1,1
FCR,9/5/22,50,14,4,2,0.0040715,2,1.795,2,0.142,0.108,0.121,0.013,2.882949175,F_sed_4m_R2_F2_05Sep22,1,1
FCR,9/5/22,50,14,4,2,0.0040715,2,1.795,3,0.14,0.106,0.118,0.012,2.699200766,F_sed_4m_R2_F3_05Sep22,1,1
FCR,9/5/22,50,14,4,2,0.0040715,2,1.795,4,0.138,0.107,0.119,0.012,2.738319618,F_sed_4m_R2_F4_05Sep22,1,1
FCR,9/5/22,50,14,8,1,0.0040715,2,1.753,1,0.08,0.106,0.128,0.022,8.457307767,F_sed_8m_R1_F1_05Sep22,1,1
FCR,9/5/22,50,14,8,1,0.0040715,2,1.753,2,0.081,0.105,0.127,0.022,8.35289656,F_sed_8m_R1_F2_05Sep22,1,1
FCR,9/5/22,50,14,8,1,0.0040715,2,1.753,3,0.081,0.105,0.128,0.023,8.732573676,F_sed_8m_R1_F3_05Sep22,1,1
FCR,9/5/22,50,14,8,1,0.0040715,2,1.753,4,0.081,0.106,0.128,0.022,8.35289656,F_sed_8m_R1_F4_05Sep22,1,1
FCR,9/5/22,50,14,8,2,0.0040715,2,1.777,1,0.078,0.107,0.125,0.018,7.19420577,F_sed_8m_R2_F1_05Sep22,1,1
FCR,9/5/22,50,14,8,2,0.0040715,2,1.777,2,0.079,0.106,0.128,0.022,8.681615401,F_sed_8m_R2_F2_05Sep22,1,1
FCR,9/5/22,50,14,8,2,0.0040715,2,1.777,3,0.082,0.107,0.129,0.022,8.363995326,F_sed_8m_R2_F3_05Sep22,1,1
FCR,9/5/22,50,14,8,2,0.0040715,2,1.777,4,0.078,0.106,0.125,0.019,7.593883868,F_sed_8m_R2_F4_05Sep22,1,1
BVR,9/5/22,50,14,4,1,0.0040715,2,1.782,1,0.136,0.106,0.116,0.01,2.298721281,B_sed_4m_R1_F1_05Sep22,1,1
BVR,9/5/22,50,14,4,1,0.0040715,2,1.782,2,0.138,0.106,0.117,0.011,2.491947128,B_sed_4m_R1_F2_05Sep22,1,1
BVR,9/5/22,50,14,4,1,0.0040715,2,1.782,3,0.14,0.106,0.117,0.011,2.456347884,B_sed_4m_R1_F3_05Sep22,1,1
BVR,9/5/22,50,14,4,1,0.0040715,2,1.782,4,0.138,0.106,0.117,0.011,2.491947128,B_sed_4m_R1_F4_05Sep22,1,1
BVR,9/5/22,50,14,4,2,0.0040715,2,1.758,1,0.184,0.106,0.114,0.008,1.340937573,B_sed_4m_R2_F1_05Sep22,1,1
BVR,9/5/22,50,14,4,2,0.0040715,2,1.758,2,0.182,0.106,0.118,0.012,2.033509726,B_sed_4m_R2_F2_05Sep22,1,1
BVR,9/5/22,50,14,4,2,0.0040715,2,1.758,3,0.182,0.106,0.113,0.007,1.186214007,B_sed_4m_R2_F3_05Sep22,1,1
BVR,9/5/22,50,14,4,2,0.0040715,2,1.758,4,0.18,0.105,0.117,0.012,2.056104279,B_sed_4m_R2_F4_05Sep22,1,1
BVR,9/5/22,50,14,8,1,0.0040715,2,1.768,1,0.082,0.106,0.122,0.016,6.052097503,B_sed_8m_R1_F1_05Sep22,1,1
BVR,9/5/22,50,14,8,1,0.0040715,2,1.768,2,0.084,0.106,0.123,0.017,6.27724994,B_sed_8m_R1_F2_05Sep22,1,1
BVR,9/5/22,50,14,8,1,0.0040715,2,1.768,3,0.08,0.107,0.122,0.015,5.815687444,B_sed_8m_R1_F3_05Sep22,1,1
BVR,9/5/22,50,14,8,1,0.0040715,2,1.768,4,0.082,0.106,0.122,0.016,6.052097503,B_sed_8m_R1_F4_05Sep22,1,1
BVR,9/5/22,50,14,8,2,0.0040715,2,1.818,1,0.082,0.107,0.119,0.012,4.66744058,B_sed_8m_R2_F1_05Sep22,1,1
BVR,9/5/22,50,14,8,2,0.0040715,2,1.818,2,0.078,0.106,0.121,0.015,6.133495634,B_sed_8m_R2_F2_05Sep22,1,1
BVR,9/5/22,50,14,8,2,0.0040715,2,1.818,3,0.08,0.106,0.124,0.018,7.176189891,B_sed_8m_R2_F3_05Sep22,1,1
BVR,9/5/22,50,14,8,2,0.0040715,2,1.818,4,0.078,0.106,0.12,0.014,5.724595925,B_sed_8m_R2_F4_05Sep22,1,1
FCR,9/13/22,50,8,4,1,0.0040715,2,1.71,1,0.144,0.107,0.117,0.01,3.645769372,F_sed_4m_R1_F1_13Sep22,1,1
FCR,9/13/22,50,8,4,1,0.0040715,2,1.71,2,0.14,0.107,0.118,0.011,4.124927633,F_sed_4m_R1_F2_13Sep22,1,1
FCR,9/13/22,50,8,4,1,0.0040715,2,1.71,3,0.144,0.108,0.116,0.008,2.916615498,F_sed_4m_R1_F3_13Sep22,1,1
FCR,9/13/22,50,8,4,1,0.0040715,2,1.71,4,0.142,0.107,0.118,0.011,4.066830061,F_sed_4m_R1_F4_13Sep22,1,1
FCR,9/13/22,50,8,4,2,0.0040715,2,1.768,1,0.142,0.106,0.115,0.009,3.440265812,F_sed_4m_R2_F1_13Sep22,1,1
FCR,9/13/22,50,8,4,2,0.0040715,2,1.768,2,0.136,0.106,0.117,0.011,4.390273855,F_sed_4m_R2_F2_13Sep22,1,1
FCR,9/13/22,50,8,4,2,0.0040715,2,1.768,3,0.138,0.106,0.117,0.011,4.326646698,F_sed_4m_R2_F3_13Sep22,1,1
FCR,9/13/22,50,8,4,2,0.0040715,2,1.768,4,0.142,0.106,0.117,0.011,4.204769326,F_sed_4m_R2_F4_13Sep22,1,1
FCR,9/13/22,50,8,8,1,0.0040715,2,1.826,1,0.08,0.106,0.12,0.014,9.810573499,F_sed_8m_R1_F1_13Sep22,1,1
FCR,9/13/22,50,8,8,1,0.0040715,2,1.826,2,0.084,0.108,0.124,0.016,10.67817524,F_sed_8m_R1_F2_13Sep22,1,1
FCR,9/13/22,50,8,8,1,0.0040715,2,1.826,3,0.078,0.107,0.122,0.015,10.78085,F_sed_8m_R1_F3_13Sep22,1,1
FCR,9/13/22,50,8,8,1,0.0040715,2,1.826,4,0.084,0.107,0.124,0.017,11.34556119,F_sed_8m_R1_F4_13Sep22,1,1
FCR,9/13/22,50,8,8,2,0.0040715,2,1.814,1,0.08,0.107,0.13,0.023,16.01145155,F_sed_8m_R2_F1_13Sep22,1,1
FCR,9/13/22,50,8,8,2,0.0040715,2,1.814,2,0.08,0.107,0.124,0.017,11.83455115,F_sed_8m_R2_F2_13Sep22,1,1
FCR,9/13/22,50,8,8,2,0.0040715,2,1.814,3,0.078,0.107,0.121,0.014,9.99600097,F_sed_8m_R2_F3_13Sep22,1,1
FCR,9/13/22,50,8,8,2,0.0040715,2,1.814,4,0.076,0.107,0.123,0.016,11.72463272,F_sed_8m_R2_F4_13Sep22,1,1
BVR,9/19/22,50,14,4,1,0.0040715,2,1.78,1,0.138,0.106,0.116,0.01,2.262863937,B_sed_4m_R1_F1_19Sep22,1,1
BVR,9/19/22,50,14,4,1,0.0040715,2,1.78,2,0.138,0.106,0.117,0.011,2.48915033,B_sed_4m_R1_F2_19Sep22,1,1
BVR,9/19/22,50,14,4,1,0.0040715,2,1.78,3,0.142,0.106,0.118,0.012,2.638945549,B_sed_4m_R1_F3_19Sep22,1,1
BVR,9/19/22,50,14,4,1,0.0040715,2,1.78,4,0.142,0.106,0.118,0.012,2.638945549,B_sed_4m_R1_F4_19Sep22,1,1
BVR,9/19/22,50,14,4,2,0.0040715,2,1.809,1,0.22,0.106,0.117,0.011,1.586814266,B_sed_4m_R2_F1_19Sep22,1,1
BVR,9/19/22,50,14,4,2,0.0040715,2,1.809,2,0.218,0.106,0.12,0.014,2.038110067,B_sed_4m_R2_F2_19Sep22,1,1
BVR,9/19/22,50,14,4,2,0.0040715,2,1.809,3,0.22,0.106,0.119,0.013,1.875325951,B_sed_4m_R2_F3_19Sep22,1,1
BVR,9/19/22,50,14,4,2,0.0040715,2,1.809,4,0.216,0.107,0.118,0.011,1.616199716,B_sed_4m_R2_F4_19Sep22,1,1
BVR,9/19/22,50,14,8,1,0.0040715,2,1.786,1,0.194,0.106,0.121,0.015,2.42263791,B_sed_8m_R1_F1_19Sep22,1,1
BVR,9/19/22,50,14,8,1,0.0040715,2,1.786,2,0.078,0.106,0.121,0.015,6.025535314,B_sed_8m_R1_F2_19Sep22,1,1
BVR,9/19/22,50,14,8,1,0.0040715,2,1.786,3,0.078,0.105,0.121,0.016,6.427237669,B_sed_8m_R1_F3_19Sep22,1,1
BVR,9/19/22,50,14,8,1,0.0040715,2,1.786,4,0.076,0.107,0.121,0.014,5.771828564,B_sed_8m_R1_F4_19Sep22,1,1
BVR,9/19/22,50,14,8,2,0.0040715,2,1.822,1,0.078,0.106,0.122,0.016,6.556790052,B_sed_8m_R2_F1_19Sep22,1,1
BVR,9/19/22,50,14,8,2,0.0040715,2,1.822,2,0.078,0.105,0.121,0.016,6.556790052,B_sed_8m_R2_F2_19Sep22,1,1
BVR,9/19/22,50,14,8,2,0.0040715,2,1.822,3,0.08,0.107,0.123,0.016,6.392870301,B_sed_8m_R2_F3_19Sep22,1,1
BVR,9/19/22,50,14,8,2,0.0040715,2,1.822,4,0.076,0.106,0.121,0.015,6.308753586,B_sed_8m_R2_F4_19Sep22,1,1
FCR,9/26/22,50,13,4,1,0.0040715,2,1.792,1,0.138,0.106,0.117,0.011,2.698695051,F_sed_4m_R1_F1_26Sep22,1,1
FCR,9/26/22,50,13,4,1,0.0040715,2,1.792,2,0.14,0.106,0.119,0.013,3.143804495,F_sed_4m_R1_F2_26Sep22,1,1
FCR,9/26/22,50,13,4,1,0.0040715,2,1.792,3,0.136,0.105,0.115,0.01,2.489437948,F_sed_4m_R1_F3_26Sep22,1,1
FCR,9/26/22,50,13,4,1,0.0040715,2,1.792,4,0.138,0.106,0.118,0.012,2.944030965,F_sed_4m_R1_F4_26Sep22,1,1
FCR,9/26/22,50,13,4,2,0.0040715,2,1.804,1,0.138,0.107,0.118,0.011,2.71676667,F_sed_4m_R2_F1_26Sep22,1,1
FCR,9/26/22,50,13,4,2,0.0040715,2,1.804,2,0.138,0.106,0.118,0.012,2.963745458,F_sed_4m_R2_F2_26Sep22,1,1
FCR,9/26/22,50,13,4,2,0.0040715,2,1.804,3,0.14,0.108,0.122,0.014,3.408307277,F_sed_4m_R2_F3_26Sep22,1,1
FCR,9/26/22,50,13,4,2,0.0040715,2,1.804,4,0.138,0.106,0.114,0.008,1.975830305,F_sed_4m_R2_F4_26Sep22,1,1
FCR,9/26/22,50,13,8,1,0.0040715,2,1.73,1,0.078,0.107,0.125,0.018,7.542689223,F_sed_8m_R1_F1_26Sep22,1,1
FCR,9/26/22,50,13,8,1,0.0040715,2,1.73,2,0.08,0.106,0.125,0.019,7.762684325,F_sed_8m_R1_F2_26Sep22,1,1
FCR,9/26/22,50,13,8,1,0.0040715,2,1.73,3,0.082,0.107,0.124,0.017,6.776155765,F_sed_8m_R1_F3_26Sep22,1,1
FCR,9/26/22,50,13,8,1,0.0040715,2,1.73,4,0.08,0.107,0.123,0.016,6.536997327,F_sed_8m_R1_F4_26Sep22,1,1
FCR,9/26/22,50,13,8,2,0.0040715,2,1.786,1,0.08,0.106,0.132,0.026,10.96647427,F_sed_8m_R2_F1_26Sep22,1,1
FCR,9/26/22,50,13,8,2,0.0040715,2,1.786,2,0.078,0.106,0.131,0.025,10.81506338,F_sed_8m_R2_F2_26Sep22,1,1
FCR,9/26/22,50,13,8,2,0.0040715,2,1.786,3,0.084,0.106,0.132,0.026,10.44426121,F_sed_8m_R2_F3_26Sep22,1,1
FCR,9/26/22,50,13,8,2,0.0040715,2,1.786,4,0.084,0.106,0.133,0.027,10.84596357,F_sed_8m_R2_F4_26Sep22,1,1
FCR,10/11/22,50,15,4,1,0.0040715,2,1.77,1,0.14,0.107,0.117,0.01,2.07013912,F_sed_4m_R1_F1_11Oct22,1,1
FCR,10/11/22,50,15,4,1,0.0040715,2,1.77,2,0.142,0.106,0.118,0.012,2.449178678,F_sed_4m_R1_F2_11Oct22,1,1
FCR,10/11/22,50,15,4,1,0.0040715,2,1.77,3,0.142,0.106,0.117,0.011,2.245080454,F_sed_4m_R1_F3_11Oct22,1,1
FCR,10/11/22,50,15,4,1,0.0040715,2,1.77,4,0.136,0.106,0.117,0.011,2.344128122,F_sed_4m_R1_F4_11Oct22,1,1
FCR,10/11/22,50,15,4,2,0.0040715,2,1.828,1,0.138,0.107,0.12,0.013,2.819647117,F_sed_4m_R2_F1_11Oct22,1,1
FCR,10/11/22,50,15,4,2,0.0040715,2,1.828,2,0.144,0.107,0.121,0.014,2.910020422,F_sed_4m_R2_F2_11Oct22,1,1
FCR,10/11/22,50,15,4,2,0.0040715,2,1.828,3,0.138,0.107,0.119,0.012,2.602751185,F_sed_4m_R2_F3_11Oct22,1,1
FCR,10/11/22,50,15,4,2,0.0040715,2,1.828,4,0.138,0.106,0.119,0.013,2.819647117,F_sed_4m_R2_F4_11Oct22,1,1
FCR,10/11/22,50,15,8,1,0.0040715,2,1.774,1,0.08,0.107,0.139,0.032,11.61897744,F_sed_8m_R1_F1_11Oct22,1,1
FCR,10/11/22,50,15,8,1,0.0040715,2,1.774,2,0.076,0.106,0.138,0.032,12.23050257,F_sed_8m_R1_F2_11Oct22,1,1
FCR,10/11/22,50,15,8,1,0.0040715,2,1.774,3,0.078,0.107,0.138,0.031,11.54449682,F_sed_8m_R1_F3_11Oct22,1,1
FCR,10/11/22,50,15,8,1,0.0040715,2,1.774,4,0.08,0.106,0.139,0.033,11.98207049,F_sed_8m_R1_F4_11Oct22,1,1
FCR,10/11/22,50,15,8,2,0.0040715,2,1.774,1,0.078,0.107,0.133,0.026,9.682481204,F_sed_8m_R2_F1_11Oct22,1,1
FCR,10/11/22,50,15,8,2,0.0040715,2,1.774,2,0.076,0.107,0.133,0.026,9.937283341,F_sed_8m_R2_F2_11Oct22,1,1
FCR,10/11/22,50,15,8,2,0.0040715,2,1.774,3,0.082,0.107,0.132,0.025,8.855927931,F_sed_8m_R2_F3_11Oct22,1,1
FCR,10/11/22,50,15,8,2,0.0040715,2,1.774,4,0.078,0.107,0.134,0.027,10.05488433,F_sed_8m_R2_F4_11Oct22,1,1
BVR,10/11/22,50,22,4,1,0.0040715,2,1.724,1,0.136,0.106,0.138,0.032,4.528675592,B_sed_4m_R1_F1_11Oct22,1,1
BVR,10/11/22,50,22,4,1,0.0040715,2,1.724,2,0.142,0.107,0.142,0.035,4.743947143,B_sed_4m_R1_F2_11Oct22,1,1
BVR,10/11/22,50,22,4,1,0.0040715,2,1.724,3,0.136,0.106,0.134,0.028,3.962591143,B_sed_4m_R1_F3_11Oct22,1,1
BVR,10/11/22,50,22,4,1,0.0040715,2,1.724,4,0.14,0.107,0.152,0.045,6.186494336,B_sed_4m_R1_F4_11Oct22,1,1
BVR,10/11/22,50,22,4,2,0.0040715,2,1.754,1,0.14,0.106,0.139,0.033,4.615708496,B_sed_4m_R2_F1_11Oct22,1,1
BVR,10/11/22,50,22,4,2,0.0040715,2,1.754,2,0.138,0.105,0.141,0.036,5.108293988,B_sed_4m_R2_F2_11Oct22,1,1
BVR,10/11/22,50,22,4,2,0.0040715,2,1.754,3,0.142,0.107,0.138,0.031,4.274898607,B_sed_4m_R2_F3_11Oct22,1,1
BVR,10/11/22,50,22,4,2,0.0040715,2,1.754,4,0.144,0.107,0.138,0.031,4.215525016,B_sed_4m_R2_F4_11Oct22,1,1
BVR,10/11/22,50,22,8,1,0.0040715,2,1.734,1,0.08,0.107,0.155,0.048,11.61510723,B_sed_8m_R1_F1_11Oct22,1,1
BVR,10/11/22,50,22,8,1,0.0040715,2,1.734,2,0.08,0.107,0.153,0.046,11.13114443,B_sed_8m_R1_F2_11Oct22,1,1
BVR,10/11/22,50,22,8,1,0.0040715,2,1.734,3,0.082,0.106,0.156,0.05,11.80397076,B_sed_8m_R1_F3_11Oct22,1,1
BVR,10/11/22,50,22,8,1,0.0040715,2,1.734,4,0.082,0.107,0.163,0.056,13.22044725,B_sed_8m_R1_F4_11Oct22,1,1
BVR,10/11/22,50,22,8,2,0.0040715,2,1.82,1,0.082,0.107,0.142,0.035,8.672582902,B_sed_8m_R2_F1_11Oct22,1,1
BVR,10/11/22,50,22,8,2,0.0040715,2,1.82,2,0.084,0.106,0.145,0.039,9.4336463,B_sed_8m_R2_F2_11Oct22,1,1
BVR,10/11/22,50,22,8,2,0.0040715,2,1.82,3,0.082,0.107,0.143,0.036,8.920370985,B_sed_8m_R2_F3_11Oct22,1,1
BVR,10/11/22,50,22,8,2,0.0040715,2,1.82,4,0.082,0.107,0.141,0.034,8.424794819,B_sed_8m_R2_F4_11Oct22,1,1
FCR,10/17/22,50,6,4,1,0.0040715,2,1.77,1,0.22,0.106,0.111,0.005,1.646701573,F_sed_4m_R1_F1_17Oct22,1,1
FCR,10/17/22,50,6,4,1,0.0040715,2,1.77,2,0.218,0.107,0.111,0.004,1.329447142,F_sed_4m_R1_F2_17Oct22,1,1
FCR,10/17/22,50,6,4,1,0.0040715,2,1.77,3,0.216,0.107,0.111,0.004,1.341756837,F_sed_4m_R1_F3_17Oct22,1,1
FCR,10/17/22,50,6,4,1,0.0040715,2,1.77,4,0.216,0.107,0.111,0.004,1.341756837,F_sed_4m_R1_F4_17Oct22,1,1
FCR,10/17/22,50,6,4,2,0.0040715,2,1.718,1,0.22,0.107,0.111,0.004,1.27865912,F_sed_4m_R2_F1_17Oct22,1,1
FCR,10/17/22,50,6,4,2,0.0040715,2,1.718,2,0.218,0.107,0.111,0.004,1.290389937,F_sed_4m_R2_F2_17Oct22,1,1
FCR,10/17/22,50,6,4,2,0.0040715,2,1.718,3,0.22,0.106,0.111,0.005,1.5983239,F_sed_4m_R2_F3_17Oct22,1,1
FCR,10/17/22,50,6,4,2,0.0040715,2,1.718,4,0.22,0.107,0.111,0.004,1.27865912,F_sed_4m_R2_F4_17Oct22,1,1
FCR,10/17/22,50,6,8,1,0.0040715,2,1.606,1,0.082,0.107,0.121,0.014,11.2241648,F_sed_8m_R1_F1_17Oct22,1,1
FCR,10/17/22,50,6,8,1,0.0040715,2,1.606,2,0.08,0.106,0.121,0.015,12.32653813,F_sed_8m_R1_F2_17Oct22,1,1
FCR,10/17/22,50,6,8,1,0.0040715,2,1.606,3,0.084,0.106,0.119,0.013,10.17428544,F_sed_8m_R1_F3_17Oct22,1,1
FCR,10/17/22,50,6,8,1,0.0040715,2,1.606,4,0.08,0.106,0.118,0.012,9.861230505,F_sed_8m_R1_F4_17Oct22,1,1
FCR,10/17/22,50,6,8,2,0.0040715,2,1.804,1,0.082,0.106,0.123,0.017,15.30967293,F_sed_8m_R2_F1_17Oct22,1,1
FCR,10/17/22,50,6,8,2,0.0040715,2,1.804,2,0.08,0.107,0.122,0.015,13.84624831,F_sed_8m_R2_F2_17Oct22,1,1
FCR,10/17/22,50,6,8,2,0.0040715,2,1.804,3,0.08,0.107,0.125,0.018,16.61549797,F_sed_8m_R2_F3_17Oct22,1,1
FCR,10/17/22,50,6,8,2,0.0040715,2,1.804,4,0.082,0.107,0.127,0.02,18.01137992,F_sed_8m_R2_F4_17Oct22,1,1
BVR,10/24/22,50,13,4,1,0.0040715,2,1.555,1,0.142,0.107,0.127,0.02,4.137845332,B_sed_4m_R1_F1_24Oct22,1,1
BVR,10/24/22,50,13,4,1,0.0040715,2,1.555,2,0.14,0.107,0.129,0.022,4.616653149,B_sed_4m_R1_F2_24Oct22,1,1
BVR,10/24/22,50,13,4,1,0.0040715,2,1.555,3,0.14,0.107,0.129,0.022,4.616653149,B_sed_4m_R1_F3_24Oct22,1,1
BVR,10/24/22,50,13,4,1,0.0040715,2,1.555,4,0.138,0.107,0.128,0.021,4.470672022,B_sed_4m_R1_F4_24Oct22,1,1
BVR,10/24/22,50,13,4,2,0.0040715,2,1.209,1,0.142,0.106,0.129,0.023,3.699712706,B_sed_4m_R2_F1_24Oct22,1,1
BVR,10/24/22,50,13,4,2,0.0040715,2,1.209,2,0.14,0.107,0.131,0.024,3.915720777,B_sed_4m_R2_F2_24Oct22,1,1
BVR,10/24/22,50,13,4,2,0.0040715,2,1.209,3,0.14,0.107,0.128,0.021,3.42625568,B_sed_4m_R2_F3_24Oct22,1,1
BVR,10/24/22,50,13,4,2,0.0040715,2,1.209,4,0.142,0.107,0.132,0.025,4.021426854,B_sed_4m_R2_F4_24Oct22,1,1
BVR,10/24/22,50,13,8,1,0.0040715,2,1.738,1,0.084,0.106,0.127,0.021,8.20903277,B_sed_8m_R1_F1_24Oct22,1,1
BVR,10/24/22,50,13,8,1,0.0040715,2,1.738,2,0.08,0.107,0.124,0.017,6.977677855,B_sed_8m_R1_F2_24Oct22,1,1
BVR,10/24/22,50,13,8,1,0.0040715,2,1.738,3,0.082,0.107,0.126,0.019,7.608371836,B_sed_8m_R1_F3_24Oct22,1,1
BVR,10/24/22,50,13,8,1,0.0040715,2,1.738,4,0.082,0.108,0.127,0.019,7.608371836,B_sed_8m_R1_F4_24Oct22,1,1
