"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"FCR","50",2015-08-10 12:00:00,3.8,"1",0.164263411,40.14059381,1,0,4
"FCR","50",2015-08-10 12:00:00,3.8,"2",0.16574081,70.54825582,1,0,4
"FCR","50",2015-08-10 12:00:00,5,"1",16.67024391,123.5808867,1,0,0
"FCR","50",2015-08-10 12:00:00,5,"2",18.31923094,137.916989,1,0,0
"FCR","50",2015-08-10 12:00:00,6.2,"1",2.898508075,254.994597,1,0,0
"FCR","50",2015-08-10 12:00:00,6.2,"2",2.811592156,281.7611339,1,0,0
"FCR","50",2015-08-10 12:00:00,8,"1",0.811917518,371.027764,1,0,0
"FCR","50",2015-08-10 12:00:00,8,"2",0.924153327,363.35964,1,0,0
"FCR","50",2015-08-10 12:00:00,9,"1",0.15391209,353.5707839,1,0,0
"FCR","50",2015-08-10 12:00:00,9,"2",NA,NA,1,1,1
"FCR","100",2015-08-17 12:00:00,0.1,"1",NA,10.98162891,1,1,0
"FCR","100",2015-08-17 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2015-08-17 12:00:00,0.1,"1",0.348279757,4.899577014,1,0,0
"FCR","50",2015-08-17 12:00:00,0.1,"2",0.297556669,5.884978582,1,0,0
"FCR","50",2015-08-17 12:00:00,1.6,"1",0.326592607,NA,1,0,1
"FCR","50",2015-08-17 12:00:00,1.6,"2",NA,NA,1,1,1
"FCR","50",2015-08-17 12:00:00,3.8,"1",0.439946744,53.57704714,1,0,0
"FCR","50",2015-08-17 12:00:00,3.8,"2",0.473960597,62.09254883,1,0,0
"FCR","50",2015-08-17 12:00:00,5,"1",13.08659536,77.44948077,1,0,0
"FCR","50",2015-08-17 12:00:00,5,"2",12.98889927,78.41190117,1,0,0
"FCR","50",2015-08-17 12:00:00,6.2,"1",7.688457929,177.5118679,1,0,0
"FCR","50",2015-08-17 12:00:00,6.2,"2",8.010683628,195.3947828,1,0,0
"FCR","50",2015-08-17 12:00:00,8,"1",2.385445636,384.6936445,1,0,0
"FCR","50",2015-08-17 12:00:00,8,"2",2.625400943,430.1026041,1,0,0
"FCR","50",2015-08-17 12:00:00,9,"1",0.034624119,419.9133775,1,0,0
"FCR","50",2015-08-17 12:00:00,9,"2",0.040684467,411.924278,1,0,0
"FCR","50",2015-08-24 12:00:00,0.1,"1",0.3079844,5.408449923,1,0,0
"FCR","50",2015-08-24 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2015-08-24 12:00:00,1.6,"1",0.341171341,5.254026644,1,0,0
"FCR","50",2015-08-24 12:00:00,1.6,"2",NA,NA,1,1,1
"FCR","50",2015-08-24 12:00:00,3.8,"1",2.905031743,102.10881,1,0,0
"FCR","50",2015-08-24 12:00:00,3.8,"2",NA,NA,1,1,1
"FCR","50",2015-08-24 12:00:00,5,"1",34.94679992,206.0757579,1,0,0
"FCR","50",2015-08-24 12:00:00,5,"2",NA,NA,1,1,1
"FCR","50",2015-08-24 12:00:00,6.2,"1",10.94219929,404.9090235,1,0,0
"FCR","50",2015-08-24 12:00:00,6.2,"2",9.374900334,415.9159924,1,0,0
"FCR","50",2015-08-24 12:00:00,8,"1",3.415513648,222.2433599,1,0,0
"FCR","50",2015-08-24 12:00:00,8,"2",3.738192845,196.6359895,1,0,0
"FCR","50",2015-08-24 12:00:00,9,"1",0.035720341,499.1781802,1,0,0
"FCR","50",2015-08-24 12:00:00,9,"2",0.027998653,495.7368147,1,0,0
"FCR","100",2015-08-31 12:00:00,0.1,"1",NA,NA,1,1,1
"FCR","100",2015-08-31 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2015-08-31 12:00:00,0.1,"1",0.081572457,NA,1,3,1
"FCR","50",2015-08-31 12:00:00,0.1,"2",0.111901975,NA,1,3,1
"FCR","50",2015-08-31 12:00:00,1.6,"1",0.18338848,NA,1,0,1
"FCR","50",2015-08-31 12:00:00,1.6,"2",NA,NA,1,1,1
"FCR","50",2015-08-31 12:00:00,3.8,"1",0.157267641,41.83350702,1,0,0
"FCR","50",2015-08-31 12:00:00,3.8,"2",0.139139895,37.30158019,1,0,0
"FCR","50",2015-08-31 12:00:00,5,"1",66.12070767,315.6281877,1,0,0
"FCR","50",2015-08-31 12:00:00,5,"2",75.1716081,355.2646868,1,0,0
"FCR","50",2015-08-31 12:00:00,6.2,"1",18.01853129,311.7868757,1,0,0
"FCR","50",2015-08-31 12:00:00,6.2,"2",14.88615512,378.8017588,1,0,0
"FCR","50",2015-08-31 12:00:00,8,"1",0.024245296,530.5486192,1,0,0
"FCR","50",2015-08-31 12:00:00,8,"2",0.020341625,569.9698456,1,0,0
"FCR","50",2015-08-31 12:00:00,9,"1",NA,575.1144049,1,1,0
"FCR","50",2015-08-31 12:00:00,9,"2",NA,NA,1,1,1
"BVR","50",2015-09-04 12:00:00,0.1,"1",0.785898786,30.29208723,1,0,0
"BVR","50",2015-09-04 12:00:00,0.1,"2",NA,NA,1,1,1
"BVR","50",2015-09-04 12:00:00,3,"1",0.892536689,25.61788601,1,4,0
"BVR","50",2015-09-04 12:00:00,3,"2",0.386212828,23.84659685,1,4,0
"BVR","50",2015-09-04 12:00:00,6,"1",0.075946994,122.409924,1,4,0
"BVR","50",2015-09-04 12:00:00,6,"2",0.036896304,98.0569848,1,4,0
"BVR","50",2015-09-04 12:00:00,9,"1",210.928623,143.3338456,1,0,0
"BVR","50",2015-09-04 12:00:00,9,"2",NA,NA,1,1,1
"BVR","50",2015-09-04 12:00:00,11,"1",NA,211.9623014,1,1,0
"BVR","50",2015-09-04 12:00:00,11,"2",NA,NA,1,1,1
"FCR","100",2015-09-07 12:00:00,0.1,"1",0.029801976,15.43805847,1,4,0
"FCR","100",2015-09-07 12:00:00,0.1,"2",0.01153379,16.50312735,1,4,0
"FCR","50",2015-09-07 12:00:00,0.1,"1",0.220129704,11.26030503,1,0,0
"FCR","50",2015-09-07 12:00:00,0.1,"2",0.232122252,11.96476219,1,0,0
"FCR","50",2015-09-07 12:00:00,1.6,"1",0.232122252,11.75747475,1,0,0
"FCR","50",2015-09-07 12:00:00,1.6,"2",0.271022374,9.730210033,1,0,0
"FCR","50",2015-09-07 12:00:00,3.8,"1",0.540083154,54.17467871,1,0,0
"FCR","50",2015-09-07 12:00:00,3.8,"2",0.548856745,61.8829635,1,0,0
"FCR","50",2015-09-07 12:00:00,5,"1",42.28872469,212.1456178,1,0,0
"FCR","50",2015-09-07 12:00:00,5,"2",42.06003001,215.161571,1,0,0
"FCR","50",2015-09-07 12:00:00,6.2,"1",18.05126673,271.2660447,1,0,0
"FCR","50",2015-09-07 12:00:00,6.2,"2",18.05412541,280.20063,1,0,0
"FCR","50",2015-09-07 12:00:00,8,"1",8.986909139,451.5596258,1,0,0
"FCR","50",2015-09-07 12:00:00,8,"2",9.014352501,473.6791019,1,0,0
"FCR","50",2015-09-07 12:00:00,9,"1",0.041967072,441.2575225,1,0,0
"FCR","50",2015-09-07 12:00:00,9,"2",0.041967072,400.4435677,1,0,0
"FCR","100",2015-09-14 12:00:00,0.1,"1",0.016505194,17.26637169,1,0,0
"FCR","100",2015-09-14 12:00:00,0.1,"2",0.015215962,16.42626364,1,0,0
"FCR","50",2015-09-14 12:00:00,0.1,"1",3.423576015,39.66088697,1,0,4
"FCR","50",2015-09-14 12:00:00,0.1,"2",4.462469951,92.90436509,1,0,4
"FCR","50",2015-09-14 12:00:00,1.6,"1",3.140084159,50.34685877,1,0,0
"FCR","50",2015-09-14 12:00:00,1.6,"2",3.098597546,37.76362743,1,0,0
"FCR","50",2015-09-14 12:00:00,3.8,"1",2.652616455,39.66088697,1,0,0
"FCR","50",2015-09-14 12:00:00,3.8,"2",2.742504117,39.42067423,1,0,0
"FCR","50",2015-09-14 12:00:00,5,"1",66.49116095,502.8904726,1,0,3
"FCR","50",2015-09-14 12:00:00,5,"2",69.17626675,307.8660735,1,0,3
"FCR","50",2015-09-14 12:00:00,6.2,"1",4.418146411,966.7144669,1,0,3
"FCR","50",2015-09-14 12:00:00,6.2,"2",3.611462267,598.9001413,1,0,3
"FCR","50",2015-09-14 12:00:00,8,"1",0.053319581,620.2648335,1,0,0
"FCR","50",2015-09-14 12:00:00,8,"2",0.047073364,696.1883066,1,0,0
"FCR","50",2015-09-14 12:00:00,9,"1",0.014786191,713.3718893,1,0,0
"FCR","50",2015-09-14 12:00:00,9,"2",0.01791707,636.1926967,1,0,0
"BVR","50",2015-09-18 12:00:00,0.1,"1",0.363580366,14.0646587,1,0,0
"BVR","50",2015-09-18 12:00:00,0.1,"2",0.315992037,11.22858632,1,0,0
"BVR","50",2015-09-18 12:00:00,3,"1",0.461177302,15.41537692,1,0,0
"BVR","50",2015-09-18 12:00:00,3,"2",0.472956528,12.9450374,1,0,0
"BVR","50",2015-09-18 12:00:00,6,"1",0.345755299,48.11986431,1,4,0
"BVR","50",2015-09-18 12:00:00,6,"2",0.099673809,42.0119774,1,4,0
"BVR","50",2015-09-18 12:00:00,9,"1",263.1585582,219.6588901,1,0,0
"BVR","50",2015-09-18 12:00:00,9,"2",278.5894654,217.3437976,1,0,0
"BVR","50",2015-09-18 12:00:00,11,"1",NA,250.6188363,1,1,0
"BVR","50",2015-09-18 12:00:00,11,"2",NA,NA,1,1,1
"FCR","100",2015-09-21 12:00:00,0.1,"1",0.054160412,15.83164757,1,4,0
"FCR","100",2015-09-21 12:00:00,0.1,"2",0.022818599,18.75430495,1,4,0
"FCR","50",2015-09-21 12:00:00,0.1,"1",0.390271715,22.55561248,1,0,0
"FCR","50",2015-09-21 12:00:00,0.1,"2",0.40507626,23.37803523,1,0,0
"FCR","50",2015-09-21 12:00:00,1.6,"1",0.555104136,20.34731231,1,0,0
"FCR","50",2015-09-21 12:00:00,1.6,"2",0.419863674,20.85130615,1,0,0
"FCR","50",2015-09-21 12:00:00,3.8,"1",0.399156497,23.86361162,1,0,0
"FCR","50",2015-09-21 12:00:00,3.8,"2",0.410993281,24.49759414,1,0,0
"FCR","50",2015-09-21 12:00:00,5,"1",39.97925632,223.9806909,1,0,0
"FCR","50",2015-09-21 12:00:00,5,"2",48.30405051,241.5056961,1,0,0
"FCR","50",2015-09-21 12:00:00,6.2,"1",7.825702065,613.1179831,1,0,0
"FCR","50",2015-09-21 12:00:00,6.2,"2",8.180435564,622.0264435,1,0,0
"FCR","50",2015-09-21 12:00:00,8,"1",6.314035864,534.4205112,1,0,0
"FCR","50",2015-09-21 12:00:00,8,"2",6.226496791,538.9079858,1,0,0
"FCR","50",2015-09-21 12:00:00,9,"1",0.048353974,672.0103101,1,0,0
"FCR","50",2015-09-21 12:00:00,9,"2",0.041997468,647.4495721,1,0,0
"FCR","100",2015-09-28 12:00:00,0.1,"1",0.012662419,17.31236101,1,3,0
"FCR","100",2015-09-28 12:00:00,0.1,"2",0.017713177,16.65086656,1,3,0
"FCR","50",2015-09-28 12:00:00,0.1,"1",0.164855713,36.00675218,1,0,3
"FCR","50",2015-09-28 12:00:00,0.1,"2",0.173824368,51.59619258,1,0,3
"FCR","50",2015-09-28 12:00:00,1.6,"1",0.113917753,42.08634954,1,0,0
"FCR","50",2015-09-28 12:00:00,1.6,"2",0.116919543,37.09778412,1,0,0
"FCR","50",2015-09-28 12:00:00,3.8,"1",0.15887321,45.35562611,1,0,0
"FCR","50",2015-09-28 12:00:00,3.8,"2",0.149894357,39.24291323,1,0,0
"FCR","50",2015-09-28 12:00:00,5,"1",5.697096324,111.0663428,1,0,4
"FCR","50",2015-09-28 12:00:00,5,"2",6.418076544,234.5312096,1,0,4
"FCR","50",2015-09-28 12:00:00,6.2,"1",6.067412609,264.6549973,1,0,0
"FCR","50",2015-09-28 12:00:00,6.2,"2",5.885748301,262.2827759,1,0,0
"FCR","50",2015-09-28 12:00:00,8,"1",0.021613363,632.8569267,1,0,0
"FCR","50",2015-09-28 12:00:00,8,"2",0.021008757,706.8955275,1,0,0
"FCR","50",2015-09-28 12:00:00,9,"1",0.1686244,581.6098787,1,0,0
"FCR","50",2015-09-28 12:00:00,9,"2",0.173824368,573.2580559,1,0,0
"BVR","50",2015-10-02 12:00:00,0.1,"1",0.246465381,23.54836422,1,0,0
"BVR","50",2015-10-02 12:00:00,0.1,"2",0.256639136,21.59776463,1,0,0
"BVR","50",2015-10-02 12:00:00,3,"1",0.249129276,19.73820983,1,0,0
"BVR","50",2015-10-02 12:00:00,3,"2",0.264921903,19.46401979,1,0,0
"BVR","50",2015-10-02 12:00:00,6,"1",0.261125041,28.7111007,1,0,0
"BVR","50",2015-10-02 12:00:00,6,"2",0.219886589,37.73719413,1,0,0
"BVR","50",2015-10-02 12:00:00,9,"1",137.9791113,191.1069205,1,0,0
"BVR","50",2015-10-02 12:00:00,9,"2",122.5238174,246.4211372,1,0,0
"BVR","50",2015-10-02 12:00:00,11,"1",301.7275218,191.267378,1,0,0
"BVR","50",2015-10-02 12:00:00,11,"2",293.2716571,212.3805726,1,0,0
"FCR","50",2015-10-05 12:00:00,0.1,"1",0.039108699,48.27177239,1,4,0
"FCR","50",2015-10-05 12:00:00,0.1,"2",0.284635845,53.42851712,1,4,0
"FCR","50",2015-10-05 12:00:00,1.6,"1",0.042179259,51.80135111,1,0,0
"FCR","50",2015-10-05 12:00:00,1.6,"2",0.041054482,51.66779805,1,0,0
"FCR","50",2015-10-05 12:00:00,3.8,"1",0.156986836,16.89733587,1,3,4
"FCR","50",2015-10-05 12:00:00,3.8,"2",0.114846879,41.38177072,1,3,4
"FCR","50",2015-10-05 12:00:00,5,"1",0.055097683,79.98181337,1,3,0
"FCR","50",2015-10-05 12:00:00,5,"2",0.033695516,69.1530334,1,3,0
"FCR","50",2015-10-05 12:00:00,6.2,"1",0.019696343,49.40173295,1,0,4
"FCR","50",2015-10-05 12:00:00,6.2,"2",0.024262883,130.9440262,1,0,4
"FCR","50",2015-10-05 12:00:00,8,"1",0.025236878,41.35988155,1,3,4
"FCR","50",2015-10-05 12:00:00,8,"2",0.036980178,111.7343914,1,3,4
"FCR","50",2015-10-05 12:00:00,9,"1",0.021523144,55.75391855,1,0,0
"FCR","50",2015-10-05 12:00:00,9,"2",0.019544099,57.21161917,1,0,0
"FCR","100",2015-10-19 12:00:00,0.1,"1",0.020074785,15.96884863,1,0,0
"FCR","100",2015-10-19 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2015-10-19 12:00:00,0.1,"1",0.132263129,39.50996537,1,0,0
"FCR","50",2015-10-19 12:00:00,0.1,"2",0.144660908,37.04990919,1,0,0
"FCR","50",2015-10-19 12:00:00,1.6,"1",0.148699861,38.46375786,1,0,0
"FCR","50",2015-10-19 12:00:00,1.6,"2",0.13806842,36.22489187,1,0,0
"FCR","50",2015-10-19 12:00:00,3.8,"1",0.138159583,39.55359671,1,0,0
"FCR","50",2015-10-19 12:00:00,3.8,"2",0.157472029,40.25212625,1,0,0
"FCR","50",2015-10-19 12:00:00,5,"1",0.149853624,40.79841327,1,0,0
"FCR","50",2015-10-19 12:00:00,5,"2",0.118393209,34.01599165,1,0,0
"FCR","50",2015-10-19 12:00:00,6.2,"1",0.179180348,37.48458535,1,3,3
"FCR","50",2015-10-19 12:00:00,6.2,"2",0.121588211,27.07516607,1,3,3
"FCR","50",2015-10-19 12:00:00,8,"1",NA,11.60785008,1,1,0
"FCR","50",2015-10-19 12:00:00,8,"2",NA,NA,1,1,1
"FCR","50",2015-10-19 12:00:00,9,"1",0.174211172,38.00661234,1,0,0
"FCR","50",2015-10-19 12:00:00,9,"2",0.189476393,35.42267764,1,0,0
"BVR","50",2015-10-23 12:00:00,0.1,"1",0.017218641,16.20673927,1,4,0
"BVR","50",2015-10-23 12:00:00,0.1,"2",0.061925791,17.79752381,1,4,0
"BVR","50",2015-10-23 12:00:00,3,"1",0.29734196,19.57967225,1,4,0
"BVR","50",2015-10-23 12:00:00,3,"2",0.014818342,18.14935475,1,4,0
"BVR","50",2015-10-23 12:00:00,6,"1",0.279959602,27.92294502,1,4,0
"BVR","50",2015-10-23 12:00:00,6,"2",0.007766898,28.30223974,1,4,0
"BVR","50",2015-10-23 12:00:00,9,"1",287.4490364,591.4815238,1,0,0
"BVR","50",2015-10-23 12:00:00,9,"2",NA,NA,1,1,1
"BVR","50",2015-10-23 12:00:00,11,"1",339.4758123,144.9713978,1,0,4
"BVR","50",2015-10-23 12:00:00,11,"2",393.631181,264.0827533,1,0,4
"FCR","100",2015-11-09 12:00:00,0.1,"1",0.009707506,18.39746079,1,3,3
"FCR","100",2015-11-09 12:00:00,0.1,"2",0.006295266,11.70989941,1,3,3
"FCR","50",2015-11-09 12:00:00,0.1,"1",0.207354753,27.92334694,1,0,0
"FCR","50",2015-11-09 12:00:00,0.1,"2",0.171581435,29.03372275,1,0,0
"FCR","50",2015-11-09 12:00:00,1.6,"1",0.184996724,25.66738202,1,0,0
"FCR","50",2015-11-09 12:00:00,1.6,"2",0.172297264,28.61445917,1,0,0
"FCR","50",2015-11-09 12:00:00,3.8,"1",0.182404173,NA,1,0,1
"FCR","50",2015-11-09 12:00:00,3.8,"2",NA,NA,1,1,1
"FCR","50",2015-11-09 12:00:00,5,"1",0.082906159,22.30025765,1,0,4
"FCR","50",2015-11-09 12:00:00,5,"2",0.097311805,55.60706145,1,0,4
"FCR","50",2015-11-09 12:00:00,6.2,"1",0.127333216,43.55774278,1,0,0
"FCR","50",2015-11-09 12:00:00,6.2,"2",0.118082381,49.06449326,1,0,0
"FCR","50",2015-11-09 12:00:00,8,"1",0.073113412,NA,1,0,1
"FCR","50",2015-11-09 12:00:00,8,"2",NA,NA,1,1,1
"FCR","50",2015-11-09 12:00:00,9,"1",0.066290277,NA,1,0,1
"FCR","50",2015-11-09 12:00:00,9,"2",NA,NA,1,1,1
"FCR","100",2015-12-07 12:00:00,0.1,"1",0.011691796,18.973184,1,0,0
"FCR","100",2015-12-07 12:00:00,0.1,"2",0.009735565,19.82533544,1,0,0
"FCR","50",2015-12-07 12:00:00,0.1,"1",0.095331699,31.37938199,1,0,0
"FCR","50",2015-12-07 12:00:00,0.1,"2",0.099990845,30.14567947,1,0,0
"FCR","50",2015-12-07 12:00:00,1.6,"1",0.101502412,29.94030032,1,0,0
"FCR","50",2015-12-07 12:00:00,1.6,"2",0.098016302,31.79116,1,0,0
"FCR","50",2015-12-07 12:00:00,3.8,"1",0.098417404,33.21158782,1,0,0
"FCR","50",2015-12-07 12:00:00,3.8,"2",0.097800319,29.21061386,1,0,0
"FCR","50",2015-12-07 12:00:00,5,"1",0.098417404,31.8369299,1,0,0
"FCR","50",2015-12-07 12:00:00,5,"2",0.095331699,32.40933686,1,0,0
"FCR","50",2015-12-07 12:00:00,6.2,"1",0.095331699,33.23452438,1,0,0
"FCR","50",2015-12-07 12:00:00,6.2,"2",0.101317331,30.62516187,1,0,0
"FCR","50",2015-12-07 12:00:00,8,"1",0.098417404,34.72720115,1,0,0
"FCR","50",2015-12-07 12:00:00,8,"2",0.104586721,26.18706323,1,0,0
"FCR","50",2015-12-07 12:00:00,9,"1",0.098417404,32.50097065,1,0,0
"FCR","50",2015-12-07 12:00:00,9,"2",NA,NA,1,1,1
"FCR","100",2016-01-11 12:00:00,0.1,"1",0.006965084,20.0287935,1,0,0
"FCR","100",2016-01-11 12:00:00,0.1,"2",0.005527837,15.78437106,1,2,0
"FCR","50",2016-01-11 12:00:00,0.1,"1",0.106624435,23.21270476,1,0,0
"FCR","50",2016-01-11 12:00:00,0.1,"2",0.105485762,22.85077486,1,0,0
"FCR","50",2016-01-11 12:00:00,1.6,"1",0.107500223,18.64036891,1,0,0
"FCR","50",2016-01-11 12:00:00,1.6,"2",0.092089341,18.08005373,1,0,0
"FCR","50",2016-01-11 12:00:00,3.8,"1",0.100599712,14.40992816,1,0,0
"FCR","50",2016-01-11 12:00:00,3.8,"2",0.11567527,23.77981485,1,0,0
"FCR","50",2016-01-11 12:00:00,5,"1",0.111597586,23.82710768,1,0,0
"FCR","50",2016-01-11 12:00:00,5,"2",0.100809801,23.57493906,1,0,0
"FCR","50",2016-01-11 12:00:00,6.2,"1",0.112350283,23.40165859,1,0,0
"FCR","50",2016-01-11 12:00:00,6.2,"2",0.100140505,17.76908976,1,0,0
"FCR","50",2016-01-11 12:00:00,8,"1",0.104539659,19.0455048,1,0,0
"FCR","50",2016-01-11 12:00:00,8,"2",0.108358399,21.21802257,1,0,0
"FCR","50",2016-01-11 12:00:00,9,"1",0.109794315,17.19441324,1,0,0
"FCR","50",2016-01-11 12:00:00,9,"2",0.102506896,25.21666836,1,0,0
"FCR","100",2016-02-05 12:00:00,0.1,"1",0.007757377,17.23318794,1,0,0
"FCR","100",2016-02-05 12:00:00,0.1,"2",0.010175691,11.59764746,1,0,0
"FCR","50",2016-02-05 12:00:00,0.1,"1",0.279939406,29.58831468,1,0,0
"FCR","50",2016-02-05 12:00:00,0.1,"2",0.275447753,23.62742006,1,0,0
"FCR","50",2016-02-05 12:00:00,1.6,"1",0.251199364,33.63284496,1,0,0
"FCR","50",2016-02-05 12:00:00,1.6,"2",0.254191188,27.72996157,1,0,0
"FCR","50",2016-02-05 12:00:00,3.8,"1",0.264471469,29.53460988,1,0,0
"FCR","50",2016-02-05 12:00:00,3.8,"2",NA,NA,1,1,1
"FCR","50",2016-02-05 12:00:00,5,"1",0.264580762,30.80719239,1,0,0
"FCR","50",2016-02-05 12:00:00,5,"2",0.21810435,27.94402818,1,0,0
"FCR","50",2016-02-05 12:00:00,6.2,"1",0.353616454,46.25972906,1,0,0
"FCR","50",2016-02-05 12:00:00,6.2,"2",0.351376751,42.58333038,1,0,0
"FCR","50",2016-02-05 12:00:00,8,"1",0.360222376,60.37289479,1,3,0
"FCR","50",2016-02-05 12:00:00,8,"2",0.25661011,47.64255724,1,3,0
"FCR","50",2016-02-05 12:00:00,9,"1",0.315309311,163.6555467,1,0,0
"FCR","50",2016-02-05 12:00:00,9,"2",0.315766101,123.3810591,1,0,0
"FCR","100",2016-03-30 12:00:00,0.1,"1",0.007349491,17.08027112,1,0,0
"FCR","100",2016-03-30 12:00:00,0.1,"2",0.008340722,15.97530444,1,0,0
"FCR","50",2016-03-30 12:00:00,0.1,"1",0.138188131,12.95967754,1,0,0
"FCR","50",2016-03-30 12:00:00,0.1,"2",0.137675277,15.75169426,1,0,0
"FCR","50",2016-03-30 12:00:00,1.6,"1",0.170954613,15.87093752,1,3,0
"FCR","50",2016-03-30 12:00:00,1.6,"2",0.118760655,18.77343444,1,3,0
"FCR","50",2016-03-30 12:00:00,3.8,"1",0.186239302,15.12624842,1,0,0
"FCR","50",2016-03-30 12:00:00,3.8,"2",0.19625324,15.99021622,1,0,0
"FCR","50",2016-03-30 12:00:00,5,"1",0.172213945,16.87099085,1,0,0
"FCR","50",2016-03-30 12:00:00,5,"2",0.140717694,22.81734325,1,0,0
"FCR","50",2016-03-30 12:00:00,6.2,"1",0.122770088,36.97061955,1,0,0
"FCR","50",2016-03-30 12:00:00,6.2,"2",0.124893877,37.50377486,1,0,0
"FCR","50",2016-03-30 12:00:00,8,"1",0.124465742,124.484344,1,3,0
"FCR","50",2016-03-30 12:00:00,8,"2",0.086160616,94.91299505,1,3,0
"FCR","50",2016-03-30 12:00:00,9,"1",0.065338683,42.45786883,1,3,0
"FCR","50",2016-03-30 12:00:00,9,"2",0.090359446,55.32646012,1,3,0
"BVR","50",2016-04-06 12:00:00,0.1,"1",0.039701696,17.06123662,1,0,0
"BVR","50",2016-04-06 12:00:00,0.1,"2",0.037183317,14.37767194,1,0,0
"BVR","50",2016-04-06 12:00:00,3,"1",0.034803126,13.08747949,1,0,0
"BVR","50",2016-04-06 12:00:00,3,"2",0.033534549,12.4888021,1,0,0
"BVR","50",2016-04-06 12:00:00,6,"1",0.016797622,29.60626173,1,0,0
"BVR","50",2016-04-06 12:00:00,6,"2",0.016484112,27.8022998,1,0,0
"BVR","50",2016-04-06 12:00:00,9,"1",0.008572477,NA,1,0,1
"BVR","50",2016-04-06 12:00:00,9,"2",NA,NA,1,1,1
"BVR","50",2016-04-06 12:00:00,11,"1",0.004945066,55.07651375,1,2,0
"BVR","50",2016-04-06 12:00:00,11,"2",0.005782311,58.5484766,1,2,0
"FCR","100",2016-04-11 12:00:00,0.1,"1",0.006037928,9.711705411,1,0,0
"FCR","100",2016-04-11 12:00:00,0.1,"2",0.005922621,15.25536777,1,2,0
"FCR","50",2016-04-11 12:00:00,0.1,"1",0.079266711,15.84065471,1,0,0
"FCR","50",2016-04-11 12:00:00,0.1,"2",0.083928974,13.71229849,1,0,0
"FCR","50",2016-04-11 12:00:00,1.6,"1",0.083000023,15.50237022,1,0,0
"FCR","50",2016-04-11 12:00:00,1.6,"2",0.084352666,15.60642315,1,0,0
"FCR","50",2016-04-11 12:00:00,3.8,"1",0.097637358,17.90336932,1,0,0
"FCR","50",2016-04-11 12:00:00,3.8,"2",0.097019255,16.76608649,1,0,0
"FCR","50",2016-04-11 12:00:00,5,"1",0.10020679,19.58322585,1,0,0
"FCR","50",2016-04-11 12:00:00,5,"2",0.111449368,15.95782888,1,0,0
"FCR","50",2016-04-11 12:00:00,6.2,"1",0.104660451,33.42837784,1,0,0
"FCR","50",2016-04-11 12:00:00,6.2,"2",0.099637692,31.94326514,1,0,0
"FCR","50",2016-04-11 12:00:00,8,"1",0.057006003,56.92473712,1,0,3
"FCR","50",2016-04-11 12:00:00,8,"2",0.058199993,39.99461579,1,0,3
"FCR","50",2016-04-11 12:00:00,9,"1",0.081598221,83.17039065,1,0,0
"FCR","50",2016-04-11 12:00:00,9,"2",0.082103553,86.67182068,1,0,0
"FCR","1.1",2016-04-18 12:00:00,0.1,"1",1.662871093,231.1503668,1,0,0
"FCR","1.1",2016-04-18 12:00:00,0.1,"2",1.674307619,230.2261307,1,0,0
"FCR","100",2016-04-18 12:00:00,0.1,"1",0.008297628,13.31850482,1,0,0
"FCR","100",2016-04-18 12:00:00,0.1,"2",0.009036988,17.16627495,1,0,0
"FCR","50",2016-04-18 12:00:00,0.1,"1",0.164090184,12.26102669,1,0,0
"FCR","50",2016-04-18 12:00:00,0.1,"2",0.163869073,13.20405044,1,0,0
"FCR","50",2016-04-18 12:00:00,1.6,"1",0.171230033,20.50272639,1,0,0
"FCR","50",2016-04-18 12:00:00,1.6,"2",0.176228816,15.75346494,1,0,0
"FCR","50",2016-04-18 12:00:00,3.8,"1",0.195018287,14.35013257,1,0,0
"FCR","50",2016-04-18 12:00:00,3.8,"2",0.187926017,15.41330213,1,0,0
"FCR","50",2016-04-18 12:00:00,5,"1",0.166438901,16.98464951,1,0,0
"FCR","50",2016-04-18 12:00:00,5,"2",0.165323165,15.85955331,1,0,0
"FCR","50",2016-04-18 12:00:00,6.2,"1",0.126744779,34.33721076,1,0,0
"FCR","50",2016-04-18 12:00:00,6.2,"2",0.126590787,39.97045058,1,0,0
"FCR","50",2016-04-18 12:00:00,8,"1",0.079623748,72.11447373,1,0,0
"FCR","50",2016-04-18 12:00:00,8,"2",0.075174346,61.3936403,1,0,0
"FCR","50",2016-04-18 12:00:00,9,"1",0.050889579,NA,1,0,1
"FCR","50",2016-04-18 12:00:00,9,"2",NA,NA,1,1,1
"BVR","1.1",2016-04-20 12:00:00,0.1,"1",69.62562427,204.2999412,1,0,0
"BVR","1.1",2016-04-20 12:00:00,0.1,"2",NA,NA,1,1,1
"BVR","50",2016-04-20 12:00:00,0.1,"1",0.121713878,10.87008715,1,3,0
"BVR","50",2016-04-20 12:00:00,0.1,"2",0.186020931,9.771151357,1,3,0
"BVR","50",2016-04-20 12:00:00,3,"1",0.110085764,7.83619595,1,0,0
"BVR","50",2016-04-20 12:00:00,3,"2",0.118761357,8.915797259,1,0,0
