"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"BVR",2022-11-28,50,12,8,1,0.0040715,1.8,1.422,2,0.12,0.112,0.127,0.015,3.63809406852511,"B_sed_8m_R1_F2_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,1,0.0040715,1.8,1.422,3,0.122,0.112,0.127,0.015,3.57845318215585,"B_sed_8m_R1_F3_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,1,0.0040715,1.8,1.422,4,0.12,0.113,0.128,0.015,3.63809406852511,"B_sed_8m_R1_F4_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,2,0.0040715,1.8,1.732,1,0.12,0.112,0.124,0.012,3.54496704736174,"B_sed_8m_R2_F1_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,2,0.0040715,1.8,1.732,2,0.122,0.112,0.125,0.013,3.77742390292645,"B_sed_8m_R2_F2_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,2,0.0040715,1.8,1.732,3,0.13,0.111,0.127,0.016,4.36303636598368,"B_sed_8m_R2_F3_28Nov22",1,1,1
"BVR",2022-11-28,50,12,8,2,0.0040715,1.8,1.732,4,0.13,0.112,0.127,0.015,4.0903465931097,"B_sed_8m_R2_F4_28Nov22",1,1,1
"BVR",2023-04-24,50,14,4,1,0.0040715,1.8,1.724,1,0.162,0.112,0.128,0.016,2.98716873279893,"B_sed_4m_R1_F1_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,1,0.0040715,1.8,1.724,2,0.16,0.112,0.132,0.02,3.78063542744864,"B_sed_4m_R1_F2_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,1,0.0040715,1.8,1.724,3,0.142,0.112,0.131,0.019,4.04687735895911,"B_sed_4m_R1_F3_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,1,0.0040715,1.8,1.724,4,0.14,0.111,0.128,0.017,3.67261727237868,"B_sed_4m_R1_F4_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,2,0.0040715,1.8,1.74,1,0.302,0.112,0.122,0.01,1.01078742547912,"B_sed_4m_R2_F1_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,2,0.0040715,1.8,1.74,2,0.198,0.112,0.121,0.009,1.38753546588497,"B_sed_4m_R2_F2_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,2,0.0040715,1.8,1.74,3,0.2,0.111,0.12,0.009,1.37366011122612,"B_sed_4m_R2_F3_24Apr23",1,1,1
"BVR",2023-04-24,50,14,4,2,0.0040715,1.8,1.74,4,0.2,0.112,0.143,0.031,4.73149593866774,"B_sed_4m_R2_F4_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,1,0.0040715,1.8,1.714,1,0.1,0.112,0.126,0.014,4.20975070612796,"B_sed_8m_R1_F1_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,1,0.0040715,1.8,1.714,2,0.102,0.111,0.126,0.015,4.42200704425206,"B_sed_8m_R1_F2_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,1,0.0040715,1.8,1.714,3,0.1,0.112,0.125,0.013,3.90905422711882,"B_sed_8m_R1_F3_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,1,0.0040715,1.8,1.714,4,0.102,0.112,0.126,0.014,4.12720657463526,"B_sed_8m_R1_F4_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,2,0.0040715,1.8,1.69,1,0.1,0.112,0.118,0.006,1.77891615936563,"B_sed_8m_R2_F1_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,2,0.0040715,1.8,1.69,2,0.1,0.112,0.119,0.007,2.07540218592656,"B_sed_8m_R2_F2_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,2,0.0040715,1.8,1.69,3,0.1,0.112,0.119,0.007,2.07540218592656,"B_sed_8m_R2_F3_24Apr23",1,1,1
"BVR",2023-04-24,50,14,8,2,0.0040715,1.8,1.69,4,0.1,0.113,0.12,0.007,2.07540218592656,"B_sed_8m_R2_F4_24Apr23",1,1,1
"FCR",2023-05-01,50,21,4,1,0.0040715,1.8,1.822,1,0.2,0.112,0.121,0.009,0.958930545078157,"F_sed_4m_R1_F1_01May23",1,1,1
"FCR",2023-05-01,50,21,4,1,0.0040715,1.8,1.822,2,0.2,0.112,0.121,0.009,0.958930545078157,"F_sed_4m_R1_F2_01May23",1,1,1
"FCR",2023-05-01,50,21,4,1,0.0040715,1.8,1.822,3,0.182,0.112,0.12,0.008,0.936684293116636,"F_sed_4m_R1_F3_01May23",1,1,1
"FCR",2023-05-01,50,21,4,1,0.0040715,1.8,1.822,4,0.18,0.113,0.12,0.007,0.828705409326802,"F_sed_4m_R1_F4_01May23",1,1,1
"FCR",2023-05-01,50,21,4,2,0.0040715,1.8,1.816,1,0.182,0.112,0.121,0.009,1.05029967663957,"F_sed_4m_R2_F1_01May23",1,1,1
"FCR",2023-05-01,50,21,4,2,0.0040715,1.8,1.816,2,0.178,0.112,0.12,0.008,0.954579481390267,"F_sed_4m_R2_F2_01May23",1,1,1
"FCR",2023-05-01,50,21,4,2,0.0040715,1.8,1.816,3,0.182,0.113,0.123,0.01,1.16699964071063,"F_sed_4m_R2_F3_01May23",1,1,1
"FCR",2023-05-01,50,21,4,2,0.0040715,1.8,1.816,4,0.184,0.112,0.12,0.008,0.923451889605802,"F_sed_4m_R2_F4_01May23",1,1,1
"FCR",2023-05-01,50,21,8,1,0.0040715,1.8,1.798,1,0.1,0.111,0.118,0.007,1.47202095869663,"F_sed_8m_R1_F1_01May23",1,1,1
"FCR",2023-05-01,50,21,8,1,0.0040715,1.8,1.798,2,0.102,0.111,0.12,0.009,1.85548860339911,"F_sed_8m_R1_F2_01May23",1,1,1
"FCR",2023-05-01,50,21,8,1,0.0040715,1.8,1.798,3,0.106,0.111,0.118,0.007,1.38869901763833,"F_sed_8m_R1_F3_01May23",1,1,1
"FCR",2023-05-01,50,21,8,1,0.0040715,1.8,1.798,4,0.1,0.112,0.12,0.008,1.68230966708186,"F_sed_8m_R1_F4_01May23",1,1,1
"FCR",2023-05-01,50,21,8,2,0.0040715,1.8,1.752,1,0.1,0.111,0.118,0.007,1.43436080068771,"F_sed_8m_R2_F1_01May23",1,1,1
"FCR",2023-05-01,50,21,8,2,0.0040715,1.8,1.752,2,0.1,0.113,0.12,0.007,1.43436080068771,"F_sed_8m_R2_F2_01May23",1,1,1
"FCR",2023-05-01,50,21,8,2,0.0040715,1.8,1.752,3,0.102,0.112,0.12,0.008,1.60712694754925,"F_sed_8m_R2_F3_01May23",1,1,1
"FCR",2023-05-01,50,21,8,2,0.0040715,1.8,1.752,4,0.1,0.111,0.117,0.006,1.22945211487518,"F_sed_8m_R2_F4_01May23",1,1,1
"FCR",2023-05-08,50,7,4,1,0.0040715,1.8,1.618,1,0.15,0.112,0.118,0.006,2.27083735373064,"F_sed_4m_R1_F1_08May23",1,1,1
"FCR",2023-05-08,50,7,4,1,0.0040715,1.8,1.618,2,0.18,0.112,0.118,0.006,1.8923644614422,"F_sed_4m_R1_F2_08May23",1,1,1
"FCR",2023-05-08,50,7,4,1,0.0040715,1.8,1.618,3,0.2,0.112,0.117,0.005,1.41927334608165,"F_sed_4m_R1_F3_08May23",1,1,1
"FCR",2023-05-08,50,7,4,1,0.0040715,1.8,1.618,4,0.198,0.113,0.12,0.007,2.00705321668112,"F_sed_4m_R1_F4_08May23",1,1,1
"FCR",2023-05-08,50,7,4,2,0.0040715,1.8,1.715,1,0.2,0.112,0.117,0.005,1.50435957263908,"F_sed_4m_R2_F1_08May23",1,1,1
"FCR",2023-05-08,50,7,4,2,0.0040715,1.8,1.715,2,0.204,0.111,0.118,0.007,2.06480725656344,"F_sed_4m_R2_F2_08May23",1,1,1
"FCR",2023-05-08,50,7,4,2,0.0040715,1.8,1.715,3,0.202,0.113,0.121,0.008,2.38314387744804,"F_sed_4m_R2_F3_08May23",1,1,1
"FCR",2023-05-08,50,7,4,2,0.0040715,1.8,1.715,4,0.204,0.111,0.12,0.009,2.65475218701014,"F_sed_4m_R2_F4_08May23",1,1,1
"FCR",2023-05-08,50,7,8,1,0.0040715,1.8,1.686,1,0.15,0.111,0.118,0.007,2.76065332187155,"F_sed_8m_R1_F1_08May23",1,1,1
"FCR",2023-05-08,50,7,8,1,0.0040715,1.8,1.686,2,0.15,0.112,0.121,0.009,3.54941141383484,"F_sed_8m_R1_F2_08May23",1,1,1
"FCR",2023-05-08,50,7,8,1,0.0040715,1.8,1.686,3,0.148,0.113,0.118,0.005,1.99854246274485,"F_sed_8m_R1_F3_08May23",1,1,1
"FCR",2023-05-08,50,7,8,1,0.0040715,1.8,1.686,4,0.148,0.113,0.12,0.007,2.79795944784278,"F_sed_8m_R1_F4_08May23",1,1,1
"FCR",2023-05-08,50,7,8,2,0.0040715,1.8,1.67,1,0.16,0.113,0.12,0.007,2.56355151664006,"F_sed_8m_R2_F1_08May23",1,1,1
"FCR",2023-05-08,50,7,8,2,0.0040715,1.8,1.67,2,0.162,0.111,0.12,0.009,3.25530351319373,"F_sed_8m_R2_F2_08May23",1,1,1
"FCR",2023-05-08,50,7,8,2,0.0040715,1.8,1.67,3,0.16,0.111,0.121,0.01,3.66221645234294,"F_sed_8m_R2_F3_08May23",1,1,1
"FCR",2023-05-08,50,7,8,2,0.0040715,1.8,1.67,4,0.158,0.111,0.119,0.008,2.96685889810061,"F_sed_8m_R2_F4_08May23",1,1,1
"BVR",2023-05-08,50,14,4,1,0.0040715,1.8,1.537,2,0.252,0.112,0.125,0.013,1.39102265819341,"B_sed_4m_R1_F2_08May23",1,1,1
"BVR",2023-05-08,50,14,4,1,0.0040715,1.8,1.537,3,0.25,0.111,0.127,0.016,1.72572411010333,"B_sed_4m_R1_F3_08May23",1,1,1
"BVR",2023-05-08,50,14,4,1,0.0040715,1.8,1.537,4,0.25,0.112,0.128,0.016,1.72572411010333,"B_sed_4m_R1_F4_08May23",1,1,1
"BVR",2023-05-08,50,14,4,2,0.0040715,1.8,1.8,1,0.252,0.112,0.121,0.009,1.12779976291143,"B_sed_4m_R2_F1_08May23",1,1,1
"BVR",2023-05-08,50,14,4,2,0.0040715,1.8,1.8,2,0.25,0.112,0.121,0.009,1.13682216101472,"B_sed_4m_R2_F2_08May23",1,1,1
"BVR",2023-05-08,50,14,4,2,0.0040715,1.8,1.8,3,0.248,0.112,0.125,0.013,1.65531900685387,"B_sed_4m_R2_F3_08May23",1,1,1
"BVR",2023-05-08,50,14,4,2,0.0040715,1.8,1.8,4,0.25,0.113,0.123,0.01,1.2631357344608,"B_sed_4m_R2_F4_08May23",1,1,1
"BVR",2023-05-08,50,14,8,1,0.0040715,1.8,1.772,1,0.1,0.113,0.121,0.008,2.48697391273837,"B_sed_8m_R1_F1_08May23",1,1,1
"BVR",2023-05-08,50,14,8,1,0.0040715,1.8,1.772,2,0.104,0.113,0.124,0.011,3.28806647116852,"B_sed_8m_R1_F2_08May23",1,1,1
"BVR",2023-05-08,50,14,8,1,0.0040715,1.8,1.772,3,0.098,0.111,0.12,0.009,2.85494454268436,"B_sed_8m_R1_F3_08May23",1,1,1
"BVR",2023-05-08,50,14,8,1,0.0040715,1.8,1.772,4,0.1,0.11,0.12,0.01,3.10871739092297,"B_sed_8m_R1_F4_08May23",1,1,1
"BVR",2023-05-08,50,14,8,2,0.0040715,1.8,1.732,1,0.102,0.111,0.12,0.009,2.6810675148114,"B_sed_8m_R2_F1_08May23",1,1,1
"BVR",2023-05-08,50,14,8,2,0.0040715,1.8,1.732,2,0.102,0.111,0.122,0.011,3.2768602958806,"B_sed_8m_R2_F2_08May23",1,1,1
"BVR",2023-05-08,50,14,8,2,0.0040715,1.8,1.732,3,0.098,0.112,0.122,0.01,3.10055426882951,"B_sed_8m_R2_F3_08May23",1,1,1
"BVR",2023-05-08,50,14,8,2,0.0040715,1.8,1.732,4,0.1,0.113,0.124,0.011,3.34239750179821,"B_sed_8m_R2_F4_08May23",1,1,1
"FCR",2023-05-22,50,14,4,1,0.0040715,1.8,1.81,1,0.198,0.112,0.119,0.007,1.12261011192609,"F_sed_4m_R1_F1_22May23",1,1,1
"FCR",2023-05-22,50,14,4,1,0.0040715,1.8,1.81,2,0.222,0.113,0.12,0.007,1.00124685658273,"F_sed_4m_R1_F2_22May23",1,1,1
"FCR",2023-05-22,50,14,4,1,0.0040715,1.8,1.81,3,0.198,0.112,0.119,0.007,1.12261011192609,"F_sed_4m_R1_F3_22May23",1,1,1
"FCR",2023-05-22,50,14,4,1,0.0040715,1.8,1.81,4,0.192,0.11,0.117,0.007,1.15769167792378,"F_sed_4m_R1_F4_22May23",1,1,1
"FCR",2023-05-22,50,14,4,2,0.0040715,1.8,1.812,1,0.19,0.111,0.119,0.008,1.33848067300758,"F_sed_4m_R2_F1_22May23",1,1,1
"FCR",2023-05-22,50,14,4,2,0.0040715,1.8,1.812,2,0.192,0.112,0.119,0.007,1.15897089524745,"F_sed_4m_R2_F2_22May23",1,1,1
"FCR",2023-05-22,50,14,4,2,0.0040715,1.8,1.812,3,0.202,0.111,0.12,0.009,1.41633784086817,"F_sed_4m_R2_F3_22May23",1,1,1
"FCR",2023-05-22,50,14,4,2,0.0040715,1.8,1.812,4,0.198,0.112,0.119,0.007,1.12385056508844,"F_sed_4m_R2_F4_22May23",1,1,1
"FCR",2023-05-22,50,14,8,1,0.0040715,1.8,1.814,1,0.152,0.112,0.122,0.01,2.09368441366218,"F_sed_8m_R1_F1_22May23",1,1,1
"FCR",2023-05-22,50,14,8,1,0.0040715,1.8,1.814,2,0.15,0.111,0.122,0.011,2.33376022642878,"F_sed_8m_R1_F2_22May23",1,1,1
"FCR",2023-05-22,50,14,8,1,0.0040715,1.8,1.814,3,0.154,0.112,0.121,0.009,1.85984433629212,"F_sed_8m_R1_F3_22May23",1,1,1
"FCR",2023-05-22,50,14,8,1,0.0040715,1.8,1.814,4,0.148,0.113,0.122,0.009,1.93524343100666,"F_sed_8m_R1_F4_22May23",1,1,1
"FCR",2023-05-22,50,14,8,2,0.0040715,1.8,1.8,1,0.146,0.113,0.124,0.011,2.37919402038849,"F_sed_8m_R2_F1_22May23",1,1,1
"FCR",2023-05-22,50,14,8,2,0.0040715,1.8,1.8,2,0.146,0.111,0.121,0.01,2.16290365489863,"F_sed_8m_R2_F2_22May23",1,1,1
"FCR",2023-05-22,50,14,8,2,0.0040715,1.8,1.8,3,0.148,0.112,0.121,0.009,1.92030770441675,"F_sed_8m_R2_F3_22May23",1,1,1
"FCR",2023-05-22,50,14,8,2,0.0040715,1.8,1.8,4,0.15,0.112,0.12,0.008,1.68418097928107,"F_sed_8m_R2_F4_22May23",1,1,1
"BVR",2023-05-22,50,14,4,1,0.0040715,1.8,1.768,1,0.248,0.112,0.121,0.009,1.12561692466063,"B_sed_4m_R1_F1_22May23",1,1,1
"BVR",2023-05-22,50,14,4,1,0.0040715,1.8,1.768,2,0.246,0.112,0.118,0.006,0.756512187847796,"B_sed_4m_R1_F2_22May23",1,1,1
"BVR",2023-05-22,50,14,4,1,0.0040715,1.8,1.768,3,0.248,0.11,0.118,0.008,1.00054837747612,"B_sed_4m_R1_F3_22May23",1,1,1
"BVR",2023-05-22,50,14,4,1,0.0040715,1.8,1.768,4,0.246,0.113,0.121,0.008,1.00868291713039,"B_sed_4m_R1_F4_22May23",1,1,1
"BVR",2023-05-22,50,14,4,2,0.0040715,1.8,1.798,1,0.246,0.112,0.12,0.008,1.02579857748894,"B_sed_4m_R2_F1_22May23",1,1,1
"BVR",2023-05-22,50,14,4,2,0.0040715,1.8,1.798,2,0.25,0.112,0.12,0.008,1.00938580024912,"B_sed_4m_R2_F2_22May23",1,1,1
"BVR",2023-05-22,50,14,4,2,0.0040715,1.8,1.798,3,0.25,0.111,0.12,0.009,1.13555902528026,"B_sed_4m_R2_F3_22May23",1,1,1
"BVR",2023-05-22,50,14,4,2,0.0040715,1.8,1.798,4,0.252,0.112,0.122,0.01,1.25171850229305,"B_sed_4m_R2_F4_22May23",1,1,1
"BVR",2023-05-22,50,14,8,1,0.0040715,1.8,1.768,1,0.2,0.111,0.12,0.009,1.39576498657918,"B_sed_8m_R1_F1_22May23",1,1,1
"BVR",2023-05-22,50,14,8,1,0.0040715,1.8,1.768,2,0.198,0.112,0.121,0.009,1.40986362280726,"B_sed_8m_R1_F2_22May23",1,1,1
"BVR",2023-05-22,50,14,8,1,0.0040715,1.8,1.768,3,0.196,0.112,0.12,0.008,1.26599998782692,"B_sed_8m_R1_F3_22May23",1,1,1
"BVR",2023-05-22,50,14,8,1,0.0040715,1.8,1.768,4,0.194,0.11,0.119,0.009,1.43893297585483,"B_sed_8m_R1_F4_22May23",1,1,1
"BVR",2023-05-22,50,14,8,2,0.0040715,1.8,1.74,1,0.202,0.111,0.118,0.007,1.05782406805092,"B_sed_8m_R2_F1_22May23",1,1,1
"BVR",2023-05-22,50,14,8,2,0.0040715,1.8,1.74,2,0.196,0.112,0.119,0.007,1.09020643748105,"B_sed_8m_R2_F2_22May23",1,1,1
"BVR",2023-05-22,50,14,8,2,0.0040715,1.8,1.74,3,0.198,0.111,0.117,0.006,0.925023643923312,"B_sed_8m_R2_F3_22May23",1,1,1
"BVR",2023-05-22,50,14,8,2,0.0040715,1.8,1.74,4,0.194,0.111,0.118,0.007,1.10144567910456,"B_sed_8m_R2_F4_22May23",1,1,1
"FCR",2023-06-05,50,14,4,1,0.0040715,1.8,1.815,1,0.242,0.112,0.118,0.006,0.789459834037999,"F_sed_4m_R1_F1_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,1,0.0040715,1.8,1.815,2,0.244,0.113,0.118,0.005,0.652490709826489,"F_sed_4m_R1_F2_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,1,0.0040715,1.8,1.815,3,0.248,0.11,0.115,0.005,0.64196666611961,"F_sed_4m_R1_F3_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,1,0.0040715,1.8,1.815,4,0.246,0.112,0.117,0.005,0.647185907307574,"F_sed_4m_R1_F4_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,2,0.0040715,1.8,1.824,1,0.246,0.113,0.12,0.007,0.910553131074722,"F_sed_4m_R2_F1_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,2,0.0040715,1.8,1.824,2,0.25,0.114,0.119,0.005,0.639988772126805,"F_sed_4m_R2_F2_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,2,0.0040715,1.8,1.824,3,0.258,0.111,0.117,0.006,0.744172990845122,"F_sed_4m_R2_F3_05Jun23",1,1,1
"FCR",2023-06-05,50,14,4,2,0.0040715,1.8,1.824,4,0.25,0.11,0.117,0.007,0.895984280977527,"F_sed_4m_R2_F4_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,1,0.0040715,1.8,1.764,1,0.154,0.111,0.121,0.01,2.00953412300582,"F_sed_8m_R1_F1_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,1,0.0040715,1.8,1.764,2,0.15,0.113,0.123,0.01,2.0631216996193,"F_sed_8m_R1_F2_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,1,0.0040715,1.8,1.764,3,0.15,0.113,0.121,0.008,1.65049735969544,"F_sed_8m_R1_F3_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,1,0.0040715,1.8,1.764,4,0.148,0.112,0.119,0.007,1.46370120581099,"F_sed_8m_R1_F4_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,2,0.0040715,1.8,1.765,1,0.146,0.11,0.117,0.007,1.48459303645959,"F_sed_8m_R2_F1_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,2,0.0040715,1.8,1.765,2,0.148,0.111,0.118,0.007,1.46453096839932,"F_sed_8m_R2_F2_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,2,0.0040715,1.8,1.765,3,0.148,0.112,0.119,0.007,1.46453096839932,"F_sed_8m_R2_F3_05Jun23",1,1,1
"FCR",2023-06-05,50,14,8,2,0.0040715,1.8,1.765,4,0.148,0.11,0.118,0.008,1.67374967817065,"F_sed_8m_R2_F4_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,1,0.0040715,1.8,1.817,1,0.304,0.111,0.118,0.007,0.734001434877874,"B_sed_4m_R1_F1_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,1,0.0040715,1.8,1.817,2,0.292,0.112,0.12,0.008,0.873332431322402,"B_sed_4m_R1_F2_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,1,0.0040715,1.8,1.817,3,0.334,0.112,0.12,0.008,0.763512185467489,"B_sed_4m_R1_F3_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,1,0.0040715,1.8,1.817,4,0.292,0.112,0.12,0.008,0.873332431322402,"B_sed_4m_R1_F4_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,2,0.0040715,1.8,1.822,1,0.312,0.112,0.122,0.01,1.02449844559632,"B_sed_4m_R2_F1_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,2,0.0040715,1.8,1.822,2,0.302,0.113,0.122,0.009,0.952580011667043,"B_sed_4m_R2_F2_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,2,0.0040715,1.8,1.822,3,0.322,0.112,0.126,0.014,1.38975441315675,"B_sed_4m_R2_F3_05Jun23",1,1,1
"BVR",2023-06-05,50,14,4,2,0.0040715,1.8,1.822,4,0.296,0.113,0.122,0.009,0.971889065957591,"B_sed_4m_R2_F4_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,1,0.0040715,1.8,1.804,1,0.158,0.112,0.118,0.006,1.20184433806291,"B_sed_8m_R1_F1_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,1,0.0040715,1.8,1.804,2,0.15,0.111,0.118,0.007,1.47693315321953,"B_sed_8m_R1_F2_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,1,0.0040715,1.8,1.804,3,0.152,0.111,0.119,0.008,1.66571408257842,"B_sed_8m_R1_F3_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,1,0.0040715,1.8,1.804,4,0.152,0.113,0.119,0.006,1.24928556193382,"B_sed_8m_R1_F4_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,2,0.0040715,1.8,1.832,1,0.152,0.111,0.12,0.009,1.90301370520739,"B_sed_8m_R2_F1_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,2,0.0040715,1.8,1.832,2,0.156,0.111,0.119,0.008,1.6481942062195,"B_sed_8m_R2_F2_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,2,0.0040715,1.8,1.832,3,0.15,0.111,0.119,0.008,1.71412197446828,"B_sed_8m_R2_F3_05Jun23",1,1,1
"BVR",2023-06-05,50,14,8,2,0.0040715,1.8,1.832,4,0.154,0.111,0.12,0.009,1.8782992415034,"B_sed_8m_R2_F4_05Jun23",1,1,1
"FCR",2023-06-19,50,14,4,1,0.0040715,1.8,1.755,1,0.25,0.111,0.117,0.006,0.738934404659568,"F_sed_4m_R1_F1_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,1,0.0040715,1.8,1.755,2,0.2,0.111,0.116,0.005,0.769723338187049,"F_sed_4m_R1_F2_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,1,0.0040715,1.8,1.755,3,0.2,0.11,0.116,0.006,0.923668005824459,"F_sed_4m_R1_F3_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,1,0.0040715,1.8,1.755,4,0.2,0.112,0.117,0.005,0.769723338187049,"F_sed_4m_R1_F4_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,2,0.0040715,1.8,1.778,1,0.25,0.109,0.119,0.01,1.24769740881739,"F_sed_4m_R2_F1_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,2,0.0040715,1.8,1.778,2,0.25,0.111,0.118,0.007,0.873388186172173,"F_sed_4m_R2_F2_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,2,0.0040715,1.8,1.778,3,0.25,0.111,0.119,0.008,0.998157927053911,"F_sed_4m_R2_F3_19Jun23",1,1,1
"FCR",2023-06-19,50,14,4,2,0.0040715,1.8,1.778,4,0.25,0.111,0.118,0.007,0.873388186172173,"F_sed_4m_R2_F4_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,1,0.25,0.11,0.121,0.011,1.37401098226347,"F_sed_8m_R1_F1_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,2,0.25,0.11,0.122,0.012,1.49892107156015,"F_sed_8m_R1_F2_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,3,0.2,0.11,0.119,0.009,1.40523850458764,"F_sed_8m_R1_F3_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,4,0.2,0.11,0.117,0.007,1.09296328134594,"F_sed_8m_R1_F4_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,2,0.0040715,1.8,1.785,1,0.2,0.111,0.12,0.009,1.40918580375783,"F_sed_8m_R2_F1_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,2,0.0040715,1.8,1.785,2,0.2,0.112,0.122,0.01,1.56576200417537,"F_sed_8m_R2_F2_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,2,0.0040715,1.8,1.785,3,0.2,0.11,0.121,0.011,1.7223382045929,"F_sed_8m_R2_F3_19Jun23",1,1,1
"FCR",2023-06-19,50,14,8,2,0.0040715,1.8,1.785,4,0.2,0.111,0.121,0.01,1.56576200417537,"F_sed_8m_R2_F4_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,1,0.0040715,1.8,1.73,1,0.3,0.111,0.121,0.01,1.01167815769314,"B_sed_4m_R1_F1_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,1,0.0040715,1.8,1.73,2,0.3,0.112,0.121,0.009,0.910510341923826,"B_sed_4m_R1_F2_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,1,0.0040715,1.8,1.73,3,0.3,0.111,0.12,0.009,0.910510341923826,"B_sed_4m_R1_F3_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,1,0.0040715,1.8,1.73,4,0.3,0.112,0.12,0.008,0.809342526154512,"B_sed_4m_R1_F4_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,2,0.0040715,1.8,1.744,1,0.3,0.112,0.121,0.009,0.917878633708181,"B_sed_4m_R2_F1_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,2,0.0040715,1.8,1.744,2,0.3,0.112,0.122,0.01,1.01986514856465,"B_sed_4m_R2_F2_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,2,0.0040715,1.8,1.744,3,0.3,0.111,0.121,0.01,1.01986514856465,"B_sed_4m_R2_F3_19Jun23",1,1,1
"BVR",2023-06-19,50,14,4,2,0.0040715,1.8,1.744,4,0.3,0.111,0.124,0.013,1.32582469313404,"B_sed_4m_R2_F4_19Jun23",1,1,1
"BVR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,1,0.3,0.112,0.132,0.02,2.08183482161132,"B_sed_8m_R1_F1_19Jun23",1,1,1
"BVR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,2,0.3,0.112,0.133,0.021,2.18592656269188,"B_sed_8m_R1_F2_19Jun23",1,1,1
"BVR",2023-06-19,50,14,8,1,0.0040715,1.8,1.78,3,0.3,0.112,0.136,0.024,2.49820178593358,"B_sed_8m_R1_F3_19Jun23",1,1,1
