"","Sample","Date","7Li","23Na","24Mg","27Al","29Si","31P","34S","35Cl","39K","44Ca","48Ti","51V","52Cr","54Fe","55Mn","59Co","60Ni","65Cu","66Zn","75As","78Se","88Sr","95Mo","107Ag","111Cd","120Sn","138Ba","208Pb","238U","Reservoir","Sample Depth (m)","Filter","Site"
"307",10,2022-08-18,3e-04,3.0531,1.2286,0.0047,7.4688,-2e-04,-1e-04,8e-04,1.2786,3.1786,7e-04,0,-1e-04,1.7891,1.0619,0.0018,-3e-04,0,0.0628,1e-04,1e-04,0.0222,2e-04,0,0,-1e-04,0.0606,1e-04,0,"FCR",6.2,"S",50
"308",10,2022-08-01,3e-04,3.0402,1.2204,0.0019,7.5316,-0.0022,6e-04,7e-04,1.2101,3.1296,9e-04,-1e-04,-1e-04,1.008,1.0539,0.0017,-3e-04,-6e-04,0.0061,1e-04,0,0.0212,0,0,0,-4e-04,0.0491,0,0,"FCR",6.2,"S",50
"309",10,0022-05-23,3e-04,2.9869,1.1156,0.009,7.3059,-0.0018,4e-04,8e-04,1.0364,2.6644,5e-04,1e-04,1e-04,0.0701,0.3481,7e-04,0,1e-04,0.0438,1e-04,0,0.0172,0,0,0,-6e-04,0.0236,0,0,"FCR",6.2,"S",50
"310",10,2022-08-08,2e-04,2.9944,1.1857,0.0024,7.0929,-0.0034,2e-04,6e-04,1.232,2.9993,9e-04,-1e-04,-1e-04,0.5194,0.8081,0.0013,-3e-04,-6e-04,0.0643,0,-1e-04,0.0202,0,0,0,-5e-04,0.0463,0,0,"FCR",6.2,"S",50
"311",10,2022-04-19,4e-04,2.902,1.0188,0.0178,6.7441,3e-04,1e-04,-5e-04,1.0308,2.4825,5e-04,0,1e-04,0.0726,0.0014,0,1e-04,0.0013,0.0111,-1e-04,0.0016,0.0154,0.0017,0,0,3e-04,0.0175,2e-04,0,"FCR",6.2,"S",50
"312",10,2022-09-19,3e-04,2.9408,1.2104,0.0051,7.2622,-5e-04,1e-04,-0.0014,1.3456,3.2804,4e-04,-1e-04,-4e-04,1.1026,1.1745,0.0021,-0.0012,-3e-04,0.0131,-1e-04,-0.001,0.0233,-5e-04,0,1e-04,-5e-04,0.0694,1e-04,0,"FCR",6.2,"S",50
"313",10,2022-01-31,3e-04,3.6378,1.163,0.0162,6.7132,0.0029,-2e-04,-7e-04,1.2465,2.6366,4e-04,-5e-04,1e-04,0.1138,0.0257,1e-04,1e-04,0.0014,0.0014,1e-04,4e-04,0.0162,0.0011,0,0,-3e-04,0.0151,2e-04,0,"FCR",6.2,"S",50
"314",10,2022-04-12,4e-04,2.8438,0.9889,0.0182,6.5019,0.002,6e-04,-3e-04,1.002,2.3684,6e-04,1e-04,1e-04,0.0871,0.0028,0,1e-04,0.0014,0.0202,0,0.0013,0.0148,0.0019,0,0,0.0036,0.0242,4e-04,0,"FCR",6.2,"S",50
"315",10,2022-07-25,2e-04,3.1185,1.2463,0.0025,7.7952,-0.0021,0.0011,-4e-04,1.2603,3.1398,9e-04,-7e-04,-2e-04,0.9802,1.0204,0.0017,-3e-04,-5e-04,0.024,-2e-04,-7e-04,0.0216,-1e-04,0,0,-1e-04,0.0584,0,0,"FCR",6.2,"S",50
"316",10,2022-10-11,3e-04,2.801,1.1303,0.0067,5.9152,0.002,0,-0.0016,1.2627,2.8573,-0.0019,-1e-04,-3e-04,0.064,0.9731,0.0015,-0.0012,-8e-04,0.0216,-1e-04,-9e-04,0.0204,-5e-04,0,0,-9e-04,0.0535,5e-04,0,"FCR",6.2,"S",50
"317",10,2022-10-24,3e-04,2.8876,1.1383,0.0074,5.0791,-4e-04,3e-04,3e-04,1.3114,2.7424,6e-04,-2e-04,1e-04,0.0793,0.0702,1e-04,1e-04,7e-04,0.0094,0,1e-04,0.018,-1e-04,0,0,0.0026,0.0269,0,0,"FCR",6.2,"S",50
"318",10,2022-02-24,2e-04,3.0754,1.0743,0.0239,6.6567,0.0013,-2e-04,-0.001,1.1237,2.3204,4e-04,-5e-04,2e-04,0.1664,0.0355,1e-04,1e-04,8e-04,0.0039,1e-04,4e-04,0.0149,0.001,0,0,-4e-04,0.016,2e-04,0,"FCR",6.2,"S",50
"319",10,2022-03-17,3e-04,3.065,1.0619,0.0202,6.5853,0.001,-2e-04,-0.0013,1.0541,2.2879,4e-04,-5e-04,1e-04,0.1631,0.0113,0,0,0.0013,0.0142,1e-04,5e-04,0.0147,0.0012,0,0,0,0.0165,2e-04,0,"FCR",6.2,"S",50
"320",10,2022-06-13,3e-04,2.8388,1.0933,0.0097,6.9368,-0.0018,3e-04,0,1.0443,2.6114,3e-04,-2e-04,1e-04,0.064,0.569,8e-04,1e-04,3e-04,0.0067,0,2e-04,0.0172,0,0,0,-5e-04,0.0302,0,0,"FCR",6.2,"S",50
"321",10,2022-09-05,3e-04,3.0699,1.2499,0.0064,7.3032,-3e-04,-1e-04,6e-04,1.3294,3.2402,6e-04,0,0,1.2468,1.1013,0.0019,-3e-04,2e-04,0.0311,1e-04,0,0.0226,0,0,0,-4e-04,0.063,1e-04,0,"FCR",6.2,"S",50
"322",10,2022-03-29,3e-04,3.0647,1.0663,0.022,6.6274,0.0018,-3e-04,-0.0015,1.0576,2.2984,4e-04,-5e-04,1e-04,0.1369,0.0063,0,1e-04,0.0011,0.0201,1e-04,3e-04,0.0149,0.0011,0,0,-2e-04,0.0182,3e-04,0,"FCR",6.2,"S",50
"323",10,2022-05-09,3e-04,2.8998,1.0557,0.0111,6.8679,-0.0011,3e-04,-1e-04,1.0385,2.5137,3e-04,0,1e-04,0.0422,0.0157,0,1e-04,0.001,0.003,1e-04,0,0.0158,0,0,0,-2e-04,0.0175,2e-04,0,"FCR",6.2,"S",50
"324",10,0022-05-31,3e-04,2.9704,1.1154,0.0084,7.4592,-0.0025,1e-04,7e-04,1.0625,2.6917,0.0014,1e-04,1e-04,0.0113,0.3656,5e-04,0,2e-04,0.0243,1e-04,0,0.0175,0,0,0,-7e-04,0.0274,0,0,"FCR",6.2,"S",50
"325",10,2022-10-03,3e-04,3.0802,1.2784,0.0078,7.2088,-5e-04,5e-04,9e-04,1.3693,3.4311,8e-04,-2e-04,0,0.3338,1.2376,0.0022,1e-04,1e-04,0.0184,0,-2e-04,0.0228,-1e-04,0,0,0.0025,0.0662,0,0,"FCR",6.2,"S",50
"326",10,2022-05-02,4e-04,2.9138,1.0318,0.0148,6.8317,-6e-04,1e-04,-5e-04,1.0589,2.5819,4e-04,0,1e-04,0.0289,0.0036,0,1e-04,0.0013,0.0086,-1e-04,0.0014,0.016,0.0019,0,0,4e-04,0.0191,2e-04,0,"FCR",6.2,"S",50
"327",10,2022-08-22,3e-04,3.0226,1.2346,0.0035,7.4591,-4e-04,-2e-04,7e-04,1.2558,3.1629,7e-04,0,-1e-04,0.8096,1.0923,0.0018,-3e-04,0,0.0157,1e-04,0,0.022,0,0,0,-1e-04,0.0604,1e-04,0,"FCR",6.2,"S",50
"328",10,2022-05-17,3e-04,2.8514,1.1383,0.007,6.8009,-0.0013,3e-04,0.0031,1.0331,4.1854,2e-04,0,2e-04,0.005,0.0204,0,0.002,0.0015,0.3627,1e-04,-2e-04,0.0173,5e-04,0,0,-2e-04,0.0239,1e-04,0,"FCR",6.2,"S",50
"329",10,2022-07-18,2e-04,2.9647,1.1897,0.0088,7.364,-0.0012,-3e-04,-0.0013,1.1804,3.0057,8e-04,-5e-04,2e-04,0.1368,0.9676,0.0015,1e-04,1e-04,0.0102,0,-0.0016,0.02,-2e-04,0,0,-2e-04,0.0414,0,0,"FCR",6.2,"S",50
"330",10,2022-08-29,3e-04,3.0557,1.2506,0.0042,7.6018,2e-04,-2e-04,6e-04,1.2709,3.1932,7e-04,0,-1e-04,2.3298,1.1173,0.0018,-3e-04,0,0.0115,1e-04,1e-04,0.0226,0,0,0,-2e-04,0.0604,0,0,"FCR",6.2,"S",50
"331",10,2022-06-27,3e-04,2.9535,1.1804,0.0016,7.1727,-5e-04,3e-04,4e-04,1.0967,2.864,5e-04,-1e-04,1e-04,0.1827,0.9185,0.0014,1e-04,1e-04,0.034,0,0,0.0195,0,0,0,0,0.0412,6e-04,0,"FCR",6.2,"S",50
"332",10,2022-10-17,3e-04,2.9916,1.2218,0.009,6.3408,7e-04,4e-04,6e-04,1.3583,3.1438,7e-04,-2e-04,0,0.0659,1.0882,0.0017,1e-04,5e-04,0.0644,0,1e-04,0.0211,-1e-04,0,0,0.0025,0.0562,0,0,"FCR",6.2,"S",50
"333",10,2022-11-08,3e-04,2.9198,1.1539,0.0086,5.1494,-1e-04,5e-04,2e-04,1.3386,2.7441,6e-04,-2e-04,1e-04,0.0872,0.1659,2e-04,1e-04,8e-04,0.0065,0,-1e-04,0.0179,-1e-04,0,0,0.0024,0.0281,1e-04,0,"FCR",6.2,"S",50
"334",10,2022-07-05,3e-04,2.8838,1.1617,0.0404,7.157,0.0051,0,-6e-04,1.1547,2.9389,0.0016,-1e-04,0,0.9274,0.8203,0.0014,4e-04,2e-04,0.094,1e-04,-8e-04,0.019,-1e-04,0,0,-1e-04,0.0437,3e-04,0,"FCR",6.2,"S",50
"335",10,2022-09-26,3e-04,2.948,1.2243,0.0047,7.6993,-2e-04,-1e-04,-0.0016,1.2975,3.3277,4e-04,-1e-04,-4e-04,1.6719,1.2444,0.0023,-0.0013,-9e-04,0.0069,-1e-04,-9e-04,0.0236,-3e-04,0,0,-1e-04,0.0707,1e-04,0,"FCR",6.2,"S",50
"336",10,2022-06-20,2e-04,2.8709,1.1293,0.0099,6.9812,-0.0022,-1e-04,1e-04,1.0593,2.7541,3e-04,-2e-04,1e-04,0.353,0.7716,0.0011,3e-04,1e-04,0.0951,0,1e-04,0.0183,0,0,0,-6e-04,0.0431,0,0,"FCR",6.2,"S",50
"337",10,2022-06-07,3e-04,2.9161,1.1176,0.0112,6.9517,-0.0015,2e-04,3e-04,1.0684,2.6976,4e-04,-1e-04,1e-04,0.056,0.5808,8e-04,1e-04,5e-04,0.0103,1e-04,1e-04,0.0178,0,0,0,-5e-04,0.0292,0,0,"FCR",6.2,"S",50
"338",10,2022-11-16,3e-04,2.8576,1.1377,0.0199,5.287,0.0018,4e-04,2e-04,1.3975,2.6608,9e-04,-2e-04,1e-04,0.0972,0.05,1e-04,1e-04,8e-04,0.0155,0,1e-04,0.0174,-2e-04,0,0,0.0023,0.0233,0,0,"FCR",6.2,"S",50
"339",11,2022-08-01,2e-04,3.0461,1.2493,0.0033,7.6016,0.0245,7e-04,6e-04,1.216,3.1663,0.001,0,-1e-04,3.5734,1.0557,0.0017,-3e-04,-2e-04,-0.0023,1e-04,2e-04,0.0215,0,0,0,-5e-04,0.0523,0,0,"FCR",8,"T",50
"340",11,0022-05-23,3e-04,3.026,1.1556,0.014,7.5392,0.0182,5e-04,8e-04,1.0954,2.7901,7e-04,1e-04,2e-04,2.1522,0.5436,0.0011,1e-04,0.0012,0,1e-04,2e-04,0.0181,1e-04,0,0,-2e-04,0.0303,1e-04,0,"FCR",8,"T",50
"341",11,2022-07-11,2e-04,2.9304,1.1834,0.0036,7.2731,0.0322,-1e-04,-0.0012,1.155,2.9958,9e-04,-3e-04,0,2.6777,0.9635,0.0015,1e-04,6e-04,0.0017,1e-04,-0.0014,0.0196,-2e-04,0,0,-2e-04,0.0465,1e-04,0,"FCR",8,"T",50
"342",11,0022-05-31,3e-04,3.0004,1.1807,0.0134,7.5919,0.0192,1e-04,7e-04,1.1234,2.9258,6e-04,1e-04,1e-04,2.7928,0.7793,0.0015,1e-04,0.0011,4e-04,1e-04,1e-04,0.0189,1e-04,0,0,-7e-04,0.0385,1e-04,0,"FCR",8,"T",50
"343",11,2022-02-24,3e-04,3.0585,1.083,0.042,6.713,0.0132,-2e-04,-0.0011,1.1345,2.3534,9e-04,-4e-04,1e-04,0.418,0.0499,2e-04,1e-04,0.0013,5e-04,1e-04,6e-04,0.0152,0.0012,0,0,2e-04,0.0169,2e-04,0,"FCR",8,"T",50
"344",11,2022-09-19,3e-04,2.975,1.2424,0.0076,7.7565,0.0398,2e-04,-0.0015,1.3169,3.369,6e-04,0,-4e-04,5.3879,1.3066,0.0024,-0.0012,-6e-04,2e-04,0,-8e-04,0.0239,-5e-04,0,0,-5e-04,0.0694,0,0,"FCR",8,"T",50
"345",11,2022-03-29,2e-04,3.0308,1.0701,0.0318,6.6806,0.0104,-3e-04,-0.0016,1.0539,2.3168,7e-04,-5e-04,1e-04,0.4425,0.0572,2e-04,0,0.0019,0.0013,1e-04,5e-04,0.0151,0.001,0,0,-4e-04,0.0172,2e-04,0,"FCR",8,"T",50
"346",11,2022-08-08,2e-04,3.0687,1.2481,0.0035,7.6367,0.0211,5e-04,4e-04,1.2223,3.1612,0.001,0,-1e-04,3.9355,1.0703,0.0018,-2e-04,-2e-04,0.0099,1e-04,-1e-04,0.0217,0,0,0,-6e-04,0.0615,0,0,"FCR",8,"T",50
"347",11,2022-09-13,4e-04,3.0129,1.253,0.0114,8.0329,0.0348,6e-04,-0.0013,1.3111,3.3742,8e-04,0,-3e-04,5.1767,1.2178,0.0022,-0.0012,-6e-04,0.0014,0,-8e-04,0.0239,-4e-04,0,0,0.0013,0.0651,1e-04,0,"FCR",8,"T",50
"348",11,2022-04-19,4e-04,2.8931,1.0188,0.0273,6.7041,0.0142,1e-04,-5e-04,1.0534,2.5227,8e-04,1e-04,1e-04,0.5515,0.0819,2e-04,1e-04,0.0021,0.0026,-1e-04,0.0014,0.0156,0.0018,0,0,5e-04,0.0183,3e-04,0,"FCR",8,"T",50
"349",11,2022-08-22,3e-04,3.0537,1.2687,0.0051,7.8218,0.0263,-2e-04,6e-04,1.2613,3.2381,8e-04,1e-04,-1e-04,4.6094,1.1391,0.0019,-3e-04,3e-04,0.0014,2e-04,1e-04,0.0225,0,0,0,-1e-04,0.058,1e-04,0,"FCR",8,"T",50
"350",11,2022-10-03,3e-04,3.1261,1.336,0.0114,8.4857,0.0498,5e-04,8e-04,1.4007,3.6527,0.0012,0,0,7.742,1.5806,0.003,1e-04,6e-04,0.0033,1e-04,-1e-04,0.0247,1e-04,0,0,0.004,0.0813,1e-04,0,"FCR",8,"T",50
"351",11,2022-08-18,3e-04,3.0243,1.2442,0.0056,7.7692,0.028,0,6e-04,1.2423,3.2014,9e-04,2e-04,0,4.9983,1.1285,0.0019,-3e-04,3e-04,0.0015,2e-04,2e-04,0.0222,3e-04,0,0,0.001,0.0577,1e-04,0,"FCR",8,"T",50
"352",11,2022-01-31,3e-04,3.2058,1.2379,0.0346,7.132,0.0267,-2e-04,-7e-04,1.2827,2.8083,9e-04,-4e-04,1e-04,1.1774,0.2907,6e-04,1e-04,0.0019,0.0017,1e-04,4e-04,0.0178,0.001,0,0,-4e-04,0.0323,2e-04,0,"FCR",8,"T",50
"353",11,2022-09-05,3e-04,3.0572,1.2571,0.0078,7.2837,0.0247,-1e-04,6e-04,1.3034,3.2312,7e-04,1e-04,0,4.1677,1.0881,0.0018,-3e-04,3e-04,0.0017,1e-04,1e-04,0.0223,0,0,0,-4e-04,0.0621,1e-04,0,"FCR",8,"T",50
"354",11,2022-10-24,3e-04,2.8829,1.1492,0.0242,5.2767,0.0171,4e-04,2e-04,1.314,2.7833,0.0011,-1e-04,1e-04,0.8759,0.1839,3e-04,1e-04,0.0015,0.0023,0,0,0.0182,-1e-04,0,0,0.0025,0.0291,1e-04,0,"FCR",8,"T",50
"355",11,2022-11-08,2e-04,2.9376,1.163,0.0263,5.3839,0.0216,6e-04,2e-04,1.3471,2.7719,0.0012,0,1e-04,0.9487,0.318,6e-04,1e-04,0.0022,0.003,0,1e-04,0.0181,-1e-04,0,0,0.0024,0.0306,1e-04,0,"FCR",8,"T",50
"356",11,2022-09-26,3e-04,2.9627,1.2417,0.0074,7.96,0.0326,-1e-04,-0.0016,1.327,3.3862,6e-04,0,-4e-04,6.5453,1.3357,0.0025,-0.0012,-6e-04,0,0,-7e-04,0.0242,-4e-04,0,0,-3e-04,0.0731,1e-04,0,"FCR",8,"T",50
"357",11,2022-10-11,4e-04,2.8549,1.1916,0.0187,7.0817,0.0398,0,-0.0016,1.3137,3.1715,7e-04,1e-04,-3e-04,5.7498,1.7358,0.003,-0.0012,4e-04,0,0,-8e-04,0.0225,-4e-04,0,0,-7e-04,0.0731,5e-04,0,"FCR",8,"T",50
"358",11,2022-05-02,4e-04,2.911,1.0573,0.016,6.8238,0.0087,0,-6e-04,1.095,2.6865,6e-04,0,1e-04,0.7583,0.2288,4e-04,2e-04,0.0018,0.0026,-1e-04,0.0014,0.0167,0.0019,0,0,4e-04,0.021,2e-04,0,"FCR",8,"T",50
"359",11,2022-07-18,2e-04,2.9693,1.1953,0.0121,7.5242,0.0324,-1e-04,-0.0012,1.182,3.0186,9e-04,-4e-04,2e-04,2.8424,0.9599,0.0015,2e-04,6e-04,0.0031,1e-04,-0.0014,0.02,-2e-04,0,0,-2e-04,0.0528,1e-04,0,"FCR",8,"T",50
"360",11,2022-06-20,2e-04,2.8707,1.1498,0.0114,7.0191,0.0289,-1e-04,0,1.0819,2.8997,5e-04,-1e-04,1e-04,2.8741,1.1459,0.0023,2e-04,0.001,0.001,1e-04,2e-04,0.0193,1e-04,0,0,-6e-04,0.1789,0,0,"FCR",8,"T",50
"361",11,2022-10-17,3e-04,2.9849,1.2389,0.0248,6.7587,0.0471,4e-04,5e-04,1.3652,3.2173,0.0013,0,1e-04,4.1876,1.3469,0.0023,1e-04,0.0017,0.0034,1e-04,1e-04,0.0215,-1e-04,0,0,0.0026,0.0624,1e-04,0,"FCR",8,"T",50
"362",11,2022-07-25,2e-04,3.1063,1.2644,0.0037,7.8385,0.0264,0.001,-5e-04,1.2292,3.1502,0.001,-6e-04,-1e-04,2.9987,1.0102,0.0017,-3e-04,-1e-04,-7e-04,-1e-04,-7e-04,0.0215,-1e-04,0,0,-1e-04,0.0551,0,0,"FCR",8,"T",50
"363",11,2022-07-05,3e-04,2.9037,1.1697,0.0052,7.1934,0.0301,0,-8e-04,1.139,2.9098,4e-04,-1e-04,0,3.0366,0.9109,0.0015,2e-04,8e-04,0.0017,1e-04,-9e-04,0.0189,-1e-04,0,0,-1e-04,0.0486,1e-04,0,"FCR",8,"T",50
"364",11,2022-05-09,3e-04,2.9135,1.0831,0.0157,6.8978,0.0166,2e-04,-1e-04,1.0718,2.6562,5e-04,1e-04,1e-04,1.0231,0.3038,6e-04,2e-04,0.0018,0.0051,1e-04,-1e-04,0.0166,0,0,0,-2e-04,0.041,2e-04,0,"FCR",8,"T",50
"365",11,2022-05-17,2e-04,2.8283,1.0839,0.0124,6.7918,0.01,1e-04,-3e-04,1.0597,2.6507,3e-04,1e-04,1e-04,1.5148,0.5783,0.0012,2e-04,0.0017,9e-04,1e-04,-1e-04,0.0171,0,0,0,-2e-04,0.0404,1e-04,0,"FCR",8,"T",50
"366",11,2022-04-12,4e-04,2.9376,1.0232,0.0535,6.713,0.0137,5e-04,0,1.091,2.5127,9e-04,1e-04,1e-04,0.5729,0.0793,2e-04,2e-04,0.0024,0.0031,-1e-04,0.0012,0.0156,0.0018,0,0,0.0017,0.0189,3e-04,0,"FCR",8,"T",50
"367",11,2022-03-17,3e-04,3.0922,1.1933,0.0367,6.7008,0.0144,-2e-04,-0.0013,1.0796,2.5321,9e-04,-4e-04,1e-04,0.5425,0.0556,2e-04,1e-04,0.0017,0.0018,1e-04,6e-04,0.015,0.0011,0,0,-3e-04,0.0175,2e-04,0,"FCR",8,"T",50
"368",11,2022-08-29,3e-04,3.0583,1.2633,0.0065,7.8214,0.0334,-2e-04,6e-04,1.2775,3.2703,8e-04,1e-04,0,5.3596,1.1631,0.002,-3e-04,3e-04,0.0018,2e-04,1e-04,0.0226,0,0,0,-2e-04,0.061,1e-04,0,"FCR",8,"T",50
"369",11,2022-06-27,3e-04,3.0048,1.1971,0.0043,7.375,0.0195,2e-04,3e-04,1.116,2.9121,-3e-04,0,1e-04,3.7276,0.9593,0.0016,1e-04,0.001,0.0015,1e-04,1e-04,0.0199,0,0,0,0,0.0478,0,0,"FCR",8,"T",50
"370",11,2022-11-16,3e-04,2.8523,1.1504,0.0699,5.394,0.0176,5e-04,1e-04,1.4011,2.6596,-9e-04,0,2e-04,0.5864,0.1153,2e-04,1e-04,0.0017,0.0031,0,-1e-04,0.0174,-2e-04,0,0,0.0023,0.0254,2e-04,0,"FCR",8,"T",50
"371",11,2022-06-13,2e-04,2.874,1.133,0.0169,7.033,0.0201,3e-04,1e-04,1.0633,2.7724,5e-04,-1e-04,3e-04,2.826,0.9002,0.0015,3e-04,0.0012,0.0029,1e-04,2e-04,0.0182,1e-04,0,0,-5e-04,0.0436,1e-04,0,"FCR",8,"T",50
"372",11,2022-06-07,3e-04,2.9498,1.1582,0.0198,7.1657,0.0227,2e-04,2e-04,1.097,2.7898,6e-04,0,1e-04,2.7993,0.888,0.0016,2e-04,0.0014,0.0019,1e-04,3e-04,0.0184,1e-04,0,0,-1e-04,0.0406,1e-04,0,"FCR",8,"T",50
"373",12,2022-02-24,2e-04,3.0591,1.0733,0.0225,6.5986,0.0015,-2e-04,-0.0011,1.1324,2.3145,5e-04,-5e-04,1e-04,0.1698,0.0351,1e-04,1e-04,0.001,0.0052,1e-04,6e-04,0.015,0.0012,0,0,0,0.0159,2e-04,0,"FCR",8,"S",50
"374",12,2022-04-19,4e-04,2.8776,1.0084,0.0146,6.6334,0,0,-5e-04,1.0394,2.4994,5e-04,0,1e-04,0.0996,0.0037,0,1e-04,0.0013,0.0038,-1e-04,0.0014,0.0154,0.0017,0,0,2e-04,0.0171,2e-04,0,"FCR",8,"S",50
"375",12,0022-05-31,3e-04,3.0278,1.1766,0.009,7.4726,-0.0029,2e-04,7e-04,1.1104,2.8909,5e-04,0,2e-04,0.0256,0.5907,8e-04,1e-04,0,0.0113,1e-04,2e-04,0.0186,1e-04,0,0,-5e-04,0.0286,0,0,"FCR",8,"S",50
"376",12,0022-05-23,3e-04,2.9972,1.1328,0.0098,7.3588,-0.0021,4e-04,8e-04,1.0751,2.7302,7e-04,0,1e-04,0.0836,0.4615,9e-04,1e-04,1e-04,0.0013,1e-04,0,0.0176,1e-04,0,0,-4e-04,0.0259,0,0,"FCR",8,"S",50
"377",12,2022-09-19,4e-04,2.9862,1.2306,0.0052,7.4917,-4e-04,1e-04,-0.0015,1.3278,3.3235,5e-04,-1e-04,-4e-04,0.1402,1.2842,0.0023,-0.0012,-6e-04,0.021,-1e-04,-7e-04,0.0236,-3e-04,0,0,2e-04,0.0727,1e-04,0,"FCR",8,"S",50
"378",12,2022-07-11,2e-04,2.9348,1.1863,0.0022,7.1976,-0.001,-1e-04,-0.0012,1.1478,2.9769,8e-04,-4e-04,0,0.0391,0.9594,0.0015,1e-04,1e-04,0.0223,0,-0.0015,0.0196,-2e-04,0,0,-2e-04,0.0435,1e-04,0,"FCR",8,"S",50
"379",12,2022-10-11,3e-04,2.8213,1.1578,0.0073,6.4923,0.0037,-1e-04,-0.0016,1.2808,3.0719,3e-04,-1e-04,-4e-04,0.1128,1.5388,0.0026,-0.0012,-9e-04,0.009,-1e-04,-9e-04,0.0218,-5e-04,0,0,-8e-04,0.0667,6e-04,0,"FCR",8,"S",50
"380",12,2022-08-01,2e-04,3.028,1.2208,0.0014,7.4011,-0.0026,6e-04,6e-04,1.1942,3.1296,9e-04,-1e-04,-2e-04,0.0876,1.0477,0.0017,-3e-04,-7e-04,0.0011,0,-1e-04,0.021,0,0,0,-5e-04,0.0466,0,0,"FCR",8,"S",50
"381",12,2022-07-05,3e-04,2.9322,1.1741,0.0021,7.1521,-0.0013,-1e-04,-8e-04,1.153,2.9401,8e-04,-2e-04,0,0.1367,0.9074,0.0014,1e-04,2e-04,0.0062,1e-04,-9e-04,0.0193,-2e-04,0,0,-2e-04,0.0399,0,0,"FCR",8,"S",50
"382",12,2022-10-17,3e-04,2.9852,1.2379,0.0124,6.6859,0.001,2e-04,5e-04,1.3736,3.2625,8e-04,-2e-04,0,0.0778,1.4335,0.0023,1e-04,7e-04,0.0148,0,1e-04,0.0218,-1e-04,0,0,0.0024,0.064,1e-04,0,"FCR",8,"S",50
"383",12,2022-06-13,2e-04,2.902,1.1388,0.0106,7.0126,-0.0014,3e-04,0,1.0764,2.7829,4e-04,-2e-04,1e-04,0.0339,0.7584,0.001,2e-04,3e-04,0.0049,0,2e-04,0.0181,0,0,0,-5e-04,0.0372,0,0,"FCR",8,"S",50
"384",12,2022-10-24,2e-04,2.8619,1.1264,0.0093,5.0974,7e-04,4e-04,2e-04,1.3201,2.7163,7e-04,-2e-04,2e-04,0.1101,0.1013,1e-04,1e-04,8e-04,0.0065,0,0,0.0179,-1e-04,0,0,0.0025,0.0271,1e-04,0,"FCR",8,"S",50
"385",12,2022-09-26,3e-04,2.9644,1.2319,0.0057,7.5997,-3e-04,-1e-04,-0.0015,1.3151,3.3735,5e-04,-2e-04,-4e-04,0.0632,1.3784,0.0025,-0.0012,-6e-04,0.0538,-1e-04,-8e-04,0.0238,-4e-04,0,0,-8e-04,0.073,1e-04,0,"FCR",8,"S",50
"386",12,2022-08-22,3e-04,3.0583,1.253,0.003,7.6543,-1e-04,-2e-04,7e-04,1.2543,3.1791,7e-04,0,-1e-04,0.0969,1.1314,0.0018,-3e-04,-1e-04,0.0053,1e-04,1e-04,0.0224,0,0,0,-4e-04,0.0575,0,0,"FCR",8,"S",50
"387",12,2022-06-20,3e-04,2.8516,1.1499,0.0133,6.9279,-0.0021,-2e-04,6e-04,1.0646,2.8524,4e-04,-2e-04,1e-04,0.1993,1.0186,0.0019,0.0014,1e-04,0.3342,1e-04,2e-04,0.0184,1e-04,0,0,-3e-04,0.0393,0,0,"FCR",8,"S",50
"388",12,2022-05-02,4e-04,2.8874,1.0491,0.0167,6.7407,8e-04,0,-5e-04,1.0692,2.6305,5e-04,0,1e-04,0.1163,0.0988,1e-04,1e-04,0.0012,0.0417,-1e-04,0.0013,0.0164,0.0019,0,0,6e-04,0.02,3e-04,0,"FCR",8,"S",50
"389",12,2022-01-31,3e-04,3.5898,1.2282,0.0186,6.981,0.0058,-1e-04,-7e-04,1.2368,2.8025,5e-04,-5e-04,1e-04,0.3679,0.2268,4e-04,1e-04,0.0015,0.0014,1e-04,3e-04,0.0175,0.0011,0,0,-4e-04,0.0229,2e-04,0,"FCR",8,"S",50
"390",12,2022-08-18,3e-04,3.0554,1.242,0.0038,7.5857,-6e-04,7e-04,8e-04,1.2459,3.1914,7e-04,0,-1e-04,1.297,1.1192,0.0018,2e-04,-1e-04,0.0875,1e-04,1e-04,0.0222,2e-04,0,0,4e-04,0.0586,1e-04,0,"FCR",8,"S",50
"391",12,2022-08-08,2e-04,3.0281,1.2278,0.0012,7.4155,-0.0032,3e-04,5e-04,1.1999,3.1356,8e-04,-2e-04,-1e-04,0.3021,1.063,0.0017,-3e-04,-7e-04,0.0018,0,-1e-04,0.0213,0,0,0,-6e-04,0.0496,0,0,"FCR",8,"S",50
"392",12,2022-09-13,3e-04,3.039,1.249,0.0054,7.7767,-2e-04,4e-04,-0.0012,1.3254,3.3628,5e-04,-1e-04,-4e-04,0.0859,1.211,0.0021,-0.0012,-5e-04,0.0101,-1e-04,-8e-04,0.0237,-4e-04,0,1e-04,6e-04,0.0646,1e-04,0,"FCR",8,"S",50
"393",12,2022-06-27,3e-04,2.9843,1.1923,9e-04,7.1628,-0.0016,1e-04,3e-04,1.1038,2.9037,5e-04,-1e-04,1e-04,0.1718,0.9272,0.0015,1e-04,1e-04,0.0041,0,1e-04,0.0196,0,0,0,-1e-04,0.0428,0,0,"FCR",8,"S",50
