"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_DescRate_ms","Flag_NA"
"FCR",50,7809,2024-03-25 09:33:12,0.071,9.8837,9.107,80.653,31.197436,44.738,2.2176,5.194,7.471,317.0441,657.34,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.072,9.8785,9.14,80.404,31.124644,44.637,2.203,5.1457,7.467,317.1226,538.58,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.071,9.8743,9.1446,80.071,30.975489,44.428,2.1867,5.2139,7.463,317.1553,455.61,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.07,9.8681,9.1471,79.686,30.853061,44.258,2.1785,5.3695,7.458,317.0092,515.87,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.07,9.8638,9.14,79.243,30.786236,44.168,2.1776,5.4211,7.454,316.8186,476.92,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.07,9.8622,9.1064,78.758,30.738451,44.103,2.1677,5.394,7.449,316.7435,356.81,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.07,9.8584,9.069,78.246,30.65591,43.988,2.1508,5.4177,7.444,316.7027,435.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.071,9.8528,9.0279,77.73,30.549463,43.837,2.1493,5.5363,7.44,316.6697,611.52,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.071,9.8479,8.9773,77.22,30.466377,43.721,2.157,5.6327,7.435,316.6885,682.86,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.071,9.8448,8.923,76.707,30.41255,43.646,2.161,5.6605,7.43,317.0167,679.88,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.072,9.8435,8.8638,76.197,30.342699,43.547,2.1892,5.5992,7.426,317.4547,682.34,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.072,9.8419,8.8052,75.719,30.256149,43.422,2.2395,5.4731,7.423,317.3377,687.69,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.072,9.8394,8.749,75.283,30.190736,43.325,2.2702,5.4678,7.421,316.5485,716.91,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.072,9.8376,8.6912,74.894,30.31302,43.495,2.2769,5.5012,7.418,315.5709,745.71,0.004,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.073,9.8367,8.6315,74.559,30.656267,43.985,2.271,5.4327,7.414,315.3258,713.76,0.007,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8365,8.5772,74.267,30.725083,44.094,2.2485,5.3562,7.408,315.907,690.4,0.008,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8386,8.5281,74.059,30.447278,43.715,2.2211,5.362,7.402,316.6618,668.87,0.007,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.081,9.8444,8.4808,73.941,30.278803,43.486,2.2146,5.4348,7.395,317.2245,638.72,0.006,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.085,9.8508,8.4447,73.844,30.210524,43.385,2.2192,5.4509,7.388,317.548,697.57,0.003,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.085,9.8427,8.4097,73.748,30.129192,43.255,2.236,5.4195,7.381,317.6487,756.76,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.8191,8.3889,73.657,30.056648,43.135,2.2843,5.4319,7.372,317.3234,731.02,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.079,9.8055,8.3849,73.59,29.967761,42.996,2.3293,5.4296,7.364,316.7981,711.26,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8121,8.3707,73.537,29.879113,42.861,2.3392,5.3914,7.357,316.8031,743.58,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8257,8.3583,73.464,29.809451,42.756,2.2786,5.346,7.35,317.4708,829.35,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8388,8.344,73.419,29.759818,42.681,2.1632,5.3583,7.345,318.1595,881.58,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8488,8.3333,73.427,29.72304,42.625,2.1006,5.4384,7.341,318.4199,831.62,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8554,8.3316,73.471,29.681938,42.563,2.0951,5.4605,7.336,318.3815,762.94,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8586,8.3169,73.54,29.643458,42.504,2.0886,5.455,7.331,318.212,674.77,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8603,8.3112,73.618,29.638384,42.493,2.0809,5.5082,7.327,317.5754,632.65,-2.052e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8629,8.3138,73.713,29.620585,42.465,2.0773,5.5909,7.324,316.7924,701.44,-2.257e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8659,8.3167,73.823,29.55513,42.369,2.0853,5.6355,7.322,316.6605,742.24,-2.254e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8692,8.3265,73.941,29.4813,42.261,2.1367,5.5001,7.32,316.755,740.97,-1.713e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.872,8.3328,74.085,29.425666,42.18,2.2154,5.2522,7.317,316.8169,705.81,3.539e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8743,8.3433,74.229,29.389924,42.128,2.2633,5.1666,7.315,317.0653,592.39,4.0964e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.8758,8.3574,74.349,29.366304,42.093,2.2753,5.2157,7.312,316.6609,573.99,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.074,9.877,8.3674,74.454,29.330367,42.042,2.2688,5.1969,7.309,315.7134,663,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8783,8.3859,74.534,29.272579,41.96,2.2682,5.1783,7.307,315.5025,694.2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8793,8.4036,74.57,29.238483,41.911,2.293,5.2648,7.305,315.7458,679.96,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.88,8.4153,74.571,29.235264,41.907,2.3184,5.3544,7.303,316.1608,646.67,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.075,9.8801,8.428,74.549,29.233662,41.905,2.3259,5.4077,7.3,316.9062,691.37,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8798,8.4384,74.489,29.219122,41.884,2.291,5.4317,7.298,317.2731,763.38,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8794,8.4422,74.409,29.186313,41.839,2.2219,5.4048,7.298,316.5531,734.54,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8789,8.4404,74.351,29.154126,41.794,2.1899,5.3556,7.296,315.2561,682.88,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8784,8.4404,74.298,29.147101,41.786,2.2034,5.3152,7.293,314.7544,622.74,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8782,8.4328,74.218,29.164816,41.813,2.1776,5.2577,7.292,315.2191,587.36,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8777,8.4202,74.131,29.178012,41.834,2.0941,5.1731,7.291,315.885,601.1,1.8628e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8763,8.4158,74.048,29.17979,41.838,2.0422,5.1468,7.289,316.0941,611.74,2.049e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8746,8.4128,73.958,29.186319,41.849,2.0336,5.1786,7.287,315.4249,642.97,2.049e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8727,8.4016,73.881,29.193519,41.861,2.0307,5.1811,7.285,314.4182,738.44,1.8615e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8712,8.3919,73.829,29.203418,41.876,2.0323,5.1436,7.282,314.0749,769.43,1.5522e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.076,9.8699,8.3841,73.775,29.242571,41.934,2.0279,5.1003,7.28,314.2004,666.07,1.3995e-10,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8688,8.3727,73.703,29.349747,42.093,2.0282,5.1018,7.278,314.2998,614.55,1.5395e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.868,8.363,73.64,29.547797,42.386,2.0357,5.1619,7.275,314.5882,609.25,1.6934e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8672,8.359,73.586,29.734205,42.666,2.0277,5.1783,7.273,315.1065,590.55,1.8628e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8658,8.3549,73.497,29.764044,42.725,2.0144,5.1289,7.272,315.1466,625.3,1.8628e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8623,8.3446,73.363,29.654835,42.585,2.016,5.1108,7.271,314.5563,682.67,1.6962e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8551,8.3386,73.203,29.555545,42.458,2.0296,5.0961,7.269,314.1645,673.77,1.8476e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8438,8.3381,73.005,29.578448,42.503,2.08,5.1217,7.267,314.1945,618.33,3.5294e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8298,8.3309,72.753,29.678012,42.657,2.1586,5.2495,7.265,314.4897,613.24,3.7296e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8153,8.3166,72.473,29.744433,42.764,2.1896,5.3441,7.264,314.808,609.1,4.1012e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.8029,8.3019,72.181,29.747212,42.779,2.18,5.343,7.263,314.7731,645.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.7931,8.2833,71.877,29.711605,42.739,2.201,5.3389,7.261,314.498,722.43,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.7843,8.2536,71.564,29.694501,42.725,2.2432,5.3619,7.259,314.3214,668.38,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.7754,8.2239,71.249,29.667263,42.696,2.2582,5.3483,7.258,314.1001,651.33,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.7662,8.1921,70.946,29.635997,42.661,2.2573,5.3448,7.256,313.7147,729.52,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.077,9.7569,8.1597,70.658,29.697048,42.757,2.2908,5.3542,7.255,313.5338,682.55,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.078,9.7483,8.1253,70.378,29.644236,42.689,2.3545,5.2914,7.254,313.8053,623.3,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.078,9.7403,8.0906,70.113,29.378028,42.313,2.387,5.2001,7.252,314.0726,651.48,0.003,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.079,9.7325,8.0575,69.881,29.20593,42.069,2.3845,5.1037,7.251,313.8405,721.33,0.003,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.081,9.7252,8.0263,69.663,29.212637,42.078,2.3992,5.0829,7.249,313.5801,752.42,0.003,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.081,9.719,7.9965,69.457,29.268832,42.152,2.4399,5.1874,7.246,313.5916,649.14,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.081,9.7129,7.9644,69.262,29.377929,42.301,2.4518,5.2405,7.245,313.5494,539.85,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7078,7.9424,69.108,29.580256,42.59,2.4264,5.178,7.244,313.5,575.97,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7082,7.9162,69.023,29.812179,42.928,2.3829,5.1154,7.242,313.9405,643.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7151,7.8922,68.953,29.898513,43.062,2.3334,5.1323,7.238,314.6603,618.94,2.0335e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7232,7.8679,68.875,29.799474,42.932,2.319,5.2115,7.237,314.7169,598.64,2.2369e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7268,7.8452,68.819,29.693067,42.79,2.317,5.2187,7.236,314.2801,556.23,2.2369e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7232,7.8421,68.774,29.690316,42.795,2.3087,5.1171,7.234,314.0256,523.81,2.0335e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7136,7.8364,68.689,29.766197,42.913,2.3104,5.1097,7.231,313.8774,627.36,1.8487e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.7022,7.827,68.545,29.84933,43.041,2.3051,5.2327,7.229,314.2085,697.58,1.6806e-10,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6929,7.8228,68.385,29.870844,43.08,2.2936,5.2714,7.228,315.0178,707.58,1.5278e-11,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6858,7.822,68.22,29.836014,43.038,2.2876,5.2029,7.226,315.2304,731.71,1.3889e-12,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6797,7.8154,68.04,29.745355,42.915,2.3411,5.224,7.224,314.9722,728.2,1.2626e-13,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6733,7.7955,67.876,29.47246,42.527,2.4571,5.355,7.222,314.6493,751.77,1.1479e-14,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6664,7.7799,67.866,28.756591,41.482,2.5176,5.3869,7.22,314.0794,736.72,1.0435e-15,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6596,7.7626,68.188,27.686557,39.883,2.5137,5.3365,7.219,314.1905,716.51,9.4865e-17,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6536,7.7429,68.987,26.873593,38.616,2.5192,5.292,7.216,315.2186,680.97,8.624e-18,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.6474,7.7206,70.566,26.538343,38.04,2.551,5.2254,7.214,315.9276,568.82,7.8404e-19,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.6447,7.7085,73.237,26.423799,37.813,2.5823,5.1789,7.212,316.1376,527.04,7.1683e-20,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.6917,7.7371,76.933,26.376613,37.711,2.573,5.1394,7.209,316.2085,526.8,1.097e-20,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.798,7.7941,81.213,26.348375,37.653,2.5299,5.1586,7.206,315.9241,518.09,4.9979e-20,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.8928,7.9364,85.533,26.33608,37.625,2.5024,5.2737,7.203,315.4526,574.14,5.4334e-19,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.9471,8.233,89.533,26.35481,37.645,2.506,5.3704,7.2,315.584,665.01,5.9762e-18,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.9748,8.6637,92.926,26.384569,37.685,2.5152,5.4055,7.198,316.3084,809.71,6.5738e-17,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.9874,9.1715,95.408,26.378792,37.679,2.5309,5.3901,7.196,316.8124,884.6,7.2312e-16,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.082,9.9964,9.6676,96.873,26.348382,37.644,2.5537,5.356,7.195,316.9449,692.38,7.9543e-15,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0025,10.1264,97.431,26.333988,37.628,2.5747,5.3682,7.192,316.8774,562.83,8.7497e-14,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0069,10.5261,97.357,26.331597,37.623,2.5933,5.4009,7.19,316.5996,601.21,9.6247e-13,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0044,10.8078,96.954,26.319469,37.598,2.5881,5.4101,7.19,316.2529,555.65,1.0587e-11,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.9929,10.9735,96.409,26.314208,37.579,2.5786,5.377,7.189,315.9544,608.85,1.1646e-10,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.987,11.0245,95.804,26.331408,37.59,2.6031,5.3416,7.188,315.8305,751.81,1.281e-09,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.9896,11.0026,95.214,26.337181,37.588,2.6259,5.3582,7.188,315.9589,689.36,1.4092e-08,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,9.9968,10.9477,94.69,26.320598,37.558,2.6209,5.3733,7.186,316.0444,568.15,1.5501e-07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0091,10.8817,94.213,26.321173,37.554,2.6094,5.4213,7.184,316.09,544.36,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0222,10.8072,93.791,26.34413,37.585,2.6124,5.5287,7.183,316.252,692.13,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0322,10.7334,93.424,26.34449,37.587,2.6317,5.6125,7.182,316.1969,898.66,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0386,10.6781,93.109,26.325518,37.567,2.643,5.6496,7.178,314.7346,793.1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0431,10.6193,92.862,26.304999,37.548,2.6156,5.6696,7.171,312.1662,558.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.083,10.0454,10.5727,92.691,26.286664,37.528,2.5663,5.684,7.16,310.7827,511.07,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.084,10.0431,10.5322,92.576,26.294094,37.536,2.5471,5.7215,7.148,310.6535,543.22,0.041,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.091,10.037,10.4969,92.496,26.331407,37.58,2.5493,5.7807,7.142,310.604,541.59,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.116,10.0264,10.4715,92.441,26.357284,37.61,2.5023,5.6824,7.141,310.5293,556.46,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.15,10.0161,10.4552,92.391,26.353295,37.601,2.4105,5.4213,7.14,309.75,550.56,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.171,10.0197,10.4436,92.353,26.346594,37.592,2.3636,5.3222,7.138,308.1502,572.58,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.176,10.0327,10.4294,92.305,26.339686,37.585,2.3768,5.4409,7.137,307.6197,688.94,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.179,10.0402,10.4249,92.201,26.33319,37.578,2.4208,5.5583,7.137,308.3263,760.66,0.042,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.185,10.0419,10.4164,92.084,26.33147,37.576,2.4698,5.6148,7.134,308.7788,875.2,0.036,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.195,10.0411,10.4129,92.009,26.31889,37.558,2.5031,5.6451,7.13,309.3045,898.17,0.035,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.208,10.0383,10.4131,91.964,26.307935,37.543,2.524,5.6513,7.126,310.2952,649.32,0.035,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.22,10.0357,10.3981,91.946,26.32586,37.569,2.5233,5.5871,7.123,310.0887,458.22,0.034,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.23,10.0348,10.3814,91.962,26.34535,37.601,2.5608,5.45,7.12,308.5278,447.62,0.03,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.235,10.0352,10.3758,91.997,26.353318,37.617,2.661,5.3259,7.119,307.5978,461.29,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.239,10.0356,10.3701,92.04,26.358768,37.631,2.7281,5.3166,7.119,307.6201,456.82,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.243,10.0346,10.367,92.08,26.347823,37.621,2.7472,5.4056,7.119,308.0227,462.86,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.245,10.0309,10.372,92.102,26.347824,37.623,2.7759,5.4113,7.118,308.8527,449.96,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.249,10.0267,10.3761,92.087,26.358779,37.64,2.8175,5.352,7.118,309.8248,426.67,0.018,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.254,10.0206,10.3837,92.034,26.353433,37.637,2.8331,5.3373,7.117,309.5381,433.67,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.261,10.0128,10.39,91.964,26.3466,37.633,2.8403,5.336,7.115,308.1393,444.59,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.266,10.0121,10.3941,91.889,26.339587,37.626,2.8624,5.4041,7.113,307.3672,491.35,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.271,10.013,10.3921,91.831,26.332049,37.616,2.8594,5.5125,7.112,307.2578,604.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.278,10.0074,10.3862,91.785,26.318882,37.599,2.8375,5.5869,7.111,307.6774,637.47,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-25 09:33:12,0.284,10.0012,10.38,91.725,26.307237,37.583,2.8386,5.6547,7.111,308.6553,523.89,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
