"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","InitialSampleVolume_mL","Subsample","SubsampleVolume_mL","Zooplankton_No."
"FCR",50,2022-07-01 23:33:00,3,3,"1","Schindler",300,"B",1,63
"FCR",50,2022-07-01 23:33:00,3,3,"1","Schindler",300,"C",1,49
"FCR",50,2022-07-01 00:17:00,3,3,"2","Schindler",300,"A",1,53
"FCR",50,2022-07-01 00:17:00,3,3,"2","Schindler",300,"B",1,47
"FCR",50,2022-07-01 00:17:00,3,3,"2","Schindler",300,"C",1,50
"FCR",50,2022-07-01 23:40:00,4,4,"1","Schindler",300,"A",1,54
"FCR",50,2022-07-01 23:40:00,4,4,"1","Schindler",300,"B",1,67
"FCR",50,2022-07-01 23:40:00,4,4,"1","Schindler",300,"C",1,48
"FCR",50,2022-07-01 00:20:00,4,4,"2","Schindler",300,"A",1,16
"FCR",50,2022-07-01 00:20:00,4,4,"2","Schindler",300,"B",4,72
"FCR",50,2022-07-01 00:20:00,4,4,"2","Schindler",300,"C",3,49
"FCR",50,2022-07-01 23:45:00,5,5,"1","Schindler",300,"A",2,35
"FCR",50,2022-07-01 23:45:00,5,5,"1","Schindler",300,"B",2,31
"FCR",50,2022-07-01 23:45:00,5,5,"1","Schindler",300,"C",2,39
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"A",2,7
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"B",5,13
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"C",5,22
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"D",5,15
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"E",5,18
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"F",5,21
"FCR",50,2022-07-01 00:25:00,5,5,"2","Schindler",300,"G",5,11
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"A",3,15
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"B",5,20
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"C",5,16
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"D",5,9
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"E",5,12
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"F",5,14
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"G",5,11
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"H",5,4
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"I",5,7
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"J",5,11
"FCR",50,2022-07-01 23:49:00,6,6,"1","Schindler",300,"K",5,8
"FCR",50,2022-07-01 00:26:00,6,6,"2","Schindler",50,"A",1,35
"FCR",50,2022-07-01 00:26:00,6,6,"2","Schindler",50,"B",1,7
"FCR",50,2022-07-01 00:26:00,6,6,"2","Schindler",50,"C",3,55
"FCR",50,2022-07-01 00:26:00,6,6,"2","Schindler",50,"D",1,21
"FCR",50,2022-07-01 23:57:00,7,7,"1","Schindler",100,"A",2,10
"FCR",50,2022-07-01 23:57:00,7,7,"1","Schindler",100,"B",5,37
"FCR",50,2022-07-01 23:57:00,7,7,"1","Schindler",100,"C",5,36
"FCR",50,2022-07-01 23:57:00,7,7,"1","Schindler",100,"D",5,41
"FCR",50,2022-07-01 00:29:00,7,7,"2","Schindler",50,"A",2,33
"FCR",50,2022-07-01 00:29:00,7,7,"2","Schindler",50,"B",2,38
"FCR",50,2022-07-01 00:29:00,7,7,"2","Schindler",50,"C",2,35
"FCR",50,2022-07-01 00:02:00,8,8,"1","Schindler",50,"A",2,32
"FCR",50,2022-07-01 00:02:00,8,8,"1","Schindler",50,"B",2,34
"FCR",50,2022-07-01 00:02:00,8,8,"1","Schindler",50,"C",3,42
"FCR",50,2022-07-01 00:32:00,8,8,"2","Schindler",50,"A",3,34
"FCR",50,2022-07-01 00:32:00,8,8,"2","Schindler",50,"B",3,28
"FCR",50,2022-07-01 00:32:00,8,8,"2","Schindler",50,"C",5,82
"FCR",50,2022-07-01 00:05:00,9,9,"1","Schindler",50,"A",3,59
"FCR",50,2022-07-01 00:05:00,9,9,"1","Schindler",50,"B",2,61
"FCR",50,2022-07-01 00:05:00,9,9,"1","Schindler",50,"C",2,81
"FCR",50,2022-07-01 00:36:00,9,9,"2","Schindler",50,"A",3,127
"FCR",50,2022-07-01 00:36:00,9,9,"2","Schindler",50,"B",1,43
"FCR",50,2022-07-01 00:36:00,9,9,"2","Schindler",50,"C",1,56
"FCR",50,2022-07-01 11:19:00,0.1,0.1,"1","Schindler",200,"A",1,20
"FCR",50,2022-07-01 11:19:00,0.1,0.1,"1","Schindler",200,"B",3,51
"FCR",50,2022-07-01 11:19:00,0.1,0.1,"1","Schindler",200,"C",5,85
"FCR",50,2022-07-01 12:02:00,0.1,0.1,"2","Schindler",200,"A",3,130
"FCR",50,2022-07-01 12:02:00,0.1,0.1,"2","Schindler",200,"B",3,109
"FCR",50,2022-07-01 12:02:00,0.1,0.1,"2","Schindler",200,"C",3,100
"FCR",50,2022-07-01 11:23:00,1,1,"1","Schindler",200,"A",1,90
"FCR",50,2022-07-01 11:23:00,1,1,"1","Schindler",200,"B",1,84
"FCR",50,2022-07-01 11:23:00,1,1,"1","Schindler",200,"C",1,83
"FCR",50,2022-07-01 12:04:00,1,1,"2","Schindler",200,"A",1,69
"FCR",50,2022-07-01 12:04:00,1,1,"2","Schindler",200,"B",1,112
"FCR",50,2022-07-01 12:04:00,1,1,"2","Schindler",200,"C",1,82
"FCR",50,2022-07-01 11:26:00,2,2,"1","Schindler",300,"A",1,102
"FCR",50,2022-07-01 11:26:00,2,2,"1","Schindler",300,"B",1,63
"FCR",50,2022-07-01 11:26:00,2,2,"1","Schindler",300,"C",1,50
"FCR",50,2022-07-01 12:06:00,2,2,"2","Schindler",300,"A",1,139
"FCR",50,2022-07-01 12:06:00,2,2,"2","Schindler",300,"B",1,114
"FCR",50,2022-07-01 12:06:00,2,2,"2","Schindler",300,"C",1,93
"FCR",50,2022-07-01 11:29:00,3,3,"1","Schindler",300,"A",1,92
"FCR",50,2022-07-01 11:29:00,3,3,"1","Schindler",300,"B",1,97
"FCR",50,2022-07-01 11:29:00,3,3,"1","Schindler",300,"C",1,54
"FCR",50,2022-07-01 12:08:00,3,3,"2","Schindler",300,"A",1,69
"FCR",50,2022-07-01 12:08:00,3,3,"2","Schindler",300,"B",1,51
"FCR",50,2022-07-01 12:08:00,3,3,"2","Schindler",300,"C",1,100
"FCR",50,2022-07-01 11:33:00,4,4,"1","Schindler",300,"A",1,25
"FCR",50,2022-07-01 11:33:00,4,4,"1","Schindler",300,"B",3,76
"FCR",50,2022-07-01 11:33:00,4,4,"1","Schindler",300,"C",3,59
"FCR",50,2022-07-01 12:11:00,4,4,"2","Schindler",300,"A",2,77
"FCR",50,2022-07-01 12:11:00,4,4,"2","Schindler",300,"B",1,58
"FCR",50,2022-07-01 12:11:00,4,4,"2","Schindler",300,"C",1,43
"FCR",50,2022-07-01 11:38:00,5,5,"1","Schindler",300,"A",1,8
"FCR",50,2022-07-01 11:38:00,5,5,"1","Schindler",300,"B",5,39
"FCR",50,2022-07-01 11:38:00,5,5,"1","Schindler",300,"C",5,34
"FCR",50,2022-07-01 11:38:00,5,5,"1","Schindler",300,"D",5,35
"FCR",50,2022-07-01 12:14:00,5,5,"2","Schindler",100,"A",1,80
"FCR",50,2022-07-01 12:14:00,5,5,"2","Schindler",100,"B",1,99
"FCR",50,2022-07-01 12:14:00,5,5,"2","Schindler",100,"C",1,120
"FCR",50,2022-07-01 11:42:00,6,6,"1","Schindler",150,"A",1,24
"FCR",50,2022-07-01 11:42:00,6,6,"1","Schindler",150,"B",2,34
"FCR",50,2022-07-01 11:42:00,6,6,"1","Schindler",150,"C",3,49
"FCR",50,2022-07-01 12:17:00,6,6,"2","Schindler",50,"A",1,206
"FCR",50,2022-07-01 12:17:00,6,6,"2","Schindler",50,"B",1,218
"FCR",50,2022-07-01 12:17:00,6,6,"2","Schindler",50,"C",1,192
"FCR",50,2022-07-01 11:46:00,7,7,"1","Schindler",100,"A",1,20
"FCR",50,2022-07-01 11:46:00,7,7,"1","Schindler",100,"B",4,128
"FCR",50,2022-07-01 11:46:00,7,7,"1","Schindler",100,"C",4,142
"FCR",50,2022-07-01 12:20:00,7,7,"2","Schindler",100,"A",2,146
"FCR",50,2022-07-01 12:20:00,7,7,"2","Schindler",100,"B",1,99
"FCR",50,2022-07-01 12:20:00,7,7,"2","Schindler",100,"C",1,106
"FCR",50,2022-07-01 11:50:00,8,8,"1","Schindler",100,"A",1,22
"FCR",50,2022-07-01 11:50:00,8,8,"1","Schindler",100,"B",2,28
"FCR",50,2022-07-01 11:50:00,8,8,"1","Schindler",100,"C",2,28
"FCR",50,2022-07-01 11:50:00,8,8,"1","Schindler",100,"D",2,30
"FCR",50,2022-07-01 12:22:00,8,8,"2","Schindler",100,"A",2,83
"FCR",50,2022-07-01 12:22:00,8,8,"2","Schindler",100,"B",2,49
"FCR",50,2022-07-01 12:22:00,8,8,"2","Schindler",100,"C",2,43
"FCR",50,2022-07-01 11:54:00,9,9,"1","Schindler",100,"A",3,10
"FCR",50,2022-07-01 11:54:00,9,9,"1","Schindler",100,"B",5,35
"FCR",50,2022-07-01 11:54:00,9,9,"1","Schindler",100,"C",5,26
"FCR",50,2022-07-01 11:54:00,9,9,"1","Schindler",100,"D",5,30
"FCR",50,2022-07-01 12:25:00,9,9,"2","Schindler",100,"A",3,199
"FCR",50,2022-07-01 12:25:00,9,9,"2","Schindler",100,"B",1,87
"FCR",50,2022-07-01 12:25:00,9,9,"2","Schindler",100,"C",1,114
"BVR",50,2021-03-08 12:00:00,10,0,"1","Tow",1000,"A",2,40
"BVR",50,2021-03-08 12:00:00,10,0,"1","Tow",1000,"B",5,86
"BVR",50,2021-03-08 12:00:00,10,0,"1","Tow",1000,"C",5,107
"BVR",50,2021-04-05 11:34:00,10,0,"1","Tow",1000,"A",5,31
"BVR",50,2021-04-05 11:34:00,10,0,"1","Tow",1000,"B",5,31
"BVR",50,2021-04-05 11:34:00,10,0,"1","Tow",1000,"C",5,24
"BVR",50,2021-04-05 11:34:00,10,0,"1","Tow",1000,"D",5,22
"BVR",50,2021-05-14 11:10:00,9,0,"1","Tow",1000,"A",3,202
"BVR",50,2021-05-14 11:10:00,9,0,"1","Tow",1000,"B",1,30
"BVR",50,2021-05-14 11:10:00,9,0,"1","Tow",1000,"C",1,49
"BVR",50,2021-06-28 12:00:00,10,0,"1","Tow",1000,"A",2,43
"BVR",50,2021-06-28 12:00:00,10,0,"1","Tow",1000,"B",2,50
"BVR",50,2021-06-28 12:00:00,10,0,"1","Tow",1000,"C",2,50
"BVR",50,2021-07-26 10:40:00,10,0,"1","Tow",1000,"A",1,25
"BVR",50,2021-07-26 10:40:00,10,0,"1","Tow",1000,"B",2,56
"BVR",50,2021-07-26 10:40:00,10,0,"1","Tow",1000,"C",2,56
"BVR",50,2021-08-23 10:52:00,10,0,"1","Tow",1000,"A",1,97
"BVR",50,2021-08-23 10:52:00,10,0,"1","Tow",1000,"B",1,90
"BVR",50,2021-08-23 10:52:00,10,0,"1","Tow",1000,"C",1,56
"BVR",50,2021-09-21 11:18:00,10,0,"1","Tow",1000,"A",2,51
"BVR",50,2021-09-21 11:18:00,10,0,"1","Tow",1000,"B",2,54
"BVR",50,2021-09-21 11:18:00,10,0,"1","Tow",1000,"C",2,51
"BVR",50,2021-10-26 12:00:00,9,0,"1","Tow",1000,"A",2,49
"BVR",50,2021-10-26 12:00:00,9,0,"1","Tow",1000,"B",2,68
"BVR",50,2021-10-26 12:00:00,9,0,"1","Tow",1000,"C",2,91
"BVR",50,2021-11-09 11:40:00,9,0,"1","Tow",1000,"A",1,24
"BVR",50,2021-11-09 11:40:00,9,0,"1","Tow",1000,"B",2,68
"BVR",50,2021-11-09 11:40:00,9,0,"1","Tow",1000,"C",2,44
"BVR",50,2021-12-06 12:00:00,9,0,"1","Tow",1000,"A",2,40
"BVR",50,2021-12-06 12:00:00,9,0,"1","Tow",1000,"B",2,32
"BVR",50,2021-12-06 12:00:00,9,0,"1","Tow",1000,"C",2,23
"BVR",50,2021-12-06 12:00:00,9,0,"1","Tow",1000,"D",2,33
"BVR",50,2022-01-26 12:30:00,9,0,"1","Tow",1000,"A",2,205
"BVR",50,2022-01-26 12:30:00,9,0,"1","Tow",1000,"B",2,196
"BVR",50,2022-01-26 12:30:00,9,0,"1","Tow",1000,"C",1,69
"BVR",50,2022-03-22 12:15:00,9,0,"1","Tow",1000,"A",1,7
"BVR",50,2022-03-22 12:15:00,9,0,"1","Tow",1000,"B",5,84
"BVR",50,2022-03-22 12:15:00,9,0,"1","Tow",1000,"C",5,83
"BVR",50,2022-04-12 12:00:00,9,0,"1","Tow",1000,"A",3,66
"BVR",50,2022-04-12 12:00:00,9,0,"1","Tow",1000,"B",3,59
"BVR",50,2022-04-12 12:00:00,9,0,"1","Tow",1000,"C",3,64
"BVR",50,2022-05-02 11:12:00,9,0,"1","Tow",1000,"A",3,114
"BVR",50,2022-05-02 11:12:00,9,0,"1","Tow",1000,"B",3,103
"BVR",50,2022-05-02 11:12:00,9,0,"1","Tow",1000,"C",3,90
